"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Economics","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Economics","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Lancashire","Blackpool","15","10","42050","38470"
"In post","2023","Digital, Data & Technology","Finance","Merseyside","Liverpool","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Northumberland, and Tyne and Wear","Tyneside","35","30","35270","34170"
"In post","2023","Digital, Data & Technology","Finance","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","South Yorkshire","Sheffield","20","20","41040","38470"
"In post","2023","Digital, Data & Technology","Finance","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Finance","West Yorkshire","Leeds","10","10","37190","34920"
"In post","2023","Digital, Data & Technology","Geography","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Inner London - East","Tower Hamlets","35","35","48710","44240"
"In post","2023","Digital, Data & Technology","Human Resources","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Outer London - South","Croydon","10","10","43780","36180"
"In post","2023","Digital, Data & Technology","Human Resources","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","South Yorkshire","Sheffield","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Human Resources","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Intelligence Analysis","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Bedfordshire and Hertfordshire","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Bedfordshire and Hertfordshire","Hertfordshire CC","20","20","40860","38020"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","10","10","34790","34060"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","15","32890","35910"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","15","15","36680","34300"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cheshire","Cheshire East","20","20","29530","27140"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Devon","Devon CC","15","10","37680","37420"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Devon","Plymouth","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Dorset and Somerset","Dorset","25","25","28460","27110"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Dorset and Somerset","Somerset CC","10","10","24430","22220"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Anglia","Cambridgeshire CC","35","35","30260","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Anglia","Peterborough","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Anglia","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Wales","Cardiff and Vale of Glamorgan","15","15","30480","26680"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Wales","Powys","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Essex","Southend-on-Sea","15","15","26410","23720"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","45","45","33990","33070"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","65","65","29360","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","Central Hampshire","65","65","29840","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","North Hampshire","10","10","29800","27600"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","Portsmouth","45","40","31230","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","South Hampshire","10","10","27950","27080"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","15","15","26870","27080"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Inner London - East","Tower Hamlets","15","15","44150","41190"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Inner London - West","Westminster","195","190","41500","38020"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Lancashire","Lancaster and Wyre","10","10","27990","27110"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Lincolnshire","Lincolnshire CC","30","30","27700","27470"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North Yorkshire","North Yorkshire CC","10","10","25780","25970"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","North Yorkshire","York","10","10","34860","31180"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northern Ireland","Lisburn and Castlereagh","15","15","25210","22970"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northumberland, and Tyne and Wear","Northumberland","10","10","27630","25920"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Northumberland, and Tyne and Wear","Tyneside","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Outer London - West and North West","Harrow and Hillingdon","20","20","35970","31830"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Outer London - West and North West","Hounslow and Richmond upon Thames","25","25","34890","30080"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Shropshire and Staffordshire","Shropshire","10","10","26930","27140"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","25","25","35670","33990"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Surrey, East and West Sussex","East Sussex CC","10","10","32730","30670"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Surrey, East and West Sussex","West Surrey","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Central Scotland","Glasgow City","30","30","26770","22330"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Knowledge and Information Management","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","25","25","32090","32570"
"In post","2023","Digital, Data & Technology","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Devon","Devon CC","235","225","37140","39650"
"In post","2023","Digital, Data & Technology","Operational Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Anglia","Suffolk CC","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","65","60","34960","34550"
"In post","2023","Digital, Data & Technology","Operational Delivery","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Eastern Scotland","City of Edinburgh","30","30","38850","39650"
"In post","2023","Digital, Data & Technology","Operational Delivery","Essex","Southend-on-Sea","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","45570","42510"
"In post","2023","Digital, Data & Technology","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","31140","32730"
"In post","2023","Digital, Data & Technology","Operational Delivery","Greater Manchester","Greater Manchester South West","45","40","42140","42140"
"In post","2023","Digital, Data & Technology","Operational Delivery","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","10","10","34130","32160"
"In post","2023","Digital, Data & Technology","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","28640","30930"
"In post","2023","Digital, Data & Technology","Operational Delivery","Highlands and Islands","Shetland Islands","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Inner London - East","Hackney and Newham","40","40","47360","41150"
"In post","2023","Digital, Data & Technology","Operational Delivery","Inner London - West","Westminster","55","50","49410","43650"
"In post","2023","Digital, Data & Technology","Operational Delivery","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Lincolnshire","Lincolnshire CC","20","20","31810","32730"
"In post","2023","Digital, Data & Technology","Operational Delivery","Merseyside","Liverpool","30","30","38950","34700"
"In post","2023","Digital, Data & Technology","Operational Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","25","25","37030","38200"
"In post","2023","Digital, Data & Technology","Operational Delivery","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Northumberland, and Tyne and Wear","Tyneside","95","95","39430","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","20","20","33310","30930"
"In post","2023","Digital, Data & Technology","Operational Delivery","Overseas","Overseas","30","30","34770","37420"
"In post","2023","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","60","60","39000","35330"
"In post","2023","Digital, Data & Technology","Operational Delivery","South Yorkshire","Sheffield","15","10","41280","37590"
"In post","2023","Digital, Data & Technology","Operational Delivery","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","20","15","37530","35000"
"In post","2023","Digital, Data & Technology","Operational Delivery","Tees Valley and Durham","Darlington","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Midlands","Birmingham","15","15","40380","37720"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Midlands","Coventry","10","10","51730","56950"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Delivery","West Yorkshire","Leeds","45","45","36440","35000"
"In post","2023","Digital, Data & Technology","Operational Research","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","Greater Manchester","Greater Manchester South West","15","15","54480","57970"
"In post","2023","Digital, Data & Technology","Operational Research","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Operational Research","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Devon","Devon CC","95","95","32290","37420"
"In post","2023","Digital, Data & Technology","Other","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Greater Manchester","Greater Manchester South West","20","20","32330","27650"
"In post","2023","Digital, Data & Technology","Other","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Merseyside","Liverpool","10","10","30070","32000"
"In post","2023","Digital, Data & Technology","Other","Merseyside","Sefton","15","10","29530","29380"
"In post","2023","Digital, Data & Technology","Other","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Outer London - South","Croydon","100","95","41300","36180"
"In post","2023","Digital, Data & Technology","Other","Outer London - West and North West","Barnet","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","South Yorkshire","Sheffield","10","10","41040","39090"
"In post","2023","Digital, Data & Technology","Other","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Devon","Devon CC","30","30","61190","64000"
"In post","2023","Digital, Data & Technology","Policy","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Inner London - East","Tower Hamlets","25","25","49750","55790"
"In post","2023","Digital, Data & Technology","Policy","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Project Delivery","Cheshire","Warrington","[c]","[c]","[c]","[c]"
