"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","National Crime Agency","Lambeth","London","110","[c]","48390","42240"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","Overseas","15","[c]","55950","52610"
"Leaver CS","2023","National Crime Agency","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","Outside London","15","[c]","37840","36770"
"Leaver CS","2023","National Crime Agency","Warrington","Outside London","70","[c]","37980","37340"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","15","[c]","38240","33130"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","25","[c]","30030","22490"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Westminster","London","30","[c]","36790","36330"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Gas and Electricity Markets","Glasgow City","Outside London","95","[c]","37630","35000"
"Leaver CS","2023","Office of Gas and Electricity Markets","Tower Hamlets","London","160","[c]","48990","40880"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Coventry","Outside London","25","[c]","51300","39140"
"Leaver CS","2023","Office of Rail and Road","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Tower Hamlets","London","30","[c]","52220","54890"
"Leaver CS","2023","Office of the Secretary of State for Scotland","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Aberdeen City and Aberdeenshire","Outside London","95","[c]","34920","31940"
"Leaver CS","2023","Scottish Government","Angus and Dundee City","Outside London","75","[c]","28190","23700"
"Leaver CS","2023","Scottish Government","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","City of Edinburgh","Outside London","655","[c]","40520","37060"
"Leaver CS","2023","Scottish Government","Clackmannanshire and Fife","Outside London","45","[c]","29460","28490"
"Leaver CS","2023","Scottish Government","Dumfries and Galloway","Outside London","25","[c]","31870","28490"
"Leaver CS","2023","Scottish Government","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","36160","30320"
"Leaver CS","2023","Scottish Government","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","35","[c]","31440","31290"
"Leaver CS","2023","Scottish Government","Falkirk","Outside London","80","[c]","34880","31970"
"Leaver CS","2023","Scottish Government","Glasgow City","Outside London","360","[c]","35660","31290"
"Leaver CS","2023","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","[c]","32560","28490"
"Leaver CS","2023","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","45","[c]","28830","26220"
"Leaver CS","2023","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","30","[c]","27670","26220"
"Leaver CS","2023","Scottish Government","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","North Lanarkshire","Outside London","35","[c]","33290","31970"
"Leaver CS","2023","Scottish Government","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","Perth and Kinross, and Stirling","Outside London","90","[c]","32730","31230"
"Leaver CS","2023","Scottish Government","Scottish Borders","Outside London","20","[c]","35810","31940"
"Leaver CS","2023","Scottish Government","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government","South Ayrshire","Outside London","10","[c]","29930","23340"
"Leaver CS","2023","Scottish Government","South Lanarkshire","Outside London","35","[c]","33740","25060"
"Leaver CS","2023","Scottish Government","West Lothian","Outside London","15","[c]","45500","31560"
"Leaver CS","2023","The National Archives","Hounslow and Richmond upon Thames","London","90","[c]","33050","29840"
"Leaver CS","2023","UK Export Finance","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","Westminster","London","75","[c]","53410","42000"
"Leaver CS","2023","UK Statistics Authority","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Monmouthshire and Newport","Outside London","250","[c]","33890","30710"
"Leaver CS","2023","UK Statistics Authority","South Hampshire","Outside London","400","[c]","26040","21200"
"Leaver CS","2023","UK Statistics Authority","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","Westminster","London","35","[c]","43060","39840"
"Leaver CS","2023","UK Supreme Court","Westminster","London","20","[c]","36820","37230"
"Leaver CS","2023","Water Services Regulation Authority","Birmingham","Outside London","40","[c]","48110","45420"
"Leaver CS","2023","Welsh Government","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","105","[c]","42900","33190"
"Leaver CS","2023","Welsh Government","Central Valleys","Outside London","30","[c]","44080","38160"
"Leaver CS","2023","Welsh Government","Conwy and Denbighshire","Outside London","25","[c]","39600","38930"
"Leaver CS","2023","Welsh Government","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Gwynedd","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","Powys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government","South West Wales","Outside London","20","[c]","38650","38160"
"Leaver CS","2023","Welsh Government","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Leeds","Outside London","15","[c]","37010","30280"
"Leaver Dept.","2023","Attorney General's Departments","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Departments","Westminster","London","180","[c]","47480","50500"
"Leaver Dept.","2023","Attorney General's Departments","York","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Birmingham","Outside London","30","[c]","39220","33750"
"Leaver Dept.","2023","Cabinet Office","Bristol, City of","Outside London","25","[c]","42800","38420"
"Leaver Dept.","2023","Cabinet Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","10","[c]","40140","32630"
"Leaver Dept.","2023","Cabinet Office","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","City of Edinburgh","Outside London","10","[c]","32030","32000"
"Leaver Dept.","2023","Cabinet Office","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Glasgow City","Outside London","55","[c]","35690","33020"
"Leaver Dept.","2023","Cabinet Office","Greater Manchester South West","Outside London","25","[c]","35800","32960"
"Leaver Dept.","2023","Cabinet Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Leeds","Outside London","40","[c]","34240","32000"
"Leaver Dept.","2023","Cabinet Office","Liverpool","Outside London","25","[c]","38480","38980"
"Leaver Dept.","2023","Cabinet Office","Manchester","Outside London","20","[c]","38230","34400"
"Leaver Dept.","2023","Cabinet Office","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Monmouthshire and Newport","Outside London","10","[c]","34810","32000"
"Leaver Dept.","2023","Cabinet Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","Tower Hamlets","London","180","[c]","42150","35650"
"Leaver Dept.","2023","Cabinet Office","Tyneside","Outside London","50","[c]","28380","26300"
"Leaver Dept.","2023","Cabinet Office","Unknown","Unknown","65","[c]","35060","32000"
"Leaver Dept.","2023","Cabinet Office","Westminster","London","1065","[c]","43360","35650"
"Leaver Dept.","2023","Cabinet Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office","York","Outside London","45","[c]","35450","33520"
"Leaver Dept.","2023","Chancellor's other departments","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Chancellor's other departments","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Sefton","Outside London","15","[c]","28770","29160"
"Leaver Dept.","2023","Charity Commission","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Tower Hamlets","London","30","[c]","45590","34620"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","25","[c]","33480","31350"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","60","[c]","34990","31010"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","10","[c]","34100","22180"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","10","[c]","36860","43420"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","15","[c]","38880","33090"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","15","[c]","32580","28200"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","10","[c]","[c]","[c]"
