"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Scotland","Highlands and Islands","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","Highlands and Islands","Unknown","260","240","30790","28490"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","North Eastern Scotland","Unknown","425","400","34480","31350"
"In post","2023","Unknown","Scotland","Southern Scotland","Heterosexual / straight","55","50","29300","26330"
"In post","2023","Unknown","Scotland","Southern Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","Southern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","Southern Scotland","Unknown","1460","1360","29540","26170"
"In post","2023","Unknown","Scotland","West Central Scotland","Heterosexual / straight","105","100","34150","29100"
"In post","2023","Unknown","Scotland","West Central Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","West Central Scotland","Undeclared","35","30","35940","34850"
"In post","2023","Unknown","Scotland","West Central Scotland","Unknown","4535","4305","31690","28490"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","85","80","34280","31570"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","35","35","42330","42280"
"In post","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","970","925","32820","30560"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","130","120","32560","28100"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Undeclared","40","35","37580","34300"
"In post","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Unknown","1595","1465","31530","27190"
"In post","2023","Unknown","South East (England)","Kent","Heterosexual / straight","50","45","36630","34440"
"In post","2023","Unknown","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Kent","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","South East (England)","Kent","Unknown","1255","1210","28130","25880"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","55","50","37220","34590"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","South East (England)","Surrey, East and West Sussex","Unknown","900","830","31520","28200"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Unknown","135","125","28560","24680"
"In post","2023","Unknown","South West (England)","Devon","Heterosexual / straight","75","70","30710","28120"
"In post","2023","Unknown","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Devon","Undeclared","200","190","38650","39650"
"In post","2023","Unknown","South West (England)","Devon","Unknown","925","870","28680","26850"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Heterosexual / straight","60","55","33120","32600"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Undeclared","20","20","[c]","[c]"
"In post","2023","Unknown","South West (England)","Dorset and Somerset","Unknown","575","540","31530","28080"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","220","210","37500","33830"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","15","15","[c]","[c]"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","95","44080","39660"
"In post","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","2550","2445","35190","30740"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1895","1880","41140","38940"
"In post","2023","Unknown","Wales","East Wales","Heterosexual / straight","170","160","30790","28130"
"In post","2023","Unknown","Wales","East Wales","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Wales","East Wales","Undeclared","55","50","33620","29730"
"In post","2023","Unknown","Wales","East Wales","Unknown","2720","2590","32200","28130"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Heterosexual / straight","110","100","31710","26780"
"In post","2023","Unknown","Wales","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Undeclared","25","20","[c]","[c]"
"In post","2023","Unknown","Wales","West Wales and The Valleys","Unknown","1525","1420","28750","24570"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","35","35","33450","29890"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","390","370","29140","28120"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","75","70","35060","30440"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Undeclared","30","30","36980","32390"
"In post","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Unknown","1010","970","32150","28480"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Heterosexual / straight","135","125","33620","28130"
"In post","2023","Unknown","West Midlands (England)","West Midlands","LGBO","5","5","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Undeclared","50","45","35310","32500"
"In post","2023","Unknown","West Midlands (England)","West Midlands","Unknown","2845","2680","29910","27640"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","430","410","28080","27400"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","40","40","40120","34650"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Unknown","450","425","32260","27500"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","45","45","34540","30700"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Undeclared","30","25","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Unknown","1535","1475","29580","25750"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","115","105","33120","29050"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Undeclared","195","190","39400","38120"
"In post","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Unknown","2810","2680","30420","28120"
"In post","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","7895","7375","34790","31190"
"In post","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","605","580","32660","28480"
"In post","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","645","585","33100","28480"
"In post","2023","White","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","750","655","31750","28120"
"In post","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","3105","2870","30990","28120"
"In post","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","220","210","29660","28120"
"In post","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","285","260","31890","28120"
"In post","2023","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","245","215","31250","28120"
"In post","2023","White","East Midlands (England)","Lincolnshire","Heterosexual / straight","2210","2075","30730","28120"
"In post","2023","White","East Midlands (England)","Lincolnshire","LGBO","100","100","29920","28120"
"In post","2023","White","East Midlands (England)","Lincolnshire","Undeclared","175","165","30870","28120"
"In post","2023","White","East Midlands (England)","Lincolnshire","Unknown","130","115","28820","28120"
"In post","2023","White","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","2420","2280","35910","32160"
"In post","2023","White","East of England","Bedfordshire and Hertfordshire","LGBO","145","140","35240","31670"
"In post","2023","White","East of England","Bedfordshire and Hertfordshire","Undeclared","195","180","35690","31370"
"In post","2023","White","East of England","Bedfordshire and Hertfordshire","Unknown","170","150","37930","32520"
"In post","2023","White","East of England","East Anglia","Heterosexual / straight","8480","7915","32670","29050"
"In post","2023","White","East of England","East Anglia","LGBO","425","410","30210","28120"
"In post","2023","White","East of England","East Anglia","Undeclared","685","630","32070","28480"
"In post","2023","White","East of England","East Anglia","Unknown","855","760","32460","29790"
"In post","2023","White","East of England","Essex","Heterosexual / straight","2685","2475","32000","31280"
"In post","2023","White","East of England","Essex","LGBO","165","160","32200","31280"
"In post","2023","White","East of England","Essex","Undeclared","220","195","30420","27970"
"In post","2023","White","East of England","Essex","Unknown","220","195","32200","31280"
"In post","2023","White","London","Inner London - East","Heterosexual / straight","6555","6295","49910","45170"
"In post","2023","White","London","Inner London - East","LGBO","690","675","48390","42290"
"In post","2023","White","London","Inner London - East","Undeclared","635","605","48980","43650"
"In post","2023","White","London","Inner London - East","Unknown","705","665","47310","39870"
"In post","2023","White","London","Inner London - West","Heterosexual / straight","26510","25685","53320","54330"
"In post","2023","White","London","Inner London - West","LGBO","3210","3170","50420","46470"
"In post","2023","White","London","Inner London - West","Undeclared","2115","2050","50860","46710"
"In post","2023","White","London","Inner London - West","Unknown","1995","1920","46860","40600"
"In post","2023","White","London","Outer London - East and North East","Heterosexual / straight","1170","1095","34810","32520"
"In post","2023","White","London","Outer London - East and North East","LGBO","105","105","33400","32520"
"In post","2023","White","London","Outer London - East and North East","Undeclared","125","115","33090","31450"
"In post","2023","White","London","Outer London - East and North East","Unknown","180","160","32220","32520"
"In post","2023","White","London","Outer London - South","Heterosexual / straight","4340","4100","44410","39790"
"In post","2023","White","London","Outer London - South","LGBO","285","280","43340","38410"
"In post","2023","White","London","Outer London - South","Undeclared","430","405","43430","38840"
"In post","2023","White","London","Outer London - South","Unknown","260","240","41990","39110"
"In post","2023","White","London","Outer London - West and North West","Heterosexual / straight","2640","2470","37050","33330"
"In post","2023","White","London","Outer London - West and North West","LGBO","210","205","36890","33330"
"In post","2023","White","London","Outer London - West and North West","Undeclared","330","295","36830","32520"
"In post","2023","White","London","Outer London - West and North West","Unknown","300","280","42720","36920"
"In post","2023","White","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","14895","13600","32560","28120"
"In post","2023","White","North East (England)","Northumberland, and Tyne and Wear","LGBO","970","935","31730","28120"
"In post","2023","White","North East (England)","Northumberland, and Tyne and Wear","Undeclared","895","790","30470","28120"
"In post","2023","White","North East (England)","Northumberland, and Tyne and Wear","Unknown","1795","1505","29290","22520"
"In post","2023","White","North East (England)","Tees Valley and Durham","Heterosexual / straight","7155","6560","31380","28120"
"In post","2023","White","North East (England)","Tees Valley and Durham","LGBO","440","425","31230","28880"
"In post","2023","White","North East (England)","Tees Valley and Durham","Undeclared","520","465","30700","28120"
"In post","2023","White","North East (England)","Tees Valley and Durham","Unknown","655","565","29710","28120"
"In post","2023","White","North West (England)","Cheshire","Heterosexual / straight","3045","2875","34830","32540"
"In post","2023","White","North West (England)","Cheshire","LGBO","225","220","34340","32010"
"In post","2023","White","North West (England)","Cheshire","Undeclared","200","180","33030","31510"
"In post","2023","White","North West (England)","Cheshire","Unknown","210","180","32190","28860"
"In post","2023","White","North West (England)","Cumbria","Heterosexual / straight","1660","1525","30660","26720"
"In post","2023","White","North West (England)","Cumbria","LGBO","110","105","29520","25920"
"In post","2023","White","North West (England)","Cumbria","Undeclared","115","105","29890","25920"
"In post","2023","White","North West (England)","Cumbria","Unknown","85","70","30460","28120"
"In post","2023","White","North West (England)","Greater Manchester","Heterosexual / straight","11605","10965","35540","31510"
"In post","2023","White","North West (England)","Greater Manchester","LGBO","1225","1200","34050","30330"
"In post","2023","White","North West (England)","Greater Manchester","Undeclared","910","845","32970","28120"
"In post","2023","White","North West (England)","Greater Manchester","Unknown","1200","1080","32910","28130"
"In post","2023","White","North West (England)","Lancashire","Heterosexual / straight","9140","8385","31760","28120"
"In post","2023","White","North West (England)","Lancashire","LGBO","515","495","29930","28120"
"In post","2023","White","North West (England)","Lancashire","Undeclared","705","635","30420","28120"
"In post","2023","White","North West (England)","Lancashire","Unknown","1170","1020","29770","28120"
"In post","2023","White","North West (England)","Merseyside","Heterosexual / straight","14140","13095","31860","28120"
"In post","2023","White","North West (England)","Merseyside","LGBO","830","800","31360","28120"
"In post","2023","White","North West (England)","Merseyside","Undeclared","925","835","30490","27890"
"In post","2023","White","North West (England)","Merseyside","Unknown","1425","1245","29770","28090"
"In post","2023","White","Northern Ireland","Northern Ireland","Heterosexual / straight","2980","2835","31830","28130"
"In post","2023","White","Northern Ireland","Northern Ireland","LGBO","150","145","29510","27890"
"In post","2023","White","Northern Ireland","Northern Ireland","Undeclared","150","140","31060","28130"
"In post","2023","White","Northern Ireland","Northern Ireland","Unknown","205","185","30270","28130"
"In post","2023","White","Overseas","Overseas","Heterosexual / straight","1855","1850","53670","52110"
"In post","2023","White","Overseas","Overseas","LGBO","145","145","51670","53560"
"In post","2023","White","Overseas","Overseas","Undeclared","60","60","57090","55300"
"In post","2023","White","Overseas","Overseas","Unknown","245","245","54470","56100"
"In post","2023","White","Scotland","Eastern Scotland","Heterosexual / straight","11700","11050","39480","34700"
"In post","2023","White","Scotland","Eastern Scotland","LGBO","1020","990","37620","33520"
"In post","2023","White","Scotland","Eastern Scotland","Undeclared","665","625","37690","33520"
"In post","2023","White","Scotland","Eastern Scotland","Unknown","1545","1405","38500","32510"
"In post","2023","White","Scotland","Highlands and Islands","Heterosexual / straight","1295","1215","31390","28120"
"In post","2023","White","Scotland","Highlands and Islands","LGBO","40","40","30000","28120"
"In post","2023","White","Scotland","Highlands and Islands","Undeclared","90","80","30850","28120"
"In post","2023","White","Scotland","Highlands and Islands","Unknown","245","230","33080","31420"
"In post","2023","White","Scotland","North Eastern Scotland","Heterosexual / straight","1065","990","39830","34070"
"In post","2023","White","Scotland","North Eastern Scotland","LGBO","65","65","34260","30930"
"In post","2023","White","Scotland","North Eastern Scotland","Undeclared","70","65","38240","31650"
"In post","2023","White","Scotland","North Eastern Scotland","Unknown","120","105","34800","32080"
"In post","2023","White","Scotland","Southern Scotland","Heterosexual / straight","3465","3165","32710","28130"
"In post","2023","White","Scotland","Southern Scotland","LGBO","165","160","30210","28120"
"In post","2023","White","Scotland","Southern Scotland","Undeclared","180","160","31100","28120"
"In post","2023","White","Scotland","Southern Scotland","Unknown","590","525","32100","28130"
"In post","2023","White","Scotland","West Central Scotland","Heterosexual / straight","12470","11650","34890","29730"
"In post","2023","White","Scotland","West Central Scotland","LGBO","965","940","32940","29100"
"In post","2023","White","Scotland","West Central Scotland","Undeclared","880","795","31620","28120"
"In post","2023","White","Scotland","West Central Scotland","Unknown","1155","1030","33640","28120"
"In post","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5435","5155","36110","32750"
"In post","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","320","315","33790","32180"
"In post","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","435","410","36480","34300"
"In post","2023","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","415","385","38520","35520"
"In post","2023","White","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","10455","9685","35190","31660"
"In post","2023","White","South East (England)","Hampshire and Isle of Wight","LGBO","560","540","32850","30810"
"In post","2023","White","South East (England)","Hampshire and Isle of Wight","Undeclared","760","710","34590","32420"
"In post","2023","White","South East (England)","Hampshire and Isle of Wight","Unknown","715","640","35840","31060"
"In post","2023","White","South East (England)","Kent","Heterosexual / straight","5590","5225","31530","29790"
"In post","2023","White","South East (England)","Kent","LGBO","345","340","31960","31280"
"In post","2023","White","South East (England)","Kent","Undeclared","445","410","31630","29730"
"In post","2023","White","South East (England)","Kent","Unknown","360","320","31750","31280"
"In post","2023","White","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5055","4650","33680","29220"
"In post","2023","White","South East (England)","Surrey, East and West Sussex","LGBO","425","410","32550","29080"
"In post","2023","White","South East (England)","Surrey, East and West Sussex","Undeclared","545","490","33970","29730"
"In post","2023","White","South East (England)","Surrey, East and West Sussex","Unknown","415","365","32940","28130"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","1175","1070","29240","28120"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","LGBO","60","55","27780","26900"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Undeclared","105","95","29010","28120"
"In post","2023","White","South West (England)","Cornwall and Isles of Scilly","Unknown","105","90","27530","28090"
"In post","2023","White","South West (England)","Devon","Heterosexual / straight","6415","5925","34330","30930"
"In post","2023","White","South West (England)","Devon","LGBO","385","370","31400","28120"
"In post","2023","White","South West (England)","Devon","Undeclared","535","485","35040","32920"
"In post","2023","White","South West (England)","Devon","Unknown","420","355","31470","28120"
"In post","2023","White","South West (England)","Dorset and Somerset","Heterosexual / straight","3745","3485","32590","28880"
"In post","2023","White","South West (England)","Dorset and Somerset","LGBO","190","185","30920","28120"
"In post","2023","White","South West (England)","Dorset and Somerset","Undeclared","310","285","31580","28120"
"In post","2023","White","South West (England)","Dorset and Somerset","Unknown","310","270","31220","28120"
"In post","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20430","19450","39600","35890"
"In post","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","1090","1060","36120","32550"
"In post","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1485","1380","38620","34850"
"In post","2023","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1265","1165","38810","34700"
"In post","2023","White","Unknown","Unknown","Heterosexual / straight","520","490","36920","33020"
"In post","2023","White","Unknown","Unknown","LGBO","40","40","37860","28120"
"In post","2023","White","Unknown","Unknown","Undeclared","50","45","34410","30380"
"In post","2023","White","Unknown","Unknown","Unknown","30","30","38500","28860"
"In post","2023","White","Wales","East Wales","Heterosexual / straight","13390","12610","36930","32160"
"In post","2023","White","Wales","East Wales","LGBO","1050","1025","34960","31060"
"In post","2023","White","Wales","East Wales","Undeclared","1160","1090","35700","31060"
"In post","2023","White","Wales","East Wales","Unknown","1070","940","33960","28840"
"In post","2023","White","Wales","West Wales and The Valleys","Heterosexual / straight","11610","10670","31150","28120"
"In post","2023","White","Wales","West Wales and The Valleys","LGBO","620","595","29570","27260"
"In post","2023","White","Wales","West Wales and The Valleys","Undeclared","1685","1425","28370","22500"
"In post","2023","White","Wales","West Wales and The Valleys","Unknown","755","640","28090","28080"
"In post","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","2630","2450","31140","28120"
"In post","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","150","145","30500","28120"
"In post","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","235","215","31070","28120"
"In post","2023","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","185","170","30990","28120"
"In post","2023","White","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","6000","5630","33810","30440"
"In post","2023","White","West Midlands (England)","Shropshire and Staffordshire","LGBO","355","345","31890","28880"
"In post","2023","White","West Midlands (England)","Shropshire and Staffordshire","Undeclared","455","420","33370","30140"
"In post","2023","White","West Midlands (England)","Shropshire and Staffordshire","Unknown","450","400","33420","29730"
"In post","2023","White","West Midlands (England)","West Midlands","Heterosexual / straight","8255","7660","35560","30810"
"In post","2023","White","West Midlands (England)","West Midlands","LGBO","615","590","33930","30330"
"In post","2023","White","West Midlands (England)","West Midlands","Undeclared","670","605","33530","28120"
"In post","2023","White","West Midlands (England)","West Midlands","Unknown","890","780","33560","28120"
"In post","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","3465","3175","30480","28120"
"In post","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","200","190","29560","28120"
"In post","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","320","285","30170","28120"
"In post","2023","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","305","260","29700","28120"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","3215","3045","34800","31180"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire","LGBO","225","220","32500","28120"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire","Undeclared","255","240","33300","30320"
"In post","2023","White","Yorkshire and The Humber","North Yorkshire","Unknown","195","185","34680","28840"
"In post","2023","White","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","6925","6320","34690","31200"
"In post","2023","White","Yorkshire and The Humber","South Yorkshire","LGBO","480","465","33990","32000"
"In post","2023","White","Yorkshire and The Humber","South Yorkshire","Undeclared","515","465","32910","29950"
"In post","2023","White","Yorkshire and The Humber","South Yorkshire","Unknown","465","400","33790","28120"
"In post","2023","White","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","9845","9180","36400","32310"
"In post","2023","White","Yorkshire and The Humber","West Yorkshire","LGBO","840","815","35420","32060"
"In post","2023","White","Yorkshire and The Humber","West Yorkshire","Undeclared","805","730","35560","32080"
"In post","2023","White","Yorkshire and The Humber","West Yorkshire","Unknown","935","825","35130","30020"
"Leaver CS","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","45","[c]","29200","27570"
"Leaver CS","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","[c]","26430","27130"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","50","[c]","30680","29290"
"Leaver CS","2023","Asian","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","East Anglia","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","East Anglia","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - East","Heterosexual / straight","210","[c]","39270","32520"
"Leaver CS","2023","Asian","London","Inner London - East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - East","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - East","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - West","Heterosexual / straight","505","[c]","39300","35410"
"Leaver CS","2023","Asian","London","Inner London - West","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - West","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - East and North East","Heterosexual / straight","75","[c]","30780","31060"
"Leaver CS","2023","Asian","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - South","Heterosexual / straight","90","[c]","38650","32520"
"Leaver CS","2023","Asian","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - South","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","London","Outer London - West and North West","Heterosexual / straight","145","[c]","31890","31060"
