"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Debt","North West (England)","210","195","26190","22520"
"In post","2023","50-59","Debt","Northern Ireland","5","5","[c]","[c]"
"In post","2023","50-59","Debt","Scotland","360","325","24540","22520"
"In post","2023","50-59","Debt","South East (England)","30","25","29880","29730"
"In post","2023","50-59","Debt","South West (England)","65","55","23620","21690"
"In post","2023","50-59","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Wales","105","95","25400","22520"
"In post","2023","50-59","Debt","West Midlands (England)","280","250","24090","22520"
"In post","2023","50-59","Debt","Yorkshire and The Humber","230","200","26760","22520"
"In post","2023","50-59","Digital, Data & Technology","East Midlands (England)","130","125","38940","34780"
"In post","2023","50-59","Digital, Data & Technology","East of England","230","225","37750","36450"
"In post","2023","50-59","Digital, Data & Technology","London","1290","1275","52140","47280"
"In post","2023","50-59","Digital, Data & Technology","North East (England)","725","705","45610","41480"
"In post","2023","50-59","Digital, Data & Technology","North West (England)","1115","1085","45610","41480"
"In post","2023","50-59","Digital, Data & Technology","Northern Ireland","25","25","34580","31580"
"In post","2023","50-59","Digital, Data & Technology","Overseas","20","20","40140","41010"
"In post","2023","50-59","Digital, Data & Technology","Scotland","270","265","41820","39540"
"In post","2023","50-59","Digital, Data & Technology","South East (England)","500","490","42920","41050"
"In post","2023","50-59","Digital, Data & Technology","South West (England)","1020","985","44100","41760"
"In post","2023","50-59","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Digital, Data & Technology","Wales","535","525","45780","42350"
"In post","2023","50-59","Digital, Data & Technology","West Midlands (England)","500","490","43920","41780"
"In post","2023","50-59","Digital, Data & Technology","Yorkshire and The Humber","510","500","46480","42510"
"In post","2023","50-59","Finance","East Midlands (England)","120","120","39600","35000"
"In post","2023","50-59","Finance","East of England","110","105","40090","37490"
"In post","2023","50-59","Finance","London","870","855","51800","45960"
"In post","2023","50-59","Finance","North East (England)","270","255","41750","37760"
"In post","2023","50-59","Finance","North West (England)","505","475","40330","38470"
"In post","2023","50-59","Finance","Northern Ireland","15","15","39040","31270"
"In post","2023","50-59","Finance","Overseas","15","15","47290","44090"
"In post","2023","50-59","Finance","Scotland","405","345","31630","26900"
"In post","2023","50-59","Finance","South East (England)","460","440","37960","34300"
"In post","2023","50-59","Finance","South West (England)","360","350","47210","43290"
"In post","2023","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Wales","125","120","41330","39820"
"In post","2023","50-59","Finance","West Midlands (England)","155","150","40710","37300"
"In post","2023","50-59","Finance","Yorkshire and The Humber","530","495","38730","36990"
"In post","2023","50-59","Grants Management","East Midlands (England)","30","30","26930","25920"
"In post","2023","50-59","Grants Management","East of England","15","15","29330","26900"
"In post","2023","50-59","Grants Management","London","5","5","[c]","[c]"
"In post","2023","50-59","Grants Management","North East (England)","100","90","27870","22150"
"In post","2023","50-59","Grants Management","North West (England)","235","215","26800","22150"
"In post","2023","50-59","Grants Management","South East (England)","60","55","31790","26850"
"In post","2023","50-59","Grants Management","South West (England)","95","90","26950","25960"
"In post","2023","50-59","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Grants Management","West Midlands (England)","40","35","27680","25920"
"In post","2023","50-59","Grants Management","Yorkshire and The Humber","65","60","30250","26690"
"In post","2023","50-59","Human Resources","East Midlands (England)","245","235","38540","34850"
"In post","2023","50-59","Human Resources","East of England","185","185","36230","33640"
"In post","2023","50-59","Human Resources","London","900","880","51470","46800"
"In post","2023","50-59","Human Resources","North East (England)","205","195","37050","34170"
"In post","2023","50-59","Human Resources","North West (England)","505","485","41210","38460"
"In post","2023","50-59","Human Resources","Northern Ireland","20","20","32930","29250"
"In post","2023","50-59","Human Resources","Overseas","80","80","58810","58340"
"In post","2023","50-59","Human Resources","Scotland","280","270","37680","34830"
"In post","2023","50-59","Human Resources","South East (England)","475","460","37750","34300"
"In post","2023","50-59","Human Resources","South West (England)","535","520","39970","35330"
"In post","2023","50-59","Human Resources","Unknown","10","10","48260","50050"
"In post","2023","50-59","Human Resources","Wales","240","225","37680","33120"
"In post","2023","50-59","Human Resources","West Midlands (England)","325","320","36690","31780"
"In post","2023","50-59","Human Resources","Yorkshire and The Humber","500","485","36090","31670"
"In post","2023","50-59","Internal Audit","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","East of England","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","London","70","65","60910","55220"
"In post","2023","50-59","Internal Audit","North East (England)","20","15","54960","45610"
"In post","2023","50-59","Internal Audit","North West (England)","20","20","46190","43080"
"In post","2023","50-59","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Scotland","15","15","41330","39660"
"In post","2023","50-59","Internal Audit","South East (England)","30","30","40540","40750"
"In post","2023","50-59","Internal Audit","South West (England)","35","35","48570","45390"
"In post","2023","50-59","Internal Audit","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Internal Audit","Wales","15","15","48880","53200"
"In post","2023","50-59","Internal Audit","West Midlands (England)","20","20","52380","46290"
"In post","2023","50-59","Internal Audit","Yorkshire and The Humber","20","20","59580","59310"
"In post","2023","50-59","Legal","East Midlands (England)","200","180","40600","34850"
"In post","2023","50-59","Legal","East of England","165","150","48880","54100"
"In post","2023","50-59","Legal","London","1240","1170","59280","63380"
"In post","2023","50-59","Legal","North East (England)","145","135","44960","42510"
"In post","2023","50-59","Legal","North West (England)","465","430","42710","35000"
"In post","2023","50-59","Legal","Northern Ireland","15","15","33920","32580"
"In post","2023","50-59","Legal","Overseas","5","5","[c]","[c]"
"In post","2023","50-59","Legal","Scotland","195","180","60950","63020"
"In post","2023","50-59","Legal","South East (England)","270","245","47370","51790"
"In post","2023","50-59","Legal","South West (England)","165","155","49530","53900"
"In post","2023","50-59","Legal","Wales","175","170","45070","49050"
"In post","2023","50-59","Legal","West Midlands (England)","235","225","45780","49050"
"In post","2023","50-59","Legal","Yorkshire and The Humber","345","320","45270","42510"
"In post","2023","50-59","No function","East Midlands (England)","5315","4940","32310","28120"
"In post","2023","50-59","No function","East of England","5140","4810","31910","28480"
"In post","2023","50-59","No function","London","14250","13685","42930","36180"
"In post","2023","50-59","No function","North East (England)","6625","5920","29460","28080"
"In post","2023","50-59","No function","North West (England)","13580","12540","30580","28120"
"In post","2023","50-59","No function","Northern Ireland","750","710","31830","27890"
"In post","2023","50-59","No function","Overseas","660","655","58100","56950"
"In post","2023","50-59","No function","Scotland","7585","7015","31450","28120"
"In post","2023","50-59","No function","South East (England)","8835","8190","32580","28480"
"In post","2023","50-59","No function","South West (England)","7355","6875","35040","29050"
"In post","2023","50-59","No function","Unknown","215","200","34460","28220"
"In post","2023","50-59","No function","Wales","5910","5440","29910","28080"
"In post","2023","50-59","No function","West Midlands (England)","6790","6295","31890","28120"
"In post","2023","50-59","No function","Yorkshire and The Humber","7385","6835","32470","28120"
"In post","2023","50-59","Project Delivery","East Midlands (England)","170","165","46190","42510"
"In post","2023","50-59","Project Delivery","East of England","200","200","48130","42540"
"In post","2023","50-59","Project Delivery","London","1350","1315","60470","59870"
"In post","2023","50-59","Project Delivery","North East (England)","475","455","46300","42510"
"In post","2023","50-59","Project Delivery","North West (England)","815","785","46720","42510"
"In post","2023","50-59","Project Delivery","Northern Ireland","30","30","43750","42140"
"In post","2023","50-59","Project Delivery","Overseas","30","30","68890","71630"
"In post","2023","50-59","Project Delivery","Scotland","295","285","45620","42180"
"In post","2023","50-59","Project Delivery","South East (England)","545","530","45240","41800"
"In post","2023","50-59","Project Delivery","South West (England)","1515","1480","48580","44990"
"In post","2023","50-59","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Wales","205","200","49530","42000"
"In post","2023","50-59","Project Delivery","West Midlands (England)","300","290","47370","42510"
"In post","2023","50-59","Project Delivery","Yorkshire and The Humber","320","310","46870","42140"
"In post","2023","50-59","Property","East Midlands (England)","205","195","39630","35020"
"In post","2023","50-59","Property","East of England","245","240","36790","34300"
"In post","2023","50-59","Property","London","450","435","46720","43650"
"In post","2023","50-59","Property","North East (England)","190","180","34530","28920"
"In post","2023","50-59","Property","North West (England)","230","225","40020","38440"
"In post","2023","50-59","Property","Northern Ireland","40","40","34280","30320"
"In post","2023","50-59","Property","Overseas","25","25","48660","44690"
"In post","2023","50-59","Property","Scotland","195","195","38250","34300"
"In post","2023","50-59","Property","South East (England)","345","330","41400","37700"
"In post","2023","50-59","Property","South West (England)","375","360","36670","34300"
"In post","2023","50-59","Property","Unknown","20","20","47800","45600"
"In post","2023","50-59","Property","Wales","180","170","37720","34300"
"In post","2023","50-59","Property","West Midlands (England)","230","220","42760","38380"
"In post","2023","50-59","Property","Yorkshire and The Humber","275","270","40520","37300"
"In post","2023","50-59","Security","East Midlands (England)","60","60","31460","27500"
"In post","2023","50-59","Security","East of England","210","205","38880","40090"
"In post","2023","50-59","Security","London","530","525","45850","41880"
"In post","2023","50-59","Security","North East (England)","35","35","34020","31260"
"In post","2023","50-59","Security","North West (England)","145","140","34270","31180"
"In post","2023","50-59","Security","Northern Ireland","185","185","23060","22130"
"In post","2023","50-59","Security","Overseas","45","45","45860","44200"
"In post","2023","50-59","Security","Scotland","525","515","35040","34950"
"In post","2023","50-59","Security","South East (England)","590","585","35610","34300"
"In post","2023","50-59","Security","South West (England)","515","510","32860","27500"
"In post","2023","50-59","Security","Unknown","10","10","33140","34320"
"In post","2023","50-59","Security","Wales","105","100","27950","25310"
"In post","2023","50-59","Security","West Midlands (England)","130","130","33850","34300"
"In post","2023","50-59","Security","Yorkshire and The Humber","295","285","33910","33020"
"In post","2023","50-59","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","London","230","225","54570","47990"
"In post","2023","50-59","Unknown","North East (England)","15","15","44030","39870"
"In post","2023","50-59","Unknown","North West (England)","35","35","50060","50160"
"In post","2023","50-59","Unknown","Northern Ireland","15","15","39530","37680"
"In post","2023","50-59","Unknown","Overseas","5","5","[c]","[c]"
"In post","2023","50-59","Unknown","Scotland","4095","3945","46390","41500"
"In post","2023","50-59","Unknown","South East (England)","160","155","50400","49260"
"In post","2023","50-59","Unknown","South West (England)","365","355","50760","49260"
"In post","2023","50-59","Unknown","Unknown","440","440","47390","43130"
"In post","2023","50-59","Unknown","Wales","1740","1675","47600","45970"
"In post","2023","50-59","Unknown","West Midlands (England)","25","25","45930","51460"
"In post","2023","50-59","Unknown","Yorkshire and The Humber","95","90","44810","38470"
"In post","2023","60-64","Analysis","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Analysis","East of England","25","20","43720","42490"
"In post","2023","60-64","Analysis","London","70","65","51850","47400"
"In post","2023","60-64","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","North West (England)","15","15","46640","40560"
"In post","2023","60-64","Analysis","South East (England)","55","45","48720","50090"
"In post","2023","60-64","Analysis","South West (England)","45","40","42850","41050"
"In post","2023","60-64","Analysis","Wales","25","20","40370","37760"
"In post","2023","60-64","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Analysis","Yorkshire and The Humber","15","15","43210","42100"
"In post","2023","60-64","Commercial","East Midlands (England)","15","10","49380","42820"
"In post","2023","60-64","Commercial","East of England","20","15","49160","41230"
"In post","2023","60-64","Commercial","London","90","85","62590","53120"
"In post","2023","60-64","Commercial","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Commercial","North West (England)","35","35","43020","40790"
"In post","2023","60-64","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Commercial","Scotland","30","30","40860","40810"
"In post","2023","60-64","Commercial","South East (England)","35","35","45130","42280"
"In post","2023","60-64","Commercial","South West (England)","90","80","46950","43360"
"In post","2023","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Wales","30","20","37810","31350"
"In post","2023","60-64","Commercial","West Midlands (England)","30","25","37120","35730"
"In post","2023","60-64","Commercial","Yorkshire and The Humber","30","25","52210","41990"
"In post","2023","60-64","Communications","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Communications","East of England","10","10","[c]","[c]"
"In post","2023","60-64","Communications","London","70","65","48500","42560"
"In post","2023","60-64","Communications","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Communications","North West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Communications","South East (England)","30","30","38470","35650"
"In post","2023","60-64","Communications","South West (England)","20","15","35490","32530"
"In post","2023","60-64","Communications","Wales","10","10","33460","27760"
"In post","2023","60-64","Communications","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Communications","Yorkshire and The Humber","10","10","39710","39730"
"In post","2023","60-64","Counter Fraud","East Midlands (England)","105","80","30740","28120"
"In post","2023","60-64","Counter Fraud","East of England","60","50","30820","31280"
"In post","2023","60-64","Counter Fraud","London","360","305","39700","34370"
"In post","2023","60-64","Counter Fraud","North East (England)","100","80","30830","28120"
"In post","2023","60-64","Counter Fraud","North West (England)","245","180","33530","29720"
"In post","2023","60-64","Counter Fraud","Northern Ireland","30","20","40410","36990"
"In post","2023","60-64","Counter Fraud","Scotland","200","150","30900","28130"
"In post","2023","60-64","Counter Fraud","South East (England)","140","115","30770","28130"
"In post","2023","60-64","Counter Fraud","South West (England)","100","75","33790","28130"
"In post","2023","60-64","Counter Fraud","Wales","120","90","29210","28120"
"In post","2023","60-64","Counter Fraud","West Midlands (England)","155","115","33520","28130"
"In post","2023","60-64","Counter Fraud","Yorkshire and The Humber","110","80","30510","28120"
"In post","2023","60-64","Debt","East Midlands (England)","50","40","23850","22520"
"In post","2023","60-64","Debt","East of England","40","35","27790","25610"
"In post","2023","60-64","Debt","London","110","90","31100","26920"
"In post","2023","60-64","Debt","North East (England)","115","90","23420","22520"
"In post","2023","60-64","Debt","North West (England)","65","55","23980","21690"
"In post","2023","60-64","Debt","Scotland","125","100","23970","22520"
"In post","2023","60-64","Debt","South East (England)","20","15","31450","29730"
"In post","2023","60-64","Debt","South West (England)","20","15","23550","21690"
"In post","2023","60-64","Debt","Wales","30","25","25530","22520"
"In post","2023","60-64","Debt","West Midlands (England)","110","90","24260","22520"
"In post","2023","60-64","Debt","Yorkshire and The Humber","75","60","25200","22520"
"In post","2023","60-64","Digital, Data & Technology","East Midlands (England)","30","30","34460","32810"
"In post","2023","60-64","Digital, Data & Technology","East of England","60","55","37420","36930"
"In post","2023","60-64","Digital, Data & Technology","London","295","280","48910","43760"
"In post","2023","60-64","Digital, Data & Technology","North East (England)","140","115","40180","36990"
"In post","2023","60-64","Digital, Data & Technology","North West (England)","210","185","43250","39090"
"In post","2023","60-64","Digital, Data & Technology","Northern Ireland","5","5","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Scotland","80","75","37830","35000"
"In post","2023","60-64","Digital, Data & Technology","South East (England)","135","125","38960","36990"
"In post","2023","60-64","Digital, Data & Technology","South West (England)","255","230","39970","37420"
"In post","2023","60-64","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data & Technology","Wales","120","105","44790","42990"
"In post","2023","60-64","Digital, Data & Technology","West Midlands (England)","130","120","42270","41490"
"In post","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","105","85","40890","36990"
"In post","2023","60-64","Finance","East Midlands (England)","15","15","32030","28130"
"In post","2023","60-64","Finance","East of England","20","15","37490","32770"
"In post","2023","60-64","Finance","London","220","205","49060","43790"
"In post","2023","60-64","Finance","North East (England)","65","55","35750","33740"
"In post","2023","60-64","Finance","North West (England)","115","90","36520","34640"
"In post","2023","60-64","Finance","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Finance","Scotland","115","85","27590","22520"
"In post","2023","60-64","Finance","South East (England)","120","105","33750","29730"
"In post","2023","60-64","Finance","South West (England)","100","90","45880","41430"
"In post","2023","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Wales","40","35","33200","28070"
"In post","2023","60-64","Finance","West Midlands (England)","40","40","41680","38470"
"In post","2023","60-64","Finance","Yorkshire and The Humber","135","100","33130","28130"
"In post","2023","60-64","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Grants Management","North East (England)","20","15","26300","22150"
"In post","2023","60-64","Grants Management","North West (England)","80","65","24300","22150"
"In post","2023","60-64","Grants Management","South East (England)","20","20","32310","26850"
"In post","2023","60-64","Grants Management","South West (England)","30","25","26320","22150"
"In post","2023","60-64","Grants Management","West Midlands (England)","15","10","24050","22150"
"In post","2023","60-64","Grants Management","Yorkshire and The Humber","20","20","26460","22150"
"In post","2023","60-64","Human Resources","East Midlands (England)","45","40","36030","34300"
"In post","2023","60-64","Human Resources","East of England","55","50","32620","31470"
"In post","2023","60-64","Human Resources","London","175","155","50810","43950"
"In post","2023","60-64","Human Resources","North East (England)","70","55","33560","28120"
"In post","2023","60-64","Human Resources","North West (England)","90","75","39010","35240"
"In post","2023","60-64","Human Resources","Northern Ireland","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Human Resources","Scotland","80","70","36080","34170"
"In post","2023","60-64","Human Resources","South East (England)","200","190","36100","34300"
"In post","2023","60-64","Human Resources","South West (England)","170","160","36080","34300"
"In post","2023","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Wales","70","65","35080","33850"
"In post","2023","60-64","Human Resources","West Midlands (England)","140","125","34910","34170"
"In post","2023","60-64","Human Resources","Yorkshire and The Humber","160","135","32890","28850"
"In post","2023","60-64","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","London","25","20","53920","52800"
"In post","2023","60-64","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","North West (England)","10","10","45740","44000"
"In post","2023","60-64","Internal Audit","Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","South East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Internal Audit","South West (England)","15","10","42070","42450"
"In post","2023","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","West Midlands (England)","10","10","55250","54300"
"In post","2023","60-64","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","East Midlands (England)","45","40","41190","35000"
"In post","2023","60-64","Legal","East of England","40","30","46170","46940"
"In post","2023","60-64","Legal","London","300","275","55380","60550"
"In post","2023","60-64","Legal","North East (England)","40","30","39850","30450"
"In post","2023","60-64","Legal","North West (England)","90","75","44220","37960"
"In post","2023","60-64","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","Scotland","40","35","65780","65280"
"In post","2023","60-64","Legal","South East (England)","55","45","49990","54380"
"In post","2023","60-64","Legal","South West (England)","45","35","52580","56450"
"In post","2023","60-64","Legal","Wales","35","25","41970","42510"
"In post","2023","60-64","Legal","West Midlands (England)","55","50","41210","34700"
"In post","2023","60-64","Legal","Yorkshire and The Humber","65","50","42890","35000"
"In post","2023","60-64","No function","East Midlands (England)","1655","1385","29490","28080"
"In post","2023","60-64","No function","East of England","1705","1445","30140","28120"
"In post","2023","60-64","No function","London","4320","3820","39040","32520"
"In post","2023","60-64","No function","North East (England)","2545","1895","26990","22520"
"In post","2023","60-64","No function","North West (England)","4275","3405","28210","26180"
"In post","2023","60-64","No function","Northern Ireland","185","155","30170","27770"
"In post","2023","60-64","No function","Overseas","105","105","65520","64340"
"In post","2023","60-64","No function","Scotland","2615","2020","29570","28120"
"In post","2023","60-64","No function","South East (England)","3160","2605","30560","28120"
"In post","2023","60-64","No function","South West (England)","2470","2070","33540","28120"
"In post","2023","60-64","No function","Unknown","60","50","33320","34330"
"In post","2023","60-64","No function","Wales","2080","1615","27460","25040"
"In post","2023","60-64","No function","West Midlands (England)","2150","1760","29720","28120"
"In post","2023","60-64","No function","Yorkshire and The Humber","2150","1720","30020","28120"
"In post","2023","60-64","Project Delivery","East Midlands (England)","30","25","40850","37730"
"In post","2023","60-64","Project Delivery","East of England","65","60","47620","42130"
"In post","2023","60-64","Project Delivery","London","310","275","56420","48570"
"In post","2023","60-64","Project Delivery","North East (England)","100","75","41650","38970"
"In post","2023","60-64","Project Delivery","North West (England)","165","130","41650","37870"
"In post","2023","60-64","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Project Delivery","Scotland","90","75","44470","40750"
"In post","2023","60-64","Project Delivery","South East (England)","120","105","46010","42510"
"In post","2023","60-64","Project Delivery","South West (England)","400","350","45590","42490"
"In post","2023","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Project Delivery","Wales","35","30","50790","42330"
"In post","2023","60-64","Project Delivery","West Midlands (England)","65","60","44770","41200"
"In post","2023","60-64","Project Delivery","Yorkshire and The Humber","85","65","42620","38470"
"In post","2023","60-64","Property","East Midlands (England)","50","45","38520","37650"
"In post","2023","60-64","Property","East of England","80","75","35020","33910"
"In post","2023","60-64","Property","London","155","135","45680","39140"
"In post","2023","60-64","Property","North East (England)","65","55","32700","27810"
"In post","2023","60-64","Property","North West (England)","65","55","34240","32260"
"In post","2023","60-64","Property","Northern Ireland","25","25","28360","20310"
"In post","2023","60-64","Property","Overseas","10","10","47600","44230"
"In post","2023","60-64","Property","Scotland","75","65","35220","34300"
"In post","2023","60-64","Property","South East (England)","130","120","36090","34300"
"In post","2023","60-64","Property","South West (England)","130","120","32250","27810"
"In post","2023","60-64","Property","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Property","Wales","60","50","31600","28730"
"In post","2023","60-64","Property","West Midlands (England)","65","55","33850","28900"
"In post","2023","60-64","Property","Yorkshire and The Humber","75","65","35160","34240"
"In post","2023","60-64","Security","East Midlands (England)","15","10","25990","21380"
"In post","2023","60-64","Security","East of England","50","45","32530","27470"
"In post","2023","60-64","Security","London","130","125","41030","35740"
"In post","2023","60-64","Security","North East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Security","North West (England)","45","40","27800","22220"
"In post","2023","60-64","Security","Northern Ireland","35","35","22970","22130"
"In post","2023","60-64","Security","Overseas","15","15","39420","40620"
"In post","2023","60-64","Security","Scotland","125","95","28510","21380"
"In post","2023","60-64","Security","South East (England)","200","185","29610","24430"
"In post","2023","60-64","Security","South West (England)","155","145","28930","22220"
"In post","2023","60-64","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Security","Wales","40","40","26610","22310"
"In post","2023","60-64","Security","West Midlands (England)","50","45","28180","22220"
"In post","2023","60-64","Security","Yorkshire and The Humber","90","80","30700","27430"
"In post","2023","60-64","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","London","70","65","48770","44690"
"In post","2023","60-64","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Scotland","950","845","42360","37350"
"In post","2023","60-64","Unknown","South East (England)","55","45","47800","49260"
"In post","2023","60-64","Unknown","South West (England)","75","65","45650","49260"
"In post","2023","60-64","Unknown","Unknown","135","135","45360","41060"
"In post","2023","60-64","Unknown","Wales","490","425","44730","39690"
"In post","2023","60-64","Unknown","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Yorkshire and The Humber","10","10","41000","38470"
"In post","2023","65+","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","London","35","30","56130","45960"
"In post","2023","65+","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Analysis","South East (England)","20","15","40820","41680"
"In post","2023","65+","Analysis","South West (England)","15","10","42250","49260"
"In post","2023","65+","Analysis","Wales","15","10","41020","30480"
"In post","2023","65+","Analysis","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","65+","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2023","65+","Commercial","London","35","30","55060","49720"
"In post","2023","65+","Commercial","North West (England)","10","10","[c]","[c]"
"In post","2023","65+","Commercial","Scotland","5","5","[c]","[c]"
"In post","2023","65+","Commercial","South East (England)","10","5","[c]","[c]"
"In post","2023","65+","Commercial","South West (England)","25","20","45350","43450"
"In post","2023","65+","Commercial","Wales","5","5","[c]","[c]"
"In post","2023","65+","Commercial","West Midlands (England)","10","10","34440","26060"
"In post","2023","65+","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","65+","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","London","20","20","41020","36030"
"In post","2023","65+","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","South East (England)","5","5","[c]","[c]"
"In post","2023","65+","Communications","South West (England)","5","5","[c]","[c]"
"In post","2023","65+","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","65+","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","East Midlands (England)","30","20","33060","28120"
"In post","2023","65+","Counter Fraud","East of England","30","20","29900","29730"
"In post","2023","65+","Counter Fraud","London","130","100","35990","32540"
"In post","2023","65+","Counter Fraud","North East (England)","25","15","32430","28120"
"In post","2023","65+","Counter Fraud","North West (England)","70","50","32350","28130"
"In post","2023","65+","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Counter Fraud","Scotland","45","30","30070","28120"
"In post","2023","65+","Counter Fraud","South East (England)","50","35","29290","28120"
"In post","2023","65+","Counter Fraud","South West (England)","30","20","31340","28120"
"In post","2023","65+","Counter Fraud","Wales","40","25","28410","26650"
"In post","2023","65+","Counter Fraud","West Midlands (England)","40","30","30180","28120"
"In post","2023","65+","Counter Fraud","Yorkshire and The Humber","45","30","28670","28120"
"In post","2023","65+","Debt","East Midlands (England)","10","5","24080","22520"
"In post","2023","65+","Debt","East of England","15","10","26780","25610"
"In post","2023","65+","Debt","London","40","30","28560","26920"
"In post","2023","65+","Debt","North East (England)","30","20","23200","22520"
"In post","2023","65+","Debt","North West (England)","25","20","23270","22110"
"In post","2023","65+","Debt","Scotland","40","30","23310","22520"
"In post","2023","65+","Debt","South East (England)","10","10","30110","29320"
"In post","2023","65+","Debt","South West (England)","10","5","[c]","[c]"
"In post","2023","65+","Debt","Wales","10","5","[c]","[c]"
