"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Scottish Public Pensions Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Scottish Public Pensions Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Serious Fraud Office","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Social Security Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Standards and Testing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Student Awards Agency for Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Submarine Delivery Agency","Outside London","Unknown","120","[c]","42260","36960"
"Leaver CS","2023","Declared non-disabled","Teaching Regulation Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Teaching Regulation Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The Insolvency Service","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","The National Archives","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Transport Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Debt Management Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Debt Management Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Debt Management Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Debt Management Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Export Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","EO","80","[c]","27410","26880"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","G7","50","[c]","54010","53400"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","HEO","105","[c]","33540","33330"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","London","SEO","85","[c]","41160","41280"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","AA","35","[c]","20000","20100"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","AO","110","[c]","21100","20880"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","EO","105","[c]","24540","24390"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","G6","30","[c]","69500","67000"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","G7","60","[c]","51520","50080"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","HEO","180","[c]","31630","30460"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Outside London","SEO","145","[c]","39290","38200"
"Leaver CS","2023","Declared non-disabled","UK Health Security Agency","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Hydrographic Office","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Space Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","AO","145","[c]","20580","20350"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","EO","30","[c]","25250","24840"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","HEO","35","[c]","31850","31560"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Statistics Authority","Outside London","SEO","35","[c]","38070","37720"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","AO","30","[c]","22340","22520"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","EO","30","[c]","27200","27000"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Valuation Office Agency","Outside London","SEO","30","[c]","45710","46380"
"Leaver CS","2023","Declared non-disabled","Vehicle Certification Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Vehicle Certification Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Vehicle Certification Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Vehicle Certification Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Veterinary Medicines Directorate","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","EO","35","[c]","28310","29430"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","HEO","35","[c]","36490","38160"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SEO","35","[c]","46310","47470"
"Leaver CS","2023","Declared non-disabled","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Wilton Park","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Animal and Plant Health Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Building Digital UK","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Companies House","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Criminal Injuries Compensation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Criminal Injuries Compensation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Commercial Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Prosecution Service","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Prosecution Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Crown Prosecution Service","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Electronics and Components Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Electronics and Components Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Electronics and Components Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Defence Equipment and Support","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","London","EO","30","[c]","31510","31060"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","AO","105","[c]","21550","21690"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","EO","145","[c]","28230","28120"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
