"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Ministry of Justice","Legal","Outer London - South","45","40","46960","48650"
"In post","2023","No function","Ministry of Justice","Legal","Outer London - West and North West","40","40","45980","44140"
"In post","2023","No function","Ministry of Justice","Legal","Shropshire and Staffordshire","20","20","42710","43310"
"In post","2023","No function","Ministry of Justice","Legal","South Yorkshire","25","25","41410","39420"
"In post","2023","No function","Ministry of Justice","Legal","Surrey, East and West Sussex","30","30","41400","42680"
"In post","2023","No function","Ministry of Justice","Legal","Tees Valley and Durham","35","35","45060","43940"
"In post","2023","No function","Ministry of Justice","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Legal","West Midlands","60","60","43140","41530"
"In post","2023","No function","Ministry of Justice","Legal","West Wales and The Valleys","40","40","42750","42340"
"In post","2023","No function","Ministry of Justice","Legal","West Yorkshire","55","50","42120","39420"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Bedfordshire and Hertfordshire","1445","1355","30340","30410"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","2535","2400","31840","32380"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Cheshire","1405","1320","30670","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","180","155","28210","25300"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Cumbria","450","415","29820","28880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Derbyshire and Nottinghamshire","3705","3450","29400","28880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Devon","1540","1420","30690","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Dorset and Somerset","1455","1345","29740","28880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","East Anglia","4510","4190","30360","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","East Wales","2685","2545","30190","28880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","East Yorkshire and Northern Lincolnshire","2215","2055","30540","30410"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Eastern Scotland","15","15","29160","21780"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Essex","1140","1060","29520","27520"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","2430","2240","29800","28880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester","3750","3530","29080","26840"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Hampshire and Isle of Wight","1835","1695","29380","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","1700","1605","30660","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Inner London - East","2740","2610","34570","33800"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Inner London - West","4255","4090","36640","33800"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Kent","2885","2720","31190","30880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Lancashire","3070","2835","30770","29790"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Leicestershire, Rutland and Northamptonshire","2995","2765","28760","26840"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Lincolnshire","1125","1065","30530","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Merseyside","2085","1940","28660","26230"
"In post","2023","No function","Ministry of Justice","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Operational Delivery","North Yorkshire","435","395","30410","26840"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Northumberland, and Tyne and Wear","1240","1130","28280","25830"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Outer London - East and North East","1580","1505","33550","33240"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Outer London - South","1280","1205","34220","31310"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Outer London - West and North West","1435","1355","33180","33820"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Shropshire and Staffordshire","3415","3190","30350","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","South Yorkshire","2000","1855","30490","29050"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Surrey, East and West Sussex","2685","2510","32130","30880"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Tees Valley and Durham","3725","3455","30910","30440"
"In post","2023","No function","Ministry of Justice","Operational Delivery","Unknown","100","95","26490","25480"
"In post","2023","No function","Ministry of Justice","Operational Delivery","West Central Scotland","475","435","27050","25830"
"In post","2023","No function","Ministry of Justice","Operational Delivery","West Midlands","4200","3880","26880","24270"
"In post","2023","No function","Ministry of Justice","Operational Delivery","West Wales and The Valleys","1715","1590","28780","25830"
"In post","2023","No function","Ministry of Justice","Operational Delivery","West Yorkshire","4225","3935","30270","29050"
"In post","2023","No function","Ministry of Justice","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Planning","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Derbyshire and Nottinghamshire","15","15","41790","39670"
"In post","2023","No function","Ministry of Justice","Policy","Devon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","East Wales","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Greater Manchester","20","20","46820","40740"
"In post","2023","No function","Ministry of Justice","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Inner London - East","35","35","41860","38710"
"In post","2023","No function","Ministry of Justice","Policy","Inner London - West","860","840","49150","43650"
"In post","2023","No function","Ministry of Justice","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Merseyside","40","35","43360","37700"
"In post","2023","No function","Ministry of Justice","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Outer London - South","40","40","44680","42420"
"In post","2023","No function","Ministry of Justice","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","South Yorkshire","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","West Midlands","40","35","27070","19360"
"In post","2023","No function","Ministry of Justice","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Policy","West Yorkshire","110","110","40200","37680"
"In post","2023","No function","Ministry of Justice","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Bedfordshire and Hertfordshire","15","15","41370","36050"
"In post","2023","No function","Ministry of Justice","Psychology","Berkshire, Buckinghamshire and Oxfordshire","95","85","38070","31670"
"In post","2023","No function","Ministry of Justice","Psychology","Cheshire","25","25","34810","30940"
"In post","2023","No function","Ministry of Justice","Psychology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Derbyshire and Nottinghamshire","110","105","36240","31670"
"In post","2023","No function","Ministry of Justice","Psychology","Devon","30","30","39210","32050"
"In post","2023","No function","Ministry of Justice","Psychology","Dorset and Somerset","15","15","35290","28480"
"In post","2023","No function","Ministry of Justice","Psychology","East Anglia","150","145","38230","31670"
"In post","2023","No function","Ministry of Justice","Psychology","East Wales","55","55","37430","31670"
"In post","2023","No function","Ministry of Justice","Psychology","East Yorkshire and Northern Lincolnshire","65","60","35180","30940"
"In post","2023","No function","Ministry of Justice","Psychology","Essex","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","38720","32420"
"In post","2023","No function","Ministry of Justice","Psychology","Greater Manchester","40","35","39130","31670"
"In post","2023","No function","Ministry of Justice","Psychology","Hampshire and Isle of Wight","35","30","36710","28480"
"In post","2023","No function","Ministry of Justice","Psychology","Herefordshire, Worcestershire and Warwickshire","30","30","39900","32420"
"In post","2023","No function","Ministry of Justice","Psychology","Inner London - East","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Inner London - West","15","15","51170","47240"
"In post","2023","No function","Ministry of Justice","Psychology","Kent","60","55","33760","30940"
"In post","2023","No function","Ministry of Justice","Psychology","Lancashire","100","95","37720","32420"
"In post","2023","No function","Ministry of Justice","Psychology","Leicestershire, Rutland and Northamptonshire","65","65","37260","32420"
"In post","2023","No function","Ministry of Justice","Psychology","Lincolnshire","10","10","40990","32050"
"In post","2023","No function","Ministry of Justice","Psychology","Merseyside","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Outer London - East and North East","25","25","37050","31970"
"In post","2023","No function","Ministry of Justice","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","Outer London - West and North West","25","25","35720","33650"
"In post","2023","No function","Ministry of Justice","Psychology","Shropshire and Staffordshire","115","110","33950","30940"
"In post","2023","No function","Ministry of Justice","Psychology","South Yorkshire","30","30","34710","30940"
"In post","2023","No function","Ministry of Justice","Psychology","Surrey, East and West Sussex","50","45","39810","33650"
"In post","2023","No function","Ministry of Justice","Psychology","Tees Valley and Durham","95","90","40590","32420"
"In post","2023","No function","Ministry of Justice","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","West Midlands","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Psychology","West Yorkshire","85","80","38470","32420"
"In post","2023","No function","Ministry of Justice","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Security","Inner London - West","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Inner London - East","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Inner London - West","40","35","45920","35410"
"In post","2023","No function","Ministry of Justice","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Justice","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","Bedfordshire and Hertfordshire","110","105","39960","38640"
"In post","2023","No function","National Crime Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","120","120","43730","41910"
"In post","2023","No function","National Crime Agency","Operational Delivery","Cheshire","1050","1025","39270","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Derbyshire and Nottinghamshire","75","70","41090","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Devon","45","45","41040","38530"
"In post","2023","No function","National Crime Agency","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","Essex","45","45","36570","36040"
"In post","2023","No function","National Crime Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","290","280","39870","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Greater Manchester","5","5","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","Hampshire and Isle of Wight","60","55","39450","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Inner London - East","1160","1140","46530","42240"
"In post","2023","No function","National Crime Agency","Operational Delivery","Kent","190","185","42600","41910"
"In post","2023","No function","National Crime Agency","Operational Delivery","Lancashire","70","70","40060","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","50","50","42020","40440"
"In post","2023","No function","National Crime Agency","Operational Delivery","Lincolnshire","5","5","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","Merseyside","20","15","39440","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","North Yorkshire","10","10","46300","45350"
"In post","2023","No function","National Crime Agency","Operational Delivery","Northern Ireland","105","100","41330","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Northumberland, and Tyne and Wear","100","100","39140","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","Outer London - South","95","95","43410","41910"
"In post","2023","No function","National Crime Agency","Operational Delivery","Overseas","125","125","48040","47380"
"In post","2023","No function","National Crime Agency","Operational Delivery","Shropshire and Staffordshire","35","35","40520","40440"
"In post","2023","No function","National Crime Agency","Operational Delivery","South Yorkshire","85","80","38540","36040"
"In post","2023","No function","National Crime Agency","Operational Delivery","Surrey, East and West Sussex","65","65","42490","41910"
"In post","2023","No function","National Crime Agency","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","No function","National Crime Agency","Operational Delivery","Unknown","100","95","47380","47380"
"In post","2023","No function","National Crime Agency","Operational Delivery","West Central Scotland","50","50","40910","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","West Midlands","430","410","40510","38640"
"In post","2023","No function","National Crime Agency","Operational Delivery","West Wales and The Valleys","60","60","42160","38310"
"In post","2023","No function","National Crime Agency","Operational Delivery","West Yorkshire","125","120","42190","41160"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Bedfordshire and Hertfordshire","30","30","68190","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","30","30","69760","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cheshire","15","15","66000","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cornwall and Isles of Scilly","10","10","67980","74970"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cumbria","15","15","66050","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Derbyshire and Nottinghamshire","70","65","64470","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Devon","25","25","70970","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Dorset and Somerset","25","25","68380","74970"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Anglia","45","45","65320","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Wales","10","10","69740","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","10","10","62640","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Essex","20","20","62900","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","70850","77430"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Greater Manchester","60","60","60870","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Hampshire and Isle of Wight","40","40","66260","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","35","35","69860","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Inner London - East","30","30","67840","72470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Inner London - West","15","15","97450","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Kent","25","25","66820","72470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Lancashire","30","30","67400","69320"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","30","30","62570","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Lincolnshire","15","15","66730","72470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Merseyside","35","35","67210","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North Yorkshire","20","20","71570","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Northumberland, and Tyne and Wear","20","20","66210","59460"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outer London - East and North East","20","20","65390","72470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outer London - South","20","20","65070","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outer London - West and North West","20","20","61580","52750"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Shropshire and Staffordshire","35","35","69690","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South Yorkshire","20","20","65150","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Surrey, East and West Sussex","55","55","66300","69320"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Tees Valley and Durham","25","25","66120","66170"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Midlands","40","40","62750","59460"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Yorkshire","40","40","69370","77470"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Derbyshire and Nottinghamshire","35","30","34000","32890"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Greater Manchester","145","135","30290","26870"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Derbyshire and Nottinghamshire","35","35","28210","27140"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","East Anglia","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Gloucestershire, Wiltshire and Bath/Bristol area","60","55","28750","26870"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Greater Manchester","75","75","28540","27140"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Inner London - West","40","40","39680","30340"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","North Yorkshire","10","10","33990","30140"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Other","West Midlands","35","30","27860","26870"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","51630","41050"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Greater Manchester","15","15","36420","33130"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Inner London - West","50","50","49480","44250"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Kent","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office for Standards in Education, Children's Services and Skills","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Gas and Electricity Markets","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Gas and Electricity Markets","Operational Delivery","Inner London - East","125","120","35530","30340"
"In post","2023","No function","Office of Gas and Electricity Markets","Operational Delivery","West Central Scotland","235","230","29890","25000"
"In post","2023","No function","Office of Gas and Electricity Markets","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Gas and Electricity Markets","Policy","East Wales","10","10","[c]","[c]"
