"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","65+","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East Midlands (England)","Lincolnshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","East Anglia","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","East Anglia","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Essex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","East of England","Essex","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - East","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - West","Heterosexual / straight","35","[c]","25920","25460"
"New entrant CS","2023","16-19","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Inner London - West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - South","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","London","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Northumberland, and Tyne and Wear","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Tees Valley and Durham","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North East (England)","Tees Valley and Durham","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Greater Manchester","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","North West (England)","Merseyside","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Eastern Scotland","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","North Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Southern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","Southern Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Scotland","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Kent","Unknown","40","[c]","23340","22400"
"New entrant CS","2023","16-19","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South East (England)","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Devon","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Dorset and Somerset","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","55","[c]","21810","21600"
"New entrant CS","2023","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","[c]","19390","18280"
"New entrant CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","Unknown","Unknown","30","[c]","18690","16660"
"New entrant CS","2023","16-19","Wales","East Wales","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wales","East Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wales","West Wales and The Valleys","Heterosexual / straight","40","[c]","21430","22150"
"New entrant CS","2023","16-19","Wales","West Wales and The Valleys","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Wales","West Wales and The Valleys","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","West Midlands","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","West Midlands (England)","West Midlands","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","South Yorkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","35","[c]","23400","22520"
"New entrant CS","2023","16-19","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Yorkshire and The Humber","West Yorkshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","330","[c]","25070","23640"
"New entrant CS","2023","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","65","[c]","24760","23430"
"New entrant CS","2023","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","260","[c]","25130","23230"
"New entrant CS","2023","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","155","[c]","24550","23230"
"New entrant CS","2023","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","110","[c]","23640","21780"
"New entrant CS","2023","20-29","East Midlands (England)","Lincolnshire","Heterosexual / straight","65","[c]","25810","23640"
"New entrant CS","2023","20-29","East Midlands (England)","Lincolnshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East Midlands (England)","Lincolnshire","Unknown","50","[c]","25300","24070"
"New entrant CS","2023","20-29","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","110","[c]","26050","24070"
"New entrant CS","2023","20-29","East of England","Bedfordshire and Hertfordshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East of England","Bedfordshire and Hertfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East of England","Bedfordshire and Hertfordshire","Unknown","75","[c]","26540","25830"
"New entrant CS","2023","20-29","East of England","East Anglia","Heterosexual / straight","260","[c]","26020","24570"
"New entrant CS","2023","20-29","East of England","East Anglia","LGBO","40","[c]","24630","23640"
"New entrant CS","2023","20-29","East of England","East Anglia","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East of England","East Anglia","Unknown","170","[c]","25090","22440"
"New entrant CS","2023","20-29","East of England","Essex","Heterosexual / straight","85","[c]","25390","23640"
"New entrant CS","2023","20-29","East of England","Essex","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East of England","Essex","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","East of England","Essex","Unknown","80","[c]","24210","23230"
"New entrant CS","2023","20-29","London","Inner London - East","Heterosexual / straight","510","[c]","32200","31980"
"New entrant CS","2023","20-29","London","Inner London - East","LGBO","75","[c]","31950","32620"
"New entrant CS","2023","20-29","London","Inner London - East","Undeclared","50","[c]","34240","33500"
"New entrant CS","2023","20-29","London","Inner London - East","Unknown","285","[c]","30680","28840"
"New entrant CS","2023","20-29","London","Inner London - West","Heterosexual / straight","1405","[c]","32760","32300"
"New entrant CS","2023","20-29","London","Inner London - West","LGBO","265","[c]","34030","33830"
"New entrant CS","2023","20-29","London","Inner London - West","Undeclared","245","[c]","32880","32790"
"New entrant CS","2023","20-29","London","Inner London - West","Unknown","1235","[c]","31490","29280"
"New entrant CS","2023","20-29","London","Outer London - East and North East","Heterosexual / straight","45","[c]","28650","27640"
