"Status","Year","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Forestry and Land Scotland","Scottish Government","Female","50","[c]","32230","29560"
"Leaver CS","2023","Forestry and Land Scotland","Scottish Government","Male","65","[c]","34310","29560"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Chancellor's other departments","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Female","70","[c]","72990","66990"
"Leaver CS","2023","Government Commercial Organisation","Cabinet Office","Male","80","[c]","79640","70000"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","HM Treasury","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","Female","150","[c]","49610","52020"
"Leaver CS","2023","Government Legal Department","Attorney General's Departments","Male","110","[c]","57510","58090"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Cabinet Office","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Female","1410","[c]","24980","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Ministry of Justice","Male","600","[c]","26630","21780"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Female","270","[c]","32980","28080"
"Leaver CS","2023","HM Land Registry","HM Land Registry","Male","225","[c]","35840","34850"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Female","3760","[c]","34460","29050"
"Leaver CS","2023","HM Prison and Probation Service","Ministry of Justice","Male","3520","[c]","39110","32920"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","2300","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","2025","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","Female","130","[c]","42180","37350"
"Leaver CS","2023","HM Treasury (excl. agencies)","HM Treasury","Male","155","[c]","43810","37900"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Female","105","[c]","38190","33780"
"Leaver CS","2023","Health and Safety Executive","Department for Work and Pensions","Male","115","[c]","45660","45100"
"Leaver CS","2023","Home Office","Home Office","Female","1235","[c]","32320","26750"
"Leaver CS","2023","Home Office","Home Office","Male","1285","[c]","33010","27270"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","30","[c]","33510","28750"
"Leaver CS","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","60","[c]","38910","35970"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Female","40","[c]","28970","21780"
"Leaver CS","2023","Legal Aid Agency","Ministry of Justice","Male","30","[c]","30950","25470"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Female","65","[c]","29750","26780"
"Leaver CS","2023","Maritime and Coastguard Agency","Department for Transport","Male","125","[c]","36200","31660"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","125","[c]","48470","41480"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","80","[c]","52780","42130"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Female","60","[c]","34240","35230"
"Leaver CS","2023","Met Office","Department for Business, Energy and Industrial Strategy","Male","105","[c]","36760","34000"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","1340","[c]","32680","27470"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","2075","[c]","34560","30890"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","285","[c]","41290","35410"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","270","[c]","47090","43650"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Female","160","[c]","39900","36580"
"Leaver CS","2023","National Crime Agency","National Crime Agency","Male","210","[c]","44070","41910"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Chancellor's other departments","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","160","[c]","53510","52750"
"Leaver CS","2023","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","75","[c]","56770","65690"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","115","[c]","41880","38460"
"Leaver CS","2023","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","145","[c]","47140","39820"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Female","50","[c]","22630","21780"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Male","50","[c]","23380","21780"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","40","[c]","42320","40720"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Male","175","[c]","37700","34250"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","120","[c]","23490","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","90","[c]","25320","22150"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Female","105","[c]","28930","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Male","55","[c]","29120","23190"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Female","270","[c]","42500","36330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Male","225","[c]","44270","38330"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Female","135","[c]","31260","28490"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Male","275","[c]","34370","37060"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Male","45","[c]","47120","42500"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Female","85","[c]","28950","26600"
"Leaver CS","2023","Social Security Scotland","Scottish Government","Male","75","[c]","29020","23340"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Student Awards Agency for Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Female","50","[c]","38110","33690"
"Leaver CS","2023","Submarine Delivery Agency","Ministry of Defence","Male","120","[c]","43430","39980"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","50","[c]","28570","23810"
"Leaver CS","2023","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","45","[c]","32830","26520"
"Leaver CS","2023","The National Archives","The National Archives","Female","50","[c]","31720","29840"
"Leaver CS","2023","The National Archives","The National Archives","Male","35","[c]","34880","30600"
"Leaver CS","2023","Transport Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Transport Scotland","Scottish Government","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","UK Debt Management Office","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Female","30","[c]","48080","42000"
"Leaver CS","2023","UK Export Finance","UK Export Finance","Male","45","[c]","57090","42000"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Female","1265","[c]","38870","33790"
"Leaver CS","2023","UK Health Security Agency","Department of Health and Social Care","Male","655","[c]","44630","37920"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","UK Hydrographic Office","Ministry of Defence","Male","65","[c]","32470","29850"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Female","340","[c]","28360","22860"
"Leaver CS","2023","UK Statistics Authority","UK Statistics Authority","Male","350","[c]","31300","23880"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","UK Supreme Court","UK Supreme Court","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Female","110","[c]","33410","27000"
"Leaver CS","2023","Valuation Office Agency","HM Revenue and Customs","Male","150","[c]","36490","32970"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Vehicle Certification Agency","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Water Services Regulation Authority","Water Services Regulation Authority","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","Female","120","[c]","38640","31210"
"Leaver CS","2023","Welsh Government (excl. agencies)","Welsh Government","Male","90","[c]","46070","41980"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Active Travel England","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","40","[c]","27250","25340"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Female","610","[c]","44500","40600"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Male","495","[c]","46260","40600"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Female","300","[c]","31640","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Male","220","[c]","32000","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Competition and Markets Authority","Competition and Markets Authority","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Commercial Service","Cabinet Office","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Crown Prosecution Service","Attorney General's Departments","Female","85","[c]","34180","28850"
"Leaver Dept.","2023","Crown Prosecution Service","Attorney General's Departments","Male","45","[c]","42540","32660"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Equipment and Support","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Ministry of Defence","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Defence Science and Technology Laboratory","Ministry of Defence","Male","30","[c]","43820","42110"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","250","[c]","44650","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","240","[c]","44340","40050"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","115","[c]","44680","38020"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","105","[c]","46760","39620"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Department for Education","Female","290","[c]","42940","40380"
"Leaver Dept.","2023","Department for Education (excl. agencies)","Department for Education","Male","165","[c]","45160","38800"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","270","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","185","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Department for International Trade","Female","115","[c]","41810","38160"
"Leaver Dept.","2023","Department for International Trade","Department for International Trade","Male","105","[c]","43910","38410"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","255","[c]","41480","36340"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","190","[c]","43480","37540"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Department for Transport","Female","110","[c]","42310","35760"
"Leaver Dept.","2023","Department for Transport (excl. agencies)","Department for Transport","Male","120","[c]","46620","40460"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","1635","[c]","29850","28120"
"Leaver Dept.","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","1055","[c]","30500","28120"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","275","[c]","[c]","[c]"
"Leaver Dept.","2023","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","135","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Department for Transport","Female","125","[c]","28840","27190"
"Leaver Dept.","2023","Driver and Vehicle Licensing Agency","Department for Transport","Male","85","[c]","29800","27260"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Department for Transport","Female","50","[c]","29130","26740"
"Leaver Dept.","2023","Driver and Vehicle Standards Agency","Department for Transport","Male","70","[c]","32770","27330"
"Leaver Dept.","2023","Education Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Education and Skills Funding Agency","Department for Education","Female","35","[c]","39560","37590"
"Leaver Dept.","2023","Education and Skills Funding Agency","Department for Education","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","FCDO Services","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Female","30","[c]","40200","37350"
"Leaver Dept.","2023","Food Standards Agency","Food Standards Agency","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2023","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Scottish Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Forestry and Land Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Commercial Organisation","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Female","65","[c]","49580","50500"
"Leaver Dept.","2023","Government Legal Department","Attorney General's Departments","Male","45","[c]","49620","51830"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Cabinet Office","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Female","350","[c]","26780","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Ministry of Justice","Male","155","[c]","31150","25300"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Female","370","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Ministry of Justice","Male","365","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","715","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","615","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","HM Treasury","Female","130","[c]","44990","38850"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","HM Treasury","Male","130","[c]","50060","39950"
"Leaver Dept.","2023","Health and Safety Executive","Department for Work and Pensions","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","Department for Work and Pensions","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","Home Office","Female","675","[c]","38620","33600"
"Leaver Dept.","2023","Home Office","Home Office","Male","530","[c]","38260","32160"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Department for Education","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Ministry of Justice","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","Ministry of Justice","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","Department for Transport","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","300","[c]","36320","33990"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","275","[c]","37600","36990"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","295","[c]","41190","37750"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","175","[c]","42920","39780"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Female","55","[c]","44340","40340"
"Leaver Dept.","2023","National Crime Agency","National Crime Agency","Male","50","[c]","39510","38640"
"Leaver Dept.","2023","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","Northern Ireland Office","Male","20","[c]","[c]","[c]"
