"Status","Year","Disability","Ethnicity","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Other ethnicity","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Devon","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Inner London - West","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - South","Croydon","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Birmingham","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Undeclared","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
