"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Heterosexual / straight","35","[c]","42370","40890"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Surrey, East and West Sussex","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AA","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AO","Heterosexual / straight","235","[c]","22150","21690"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","AA/AO","AO","Unknown","180","[c]","22150","21780"
"Leaver CS","2023","Tees Valley and Durham","EO","EO","Heterosexual / straight","85","[c]","27420","28080"
"Leaver CS","2023","Tees Valley and Durham","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","EO","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Heterosexual / straight","45","[c]","32440","31920"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tees Valley and Durham","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","AA/AO","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","EO","Heterosexual / straight","35","[c]","29190","28120"
"Leaver CS","2023","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","210","[c]","36830","33920"
"Leaver CS","2023","West Central Scotland","AA/AO","AA","Heterosexual / straight","60","[c]","22190","22180"
"Leaver CS","2023","West Central Scotland","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","AA/AO","AA","Unknown","80","[c]","22540","22180"
"Leaver CS","2023","West Central Scotland","AA/AO","AO","Heterosexual / straight","240","[c]","23180","21690"
"Leaver CS","2023","West Central Scotland","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","AA/AO","AO","Unknown","245","[c]","24010","22400"
"Leaver CS","2023","West Central Scotland","EO","EO","Heterosexual / straight","175","[c]","29300","28120"
"Leaver CS","2023","West Central Scotland","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","EO","EO","Unknown","155","[c]","30550","29100"
"Leaver CS","2023","West Central Scotland","G6/G7","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","G7","Heterosexual / straight","45","[c]","55930","54870"
"Leaver CS","2023","West Central Scotland","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","HEO","Heterosexual / straight","100","[c]","37480","34820"
"Leaver CS","2023","West Central Scotland","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","SEO","Heterosexual / straight","70","[c]","43490","42140"
"Leaver CS","2023","West Central Scotland","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","SEO/HEO","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Central Scotland","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AO","Heterosexual / straight","290","[c]","21650","21690"
"Leaver CS","2023","West Midlands","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","AA/AO","AO","Unknown","310","[c]","21830","21780"
"Leaver CS","2023","West Midlands","EO","EO","Heterosexual / straight","225","[c]","27360","27570"
"Leaver CS","2023","West Midlands","EO","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","EO","EO","Unknown","110","[c]","27040","26780"
"Leaver CS","2023","West Midlands","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G7","Heterosexual / straight","70","[c]","53430","51460"
"Leaver CS","2023","West Midlands","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","G6/G7","G7","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","HEO","Heterosexual / straight","110","[c]","34410","32800"
"Leaver CS","2023","West Midlands","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","HEO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","SEO","Heterosexual / straight","85","[c]","42350","39530"
"Leaver CS","2023","West Midlands","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","SEO/HEO","SEO","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Unknown","Heterosexual / straight","70","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AA","Heterosexual / straight","75","[c]","18980","19000"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AA","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AA","Unknown","50","[c]","18840","19000"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AO","Heterosexual / straight","370","[c]","22090","21840"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AO","Undeclared","75","[c]","22160","21840"
"Leaver CS","2023","West Wales and The Valleys","AA/AO","AO","Unknown","155","[c]","22020","21730"
"Leaver CS","2023","West Wales and The Valleys","EO","EO","Heterosexual / straight","150","[c]","27740","27570"
"Leaver CS","2023","West Wales and The Valleys","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","EO","EO","Unknown","40","[c]","27670","28100"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","HEO","Heterosexual / straight","70","[c]","34670","34170"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","SEO","Heterosexual / straight","55","[c]","43660","42090"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Wales and The Valleys","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AA","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AO","Heterosexual / straight","200","[c]","21940","21690"
"Leaver CS","2023","West Yorkshire","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","AA/AO","AO","Unknown","260","[c]","21740","21730"
"Leaver CS","2023","West Yorkshire","EO","EO","Heterosexual / straight","225","[c]","27750","27570"
"Leaver CS","2023","West Yorkshire","EO","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","EO","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","EO","EO","Unknown","145","[c]","26830","27370"
"Leaver CS","2023","West Yorkshire","G6/G7","G6","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","G6","Unknown","40","[c]","64630","62790"
"Leaver CS","2023","West Yorkshire","G6/G7","G7","Heterosexual / straight","60","[c]","55920","53360"
"Leaver CS","2023","West Yorkshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","G6/G7","G7","Unknown","60","[c]","53910","50770"
"Leaver CS","2023","West Yorkshire","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","HEO","Heterosexual / straight","95","[c]","32660","32310"
"Leaver CS","2023","West Yorkshire","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","HEO","Unknown","95","[c]","30730","29970"
"Leaver CS","2023","West Yorkshire","SEO/HEO","SEO","Heterosexual / straight","85","[c]","40330","38470"
"Leaver CS","2023","West Yorkshire","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","SEO/HEO","SEO","Unknown","70","[c]","39420","38470"
"Leaver CS","2023","West Yorkshire","Unknown","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","West Yorkshire","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
