"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Eastern Scotland","EO","Heterosexual / straight","55","50","30690","30560"
"In post","2023","Digital, Data & Technology","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","EO","Unknown","40","40","30740","31970"
"In post","2023","Digital, Data & Technology","Eastern Scotland","G6/G7","Heterosexual / straight","30","30","60190","59170"
"In post","2023","Digital, Data & Technology","Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SEO/HEO","Heterosexual / straight","135","135","40450","39690"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","SEO/HEO","Unknown","70","65","40970","40570"
"In post","2023","Digital, Data & Technology","Essex","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","SEO/HEO","Heterosexual / straight","35","35","38550","36990"
"In post","2023","Digital, Data & Technology","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","50","50","22720","22220"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","175","170","27750","27470"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","35","35","28130","27650"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","35","35","26700","27080"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","340","335","56840","55660"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","50","50","57250","56180"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","60","55","55450","54680"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","675","655","37790","37300"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","45","45","36120","34700"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","120","115","38000","37700"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","115","115","36640","35000"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","55","55","38900","37200"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","EO","Heterosexual / straight","135","130","27600","28120"
"In post","2023","Digital, Data & Technology","Greater Manchester","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","EO","Unknown","65","65","27050","27650"
"In post","2023","Digital, Data & Technology","Greater Manchester","G6/G7","Heterosexual / straight","395","390","59030","56870"
"In post","2023","Digital, Data & Technology","Greater Manchester","G6/G7","LGBO","35","30","57150","54580"
"In post","2023","Digital, Data & Technology","Greater Manchester","G6/G7","Undeclared","45","45","58810","55800"
"In post","2023","Digital, Data & Technology","Greater Manchester","G6/G7","Unknown","110","110","59770","58250"
"In post","2023","Digital, Data & Technology","Greater Manchester","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","SEO/HEO","Heterosexual / straight","570","560","37590","37970"
"In post","2023","Digital, Data & Technology","Greater Manchester","SEO/HEO","LGBO","60","60","37610","37640"
"In post","2023","Digital, Data & Technology","Greater Manchester","SEO/HEO","Undeclared","55","55","37420","35120"
"In post","2023","Digital, Data & Technology","Greater Manchester","SEO/HEO","Unknown","180","180","36540","35000"
"In post","2023","Digital, Data & Technology","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","40","35","22250","22220"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","EO","Heterosexual / straight","125","120","26800","27140"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","105","105","55360","54840"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","275","270","35880","34300"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","Undeclared","45","45","37570","37550"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","SEO/HEO","Unknown","45","45","35920","36920"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","30","30","27270","27140"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","EO","Heterosexual / straight","100","100","31120","31330"
"In post","2023","Digital, Data & Technology","Inner London - East","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","EO","Unknown","30","30","31150","32290"
"In post","2023","Digital, Data & Technology","Inner London - East","G6/G7","Heterosexual / straight","585","575","61870","60000"
"In post","2023","Digital, Data & Technology","Inner London - East","G6/G7","LGBO","80","75","60920","56430"
"In post","2023","Digital, Data & Technology","Inner London - East","G6/G7","Undeclared","80","80","59560","58020"
"In post","2023","Digital, Data & Technology","Inner London - East","G6/G7","Unknown","105","105","62960","61200"
"In post","2023","Digital, Data & Technology","Inner London - East","SCS level","Heterosexual / straight","40","40","102150","97830"
"In post","2023","Digital, Data & Technology","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","SEO/HEO","Heterosexual / straight","405","395","41390","41870"
"In post","2023","Digital, Data & Technology","Inner London - East","SEO/HEO","LGBO","35","35","40470","40940"
"In post","2023","Digital, Data & Technology","Inner London - East","SEO/HEO","Undeclared","55","55","41830","41870"
"In post","2023","Digital, Data & Technology","Inner London - East","SEO/HEO","Unknown","140","140","40690","40880"
"In post","2023","Digital, Data & Technology","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","AA/AO","Heterosexual / straight","45","45","26860","26560"
"In post","2023","Digital, Data & Technology","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","EO","Heterosexual / straight","155","155","30950","30760"
"In post","2023","Digital, Data & Technology","Inner London - West","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","EO","Unknown","40","40","30400","30260"
"In post","2023","Digital, Data & Technology","Inner London - West","G6/G7","Heterosexual / straight","650","635","62440","60870"
"In post","2023","Digital, Data & Technology","Inner London - West","G6/G7","LGBO","70","70","61430","59100"
"In post","2023","Digital, Data & Technology","Inner London - West","G6/G7","Undeclared","95","90","64420","63440"
"In post","2023","Digital, Data & Technology","Inner London - West","G6/G7","Unknown","190","185","62880","61000"
"In post","2023","Digital, Data & Technology","Inner London - West","SCS level","Heterosexual / straight","75","75","98930","91380"
"In post","2023","Digital, Data & Technology","Inner London - West","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","SEO/HEO","Heterosexual / straight","675","660","41030","41440"
"In post","2023","Digital, Data & Technology","Inner London - West","SEO/HEO","LGBO","60","60","39850","41060"
"In post","2023","Digital, Data & Technology","Inner London - West","SEO/HEO","Undeclared","95","90","41220","41440"
"In post","2023","Digital, Data & Technology","Inner London - West","SEO/HEO","Unknown","315","310","39170","39150"
"In post","2023","Digital, Data & Technology","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","EO","Heterosexual / straight","100","95","27980","28120"
"In post","2023","Digital, Data & Technology","Lancashire","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","G6/G7","Heterosexual / straight","260","255","57730","55410"
"In post","2023","Digital, Data & Technology","Lancashire","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","G6/G7","Unknown","55","55","57290","54650"
"In post","2023","Digital, Data & Technology","Lancashire","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","SEO/HEO","Heterosexual / straight","350","340","37390","38470"
"In post","2023","Digital, Data & Technology","Lancashire","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","SEO/HEO","Undeclared","50","50","37800","38470"
"In post","2023","Digital, Data & Technology","Lancashire","SEO/HEO","Unknown","90","85","37530","34970"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","30","30","38490","37680"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","SEO/HEO","Heterosexual / straight","30","30","35830","33990"
"In post","2023","Digital, Data & Technology","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","EO","Heterosexual / straight","110","105","27310","27330"
"In post","2023","Digital, Data & Technology","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","EO","Unknown","30","30","27230","27480"
"In post","2023","Digital, Data & Technology","Merseyside","G6/G7","Heterosexual / straight","110","105","59350","56870"
"In post","2023","Digital, Data & Technology","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","SEO/HEO","Heterosexual / straight","310","305","37640","37840"
"In post","2023","Digital, Data & Technology","Merseyside","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","SEO/HEO","Undeclared","30","30","36560","35000"
"In post","2023","Digital, Data & Technology","Merseyside","SEO/HEO","Unknown","80","80","36670","35000"
