"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Heterosexual / straight","80","80","44330","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Heterosexual / straight","620","615","44310","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","75","70","43530","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Unknown","65","60","43090","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","745","720","44040","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Undeclared","105","105","45580","41800"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Unknown","85","85","45160","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Heterosexual / straight","135","135","43400","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","35","35","45110","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","120","120","47410","43650"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Unknown","35","35","41110","35410"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","60","60","37190","37680"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South West (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Heterosexual / straight","30","30","53540","46250"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North East (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North West (England)","Heterosexual / straight","35","30","37280","37300"
"In post","2023","Project Delivery","Rural Payments Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Scottish Prison Service","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Scottish Prison Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Prison Service","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Serious Fraud Office","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","West Midlands (England)","Heterosexual / straight","45","40","41370","37740"
"In post","2023","Project Delivery","Standards and Testing Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Yorkshire and The Humber","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","North West (England)","Heterosexual / straight","125","125","45760","43180"
"In post","2023","Project Delivery","Submarine Delivery Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Scotland","Heterosexual / straight","80","80","42420","43360"
"In post","2023","Project Delivery","Submarine Delivery Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","South West (England)","Heterosexual / straight","1100","1070","43500","41050"
"In post","2023","Project Delivery","Submarine Delivery Agency","South West (England)","LGBO","35","35","36930","32500"
"In post","2023","Project Delivery","Submarine Delivery Agency","South West (England)","Undeclared","130","125","48140","46050"
"In post","2023","Project Delivery","Submarine Delivery Agency","South West (England)","Unknown","155","150","36470","32500"
"In post","2023","Project Delivery","The Insolvency Service","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","London","Heterosexual / straight","65","65","50720","41540"
"In post","2023","Project Delivery","UK Space Agency","London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","London","Unknown","45","45","47400","43650"
"In post","2023","Project Delivery","UK Space Agency","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
