"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Black","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","EO","Female","40","[c]","29640","29750"
"Leaver Dept.","2023","30-39","Black","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","SEO/HEO","Female","75","[c]","36930","36180"
"Leaver Dept.","2023","30-39","Black","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","SEO/HEO","Female","45","[c]","38360","37800"
"Leaver Dept.","2023","30-39","Mixed","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","SEO/HEO","Male","40","[c]","36730","35790"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Female","80","[c]","22370","22080"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","Male","85","[c]","22490","22400"
"Leaver Dept.","2023","30-39","Unknown","EO","Female","60","[c]","27650","27570"
"Leaver Dept.","2023","30-39","Unknown","EO","Male","70","[c]","27730","27570"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Female","120","[c]","58550","56200"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","Male","130","[c]","58140","56430"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Female","210","[c]","36620","35530"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","Male","200","[c]","36140","34980"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","AA/AO","Female","215","[c]","21930","21710"
"Leaver Dept.","2023","30-39","White","AA/AO","Male","190","[c]","22740","21720"
"Leaver Dept.","2023","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","EO","Female","330","[c]","27600","27660"
"Leaver Dept.","2023","30-39","White","EO","Male","255","[c]","28030","27850"
"Leaver Dept.","2023","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","G6/G7","Female","390","[c]","57720","55780"
"Leaver Dept.","2023","30-39","White","G6/G7","Male","310","[c]","57250","55110"
"Leaver Dept.","2023","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","SEO/HEO","Female","565","[c]","37470","37590"
"Leaver Dept.","2023","30-39","White","SEO/HEO","Male","445","[c]","37390","37300"
"Leaver Dept.","2023","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","EO","Female","40","[c]","28560","28120"
"Leaver Dept.","2023","40-49","Asian","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO/HEO","Female","50","[c]","37360","35890"
"Leaver Dept.","2023","40-49","Asian","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO/HEO","Female","40","[c]","37790","37590"
"Leaver Dept.","2023","40-49","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","Female","55","[c]","28140","27610"
"Leaver Dept.","2023","40-49","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","Female","65","[c]","59800","58590"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","Male","65","[c]","63020","62220"
"Leaver Dept.","2023","40-49","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","Female","85","[c]","37250","36820"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","Male","70","[c]","36980","37270"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","AA/AO","Female","200","[c]","21890","21690"
"Leaver Dept.","2023","40-49","White","AA/AO","Male","115","[c]","22180","21690"
"Leaver Dept.","2023","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","EO","Female","255","[c]","27860","27570"
"Leaver Dept.","2023","40-49","White","EO","Male","165","[c]","27910","28090"
"Leaver Dept.","2023","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","G6/G7","Female","235","[c]","59490","58850"
"Leaver Dept.","2023","40-49","White","G6/G7","Male","195","[c]","59390","57860"
"Leaver Dept.","2023","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","SCS level","Female","60","[c]","85740","78850"
"Leaver Dept.","2023","40-49","White","SCS level","Male","55","[c]","92580","84520"
"Leaver Dept.","2023","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","SEO/HEO","Female","375","[c]","37390","37690"
"Leaver Dept.","2023","40-49","White","SEO/HEO","Male","255","[c]","38740","38640"
"Leaver Dept.","2023","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","Male","30","[c]","[c]","[c]"
