"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Department of Health and Social Care","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care","Outside London","HEO","90","[c]","30710","29970"
"Leaver CS","2023","20-29","Department of Health and Social Care","Outside London","SEO","30","[c]","38560","37920"
"Leaver CS","2023","20-29","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department of Health and Social Care","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Foreign, Commonwealth and Development Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","London","EO","15","[c]","32590","31680"
"Leaver CS","2023","20-29","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","AO","45","[c]","23330","23390"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","EO","25","[c]","29260","28080"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Land Registry","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","AO","630","[c]","22350","22520"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","EO","165","[c]","26270","26030"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","HEO","80","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Revenue and Customs","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","London","AO","45","[c]","22300","22750"
"Leaver CS","2023","20-29","HM Treasury","London","EO","20","[c]","26360","27910"
"Leaver CS","2023","20-29","HM Treasury","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","London","G7","30","[c]","54050","54090"
"Leaver CS","2023","20-29","HM Treasury","London","HEO","50","[c]","33950","33630"
"Leaver CS","2023","20-29","HM Treasury","London","SEO","15","[c]","39990","39050"
"Leaver CS","2023","20-29","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","London","AA","45","[c]","23410","23500"
"Leaver CS","2023","20-29","Home Office","London","AO","25","[c]","26300","26400"
"Leaver CS","2023","20-29","Home Office","London","EO","90","[c]","29400","29750"
"Leaver CS","2023","20-29","Home Office","London","G7","15","[c]","59390","59290"
"Leaver CS","2023","20-29","Home Office","London","HEO","75","[c]","36320","36180"
"Leaver CS","2023","20-29","Home Office","London","SEO","45","[c]","43020","43210"
"Leaver CS","2023","20-29","Home Office","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Outside London","AO","195","[c]","22480","22400"
"Leaver CS","2023","20-29","Home Office","Outside London","EO","125","[c]","26120","25880"
"Leaver CS","2023","20-29","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Outside London","HEO","20","[c]","32180","32160"
"Leaver CS","2023","20-29","Home Office","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Home Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","London","AO","20","[c]","27620","26560"
"Leaver CS","2023","20-29","Ministry of Defence","London","EO","15","[c]","29520","29380"
"Leaver CS","2023","20-29","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","London","HEO","20","[c]","38120","38020"
"Leaver CS","2023","20-29","Ministry of Defence","London","SEO","10","[c]","44930","45750"
"Leaver CS","2023","20-29","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","AA","130","[c]","21510","20550"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","AO","265","[c]","23890","22220"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","EO","135","[c]","27360","27060"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","HEO","215","[c]","32610","32550"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","SEO","70","[c]","41130","41200"
"Leaver CS","2023","20-29","Ministry of Defence","Outside London","Unknown","50","[c]","29010","31430"
"Leaver CS","2023","20-29","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Defence","Unknown","Unknown","50","[c]","27940","29530"
"Leaver CS","2023","20-29","Ministry of Justice","London","AA","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","London","AO","300","[c]","24990","25480"
"Leaver CS","2023","20-29","Ministry of Justice","London","EO","95","[c]","29270","29660"
"Leaver CS","2023","20-29","Ministry of Justice","London","G7","10","[c]","56490","55720"
"Leaver CS","2023","20-29","Ministry of Justice","London","HEO","60","[c]","34730","34830"
"Leaver CS","2023","20-29","Ministry of Justice","London","SEO","30","[c]","43670","43650"
"Leaver CS","2023","20-29","Ministry of Justice","London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","AA","340","[c]","19800","19930"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","AO","1450","[c]","21790","21780"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","EO","100","[c]","25790","25830"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","HEO","40","[c]","31220","31270"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Outside London","Unknown","440","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","London","EO","25","[c]","36570","36140"
"Leaver CS","2023","20-29","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Outside London","AO","10","[c]","23650","22950"
"Leaver CS","2023","20-29","National Crime Agency","Outside London","EO","25","[c]","34340","32770"
"Leaver CS","2023","20-29","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","EO","20","[c]","27250","26910"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","HEO","15","[c]","35330","34900"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","EO","10","[c]","24810","24640"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of Rail and Road","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Outside London","AA","105","[c]","22930","22920"
"Leaver CS","2023","20-29","Scottish Government","Outside London","AO","130","[c]","25130","24710"
"Leaver CS","2023","20-29","Scottish Government","Outside London","EO","70","[c]","30390","29450"
"Leaver CS","2023","20-29","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Scottish Government","Outside London","HEO","40","[c]","35140","34730"
"Leaver CS","2023","20-29","Scottish Government","Outside London","SEO","15","[c]","43730","42860"
"Leaver CS","2023","20-29","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","London","AO","10","[c]","23230","23460"
"Leaver CS","2023","20-29","The National Archives","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Export Finance","London","SEO","10","[c]","41770","42000"
"Leaver CS","2023","20-29","UK Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","AA","20","[c]","19590","19300"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","AO","90","[c]","20190","19860"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","EO","20","[c]","24820","24840"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","HEO","30","[c]","30960","31060"
"Leaver CS","2023","20-29","UK Statistics Authority","Outside London","SEO","15","[c]","37740","37690"
"Leaver CS","2023","20-29","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Outside London","AO","15","[c]","21960","21300"
"Leaver CS","2023","20-29","Welsh Government","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Welsh Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","London","AO","10","[c]","24250","24480"
"Leaver CS","2023","30-39","Attorney General's Departments","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","London","G6","20","[c]","66430","65650"
"Leaver CS","2023","30-39","Attorney General's Departments","London","G7","65","[c]","53630","52790"
"Leaver CS","2023","30-39","Attorney General's Departments","London","HEO","10","[c]","37000","35500"
"Leaver CS","2023","30-39","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","London","SEO","10","[c]","40950","41100"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","AO","10","[c]","22370","22870"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","G7","15","[c]","52920","51670"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Attorney General's Departments","Outside London","SEO","15","[c]","39500","38850"
"Leaver CS","2023","30-39","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","London","G6","35","[c]","69160","66530"
"Leaver CS","2023","30-39","Cabinet Office","London","G7","85","[c]","56990","56430"
"Leaver CS","2023","30-39","Cabinet Office","London","HEO","30","[c]","35110","34800"
"Leaver CS","2023","30-39","Cabinet Office","London","SCS level","10","[c]","83960","81030"
"Leaver CS","2023","30-39","Cabinet Office","London","SEO","20","[c]","41800","41870"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","G6","10","[c]","66380","64830"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","G7","30","[c]","57030","52990"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","HEO","15","[c]","32950","33020"
"Leaver CS","2023","30-39","Cabinet Office","Outside London","SEO","30","[c]","38190","38460"
"Leaver CS","2023","30-39","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Chancellor's other departments","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Charity Commission","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","G6","15","[c]","75410","74480"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","G7","15","[c]","55950","55860"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","HEO","10","[c]","36510","35920"
"Leaver CS","2023","30-39","Competition and Markets Authority","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","G6","20","[c]","64870","64700"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","G7","85","[c]","53720","53380"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","HEO","20","[c]","33620","33570"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","London","SEO","40","[c]","40590","40050"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","AO","15","[c]","21660","21550"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","EO","30","[c]","26320","25160"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","G7","10","[c]","49320","49080"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","HEO","35","[c]","32550","32420"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outside London","SEO","30","[c]","40820","40020"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","G7","40","[c]","54830","53030"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","HEO","30","[c]","35700","35040"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","London","G7","10","[c]","56280","55200"
"Leaver CS","2023","30-39","Department for Education","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outside London","G7","30","[c]","52210","51360"
"Leaver CS","2023","30-39","Department for Education","Outside London","HEO","20","[c]","31300","30330"
"Leaver CS","2023","30-39","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outside London","SEO","45","[c]","39000","37590"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","AO","35","[c]","22000","22150"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","EO","30","[c]","26000","25920"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","HEO","30","[c]","30500","30320"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","SEO","45","[c]","38060","37860"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","G7","35","[c]","54160","53850"
"Leaver CS","2023","30-39","Department for International Trade","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","London","SEO","15","[c]","40020","38160"
