"Status","Year","Disability","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","South West (England)","Outside London","Female","50","[c]","32520","31340"
"Leaver Dept.","2023","Declared disabled","South West (England)","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","Outside London","Female","50","[c]","29080","28120"
"Leaver Dept.","2023","Declared disabled","Wales","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Outside London","Female","65","[c]","31130","28120"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Outside London","Female","70","[c]","34240","28830"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Outside London","Female","125","[c]","28300","27570"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Outside London","Male","90","[c]","31170","27570"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Outside London","Female","100","[c]","30810","28120"
"Leaver Dept.","2023","Declared non-disabled","East of England","Outside London","Male","100","[c]","33860","29290"
"Leaver Dept.","2023","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","London","Female","1925","[c]","44410","40050"
"Leaver Dept.","2023","Declared non-disabled","London","London","Male","1485","[c]","46540","40600"
"Leaver Dept.","2023","Declared non-disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Outside London","Female","325","[c]","31230","28120"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Outside London","Male","220","[c]","31380","28120"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Outside London","Female","590","[c]","31000","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Outside London","Male","410","[c]","31920","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Outside London","Female","445","[c]","29140","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Outside London","Male","295","[c]","30570","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Outside London","Female","205","[c]","32620","28120"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Outside London","Male","210","[c]","33520","31280"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Outside London","Female","285","[c]","35160","31990"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Outside London","Male","195","[c]","38500","33990"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Outside London","Female","340","[c]","32690","28480"
"Leaver Dept.","2023","Declared non-disabled","Wales","Outside London","Male","235","[c]","35930","31060"
"Leaver Dept.","2023","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Outside London","Female","345","[c]","30560","28120"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Outside London","Male","220","[c]","33970","28120"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","325","[c]","34140","30330"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","275","[c]","33940","28120"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","London","Female","120","[c]","44720","41160"
"Leaver Dept.","2023","Undeclared","London","London","Male","155","[c]","45040","41060"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","Female","50","[c]","30450","28120"
"Leaver Dept.","2023","Undeclared","North West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","London","Female","1265","[c]","40410","34550"
"Leaver Dept.","2023","Unknown","London","London","Male","1020","[c]","42500","36180"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","Female","105","[c]","30910","29250"
"Leaver Dept.","2023","Unknown","North East (England)","Outside London","Male","80","[c]","30240","26350"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","Female","195","[c]","33240","30360"
"Leaver Dept.","2023","Unknown","North West (England)","Outside London","Male","170","[c]","34710","32000"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","Female","120","[c]","35380","30450"
"Leaver Dept.","2023","Unknown","Scotland","Outside London","Male","115","[c]","34870","31270"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","Female","80","[c]","30810","30650"
"Leaver Dept.","2023","Unknown","South East (England)","Outside London","Male","80","[c]","32610","30130"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","Female","90","[c]","37190","32770"
"Leaver Dept.","2023","Unknown","South West (England)","Outside London","Male","70","[c]","38930","35520"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Female","55","[c]","32800","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Male","45","[c]","34150","32000"
"Leaver Dept.","2023","Unknown","Wales","Outside London","Female","115","[c]","31890","31060"
"Leaver Dept.","2023","Unknown","Wales","Outside London","Male","70","[c]","35180","31560"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","Female","95","[c]","31860","28680"
"Leaver Dept.","2023","Unknown","West Midlands (England)","Outside London","Male","85","[c]","31400","28120"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","Female","185","[c]","33840","32000"
"Leaver Dept.","2023","Unknown","Yorkshire and The Humber","Outside London","Male","135","[c]","33730","30330"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Outside London","Female","120","[c]","25040","23230"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Outside London","Male","85","[c]","26610","23640"
"New entrant CS","2023","Declared disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","East of England","Outside London","Female","115","[c]","25570","23640"
"New entrant CS","2023","Declared disabled","East of England","Outside London","Male","70","[c]","27740","25880"
"New entrant CS","2023","Declared disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","London","London","Female","380","[c]","34850","29750"
"New entrant CS","2023","Declared disabled","London","London","Male","230","[c]","35730","33800"
"New entrant CS","2023","Declared disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North East (England)","Outside London","Female","135","[c]","27410","24450"
"New entrant CS","2023","Declared disabled","North East (England)","Outside London","Male","120","[c]","30620","25750"
"New entrant CS","2023","Declared disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North West (England)","Outside London","Female","290","[c]","26620","23640"
"New entrant CS","2023","Declared disabled","North West (England)","Outside London","Male","195","[c]","27050","23640"
"New entrant CS","2023","Declared disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scotland","Outside London","Female","255","[c]","28410","28060"
"New entrant CS","2023","Declared disabled","Scotland","Outside London","Male","160","[c]","28420","23450"
"New entrant CS","2023","Declared disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South East (England)","Outside London","Female","205","[c]","27610","25610"
"New entrant CS","2023","Declared disabled","South East (England)","Outside London","Male","145","[c]","29530","27080"
"New entrant CS","2023","Declared disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","South West (England)","Outside London","Female","180","[c]","28930","25920"
"New entrant CS","2023","Declared disabled","South West (England)","Outside London","Male","180","[c]","30710","28120"
"New entrant CS","2023","Declared disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Wales","Outside London","Female","155","[c]","26640","23640"
"New entrant CS","2023","Declared disabled","Wales","Outside London","Male","125","[c]","28730","23640"
"New entrant CS","2023","Declared disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Outside London","Female","170","[c]","26290","23640"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Outside London","Male","110","[c]","28400","23320"
"New entrant CS","2023","Declared disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","Female","200","[c]","27950","24920"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","Male","125","[c]","29010","25830"
"New entrant CS","2023","Declared disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Outside London","Female","815","[c]","26840","23640"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Outside London","Male","555","[c]","28330","26960"
"New entrant CS","2023","Declared non-disabled","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","East of England","Outside London","Female","630","[c]","26970","23640"
"New entrant CS","2023","Declared non-disabled","East of England","Outside London","Male","500","[c]","30080","28880"
"New entrant CS","2023","Declared non-disabled","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","London","London","Female","1925","[c]","37170","33800"
"New entrant CS","2023","Declared non-disabled","London","London","Male","1650","[c]","39470","34390"
"New entrant CS","2023","Declared non-disabled","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North East (England)","Outside London","Female","955","[c]","28140","23640"
"New entrant CS","2023","Declared non-disabled","North East (England)","Outside London","Male","770","[c]","30390","28120"
"New entrant CS","2023","Declared non-disabled","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","North West (England)","Outside London","Female","1600","[c]","28320","23640"
"New entrant CS","2023","Declared non-disabled","North West (England)","Outside London","Male","1255","[c]","30340","27650"
"New entrant CS","2023","Declared non-disabled","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Outside London","Female","80","[c]","31430","26260"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Outside London","Male","60","[c]","27280","22520"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Scotland","Outside London","Female","1280","[c]","29920","25930"
"New entrant CS","2023","Declared non-disabled","Scotland","Outside London","Male","965","[c]","31390","27890"
"New entrant CS","2023","Declared non-disabled","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South East (England)","Outside London","Female","1110","[c]","28370","25340"
"New entrant CS","2023","Declared non-disabled","South East (England)","Outside London","Male","925","[c]","30380","28880"
"New entrant CS","2023","Declared non-disabled","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","South West (England)","Outside London","Female","1090","[c]","29770","25940"
"New entrant CS","2023","Declared non-disabled","South West (England)","Outside London","Male","965","[c]","32780","28880"
"New entrant CS","2023","Declared non-disabled","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Male","40","[c]","32370","28880"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Wales","Outside London","Female","1190","[c]","27410","23230"
"New entrant CS","2023","Declared non-disabled","Wales","Outside London","Male","885","[c]","29640","25620"
"New entrant CS","2023","Declared non-disabled","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","Outside London","Female","1090","[c]","28500","23640"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","Outside London","Male","830","[c]","30780","28120"
"New entrant CS","2023","Declared non-disabled","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Female","1195","[c]","29330","25830"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Male","880","[c]","30830","28120"
"New entrant CS","2023","Declared non-disabled","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","Female","30","[c]","24720","23230"
"New entrant CS","2023","Undeclared","East Midlands (England)","Outside London","Male","40","[c]","26730","23640"
"New entrant CS","2023","Undeclared","East of England","Outside London","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","London","Female","120","[c]","34050","32660"
"New entrant CS","2023","Undeclared","London","London","Male","125","[c]","37450","33970"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","Female","35","[c]","25690","23200"
"New entrant CS","2023","Undeclared","North East (England)","Outside London","Male","40","[c]","29780","28120"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","Female","75","[c]","26450","23640"
"New entrant CS","2023","Undeclared","North West (England)","Outside London","Male","55","[c]","27630","23640"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Outside London","Female","50","[c]","28580","28820"
"New entrant CS","2023","Undeclared","Scotland","Outside London","Male","35","[c]","29990","27490"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","Female","50","[c]","27370","24170"
"New entrant CS","2023","Undeclared","South East (England)","Outside London","Male","45","[c]","33360","28890"
"New entrant CS","2023","Undeclared","South West (England)","Outside London","Female","40","[c]","27010","23640"
"New entrant CS","2023","Undeclared","South West (England)","Outside London","Male","50","[c]","34440","30650"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","Outside London","Female","55","[c]","26350","23050"
"New entrant CS","2023","Undeclared","Wales","Outside London","Male","45","[c]","28420","24070"
"New entrant CS","2023","Undeclared","West Midlands (England)","Outside London","Female","55","[c]","26220","22500"
"New entrant CS","2023","Undeclared","West Midlands (England)","Outside London","Male","50","[c]","29590","26130"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","Outside London","Female","65","[c]","28030","25900"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","Outside London","Male","45","[c]","28980","23640"
"New entrant CS","2023","Unknown","East Midlands (England)","Outside London","Female","635","[c]","26390","23230"
"New entrant CS","2023","Unknown","East Midlands (England)","Outside London","Male","520","[c]","28280","26020"
"New entrant CS","2023","Unknown","East of England","Outside London","Female","585","[c]","27570","23640"
"New entrant CS","2023","Unknown","East of England","Outside London","Male","545","[c]","28370","25880"
"New entrant CS","2023","Unknown","London","London","Female","2915","[c]","33740","29750"
"New entrant CS","2023","Unknown","London","London","Male","2400","[c]","35670","29890"
"New entrant CS","2023","Unknown","North East (England)","Outside London","Female","675","[c]","26480","22520"
"New entrant CS","2023","Unknown","North East (England)","Outside London","Male","605","[c]","28300","25750"
"New entrant CS","2023","Unknown","North West (England)","Outside London","Female","2205","[c]","25770","22520"
"New entrant CS","2023","Unknown","North West (England)","Outside London","Male","1770","[c]","27130","25750"
"New entrant CS","2023","Unknown","Northern Ireland","Outside London","Female","190","[c]","24940","22520"
"New entrant CS","2023","Unknown","Northern Ireland","Outside London","Male","185","[c]","27250","24350"
"New entrant CS","2023","Unknown","Overseas","Overseas","Female","35","[c]","49950","45690"
"New entrant CS","2023","Unknown","Overseas","Overseas","Male","30","[c]","47980","45610"
"New entrant CS","2023","Unknown","Scotland","Outside London","Female","2095","[c]","29090","25710"
"New entrant CS","2023","Unknown","Scotland","Outside London","Male","1800","[c]","29590","25710"
"New entrant CS","2023","Unknown","South East (England)","Outside London","Female","1345","[c]","28310","25750"
"New entrant CS","2023","Unknown","South East (England)","Outside London","Male","1525","[c]","29680","26750"
"New entrant CS","2023","Unknown","South West (England)","Outside London","Female","1290","[c]","29520","26960"
"New entrant CS","2023","Unknown","South West (England)","Outside London","Male","1500","[c]","31620","27540"
"New entrant CS","2023","Unknown","Unknown","Unknown","Female","70","[c]","27520","23230"
"New entrant CS","2023","Unknown","Unknown","Unknown","Male","200","[c]","24260","21690"
"New entrant CS","2023","Unknown","Wales","Outside London","Female","660","[c]","25980","22520"
"New entrant CS","2023","Unknown","Wales","Outside London","Male","550","[c]","28760","25750"
"New entrant CS","2023","Unknown","West Midlands (England)","Outside London","Female","970","[c]","26860","23640"
"New entrant CS","2023","Unknown","West Midlands (England)","Outside London","Male","820","[c]","29480","25830"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","Outside London","Female","1225","[c]","26930","25750"
"New entrant CS","2023","Unknown","Yorkshire and The Humber","Outside London","Male","1165","[c]","28300","25750"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-29, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
