"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Outside London","EO","Heterosexual / straight","3035","2890","30240","30440"
"In post","2023","Unknown","Outside London","EO","LGBO","290","285","29690","29450"
"In post","2023","Unknown","Outside London","EO","Undeclared","230","220","30190","30610"
"In post","2023","Unknown","Outside London","EO","Unknown","1410","1350","30450","29450"
"In post","2023","Unknown","Outside London","G6/G7","Heterosexual / straight","4055","3885","63830","63900"
"In post","2023","Unknown","Outside London","G6/G7","LGBO","260","255","63610","63900"
"In post","2023","Unknown","Outside London","G6/G7","Undeclared","335","315","64950","63900"
"In post","2023","Unknown","Outside London","G6/G7","Unknown","1210","1160","62170","59890"
"In post","2023","Unknown","Outside London","SCS level","Heterosexual / straight","345","335","91240","85200"
"In post","2023","Unknown","Outside London","SCS level","LGBO","25","25","[c]","[c]"
"In post","2023","Unknown","Outside London","SCS level","Undeclared","30","30","[c]","[c]"
"In post","2023","Unknown","Outside London","SCS level","Unknown","95","90","92620","85200"
"In post","2023","Unknown","Outside London","SEO/HEO","Heterosexual / straight","7305","7010","41270","39690"
"In post","2023","Unknown","Outside London","SEO/HEO","LGBO","615","600","39540","39690"
"In post","2023","Unknown","Outside London","SEO/HEO","Undeclared","630","605","41730","39690"
"In post","2023","Unknown","Outside London","SEO/HEO","Unknown","2460","2365","39570","38330"
"In post","2023","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Unknown","1695","1695","41950","40010"
"Leaver CS","2023","Analysis","London","AA/AO","Heterosexual / straight","40","[c]","23740","23210"
"Leaver CS","2023","Analysis","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","G6/G7","Heterosexual / straight","55","[c]","61820","57030"
"Leaver CS","2023","Analysis","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SEO/HEO","Heterosexual / straight","85","[c]","37620","37560"
"Leaver CS","2023","Analysis","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","London","SEO/HEO","Unknown","45","[c]","33960","33710"
"Leaver CS","2023","Analysis","Outside London","AA/AO","Heterosexual / straight","50","[c]","20470","19860"
"Leaver CS","2023","Analysis","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","AA/AO","Unknown","60","[c]","19910","19280"
"Leaver CS","2023","Analysis","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","G6/G7","Unknown","55","[c]","52170","49260"
"Leaver CS","2023","Analysis","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","SEO/HEO","Heterosexual / straight","75","[c]","36700","37590"
"Leaver CS","2023","Analysis","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outside London","SEO/HEO","Unknown","135","[c]","35280","33420"
"Leaver CS","2023","Analysis","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6/G7","Unknown","85","[c]","67680","67450"
"Leaver CS","2023","Commercial","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO/HEO","Heterosexual / straight","45","[c]","39140","40050"
"Leaver CS","2023","Commercial","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Heterosexual / straight","35","[c]","26790","26840"
"Leaver CS","2023","Commercial","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6/G7","Heterosexual / straight","35","[c]","60010","61230"
"Leaver CS","2023","Commercial","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","G6/G7","Unknown","55","[c]","66910","65500"
"Leaver CS","2023","Commercial","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO/HEO","Heterosexual / straight","120","[c]","38490","38940"
"Leaver CS","2023","Commercial","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
