"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","East Cumbria","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Cumbria","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Cumbria","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","AO","50","[c]","25390","21690"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","AA/AO","AO","35","[c]","24230","25610"
"Leaver CS","2023","Declared non-disabled","East Kent","EO","EO","85","[c]","28810","29290"
"Leaver CS","2023","Declared non-disabled","East Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lancashire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lancashire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lancashire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lothian and Midlothian","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Lothian and Midlothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Merseyside","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","AA/AO","AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Riding of Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","AA/AO","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","AA/AO","AO","85","[c]","22000","21690"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","EO","EO","40","[c]","27730","27570"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","East Sussex CC","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Enfield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Enfield","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Enfield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Haven Gateway","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Essex Thames Gateway","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","AA/AO","AO","55","[c]","22290","21690"
"Leaver CS","2023","Declared non-disabled","Falkirk","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Fermanagh and Omagh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Fermanagh and Omagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Flintshire and Wrexham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Glasgow City","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Glasgow City","AA/AO","AO","180","[c]","21880","21690"
"Leaver CS","2023","Declared non-disabled","Glasgow City","EO","EO","130","[c]","27190","27570"
"Leaver CS","2023","Declared non-disabled","Glasgow City","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Glasgow City","G6/G7","G7","45","[c]","54410","52590"
"Leaver CS","2023","Declared non-disabled","Glasgow City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Glasgow City","SEO/HEO","HEO","85","[c]","34110","33520"
"Leaver CS","2023","Declared non-disabled","Glasgow City","SEO/HEO","SEO","65","[c]","42960","42000"
"Leaver CS","2023","Declared non-disabled","Glasgow City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","AA/AO","AO","40","[c]","21960","21690"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","EO","EO","50","[c]","28030","27570"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gloucestershire CC","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","AA/AO","AO","55","[c]","21580","21500"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North East","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","AA/AO","AO","65","[c]","21460","21500"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","EO","EO","35","[c]","27440","27570"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester North West","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","AA/AO","AO","40","[c]","21400","21500"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","AA/AO","AO","155","[c]","21540","21690"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","EO","EO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","SEO/HEO","HEO","60","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Greater Manchester South West","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","AA/AO","AO","60","[c]","21670","21690"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwent Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","AA/AO","AO","55","[c]","24930","25610"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","EO","EO","85","[c]","31710","31880"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","G6/G7","G7","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","SEO/HEO","HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hackney and Newham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","EO","EO","40","[c]","31210","31060"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Haringey and Islington","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","AA/AO","AO","35","[c]","25780","25630"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","EO","EO","75","[c]","30880","31060"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Harrow and Hillingdon","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hartlepool and Stockton-on-Tees","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Heart of Essex","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Herefordshire, County of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","EO","EO","90","[c]","29550","29290"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hertfordshire CC","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","EO","EO","70","[c]","29760","30080"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","SEO/HEO","HEO","40","[c]","33600","33560"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","SEO/HEO","SEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Hounslow and Richmond upon Thames","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Anglesey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Anglesey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Anglesey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Anglesey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
