"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","UK Statistics Authority","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Hampshire and Isle of Wight","690","550","30540","24280"
"In post","2023","50-59","UK Statistics Authority","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Inner London - West","35","35","64600","59960"
"In post","2023","50-59","UK Statistics Authority","Kent","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Tees Valley and Durham","10","10","38340","37690"
"In post","2023","50-59","UK Statistics Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","Inner London - West","15","15","39170","30520"
"In post","2023","50-59","Water Services Regulation Authority","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Inner London - East","15","15","99990","105190"
"In post","2023","50-59","Water Services Regulation Authority","West Midlands","40","40","57290","54380"
"In post","2023","50-59","Welsh Government","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","East Wales","960","925","49590","49370"
"In post","2023","50-59","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Government","West Wales and The Valleys","785","755","45320","39690"
"In post","2023","60-64","Attorney General's Departments","Bedfordshire and Hertfordshire","15","10","46780","58820"
"In post","2023","60-64","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","10","10","47310","54100"
"In post","2023","60-64","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Derbyshire and Nottinghamshire","15","10","36170","33100"
"In post","2023","60-64","Attorney General's Departments","Devon","10","10","41890","35000"
"In post","2023","60-64","Attorney General's Departments","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","East Anglia","10","10","42130","28850"
"In post","2023","60-64","Attorney General's Departments","East Wales","20","15","37360","28850"
"In post","2023","60-64","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Essex","10","10","48590","47120"
"In post","2023","60-64","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","53830","57950"
"In post","2023","60-64","Attorney General's Departments","Greater Manchester","20","20","54180","56450"
"In post","2023","60-64","Attorney General's Departments","Hampshire and Isle of Wight","15","10","50920","55170"
"In post","2023","60-64","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Inner London - West","265","240","55720","61510"
"In post","2023","60-64","Attorney General's Departments","Kent","5","5","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Lancashire","10","10","43120","35970"
"In post","2023","60-64","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Lincolnshire","5","5","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Merseyside","25","20","40700","35000"
"In post","2023","60-64","Attorney General's Departments","North Yorkshire","10","10","48800","52880"
"In post","2023","60-64","Attorney General's Departments","Northumberland, and Tyne and Wear","25","20","36280","25860"
"In post","2023","60-64","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Outer London - South","10","10","48900","39260"
"In post","2023","60-64","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","South Yorkshire","15","10","43390","53750"
"In post","2023","60-64","Attorney General's Departments","Surrey, East and West Sussex","10","10","53170","59330"
"In post","2023","60-64","Attorney General's Departments","Tees Valley and Durham","10","5","45010","56450"
"In post","2023","60-64","Attorney General's Departments","West Midlands","40","35","39740","28850"
"In post","2023","60-64","Attorney General's Departments","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","60-64","Attorney General's Departments","West Yorkshire","30","20","43610","36680"
"In post","2023","60-64","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","15","15","38900","35190"
"In post","2023","60-64","Cabinet Office","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","East Anglia","10","10","53310","49820"
"In post","2023","60-64","Cabinet Office","East Wales","10","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","53020","59680"
"In post","2023","60-64","Cabinet Office","Greater Manchester","10","10","47340","51020"
"In post","2023","60-64","Cabinet Office","Hampshire and Isle of Wight","10","10","53230","43710"
"In post","2023","60-64","Cabinet Office","Inner London - East","50","45","67400","58900"
"In post","2023","60-64","Cabinet Office","Inner London - West","115","105","65450","58490"
"In post","2023","60-64","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Merseyside","25","25","40680","40450"
"In post","2023","60-64","Cabinet Office","North Yorkshire","45","40","31790","33020"
"In post","2023","60-64","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Northumberland, and Tyne and Wear","25","20","27410","21720"
"In post","2023","60-64","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","South Yorkshire","10","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","West Central Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office","West Yorkshire","10","10","53820","56010"
"In post","2023","60-64","Chancellor's other departments","Inner London - West","15","15","67000","55920"
"In post","2023","60-64","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Dorset and Somerset","10","10","35890","32360"
"In post","2023","60-64","Charity Commission","Inner London - West","5","5","[c]","[c]"
"In post","2023","60-64","Charity Commission","Merseyside","30","25","31870","30170"
"In post","2023","60-64","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Competition and Markets Authority","Inner London - East","25","25","62830","55950"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","15","15","34310","35640"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Devon","85","75","42350","40140"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","East Anglia","10","10","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","East Wales","225","190","32630","28070"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Eastern Scotland","10","10","29170","25610"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","43010","41100"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Greater Manchester","30","25","34190","32710"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Inner London - East","25","20","41280","39670"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Inner London - West","185","170","49250","43630"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Merseyside","10","5","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","10","10","41850","37420"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","20","20","34690","33530"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outer London - South","5","5","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","West Central Scotland","15","10","32860","35110"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","West Midlands","50","45","35180","34690"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Business, Energy and Industrial Strategy","West Yorkshire","15","10","40350","36470"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Inner London - West","40","40","54850","53230"
"In post","2023","60-64","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Derbyshire and Nottinghamshire","10","5","[c]","[c]"
"In post","2023","60-64","Department for Education","Devon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Essex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","53770","56610"
"In post","2023","60-64","Department for Education","Greater Manchester","30","25","42390","37590"
"In post","2023","60-64","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Inner London - West","90","85","49420","46240"
"In post","2023","60-64","Department for Education","Kent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","South Yorkshire","55","50","47040","51360"
"In post","2023","60-64","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Education","Tees Valley and Durham","35","30","38470","38050"
"In post","2023","60-64","Department for Education","West Midlands","60","55","45410","41510"
"In post","2023","60-64","Department for Education","West Yorkshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","40","40","35240","30750"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Cheshire","30","25","32770","30340"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Cumbria","80","70","25730","22150"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Devon","65","60","29340","26390"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Dorset and Somerset","20","20","34750","34690"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","East Anglia","60","50","41430","37710"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","East Wales","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","39620","37500"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","30","25","31540","26480"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Inner London - West","100","90","43910","41010"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Kent","10","10","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Lancashire","10","10","28990","26850"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Lincolnshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","North Yorkshire","60","60","33670","30320"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","45","35","34070","26850"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","20","20","34470","30320"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Southern Scotland","5","5","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","85","75","39450","34620"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","10","10","26910","22280"
"In post","2023","60-64","Department for Environment, Food and Rural Affairs","West Yorkshire","10","10","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","East Anglia","5","5","[c]","[c]"
"In post","2023","60-64","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Greater Manchester","5","5","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Inner London - West","80","80","50240","44870"
"In post","2023","60-64","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for International Trade","West Midlands","10","10","40750","39060"
"In post","2023","60-64","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Cheshire","10","5","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","East Anglia","10","5","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","25","20","40180","34500"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Inner London - West","70","65","50870","49980"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Kent","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","West Midlands","10","10","36270","32840"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Levelling Up, Housing and Communities","West Yorkshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Bedfordshire and Hertfordshire","20","15","29180","27450"
"In post","2023","60-64","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","15","15","29210","27450"
"In post","2023","60-64","Department for Transport","Cheshire","10","10","[c]","[c]"
"In post","2023","60-64","Department for Transport","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Cumbria","10","10","31690","31690"
"In post","2023","60-64","Department for Transport","Derbyshire and Nottinghamshire","40","40","33610","27450"
"In post","2023","60-64","Department for Transport","Devon","15","10","32870","30160"
"In post","2023","60-64","Department for Transport","Dorset and Somerset","10","10","28660","27470"
"In post","2023","60-64","Department for Transport","East Anglia","20","20","28270","27490"
"In post","2023","60-64","Department for Transport","East Wales","20","15","29630","27470"
"In post","2023","60-64","Department for Transport","East Yorkshire and Northern Lincolnshire","25","25","35260","29810"
"In post","2023","60-64","Department for Transport","Eastern Scotland","20","20","28940","27810"
"In post","2023","60-64","Department for Transport","Essex","20","20","30010","27450"
"In post","2023","60-64","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","55","50","32630","27490"
"In post","2023","60-64","Department for Transport","Greater Manchester","30","25","27650","27420"
"In post","2023","60-64","Department for Transport","Hampshire and Isle of Wight","70","65","44080","35120"
"In post","2023","60-64","Department for Transport","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Inner London - East","25","20","34330","34390"
"In post","2023","60-64","Department for Transport","Inner London - West","95","90","51900","45590"
"In post","2023","60-64","Department for Transport","Kent","30","25","30530","27450"
"In post","2023","60-64","Department for Transport","Lancashire","20","15","28770","27650"
"In post","2023","60-64","Department for Transport","Leicestershire, Rutland and Northamptonshire","25","25","30340","27490"
"In post","2023","60-64","Department for Transport","Lincolnshire","10","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Merseyside","15","15","28420","27450"
"In post","2023","60-64","Department for Transport","North Eastern Scotland","10","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","North Yorkshire","10","5","[c]","[c]"
"In post","2023","60-64","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Transport","Northumberland, and Tyne and Wear","30","25","26790","27450"
"In post","2023","60-64","Department for Transport","Outer London - East and North East","25","20","32320","31450"
"In post","2023","60-64","Department for Transport","Outer London - South","15","15","32240","31450"
"In post","2023","60-64","Department for Transport","Outer London - West and North West","25","25","33400","31450"
"In post","2023","60-64","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Transport","Shropshire and Staffordshire","30","25","29120","27650"
"In post","2023","60-64","Department for Transport","South Yorkshire","20","15","27320","27490"
"In post","2023","60-64","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Department for Transport","Surrey, East and West Sussex","45","40","31290","28590"
"In post","2023","60-64","Department for Transport","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2023","60-64","Department for Transport","West Central Scotland","30","25","30750","27490"
"In post","2023","60-64","Department for Transport","West Midlands","15","15","29530","27450"
"In post","2023","60-64","Department for Transport","West Wales and The Valleys","630","470","26620","22500"
"In post","2023","60-64","Department for Transport","West Yorkshire","45","35","30220","27450"
"In post","2023","60-64","Department for Work and Pensions","Bedfordshire and Hertfordshire","190","155","31240","31280"
"In post","2023","60-64","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","165","135","29380","29120"
"In post","2023","60-64","Department for Work and Pensions","Cheshire","100","75","26780","28120"
"In post","2023","60-64","Department for Work and Pensions","Cornwall and Isles of Scilly","95","75","26420","28120"
"In post","2023","60-64","Department for Work and Pensions","Cumbria","20","15","26030","28120"
"In post","2023","60-64","Department for Work and Pensions","Derbyshire and Nottinghamshire","275","220","29640","28120"
"In post","2023","60-64","Department for Work and Pensions","Devon","225","165","26090","28120"
"In post","2023","60-64","Department for Work and Pensions","Dorset and Somerset","120","95","28330","28120"
"In post","2023","60-64","Department for Work and Pensions","East Anglia","195","155","28260","28120"
"In post","2023","60-64","Department for Work and Pensions","East Wales","160","120","28440","28120"
"In post","2023","60-64","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","150","105","27130","28120"
"In post","2023","60-64","Department for Work and Pensions","Eastern Scotland","330","255","26780","28120"
"In post","2023","60-64","Department for Work and Pensions","Essex","175","145","31660","31280"
"In post","2023","60-64","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","205","160","29360","28120"
"In post","2023","60-64","Department for Work and Pensions","Greater Manchester","535","430","27970","28120"
"In post","2023","60-64","Department for Work and Pensions","Hampshire and Isle of Wight","165","130","27500","28120"
"In post","2023","60-64","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","110","85","27310","28120"
"In post","2023","60-64","Department for Work and Pensions","Highlands and Islands","65","50","28120","28120"
"In post","2023","60-64","Department for Work and Pensions","Inner London - East","195","170","33110","32520"
"In post","2023","60-64","Department for Work and Pensions","Inner London - West","250","215","42790","39200"
"In post","2023","60-64","Department for Work and Pensions","Kent","185","160","31390","31280"
"In post","2023","60-64","Department for Work and Pensions","Lancashire","770","610","28480","28120"
"In post","2023","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","170","130","26430","28120"
