"Status","Year","Disability","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Anglia","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Essex","Heart of Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Greater Manchester","Manchester","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Hampshire and Isle of Wight","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - West","Wandsworth","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Inner London - West","Westminster","40","[c]","30060","25480"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","45","[c]","21830","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Merseyside","East Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Merseyside","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Midlands","Birmingham","50","[c]","23450","21780"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Wales and The Valleys","Gwent Valleys","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Yorkshire","Bradford","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Courts and Tribunals Service","West Yorkshire","Leeds","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Derbyshire and Nottinghamshire","Nottingham","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Devon","Plymouth","35","[c]","28490","23390"
"New entrant CS","2023","Unknown","HM Land Registry","Dorset and Somerset","Dorset","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","East Anglia","Peterborough","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Lancashire","Mid Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Leicester","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Merseyside","Wirral","35","[c]","27110","23390"
"New entrant CS","2023","Unknown","HM Land Registry","Outer London - South","Croydon","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Shropshire and Staffordshire","Telford and Wrekin","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","Tees Valley and Durham","Durham","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","West Midlands","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Land Registry","West Wales and The Valleys","Swansea","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Hertfordshire CC","45","[c]","26690","25320"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Luton","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","35","[c]","28460","32380"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cheshire","Cheshire East","50","[c]","26750","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cheshire","Warrington","70","[c]","26760","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cumbria","East Cumbria","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","80","[c]","26690","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","45","[c]","24920","23230"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Devon","Devon CC","80","[c]","27120","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Devon","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Dorset and Somerset","Dorset","50","[c]","27540","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Dorset and Somerset","Somerset CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","60","[c]","26820","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","40","[c]","22200","19090"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","Peterborough","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Anglia","Suffolk CC","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","80","[c]","26560","28320"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","40","[c]","27720","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","40","[c]","25570","24440"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Essex","Essex Haven Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Essex","Essex Thames Gateway","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Essex","Heart of Essex","55","[c]","25990","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Essex","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","45","[c]","27320","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Greater Manchester","Manchester","65","[c]","24630","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","75","[c]","27330","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - East","Hackney and Newham","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - East","Haringey and Islington","35","[c]","29900","28170"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - East","Lambeth","35","[c]","31450","33800"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - East","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","55","[c]","31610","33800"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - West","Wandsworth","70","[c]","31900","33800"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Inner London - West","Westminster","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Kent","East Kent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Kent","Kent Thames Gateway","75","[c]","27420","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Kent","Medway","40","[c]","27410","30160"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Kent","Mid Kent","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","85","[c]","27710","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","East Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","35","[c]","25840","24070"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lancashire","Mid Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","60","[c]","26530","28480"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","75","[c]","26290","25510"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Merseyside","East Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Merseyside","Liverpool","45","[c]","24690","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Merseyside","Sefton","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Tyneside","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","100","[c]","30310","32110"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - East and North East","Enfield","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - South","Bromley","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - South","Croydon","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - West and North West","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Outer London - West and North West","Hounslow and Richmond upon Thames","100","[c]","32490","34110"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Shropshire and Staffordshire","Shropshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Shropshire and Staffordshire","Staffordshire CC","110","[c]","26930","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Shropshire and Staffordshire","Stoke-on-Trent","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","South Yorkshire","Barnsley, Doncaster and Rotherham","90","[c]","24990","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","South Yorkshire","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","Brighton and Hove","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","East Surrey","40","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","East Sussex CC","60","[c]","26200","27860"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","West Surrey","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (South West)","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Tees Valley and Durham","Durham","165","[c]","27960","28880"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Tees Valley and Durham","South Teesside","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Birmingham","125","[c]","23610","23640"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Coventry","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Sandwell","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Walsall","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Central Valleys","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","HM Prison and Probation Service","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
