"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of Rail and Road","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Public Guardian","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Public Guardian","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Public Guardian","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Public Guardian","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Scottish Charity Regulator","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Scottish Charity Regulator","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Registers of Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Revenue Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Fiscal Commission","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Fiscal Commission","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Forestry","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Government (excl. agencies)","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Prison Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Public Pensions Agency","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Public Pensions Agency","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Public Pensions Agency","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Scottish Public Pensions Agency","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Serious Fraud Office","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Social Security Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Standards and Testing Agency","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Student Awards Agency for Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Student Awards Agency for Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Student Awards Agency for Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Student Awards Agency for Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Submarine Delivery Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Teaching Regulation Agency","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Teaching Regulation Agency","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","The National Archives","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Transport Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Debt Management Office","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Export Finance","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","EO","30","[c]","27000","26880"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","HEO","45","[c]","33320","33330"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Health Security Agency","Department of Health and Social Care","SEO","35","[c]","40760","41080"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Hydrographic Office","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Statistics Authority","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","UK Supreme Court","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Valuation Office Agency","HM Revenue and Customs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Vehicle Certification Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Government (excl. agencies)","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Welsh Revenue Authority","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Accountant in Bankruptcy","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
