"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities","East Surrey","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","East Sussex CC","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Fermanagh and Omagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Herefordshire, County of","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","EO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","G6/G7","25","25","60640","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","SEO/HEO","25","25","39560","38980"
"In post","2023","Department for Levelling Up, Housing and Communities","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","G6/G7","35","35","53140","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leeds","SEO/HEO","45","45","35240","35790"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Leicestershire CC and Rutland","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lewisham and Southwark","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Lincolnshire CC","G6/G7","15","15","59620","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","G6/G7","40","40","51950","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Manchester","SEO/HEO","40","40","35240","37060"
"In post","2023","Department for Levelling Up, Housing and Communities","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North Yorkshire CC","G6/G7","15","15","59820","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Northumberland","G6/G7","10","10","49080","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","G6/G7","20","20","56320","55680"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Nottingham","SEO/HEO","25","25","36130","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Plymouth","SEO/HEO","15","15","35770","37280"
"In post","2023","Department for Levelling Up, Housing and Communities","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sandwell","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","G6/G7","25","25","55500","54070"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sheffield","SEO/HEO","15","15","36930","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Somerset CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South West Wales","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South and West Derbyshire","G6/G7","10","10","55600","56070"
"In post","2023","Department for Levelling Up, Housing and Communities","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Telford and Wrekin","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","G6/G7","35","35","55730","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Tyneside","SEO/HEO","25","25","36050","37540"
"In post","2023","Department for Levelling Up, Housing and Communities","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","G6/G7","20","20","53260","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Warrington","SEO/HEO","35","30","35850","37060"
"In post","2023","Department for Levelling Up, Housing and Communities","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","AA/AO","25","25","27890","27870"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","EO","170","170","30210","28850"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","G6/G7","1025","1000","59350","55390"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","SCS level","145","140","87400","79920"
"In post","2023","Department for Levelling Up, Housing and Communities","Westminster","SEO/HEO","785","770","38480","40390"
"In post","2023","Department for Levelling Up, Housing and Communities","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wiltshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","EO","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","G6/G7","20","15","53050","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Wirral","SEO/HEO","25","25","33500","31290"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","EO","30","30","25910","25830"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","G6/G7","50","50","52650","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Wolverhampton","SEO/HEO","120","115","33910","31420"
"In post","2023","Department for Levelling Up, Housing and Communities","Worcestershire CC","G6/G7","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","AA/AO","25","25","24040","22500"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","EO","25","20","27980","27400"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Aberdeen City and Aberdeenshire","SEO/HEO","25","25","38310","39820"
"In post","2023","Department for Transport","Angus and Dundee City","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Ards and North Down","AA/AO","15","15","23130","22500"
"In post","2023","Department for Transport","Ards and North Down","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Ards and North Down","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Ards and North Down","SEO/HEO","15","15","37710","36480"
"In post","2023","Department for Transport","Barking & Dagenham and Havering","AA/AO","15","15","30000","31490"
"In post","2023","Department for Transport","Barking & Dagenham and Havering","EO","15","10","31990","31400"
"In post","2023","Department for Transport","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Barnet","EO","30","25","31740","31450"
"In post","2023","Department for Transport","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Barnsley, Doncaster and Rotherham","AA/AO","25","20","27050","27490"
"In post","2023","Department for Transport","Barnsley, Doncaster and Rotherham","EO","30","25","28250","27450"
"In post","2023","Department for Transport","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","25","25","28240","27400"
"In post","2023","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bedford","EO","10","10","27650","27260"
"In post","2023","Department for Transport","Bedford","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Berkshire","AA/AO","10","10","27410","28040"
"In post","2023","Department for Transport","Berkshire","EO","25","25","27980","27260"
"In post","2023","Department for Transport","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bexley and Greenwich","AA/AO","10","10","28740","27490"
"In post","2023","Department for Transport","Bexley and Greenwich","EO","40","35","31900","31450"
"In post","2023","Department for Transport","Bexley and Greenwich","SEO/HEO","10","10","38760","37100"
"In post","2023","Department for Transport","Birmingham","AA/AO","145","135","22840","22500"
"In post","2023","Department for Transport","Birmingham","EO","100","95","27530","26960"
"In post","2023","Department for Transport","Birmingham","G6/G7","60","60","54030","50340"
"In post","2023","Department for Transport","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport","Birmingham","SEO/HEO","130","130","35800","33410"
"In post","2023","Department for Transport","Blackburn with Darwen","AA/AO","10","10","28040","28040"
"In post","2023","Department for Transport","Blackburn with Darwen","EO","15","10","28800","27450"
"In post","2023","Department for Transport","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Blackpool","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bournemouth, Christchurch and Poole","AA/AO","15","10","26670","27490"
"In post","2023","Department for Transport","Bournemouth, Christchurch and Poole","EO","20","15","28380","27450"
"In post","2023","Department for Transport","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bradford","AA/AO","10","10","27860","27490"
"In post","2023","Department for Transport","Bradford","EO","10","10","28560","27400"
"In post","2023","Department for Transport","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Bristol, City of","AA/AO","65","60","22480","22500"
"In post","2023","Department for Transport","Bristol, City of","EO","95","90","27970","27450"
"In post","2023","Department for Transport","Bristol, City of","G6/G7","35","35","58690","57020"
"In post","2023","Department for Transport","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2023","Department for Transport","Bristol, City of","SEO/HEO","195","185","37760","37530"
"In post","2023","Department for Transport","Bromley","EO","15","10","31290","31260"
"In post","2023","Department for Transport","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Buckinghamshire","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Calderdale and Kirklees","EO","20","15","27240","27400"
"In post","2023","Department for Transport","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Cambridgeshire CC","AA/AO","10","10","27330","27490"
"In post","2023","Department for Transport","Cambridgeshire CC","EO","15","15","27910","27400"
"In post","2023","Department for Transport","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Cardiff and Vale of Glamorgan","AA/AO","10","10","22500","22500"
"In post","2023","Department for Transport","Cardiff and Vale of Glamorgan","EO","25","20","27320","27260"
"In post","2023","Department for Transport","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","Department for Transport","Cardiff and Vale of Glamorgan","SEO/HEO","15","15","40160","39820"
"In post","2023","Department for Transport","Central Bedfordshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Central Bedfordshire","EO","15","15","28750","27450"
"In post","2023","Department for Transport","Central Bedfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Central Hampshire","EO","10","10","30530","27450"
"In post","2023","Department for Transport","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Central Valleys","EO","20","20","28770","27450"
"In post","2023","Department for Transport","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Cheshire East","EO","10","10","27610","27400"
"In post","2023","Department for Transport","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Cheshire West and Chester","EO","10","10","27370","27260"
"In post","2023","Department for Transport","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Chorley and West Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","City of Edinburgh","AA/AO","10","10","[c]","[c]"
"In post","2023","Department for Transport","City of Edinburgh","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Clackmannanshire and Fife","EO","10","10","27600","27450"
"In post","2023","Department for Transport","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","AA/AO","15","15","22500","22500"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","EO","25","25","27800","27450"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Cornwall and Isles of Scilly","SEO/HEO","15","15","34510","32950"
"In post","2023","Department for Transport","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Darlington","AA/AO","10","10","26980","27490"
"In post","2023","Department for Transport","Darlington","EO","20","20","28790","27450"
"In post","2023","Department for Transport","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Darlington","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Derby","AA/AO","15","15","26710","27490"
"In post","2023","Department for Transport","Derby","EO","20","20","28780","27600"
"In post","2023","Department for Transport","Derby","G6/G7","15","15","80530","83570"
"In post","2023","Department for Transport","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Derby","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Devon CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Devon CC","EO","30","30","28110","27450"
"In post","2023","Department for Transport","Devon CC","SEO/HEO","15","10","35280","33850"
"In post","2023","Department for Transport","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dudley","AA/AO","15","15","26980","27490"
"In post","2023","Department for Transport","Dudley","EO","10","10","28560","27450"
"In post","2023","Department for Transport","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Durham","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Ealing","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Ayrshire and North Ayrshire mainland","EO","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Cumbria","AA/AO","15","15","27330","27490"
"In post","2023","Department for Transport","East Cumbria","EO","20","20","30480","27450"
"In post","2023","Department for Transport","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Cumbria","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","10","10","27320","27490"
"In post","2023","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","25","25","29340","27450"
"In post","2023","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Kent","AA/AO","35","30","24020","22500"
"In post","2023","Department for Transport","East Kent","EO","55","50","30900","27450"
"In post","2023","Department for Transport","East Kent","SEO/HEO","30","30","34500","32670"
"In post","2023","Department for Transport","East Lancashire","EO","5","5","[c]","[c]"
"In post","2023","Department for Transport","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Lothian and Midlothian","EO","10","10","27260","27290"
"In post","2023","Department for Transport","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Merseyside","AA/AO","15","15","26930","27490"
"In post","2023","Department for Transport","East Merseyside","EO","35","35","29590","27450"
"In post","2023","Department for Transport","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Merseyside","SEO/HEO","10","10","35180","34540"
"In post","2023","Department for Transport","East Riding of Yorkshire","AA/AO","20","20","22530","22500"
"In post","2023","Department for Transport","East Riding of Yorkshire","EO","20","20","27600","27420"
"In post","2023","Department for Transport","East Riding of Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Riding of Yorkshire","SEO/HEO","30","30","38960","37800"
"In post","2023","Department for Transport","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Surrey","EO","20","20","35060","35920"
"In post","2023","Department for Transport","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","East Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Department for Transport","East Sussex CC","AA/AO","30","25","23480","22500"
"In post","2023","Department for Transport","East Sussex CC","EO","40","40","27800","27400"
"In post","2023","Department for Transport","East Sussex CC","G6/G7","20","20","55500","50840"
"In post","2023","Department for Transport","East Sussex CC","SEO/HEO","70","65","36450","33850"
