"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","North West (England)","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Cheshire West and Chester","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Cumbria","Heterosexual / straight","120","115","25910","22220"
"In post","2023","Ministry of Defence","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Cumbria","Undeclared","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Merseyside","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester South West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","Heterosexual / straight","400","365","30800","27470"
"In post","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","Undeclared","30","25","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Lancaster and Wyre","Unknown","110","100","26510","22220"
"In post","2023","Ministry of Defence","North West (England)","Liverpool","Heterosexual / straight","260","245","29040","27080"
"In post","2023","Ministry of Defence","North West (England)","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Liverpool","Undeclared","30","30","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Liverpool","Unknown","30","30","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Manchester","Heterosexual / straight","80","75","36910","34530"
"In post","2023","Ministry of Defence","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Manchester","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Manchester","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Mid Lancashire","Heterosexual / straight","105","100","31730","27470"
"In post","2023","Ministry of Defence","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Mid Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Mid Lancashire","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Sefton","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Warrington","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","West Cumbria","Heterosexual / straight","180","175","43560","42620"
"In post","2023","Ministry of Defence","North West (England)","West Cumbria","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","West Cumbria","Undeclared","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","West Cumbria","Unknown","45","45","34120","27480"
"In post","2023","Ministry of Defence","North West (England)","Wirral","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","135","130","24640","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Ards and North Down","Heterosexual / straight","135","130","24660","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Ards and North Down","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Ards and North Down","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Belfast","Heterosexual / straight","45","45","23910","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","Heterosexual / straight","55","55","22520","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Causeway Coast and Glens","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Derry City and Strabane","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","275","260","29510","22970"
"In post","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Lisburn and Castlereagh","Unknown","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","Heterosexual / straight","50","50","22630","22130"
"In post","2023","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Northern Ireland","Newry, Mourne and Down","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","Heterosexual / straight","430","425","54990","50520"
"In post","2023","Ministry of Defence","Overseas","Overseas","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","Undeclared","60","60","54600","49430"
"In post","2023","Ministry of Defence","Overseas","Overseas","Unknown","235","235","57020","56420"
"In post","2023","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","60","60","42860","45880"
"In post","2023","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Aberdeen City and Aberdeenshire","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Angus and Dundee City","Heterosexual / straight","35","35","25280","22220"
"In post","2023","Ministry of Defence","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Caithness and Sutherland, and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","City of Edinburgh","Heterosexual / straight","170","160","28340","22890"
"In post","2023","Ministry of Defence","Scotland","City of Edinburgh","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","City of Edinburgh","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","City of Edinburgh","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","Heterosexual / straight","330","320","34400","33990"
"In post","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","Undeclared","40","35","39830","40310"
"In post","2023","Ministry of Defence","Scotland","Clackmannanshire and Fife","Unknown","45","45","33540","28190"
"In post","2023","Ministry of Defence","Scotland","Dumfries and Galloway","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","215","210","28930","28600"
"In post","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","45","45","25970","23530"
"In post","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","1190","1150","34520","33010"
"In post","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","115","110","37920","40880"
"In post","2023","Ministry of Defence","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","305","300","30620","26410"
"In post","2023","Ministry of Defence","Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Glasgow City","Heterosexual / straight","715","680","29420","27080"
"In post","2023","Ministry of Defence","Scotland","Glasgow City","LGBO","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Glasgow City","Undeclared","105","95","28910","27300"
"In post","2023","Ministry of Defence","Scotland","Glasgow City","Unknown","95","90","27300","22220"
"In post","2023","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","260","250","26740","22220"
"In post","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","25","25","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","40","40","26220","22220"
"In post","2023","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","45","40","30970","22840"
"In post","2023","Ministry of Defence","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Perth and Kinross, and Stirling","Undeclared","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","Perth and Kinross, and Stirling","Unknown","45","40","37080","42340"
"In post","2023","Ministry of Defence","Scotland","South Ayrshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","South Lanarkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Berkshire","Heterosexual / straight","625","615","37910","41000"
"In post","2023","Ministry of Defence","South East (England)","Berkshire","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Berkshire","Undeclared","100","95","39980","42880"
"In post","2023","Ministry of Defence","South East (England)","Berkshire","Unknown","175","175","35360","32700"
"In post","2023","Ministry of Defence","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Buckinghamshire","Heterosexual / straight","585","565","36830","35830"
"In post","2023","Ministry of Defence","South East (England)","Buckinghamshire","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Buckinghamshire","Undeclared","75","75","35970","35990"
"In post","2023","Ministry of Defence","South East (England)","Buckinghamshire","Unknown","80","75","38410","35990"
"In post","2023","Ministry of Defence","South East (England)","Central Hampshire","Heterosexual / straight","2770","2675","39610","39890"
"In post","2023","Ministry of Defence","South East (England)","Central Hampshire","LGBO","120","120","36370","33990"
"In post","2023","Ministry of Defence","South East (England)","Central Hampshire","Undeclared","265","260","37630","34300"
"In post","2023","Ministry of Defence","South East (England)","Central Hampshire","Unknown","580","560","40900","39890"
"In post","2023","Ministry of Defence","South East (England)","East Kent","Heterosexual / straight","90","85","29650","27470"
"In post","2023","Ministry of Defence","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Kent","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Kent","Unknown","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Surrey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Sussex CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Medway","Heterosexual / straight","70","65","28850","27140"
"In post","2023","Ministry of Defence","South East (England)","Medway","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Medway","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Medway","Unknown","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Mid Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","North Hampshire","Heterosexual / straight","390","375","32510","29570"
"In post","2023","Ministry of Defence","South East (England)","North Hampshire","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","North Hampshire","Undeclared","55","55","32090","29580"
"In post","2023","Ministry of Defence","South East (England)","North Hampshire","Unknown","55","50","37400","33990"
"In post","2023","Ministry of Defence","South East (England)","Oxfordshire CC","Heterosexual / straight","690","665","33080","31460"
"In post","2023","Ministry of Defence","South East (England)","Oxfordshire CC","LGBO","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Oxfordshire CC","Undeclared","100","95","35650","34300"
"In post","2023","Ministry of Defence","South East (England)","Oxfordshire CC","Unknown","105","100","34130","32500"
"In post","2023","Ministry of Defence","South East (England)","Portsmouth","Heterosexual / straight","1405","1360","35820","33990"
"In post","2023","Ministry of Defence","South East (England)","Portsmouth","LGBO","45","40","31630","28970"
"In post","2023","Ministry of Defence","South East (England)","Portsmouth","Undeclared","190","185","37590","34300"
"In post","2023","Ministry of Defence","South East (England)","Portsmouth","Unknown","210","205","33600","31610"
"In post","2023","Ministry of Defence","South East (England)","South Hampshire","Heterosexual / straight","620","600","31970","30470"
"In post","2023","Ministry of Defence","South East (England)","South Hampshire","LGBO","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","South Hampshire","Undeclared","100","95","34450","33990"
"In post","2023","Ministry of Defence","South East (England)","South Hampshire","Unknown","115","115","31450","27470"
"In post","2023","Ministry of Defence","South East (England)","Southampton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Kent","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Surrey","Heterosexual / straight","155","145","29190","22680"
"In post","2023","Ministry of Defence","South East (England)","West Surrey","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Surrey","Undeclared","15","15","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Surrey","Unknown","25","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Sussex (South West)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","9420","9075","41740","39500"
"In post","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","345","340","37580","34510"
"In post","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","1130","1080","43510","42270"
"In post","2023","Ministry of Defence","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1105","1065","35250","32500"
"In post","2023","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","70","70","25380","22220"
"In post","2023","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bournemouth, Christchurch and Poole","Unknown","20","20","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bristol, City of","Heterosexual / straight","35","30","24430","22220"
"In post","2023","Ministry of Defence","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Bristol, City of","Unknown","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","345","325","27260","22860"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Undeclared","60","55","27300","23640"
"In post","2023","Ministry of Defence","South West (England)","Cornwall and Isles of Scilly","Unknown","50","45","31210","22860"
"In post","2023","Ministry of Defence","South West (England)","Devon CC","Heterosexual / straight","265","255","27750","23840"
"In post","2023","Ministry of Defence","South West (England)","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Devon CC","Undeclared","40","35","27060","23400"
"In post","2023","Ministry of Defence","South West (England)","Devon CC","Unknown","75","70","23510","21380"
"In post","2023","Ministry of Defence","South West (England)","Dorset","Heterosexual / straight","455","440","30560","27470"
"In post","2023","Ministry of Defence","South West (England)","Dorset","LGBO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Dorset","Undeclared","65","65","32840","31040"
"In post","2023","Ministry of Defence","South West (England)","Dorset","Unknown","50","45","32250","27080"
"In post","2023","Ministry of Defence","South West (England)","Gloucestershire CC","Heterosexual / straight","250","240","32130","27470"
"In post","2023","Ministry of Defence","South West (England)","Gloucestershire CC","LGBO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","South West (England)","Gloucestershire CC","Undeclared","40","40","31910","27470"
"In post","2023","Ministry of Defence","South West (England)","Gloucestershire CC","Unknown","30","30","35280","27500"
"In post","2023","Ministry of Defence","South West (England)","Plymouth","Heterosexual / straight","775","750","34930","31920"
