"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Veterinarian","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Veterinarian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Geography","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Geography","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Geography","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Geography","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Inspector of Education and Training","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Intelligence Analysis","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","AO","45","[c]","22080","21690"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
