"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Merton, Kingston upon Thames and Sutton","35","30","36690","32520"
"In post","2023","Undeclared","Mid Kent","40","35","33720","33000"
"In post","2023","Undeclared","Mid Lancashire","225","205","30300","28120"
"In post","2023","Undeclared","Milton Keynes","70","65","39470","35740"
"In post","2023","Undeclared","Monmouthshire and Newport","125","120","40180","37760"
"In post","2023","Undeclared","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2023","Undeclared","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North Hampshire","50","45","40730","32830"
"In post","2023","Undeclared","North Lanarkshire","65","60","31470","28490"
"In post","2023","Undeclared","North Northamptonshire","40","35","26250","26780"
"In post","2023","Undeclared","North Nottinghamshire","30","25","32220","29050"
"In post","2023","Undeclared","North Yorkshire CC","85","85","33620","29630"
"In post","2023","Undeclared","North and North East Lincolnshire","35","30","28750","28120"
"In post","2023","Undeclared","North and West Norfolk","30","25","[c]","[c]"
"In post","2023","Undeclared","Northumberland","20","20","[c]","[c]"
"In post","2023","Undeclared","Norwich and East Norfolk","80","75","32060","28120"
"In post","2023","Undeclared","Nottingham","330","310","35780","34700"
"In post","2023","Undeclared","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","170","170","51870","52570"
"In post","2023","Undeclared","Oxfordshire CC","105","95","36770","33870"
"In post","2023","Undeclared","Perth and Kinross, and Stirling","70","65","35500","37060"
"In post","2023","Undeclared","Peterborough","70","60","29790","28080"
"In post","2023","Undeclared","Plymouth","130","125","34720","33990"
"In post","2023","Undeclared","Portsmouth","215","200","35720","34300"
"In post","2023","Undeclared","Powys","25","25","[c]","[c]"
"In post","2023","Undeclared","Redbridge and Waltham Forest","130","115","29460","30720"
"In post","2023","Undeclared","Sandwell","15","15","[c]","[c]"
"In post","2023","Undeclared","Scottish Borders","10","10","[c]","[c]"
"In post","2023","Undeclared","Sefton","145","130","33100","28120"
"In post","2023","Undeclared","Sheffield","310","295","36370","34170"
"In post","2023","Undeclared","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Shropshire","40","40","32420","30470"
"In post","2023","Undeclared","Solihull","50","45","30740","27650"
"In post","2023","Undeclared","Somerset CC","115","105","33960","32950"
"In post","2023","Undeclared","South Ayrshire","15","10","[c]","[c]"
"In post","2023","Undeclared","South Hampshire","120","105","33580","31940"
"In post","2023","Undeclared","South Lanarkshire","60","55","34270","28130"
"In post","2023","Undeclared","South Nottinghamshire","40","35","32030","28300"
"In post","2023","Undeclared","South Teesside","70","65","26360","27650"
"In post","2023","Undeclared","South West Wales","70","65","33210","28120"
"In post","2023","Undeclared","South and West Derbyshire","50","50","37870","33540"
"In post","2023","Undeclared","Southampton","65","60","35550","32050"
"In post","2023","Undeclared","Southend-on-Sea","20","15","[c]","[c]"
"In post","2023","Undeclared","Staffordshire CC","115","105","33290","32000"
"In post","2023","Undeclared","Stoke-on-Trent","35","30","28660","25830"
"In post","2023","Undeclared","Suffolk CC","180","165","31840","28130"
"In post","2023","Undeclared","Sunderland","120","105","27960","22520"
"In post","2023","Undeclared","Swansea","315","295","31210","27260"
"In post","2023","Undeclared","Swindon","20","15","[c]","[c]"
"In post","2023","Undeclared","Telford and Wrekin","95","90","36470","34300"
"In post","2023","Undeclared","Thurrock","30","30","29770","27650"
"In post","2023","Undeclared","Torbay","20","15","[c]","[c]"
"In post","2023","Undeclared","Tower Hamlets","240","235","51520","51290"
"In post","2023","Undeclared","Tyneside","640","595","33840","28130"
"In post","2023","Undeclared","Unknown","45","45","32380","28490"
"In post","2023","Undeclared","Wakefield","45","40","36300","34170"
"In post","2023","Undeclared","Walsall","15","10","[c]","[c]"
"In post","2023","Undeclared","Wandsworth","30","30","30450","29660"
"In post","2023","Undeclared","Warrington","95","90","36450","35710"
"In post","2023","Undeclared","Warwickshire CC","40","40","31270","28120"
"In post","2023","Undeclared","West Cumbria","50","45","32320","27480"
"In post","2023","Undeclared","West Essex","30","25","[c]","[c]"
"In post","2023","Undeclared","West Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","West Lothian","15","15","[c]","[c]"
"In post","2023","Undeclared","West Northamptonshire","40","40","28720","25830"
"In post","2023","Undeclared","West Surrey","95","95","38150","33830"
"In post","2023","Undeclared","West Sussex (North East)","95","85","33650","31070"
"In post","2023","Undeclared","West Sussex (South West)","65","60","38540","35000"
"In post","2023","Undeclared","Westminster","1950","1900","51120","49550"
"In post","2023","Undeclared","Wiltshire","400","390","42150","39890"
"In post","2023","Undeclared","Wirral","95","80","28360","28080"
"In post","2023","Undeclared","Wolverhampton","60","50","26250","25940"
"In post","2023","Undeclared","Worcestershire CC","85","80","31400","29050"
"In post","2023","Undeclared","York","125","120","37820","34480"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","445","420","35130","31410"
"In post","2023","Unknown","Angus and Dundee City","725","680","27580","25060"
"In post","2023","Unknown","Antrim and Newtownabbey","35","30","30270","25750"
"In post","2023","Unknown","Ards and North Down","20","20","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","55","50","32680","32520"
"In post","2023","Unknown","Barnet","170","160","35910","32520"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","290","275","28150","28120"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","1160","1120","35220","31920"
"In post","2023","Unknown","Bedford","130","120","31900","30880"
"In post","2023","Unknown","Belfast","725","685","28900","25790"
"In post","2023","Unknown","Berkshire","450","430","34560","31280"
"In post","2023","Unknown","Bexley and Greenwich","280","275","32670","32110"
"In post","2023","Unknown","Birmingham","2225","2100","30370","27890"
"In post","2023","Unknown","Blackburn with Darwen","45","45","27180","28120"
"In post","2023","Unknown","Blackpool","360","335","30530","28120"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","70","65","27370","25300"
"In post","2023","Unknown","Bradford","455","415","25480","22520"
"In post","2023","Unknown","Breckland and South Norfolk","50","45","30650","30150"
"In post","2023","Unknown","Brent","85","80","33320","31080"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","50","50","27720","25880"
"In post","2023","Unknown","Brighton and Hove","80","75","32420","28490"
"In post","2023","Unknown","Bristol, City of","750","705","36160","31940"
"In post","2023","Unknown","Bromley","55","50","34260","32520"
"In post","2023","Unknown","Buckinghamshire","150","140","33980","31420"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","25","25","[c]","[c]"
"In post","2023","Unknown","Calderdale and Kirklees","85","75","29210","28120"
"In post","2023","Unknown","Cambridgeshire CC","355","340","33760","29570"
"In post","2023","Unknown","Camden and City of London","200","195","33970","29660"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","1765","1680","30920","28120"
"In post","2023","Unknown","Causeway Coast and Glens","10","10","[c]","[c]"
"In post","2023","Unknown","Central Bedfordshire","40","35","31320","27430"
"In post","2023","Unknown","Central Hampshire","415","405","35550","30650"
"In post","2023","Unknown","Central Valleys","220","210","33110","28120"
"In post","2023","Unknown","Cheshire East","150","140","29690","28880"
"In post","2023","Unknown","Cheshire West and Chester","35","35","32100","27190"
"In post","2023","Unknown","Chorley and West Lancashire","210","205","30790","30440"
"In post","2023","Unknown","City of Edinburgh","3355","3230","37830","33520"
"In post","2023","Unknown","Clackmannanshire and Fife","365","335","31950","29100"
"In post","2023","Unknown","Conwy and Denbighshire","40","35","30880","26670"
"In post","2023","Unknown","Cornwall and Isles of Scilly","155","140","28460","24160"
"In post","2023","Unknown","Coventry","215","205","35120","30330"
"In post","2023","Unknown","Croydon","2100","2045","37540","32260"
"In post","2023","Unknown","Darlington","130","125","36270","31440"
"In post","2023","Unknown","Derby","120","110","28510","28120"
"In post","2023","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","645","600","31510","28880"
"In post","2023","Unknown","Dorset","235","220","29830","28080"
"In post","2023","Unknown","Dudley","105","95","25790","23640"
"In post","2023","Unknown","Dumfries and Galloway","120","105","30890","29330"
"In post","2023","Unknown","Durham","910","855","26930","25750"
"In post","2023","Unknown","Ealing","50","50","33440","32520"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","130","120","27520","25060"
"In post","2023","Unknown","East Cumbria","125","115","30680","26750"
"In post","2023","Unknown","East Derbyshire","20","20","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","545","530","31000","28490"
"In post","2023","Unknown","East Kent","855","825","26600","25750"
"In post","2023","Unknown","East Lancashire","50","45","29110","28120"
"In post","2023","Unknown","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2023","Unknown","East Merseyside","95","90","30280","27330"
"In post","2023","Unknown","East Riding of Yorkshire","180","170","29620","28880"
"In post","2023","Unknown","East Surrey","130","130","34770","34110"
"In post","2023","Unknown","East Sussex CC","195","185","29080","28120"
"In post","2023","Unknown","Enfield","40","40","30970","32520"
"In post","2023","Unknown","Essex Haven Gateway","110","105","29870","26020"
"In post","2023","Unknown","Essex Thames Gateway","70","65","28330","25610"
"In post","2023","Unknown","Falkirk","485","435","31250","28490"
"In post","2023","Unknown","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","175","165","28720","28120"
"In post","2023","Unknown","Glasgow City","3545","3360","31910","28490"
"In post","2023","Unknown","Gloucestershire CC","175","165","32300","28080"
"In post","2023","Unknown","Greater Manchester North East","115","110","29030","28120"
"In post","2023","Unknown","Greater Manchester North West","200","185","27380","28120"
"In post","2023","Unknown","Greater Manchester South East","75","70","29740","28120"
"In post","2023","Unknown","Greater Manchester South West","2120","2040","31990","28130"
"In post","2023","Unknown","Gwent Valleys","45","40","29510","26900"
"In post","2023","Unknown","Gwynedd","75","70","25630","23160"
"In post","2023","Unknown","Hackney and Newham","1355","1305","40360","39110"
"In post","2023","Unknown","Haringey and Islington","215","200","33690","33800"
"In post","2023","Unknown","Harrow and Hillingdon","615","590","31380","29750"
"In post","2023","Unknown","Hartlepool and Stockton-on-Tees","85","80","30070","28880"
"In post","2023","Unknown","Heart of Essex","165","155","29810","28880"
"In post","2023","Unknown","Herefordshire, County of","75","75","27660","22530"
"In post","2023","Unknown","Hertfordshire CC","250","240","34510","31140"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","520","510","33000","31310"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","230","210","31190","28490"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","195","180","31020","28120"
"In post","2023","Unknown","Isle of Anglesey","35","30","27050","25880"
"In post","2023","Unknown","Isle of Wight","60","55","28670","28120"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","135","135","34650","33800"
"In post","2023","Unknown","Kent Thames Gateway","205","200","30610","30880"
"In post","2023","Unknown","Kingston upon Hull, City of","215","205","28220","26870"
"In post","2023","Unknown","Lambeth","260","250","41700","38270"
"In post","2023","Unknown","Lancaster and Wyre","165","160","28540","27080"
"In post","2023","Unknown","Leeds","2380","2295","32330","28130"
"In post","2023","Unknown","Leicester","225","205","27450","26480"
"In post","2023","Unknown","Leicestershire CC and Rutland","265","250","27280","25880"
"In post","2023","Unknown","Lewisham and Southwark","175","160","33850","33050"
"In post","2023","Unknown","Lincolnshire CC","245","240","29720","28120"
"In post","2023","Unknown","Lisburn and Castlereagh","115","110","28720","25750"
"In post","2023","Unknown","Liverpool","2960","2795","27030","22520"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","25","[c]","[c]"
"In post","2023","Unknown","Luton","85","75","28280","25880"
"In post","2023","Unknown","Manchester","850","820","33830","28880"
"In post","2023","Unknown","Medway","145","140","33170","30880"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","75","70","33480","32520"
"In post","2023","Unknown","Mid Kent","100","95","33980","29430"
"In post","2023","Unknown","Mid Lancashire","665","615","28680","23390"
"In post","2023","Unknown","Mid Ulster","5","5","[c]","[c]"
"In post","2023","Unknown","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","225","220","29540","27650"
"In post","2023","Unknown","Monmouthshire and Newport","980","930","35000","31060"
"In post","2023","Unknown","Na h-Eileanan Siar","20","15","[c]","[c]"
"In post","2023","Unknown","Newry, Mourne and Down","10","10","[c]","[c]"
"In post","2023","Unknown","North Hampshire","90","85","40550","29490"
"In post","2023","Unknown","North Lanarkshire","360","340","32060","31290"
"In post","2023","Unknown","North Northamptonshire","70","65","27190","26710"
"In post","2023","Unknown","North Nottinghamshire","165","160","28720","28880"
"In post","2023","Unknown","North Yorkshire CC","190","185","33270","28120"
"In post","2023","Unknown","North and North East Lincolnshire","85","80","26260","25880"
"In post","2023","Unknown","North and West Norfolk","70","65","28790","27480"
"In post","2023","Unknown","Northumberland","40","40","34830","28120"
"In post","2023","Unknown","Norwich and East Norfolk","155","145","30330","28120"
"In post","2023","Unknown","Nottingham","1595","1510","30160","27890"
"In post","2023","Unknown","Orkney Islands","5","5","[c]","[c]"
"In post","2023","Unknown","Overseas","625","625","54790","54740"
"In post","2023","Unknown","Oxfordshire CC","270","250","33900","32160"
"In post","2023","Unknown","Perth and Kinross, and Stirling","525","500","32570","31290"
"In post","2023","Unknown","Peterborough","230","210","27340","23390"
"In post","2023","Unknown","Plymouth","530","505","29420","26020"
"In post","2023","Unknown","Portsmouth","580","545","29410","26350"
"In post","2023","Unknown","Powys","30","30","32810","27810"
"In post","2023","Unknown","Redbridge and Waltham Forest","130","120","32350","32520"
"In post","2023","Unknown","Sandwell","55","50","26340","26840"
"In post","2023","Unknown","Scottish Borders","190","185","29490","26600"
"In post","2023","Unknown","Sefton","840","800","27930","25750"
"In post","2023","Unknown","Sheffield","1325","1275","30300","25750"
"In post","2023","Unknown","Shetland Islands","5","5","[c]","[c]"
"In post","2023","Unknown","Shropshire","120","110","32520","30080"
"In post","2023","Unknown","Solihull","305","290","27800","25750"
"In post","2023","Unknown","Somerset CC","350","335","33890","29880"
"In post","2023","Unknown","South Ayrshire","40","35","29800","26930"
"In post","2023","Unknown","South Hampshire","520","445","29890","25100"
"In post","2023","Unknown","South Lanarkshire","1055","975","29710","25060"
"In post","2023","Unknown","South Nottinghamshire","130","120","33200","28880"
"In post","2023","Unknown","South Teesside","105","100","26510","25750"
"In post","2023","Unknown","South West Wales","110","105","28630","25880"
"In post","2023","Unknown","South and West Derbyshire","110","100","37610","32060"
"In post","2023","Unknown","Southampton","110","100","32770","26960"
"In post","2023","Unknown","Southend-on-Sea","55","45","31560","30050"
"In post","2023","Unknown","Staffordshire CC","505","490","31690","28880"
"In post","2023","Unknown","Stoke-on-Trent","160","150","27500","25750"
"In post","2023","Unknown","Suffolk CC","435","400","28970","27140"
"In post","2023","Unknown","Sunderland","480","420","25860","22520"
"In post","2023","Unknown","Swansea","1095","1015","28390","22500"
"In post","2023","Unknown","Swindon","50","50","35650","31350"
"In post","2023","Unknown","Telford and Wrekin","340","325","36010","34400"
"In post","2023","Unknown","Thurrock","80","80","24400","22400"
"In post","2023","Unknown","Torbay","30","25","[c]","[c]"
"In post","2023","Unknown","Tower Hamlets","595","575","47470","43350"
"In post","2023","Unknown","Tyneside","2865","2645","30430","27650"
"In post","2023","Unknown","Unknown","1900","1885","41120","38920"
"In post","2023","Unknown","Wakefield","210","200","29910","28880"
"In post","2023","Unknown","Walsall","25","20","[c]","[c]"
"In post","2023","Unknown","Wandsworth","180","170","34090","33800"
"In post","2023","Unknown","Warrington","265","255","33370","30740"
"In post","2023","Unknown","Warwickshire CC","105","100","30630","26840"
"In post","2023","Unknown","West Cumbria","230","210","27480","22930"
"In post","2023","Unknown","West Essex","75","65","29450","25880"
"In post","2023","Unknown","West Kent","20","20","[c]","[c]"
"In post","2023","Unknown","West Lothian","65","60","38640","31180"
"In post","2023","Unknown","West Northamptonshire","160","145","28060","25830"
"In post","2023","Unknown","West Surrey","175","155","34990","31260"
"In post","2023","Unknown","West Sussex (North East)","210","195","29740","26880"
"In post","2023","Unknown","West Sussex (South West)","185","165","32810","29050"
"In post","2023","Unknown","Westminster","8845","8680","48970","43750"
"In post","2023","Unknown","Wiltshire","750","725","36740","32680"
"In post","2023","Unknown","Wirral","285","265","27320","23390"
"In post","2023","Unknown","Wolverhampton","100","95","29100","28120"
"In post","2023","Unknown","Worcestershire CC","250","240","29510","28880"
"In post","2023","Unknown","York","325","305","33930","30320"
"In post","2023","White","Aberdeen City and Aberdeenshire","1325","1230","39010","33260"
"In post","2023","White","Angus and Dundee City","1660","1555","30000","28120"
"In post","2023","White","Antrim and Newtownabbey","175","170","26790","22330"
"In post","2023","White","Ards and North Down","200","190","27620","22350"
"In post","2023","White","Armagh City, Banbridge and Craigavon","20","20","[c]","[c]"
"In post","2023","White","Barking & Dagenham and Havering","235","210","33090","32520"
"In post","2023","White","Barnet","670","635","45120","40880"
"In post","2023","White","Barnsley, Doncaster and Rotherham","2595","2315","29840","28120"
"In post","2023","White","Bath and North East Somerset, North Somerset and South Gloucestershire","11185","10690","40980","38790"
"In post","2023","White","Bedford","570","535","32820","30880"
"In post","2023","White","Belfast","2490","2340","32930","28130"
"In post","2023","White","Berkshire","1775","1690","37460","34370"
"In post","2023","White","Bexley and Greenwich","920","870","35070","33810"
"In post","2023","White","Birmingham","6170","5775","36570","32030"
"In post","2023","White","Blackburn with Darwen","225","205","29930","28120"
"In post","2023","White","Blackpool","4730","4340","31690","28120"
"In post","2023","White","Bournemouth, Christchurch and Poole","645","580","29630","28120"
"In post","2023","White","Bradford","1220","1075","29000","27890"
"In post","2023","White","Breckland and South Norfolk","490","460","32470","29890"
"In post","2023","White","Brent","130","120","35630","32520"
"In post","2023","White","Bridgend and Neath Port Talbot","665","605","29780","28120"
"In post","2023","White","Brighton and Hove","520","470","35140","28200"
"In post","2023","White","Bristol, City of","5170","4845","37850","34400"
"In post","2023","White","Bromley","320","285","33240","32520"
"In post","2023","White","Buckinghamshire","1280","1210","35450","33370"
"In post","2023","White","Caithness and Sutherland, and Ross and Cromarty","175","160","32160","30380"
"In post","2023","White","Calderdale and Kirklees","725","650","31090","28120"
"In post","2023","White","Cambridgeshire CC","2725","2585","35410","33170"
"In post","2023","White","Camden and City of London","705","670","45510","35410"
"In post","2023","White","Cardiff and Vale of Glamorgan","9635","9050","37580","33530"
"In post","2023","White","Causeway Coast and Glens","65","65","23950","22130"
"In post","2023","White","Central Bedfordshire","350","340","33220","30120"
"In post","2023","White","Central Hampshire","3630","3500","39310","35800"
"In post","2023","White","Central Valleys","2735","2540","32270","28120"
"In post","2023","White","Cheshire East","1015","945","33380","29050"
"In post","2023","White","Cheshire West and Chester","465","425","30310","28120"
"In post","2023","White","Chorley and West Lancashire","1245","1155","33010","31270"
"In post","2023","White","City of Edinburgh","9950","9490","42900","38330"
"In post","2023","White","Clackmannanshire and Fife","840","780","33630","29100"
"In post","2023","White","Conwy and Denbighshire","645","610","37100","32700"
"In post","2023","White","Cornwall and Isles of Scilly","1440","1310","29040","28120"
"In post","2023","White","Coventry","1580","1490","39760","37590"
"In post","2023","White","Croydon","4625","4390","45510","40810"
"In post","2023","White","Darlington","1435","1380","38730","37590"
"In post","2023","White","Derby","760","675","28770","26840"
"In post","2023","White","Derry City and Strabane","10","10","[c]","[c]"
"In post","2023","White","Devon CC","4850","4470","34550","31510"
"In post","2023","White","Dorset","1880","1755","31830","29570"
"In post","2023","White","Dudley","905","785","27140","28120"
"In post","2023","White","Dumfries and Galloway","435","405","32210","29560"
"In post","2023","White","Durham","4820","4345","29990","28120"
"In post","2023","White","Ealing","100","95","36940","32520"
"In post","2023","White","East Ayrshire and North Ayrshire mainland","890","815","29290","28120"
"In post","2023","White","East Cumbria","900","830","30310","26290"
"In post","2023","White","East Derbyshire","335","295","29640","28120"
"In post","2023","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","1670","1595","33730","29950"
"In post","2023","White","East Kent","3635","3370","30260","27650"
"In post","2023","White","East Lancashire","325","305","30570","28120"
"In post","2023","White","East Lothian and Midlothian","120","110","32780","28120"
"In post","2023","White","East Merseyside","955","855","30090","28120"
"In post","2023","White","East Riding of Yorkshire","1705","1590","31620","29570"
"In post","2023","White","East Surrey","670","625","36500","35340"
"In post","2023","White","East Sussex CC","1590","1425","29360","28120"
"In post","2023","White","Enfield","90","85","37440","32520"
"In post","2023","White","Essex Haven Gateway","715","665","32440","31280"
"In post","2023","White","Essex Thames Gateway","665","595","29910","31280"
"In post","2023","White","Falkirk","1205","1055","29500","28120"
"In post","2023","White","Fermanagh and Omagh","25","25","[c]","[c]"
"In post","2023","White","Flintshire and Wrexham","1960","1860","30420","28480"
"In post","2023","White","Glasgow City","11725","10950","35300","29730"
"In post","2023","White","Gloucestershire CC","1105","1005","32960","28120"
"In post","2023","White","Greater Manchester North East","800","745","30870","28120"
"In post","2023","White","Greater Manchester North West","1780","1620","27610","28120"
"In post","2023","White","Greater Manchester South East","810","735","27620","25900"
"In post","2023","White","Greater Manchester South West","5995","5675","36600","34400"
"In post","2023","White","Gwent Valleys","670","610","33210","28120"
"In post","2023","White","Gwynedd","685","630","28290","26600"
"In post","2023","White","Hackney and Newham","2875","2720","47050","42060"
"In post","2023","White","Haringey and Islington","505","485","36740","33990"
"In post","2023","White","Harrow and Hillingdon","1200","1090","34290","31480"
"In post","2023","White","Hartlepool and Stockton-on-Tees","1195","1115","30670","28880"
"In post","2023","White","Heart of Essex","925","870","34310","31280"
"In post","2023","White","Herefordshire, County of","375","360","30730","28120"
"In post","2023","White","Hertfordshire CC","1745","1640","38570","34000"
"In post","2023","White","Hounslow and Richmond upon Thames","1385","1315","36840","34940"
"In post","2023","White","Inverclyde, East Renfrewshire, and Renfrewshire","795","715","32280","28120"
"In post","2023","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","1005","945","31670","28120"
"In post","2023","White","Isle of Anglesey","210","195","29670","27650"
"In post","2023","White","Isle of Wight","825","755","29920","28480"
"In post","2023","White","Kensington & Chelsea and Hammersmith & Fulham","330","310","36500","34820"
"In post","2023","White","Kent Thames Gateway","1150","1070","32230","32180"
"In post","2023","White","Kingston upon Hull, City of","1825","1645","30100","28120"
"In post","2023","White","Lambeth","1310","1275","47090","42240"
"In post","2023","White","Lancaster and Wyre","995","915","30560","28120"
"In post","2023","White","Leeds","8955","8425","38100","34440"
"In post","2023","White","Leicester","1115","1025","30630","28120"
"In post","2023","White","Leicestershire CC and Rutland","1525","1425","32270","29890"
"In post","2023","White","Lewisham and Southwark","440","420","37650","34060"
"In post","2023","White","Lincolnshire CC","2620","2455","30610","28120"
"In post","2023","White","Lisburn and Castlereagh","425","405","29890","26180"
"In post","2023","White","Liverpool","10935","10205","32120","28120"
"In post","2023","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","270","255","31970","29560"
"In post","2023","White","Luton","260","235","29260","27650"
"In post","2023","White","Manchester","5560","5310","37430","32960"
"In post","2023","White","Medway","1050","995","33410","31280"
"In post","2023","White","Merton, Kingston upon Thames and Sutton","370","350","36670","32520"
"In post","2023","White","Mid Kent","765","720","32890","31280"
"In post","2023","White","Mid Lancashire","4010","3620","30910","28120"
"In post","2023","White","Mid Ulster","5","5","[c]","[c]"
"In post","2023","White","Mid and East Antrim","15","15","[c]","[c]"
"In post","2023","White","Milton Keynes","1540","1470","36180","32380"
"In post","2023","White","Monmouthshire and Newport","4555","4265","37430","32550"
"In post","2023","White","Na h-Eileanan Siar","140","130","28230","27330"
"In post","2023","White","Newry, Mourne and Down","60","60","24940","22130"
"In post","2023","White","North Hampshire","800","755","35690","30500"
"In post","2023","White","North Lanarkshire","1280","1155","29430","28120"
"In post","2023","White","North Northamptonshire","455","400","28070","28120"
"In post","2023","White","North Nottinghamshire","905","845","32670","28480"
"In post","2023","White","North Yorkshire CC","1675","1590","32620","28120"
"In post","2023","White","North and North East Lincolnshire","755","675","28150","28120"
"In post","2023","White","North and West Norfolk","835","775","30550","28680"
"In post","2023","White","Northumberland","405","365","31410","28120"
"In post","2023","White","Norwich and East Norfolk","1745","1585","31150","28120"
"In post","2023","White","Nottingham","6055","5675","35250","32060"
"In post","2023","White","Orkney Islands","35","35","37130","31960"
"In post","2023","White","Overseas","2305","2300","53710","53050"
"In post","2023","White","Oxfordshire CC","2015","1895","35500","32500"
"In post","2023","White","Perth and Kinross, and Stirling","790","740","34360","31940"
"In post","2023","White","Peterborough","1145","1045","31760","28080"
"In post","2023","White","Plymouth","2590","2400","33850","29270"
"In post","2023","White","Portsmouth","3000","2815","34170","30140"
"In post","2023","White","Powys","520","485","32220","28120"
"In post","2023","White","Redbridge and Waltham Forest","335","305","32110","31260"
"In post","2023","White","Sandwell","210","190","30230","28120"
"In post","2023","White","Scottish Borders","365","335","33990","29450"
"In post","2023","White","Sefton","3560","3295","32070","28120"
"In post","2023","White","Sheffield","5790","5335","36570","32310"
"In post","2023","White","Shetland Islands","45","45","30800","30930"
"In post","2023","White","Shropshire","1060","1000","31620","30400"
"In post","2023","White","Solihull","550","500","32740","28120"
"In post","2023","White","Somerset CC","2035","1895","33710","29880"
"In post","2023","White","South Ayrshire","195","180","30800","28120"
"In post","2023","White","South Hampshire","3315","2895","32450","28420"
"In post","2023","White","South Lanarkshire","2520","2270","33540","28130"
"In post","2023","White","South Nottinghamshire","825","780","34830","31460"
"In post","2023","White","South Teesside","1315","1175","27970","28120"
"In post","2023","White","South West Wales","1430","1325","33130","28120"
"In post","2023","White","South and West Derbyshire","1010","925","35550","31510"
"In post","2023","White","Southampton","925","860","34960","29050"
"In post","2023","White","Southend-on-Sea","320","280","31240","31280"
"In post","2023","White","Staffordshire CC","3510","3305","33750","30940"
"In post","2023","White","Stoke-on-Trent","935","855","28760","25830"
"In post","2023","White","Suffolk CC","3505","3260","31650","28480"
"In post","2023","White","Sunderland","3315","2825","27560","22520"
"In post","2023","White","Swansea","7625","6810","29070","24920"
"In post","2023","White","Swindon","375","345","34180","28830"
"In post","2023","White","Telford and Wrekin","1755","1635","37340","34400"
"In post","2023","White","Thurrock","225","210","28050","26180"
"In post","2023","White","Torbay","315","260","28670","28120"
"In post","2023","White","Tower Hamlets","3455","3345","55850","55720"
"In post","2023","White","Tyneside","14835","13640","33130","28130"
"In post","2023","White","Unknown","640","605","36870","32640"
"In post","2023","White","Wakefield","1525","1400","33120","31510"
"In post","2023","White","Walsall","220","190","29220","28120"
"In post","2023","White","Wandsworth","345","330","36420","33800"
"In post","2023","White","Warrington","2205","2085","35980","34170"
"In post","2023","White","Warwickshire CC","925","845","30300","28120"
"In post","2023","White","West Cumbria","1065","975","30730","27740"
"In post","2023","White","West Essex","435","400","31560","29530"
"In post","2023","White","West Kent","145","135","39000","32520"
"In post","2023","White","West Lothian","365","340","36630","29450"
"In post","2023","White","West Northamptonshire","760","700","30750","28120"
"In post","2023","White","West Surrey","1690","1590","35650","32050"
"In post","2023","White","West Sussex (North East)","835","760","33340","28730"
"In post","2023","White","West Sussex (South West)","1135","1035","34200","29730"
"In post","2023","White","Westminster","32450","31510","53000","54250"
"In post","2023","White","Wiltshire","6430","6165","39100","36170"
"In post","2023","White","Wirral","1865","1630","28310","28080"
"In post","2023","White","Wolverhampton","805","705","28910","28120"
"In post","2023","White","Worcestershire CC","1900","1780","31550","28880"
"In post","2023","White","York","2215","2100","36040","32800"
"Leaver CS","2023","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
