"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","UK Health Security Agency","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Westminster","75","[c]","45880","40880"
"Leaver Dept.","2023","UK Health Security Agency","Wiltshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Health Security Agency","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Hydrographic Office","Somerset CC","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Swindon","10","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Space Agency","Westminster","25","[c]","43520","41360"
"Leaver Dept.","2023","UK Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","UK Statistics Authority","Monmouthshire and Newport","115","[c]","35920","31560"
"Leaver Dept.","2023","UK Statistics Authority","South Hampshire","80","[c]","29900","29410"
"Leaver Dept.","2023","UK Statistics Authority","Westminster","40","[c]","40830","34560"
"Leaver Dept.","2023","UK Supreme Court","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Durham","25","[c]","23280","22520"
"Leaver Dept.","2023","Valuation Office Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Plymouth","15","[c]","23610","22520"
"Leaver Dept.","2023","Valuation Office Agency","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Valuation Office Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Vehicle Certification Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Veterinary Medicines Directorate","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Water Services Regulation Authority","Birmingham","10","[c]","50220","51630"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Cardiff and Vale of Glamorgan","50","[c]","42670","38160"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Central Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Government (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Welsh Revenue Authority","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Wilton Park","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2023","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","15","[c]","24240","22180"
"New entrant CS","2023","Accountant in Bankruptcy","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Active Travel England","York","20","[c]","46620","39710"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Glasgow City","10","[c]","25860","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Manchester","10","[c]","31990","25160"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Advisory, Conciliation and Arbitration Service","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Bristol, City of","30","[c]","22150","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","15","[c]","24900","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Devon CC","40","[c]","23560","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Cumbria","50","[c]","23050","22150"
"New entrant CS","2023","Animal and Plant Health Agency","East Kent","15","[c]","30370","29150"
"New entrant CS","2023","Animal and Plant Health Agency","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","East Riding of Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gloucestershire CC","20","[c]","27670","25920"
"New entrant CS","2023","Animal and Plant Health Agency","Greater Manchester North West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Mid Kent","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Mid Lancashire","20","[c]","26840","22150"
"New entrant CS","2023","Animal and Plant Health Agency","North Yorkshire CC","25","[c]","29270","25920"
"New entrant CS","2023","Animal and Plant Health Agency","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Shropshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","South West Wales","25","[c]","23880","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Staffordshire CC","20","[c]","24250","22150"
"New entrant CS","2023","Animal and Plant Health Agency","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","West Surrey","100","[c]","28680","25340"
"New entrant CS","2023","Animal and Plant Health Agency","West Sussex (North East)","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Animal and Plant Health Agency","Worcestershire CC","15","[c]","27860","22150"
"New entrant CS","2023","Animal and Plant Health Agency","York","45","[c]","25660","24920"
"New entrant CS","2023","Attorney General's Office","Westminster","10","[c]","26120","24280"
"New entrant CS","2023","Building Digital UK","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Building Digital UK","Manchester","15","[c]","35120","31880"
"New entrant CS","2023","Building Digital UK","Westminster","25","[c]","36850","35040"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Bristol, City of","20","[c]","42520","38260"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Glasgow City","150","[c]","30630","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Manchester","25","[c]","47210","38460"
"New entrant CS","2023","Cabinet Office (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Tower Hamlets","85","[c]","48530","41410"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Unknown","40","[c]","37880","24330"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Westminster","155","[c]","36890","28370"
"New entrant CS","2023","Cabinet Office (excl. agencies)","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Cabinet Office (excl. agencies)","York","50","[c]","33580","24610"
"New entrant CS","2023","Central Civil Service Fast Stream","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Birmingham","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Bristol, City of","10","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Cardiff and Vale of Glamorgan","10","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Greater Manchester South West","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Hackney and Newham","5","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Leeds","10","[c]","29330","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Manchester","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Tower Hamlets","15","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Tyneside","10","[c]","28840","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","Westminster","320","[c]","28830","28840"
"New entrant CS","2023","Central Civil Service Fast Stream","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Central Civil Service Fast Stream","York","15","[c]","28840","28840"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Dorset","20","[c]","31560","30350"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Suffolk CC","40","[c]","27550","25970"
"New entrant CS","2023","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Charity Commission","Sefton","70","[c]","30880","30170"
"New entrant CS","2023","Charity Commission","Westminster","10","[c]","38760","38800"
"New entrant CS","2023","Companies House","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Cardiff and Vale of Glamorgan","270","[c]","30810","25610"
"New entrant CS","2023","Companies House","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","City of Edinburgh","15","[c]","23490","21380"
"New entrant CS","2023","Companies House","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","South Teesside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Companies House","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Competition and Markets Authority","City of Edinburgh","15","[c]","41930","34110"
"New entrant CS","2023","Competition and Markets Authority","Manchester","10","[c]","42530","27550"
"New entrant CS","2023","Competition and Markets Authority","Tower Hamlets","130","[c]","44880","34110"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Glasgow City","40","[c]","23980","21780"
"New entrant CS","2023","Criminal Injuries Compensation Authority","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Birmingham","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Liverpool","20","[c]","31950","31640"
"New entrant CS","2023","Crown Commercial Service","Monmouthshire and Newport","10","[c]","31260","31640"
"New entrant CS","2023","Crown Commercial Service","Norwich and East Norfolk","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Commercial Service","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","20","[c]","25010","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Angus and Dundee City","10","[c]","25820","22180"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","City of Edinburgh","65","[c]","31100","28700"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Falkirk","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Glasgow City","45","[c]","30610","23700"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","North Lanarkshire","10","[c]","30230","30910"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","South Lanarkshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Crown Office and Procurator Fiscal Service","West Lothian","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Berkshire","30","[c]","30970","28200"
"New entrant CS","2023","Crown Prosecution Service","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Birmingham","60","[c]","28500","24430"
"New entrant CS","2023","Crown Prosecution Service","Brighton and Hove","20","[c]","27690","24480"
"New entrant CS","2023","Crown Prosecution Service","Bristol, City of","30","[c]","26230","22870"
"New entrant CS","2023","Crown Prosecution Service","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Cardiff and Vale of Glamorgan","20","[c]","30300","26900"
"New entrant CS","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Devon CC","10","[c]","26580","22870"
"New entrant CS","2023","Crown Prosecution Service","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","East Kent","10","[c]","26280","21440"
"New entrant CS","2023","Crown Prosecution Service","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Flintshire and Wrexham","15","[c]","33470","31180"
"New entrant CS","2023","Crown Prosecution Service","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Heart of Essex","25","[c]","30990","24480"
"New entrant CS","2023","Crown Prosecution Service","Hertfordshire CC","15","[c]","29970","25600"
"New entrant CS","2023","Crown Prosecution Service","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Kingston upon Hull, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Leeds","45","[c]","29610","26900"
"New entrant CS","2023","Crown Prosecution Service","Leicester","25","[c]","24830","20340"
"New entrant CS","2023","Crown Prosecution Service","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Liverpool","50","[c]","28710","24430"
"New entrant CS","2023","Crown Prosecution Service","Manchester","40","[c]","33370","26900"
"New entrant CS","2023","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Mid Lancashire","20","[c]","35330","38760"
"New entrant CS","2023","Crown Prosecution Service","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Crown Prosecution Service","Norwich and East Norfolk","15","[c]","26040","21220"
