"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cabinet Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Education","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Transport","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","AA/AO","AO","40","[c]","21840","21690"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department for Work and Pensions","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Department of Health and Social Care","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AA/AO","AO","75","[c]","26970","28880"
"New entrant CS","2023","Undeclared","Ministry of Justice","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","Unknown","50","[c]","23860","23640"
"New entrant CS","2023","Undeclared","National Crime Agency","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
