"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","Female","35","[c]","34100","31560"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Education","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Environment, Food and Rural Affairs","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Transport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department for Work and Pensions","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Revenue and Customs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","London","Female","45","[c]","43490","40600"
"Leaver Dept.","2023","Communications","Cabinet Office","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Transport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Department for Work and Pensions","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Revenue and Customs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Home Office","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Defence","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Ministry of Justice","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Export Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Statistics Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Attorney General's Departments","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","Female","75","[c]","28690","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","Male","60","[c]","28560","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","Female","30","[c]","23800","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","Female","35","[c]","42640","38120"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","Male","40","[c]","46710","35650"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Female","45","[c]","38210","36750"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","Male","55","[c]","40690","37000"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","Female","10","[c]","[c]","[c]"
