"Status","Year","Age","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Asian","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Essex","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Essex","EO","10","5","[c]","[c]"
"In post","2023","60-64","Asian","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","AA/AO","20","15","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","SEO/HEO","10","5","[c]","[c]"
"In post","2023","60-64","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","EO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Inner London - East","AA/AO","40","30","26970","26920"
"In post","2023","60-64","Asian","Inner London - East","EO","50","40","33390","32810"
"In post","2023","60-64","Asian","Inner London - East","G6/G7","15","15","[c]","[c]"
"In post","2023","60-64","Asian","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Inner London - East","SEO/HEO","50","45","41970","42060"
"In post","2023","60-64","Asian","Inner London - East","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Inner London - West","AA/AO","55","50","25960","25480"
"In post","2023","60-64","Asian","Inner London - West","EO","60","50","31100","30880"
"In post","2023","60-64","Asian","Inner London - West","G6/G7","45","40","63810","63980"
"In post","2023","60-64","Asian","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Inner London - West","SEO/HEO","85","80","41210","39930"
"In post","2023","60-64","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Kent","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Kent","EO","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","EO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","35","30","21950","21690"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","EO","20","15","[c]","[c]"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","AA/AO","10","5","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","AA/AO","10","5","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - East and North East","AA/AO","35","30","25090","25610"
"In post","2023","60-64","Asian","Outer London - East and North East","EO","40","35","31990","32520"
"In post","2023","60-64","Asian","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - South","AA/AO","65","55","25950","26400"
"In post","2023","60-64","Asian","Outer London - South","EO","55","45","31140","30410"
"In post","2023","60-64","Asian","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - South","SEO/HEO","50","45","40690","39790"
"In post","2023","60-64","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - West and North West","AA/AO","95","80","25690","25610"
"In post","2023","60-64","Asian","Outer London - West and North West","EO","120","95","31700","32250"
"In post","2023","60-64","Asian","Outer London - West and North West","G6/G7","15","10","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Outer London - West and North West","SEO/HEO","40","35","39960","39160"
"In post","2023","60-64","Asian","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","AA/AO","15","10","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","EO","10","5","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Midlands","AA/AO","70","55","22090","21690"
"In post","2023","60-64","Asian","West Midlands","EO","65","55","28150","28120"
"In post","2023","60-64","Asian","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Midlands","SEO/HEO","35","30","39050","39410"
"In post","2023","60-64","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","AA/AO","15","10","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","EO","10","10","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","EO","15","15","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","5","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","60-64","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","AA/AO","15","10","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","EO","10","5","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Black","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","AA/AO","5","5","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Essex","EO","10","10","[c]","[c]"
"In post","2023","60-64","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","5","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","[c]","[c]"
"In post","2023","60-64","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","AA/AO","10","10","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","EO","15","10","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","AA/AO","10","5","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
