"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","London","SEO/HEO","40","[c]","43330","45610"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","SEO/HEO","35","[c]","37930","38900"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","SEO/HEO","40","[c]","39450","40290"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","G6/G7","45","[c]","62460","62430"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","London","SEO/HEO","115","[c]","39680","41750"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Records of Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Savings and Investments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning Inspectorate","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning Inspectorate","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning Inspectorate","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Planning Inspectorate","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Registers of Scotland","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Revenue Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Revenue Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North East (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
