"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","Westminster","215","[c]","32720","28500"
"New entrant CS","2023","Home Office","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Antrim and Newtownabbey","10","[c]","25750","25750"
"New entrant CS","2023","Home Office","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Barnet","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","25670","25750"
"New entrant CS","2023","Home Office","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Belfast","140","[c]","22790","22400"
"New entrant CS","2023","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Birmingham","10","[c]","27680","25750"
"New entrant CS","2023","Home Office","Bournemouth, Christchurch and Poole","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Camden and City of London","25","[c]","33310","36000"
"New entrant CS","2023","Home Office","Cardiff and Vale of Glamorgan","130","[c]","26160","25750"
"New entrant CS","2023","Home Office","City of Edinburgh","25","[c]","33070","25750"
"New entrant CS","2023","Home Office","Croydon","810","[c]","30970","29750"
"New entrant CS","2023","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Durham","260","[c]","23030","22400"
"New entrant CS","2023","Home Office","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","East Kent","540","[c]","24930","25750"
"New entrant CS","2023","Home Office","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Essex Haven Gateway","25","[c]","24220","22400"
"New entrant CS","2023","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Falkirk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Glasgow City","370","[c]","23850","22400"
"New entrant CS","2023","Home Office","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Greater Manchester South West","285","[c]","28610","25750"
"New entrant CS","2023","Home Office","Hackney and Newham","95","[c]","27690","26400"
"New entrant CS","2023","Home Office","Harrow and Hillingdon","410","[c]","29350","29750"
"New entrant CS","2023","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Hounslow and Richmond upon Thames","105","[c]","28760","29750"
"New entrant CS","2023","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","20","[c]","25630","25750"
"New entrant CS","2023","Home Office","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Isle of Anglesey","10","[c]","25220","25880"
"New entrant CS","2023","Home Office","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Kingston upon Hull, City of","15","[c]","25730","25750"
"New entrant CS","2023","Home Office","Leeds","205","[c]","25040","25750"
"New entrant CS","2023","Home Office","Leicester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Leicestershire CC and Rutland","40","[c]","26230","25750"
"New entrant CS","2023","Home Office","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Lisburn and Castlereagh","80","[c]","25810","25750"
"New entrant CS","2023","Home Office","Liverpool","1285","[c]","23860","22400"
"New entrant CS","2023","Home Office","Luton","30","[c]","25920","25750"
"New entrant CS","2023","Home Office","Manchester","75","[c]","27710","25750"
"New entrant CS","2023","Home Office","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Mid and East Antrim","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Milton Keynes","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Monmouthshire and Newport","45","[c]","22480","22400"
"New entrant CS","2023","Home Office","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","North and North East Lincolnshire","15","[c]","24100","24080"
"New entrant CS","2023","Home Office","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Peterborough","145","[c]","23020","22400"
"New entrant CS","2023","Home Office","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Portsmouth","60","[c]","28100","25880"
"New entrant CS","2023","Home Office","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Sefton","490","[c]","23390","22400"
"New entrant CS","2023","Home Office","Sheffield","855","[c]","25520","25750"
"New entrant CS","2023","Home Office","Solihull","180","[c]","25640","25750"
"New entrant CS","2023","Home Office","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","South Teesside","20","[c]","24660","22400"
"New entrant CS","2023","Home Office","South West Wales","15","[c]","24100","24080"
"New entrant CS","2023","Home Office","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Stoke-on-Trent","45","[c]","27260","25750"
"New entrant CS","2023","Home Office","Suffolk CC","30","[c]","23030","22400"
"New entrant CS","2023","Home Office","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Thurrock","60","[c]","23260","22400"
"New entrant CS","2023","Home Office","Tyneside","140","[c]","26050","25750"
"New entrant CS","2023","Home Office","Unknown","50","[c]","26300","25750"
"New entrant CS","2023","Home Office","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Warwickshire CC","10","[c]","22400","22400"
"New entrant CS","2023","Home Office","West Essex","40","[c]","27710","25880"
"New entrant CS","2023","Home Office","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","West Sussex (North East)","75","[c]","27780","26750"
"New entrant CS","2023","Home Office","Westminster","355","[c]","35440","29750"
"New entrant CS","2023","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Antrim and Newtownabbey","15","[c]","24170","22130"
"New entrant CS","2023","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","1325","[c]","32100","31920"
"New entrant CS","2023","Ministry of Defence","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Berkshire","90","[c]","32520","29480"
"New entrant CS","2023","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Birmingham","15","[c]","29890","22220"
"New entrant CS","2023","Ministry of Defence","Bournemouth, Christchurch and Poole","10","[c]","23200","21580"
"New entrant CS","2023","Ministry of Defence","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Buckinghamshire","80","[c]","33020","29080"
"New entrant CS","2023","Ministry of Defence","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Cambridgeshire CC","115","[c]","31830","27110"
"New entrant CS","2023","Ministry of Defence","Camden and City of London","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Cardiff and Vale of Glamorgan","15","[c]","29560","27080"
"New entrant CS","2023","Ministry of Defence","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Central Bedfordshire","30","[c]","29930","25760"
"New entrant CS","2023","Ministry of Defence","Central Hampshire","425","[c]","32370","30650"
"New entrant CS","2023","Ministry of Defence","Cheshire East","20","[c]","25110","22220"
"New entrant CS","2023","Ministry of Defence","Cheshire West and Chester","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","City of Edinburgh","20","[c]","27600","27500"
"New entrant CS","2023","Ministry of Defence","Clackmannanshire and Fife","50","[c]","30100","27500"
"New entrant CS","2023","Ministry of Defence","Cornwall and Isles of Scilly","65","[c]","31280","27080"
"New entrant CS","2023","Ministry of Defence","Derby","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Devon CC","60","[c]","25840","25760"
"New entrant CS","2023","Ministry of Defence","Dorset","40","[c]","29080","27080"
"New entrant CS","2023","Ministry of Defence","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Ealing","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","East Ayrshire and North Ayrshire mainland","35","[c]","25510","21500"
"New entrant CS","2023","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","165","[c]","28160","25350"
"New entrant CS","2023","Ministry of Defence","East Kent","15","[c]","28350","27500"
"New entrant CS","2023","Ministry of Defence","East Riding of Yorkshire","20","[c]","29020","27140"
"New entrant CS","2023","Ministry of Defence","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Essex Haven Gateway","30","[c]","32100","27500"
"New entrant CS","2023","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Glasgow City","80","[c]","29030","27080"
"New entrant CS","2023","Ministry of Defence","Gloucestershire CC","25","[c]","32240","27320"
"New entrant CS","2023","Ministry of Defence","Harrow and Hillingdon","30","[c]","33170","29250"
"New entrant CS","2023","Ministry of Defence","Herefordshire, County of","50","[c]","23000","22220"
"New entrant CS","2023","Ministry of Defence","Hertfordshire CC","35","[c]","34790","30950"
"New entrant CS","2023","Ministry of Defence","Hounslow and Richmond upon Thames","15","[c]","29170","29520"
"New entrant CS","2023","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","65","[c]","25270","22220"
"New entrant CS","2023","Ministry of Defence","Isle of Anglesey","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Lancaster and Wyre","100","[c]","24470","22220"
"New entrant CS","2023","Ministry of Defence","Leicestershire CC and Rutland","25","[c]","25350","19770"
"New entrant CS","2023","Ministry of Defence","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Lincolnshire CC","100","[c]","30280","27080"
"New entrant CS","2023","Ministry of Defence","Lisburn and Castlereagh","20","[c]","35330","34210"
"New entrant CS","2023","Ministry of Defence","Liverpool","25","[c]","25690","27080"
"New entrant CS","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Manchester","15","[c]","39310","44000"
"New entrant CS","2023","Ministry of Defence","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Mid Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","North Hampshire","55","[c]","30380","27080"
"New entrant CS","2023","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","North Yorkshire CC","115","[c]","29580","27080"
"New entrant CS","2023","Ministry of Defence","North and West Norfolk","40","[c]","27000","25010"
"New entrant CS","2023","Ministry of Defence","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","55","[c]","46860","45690"
"New entrant CS","2023","Ministry of Defence","Oxfordshire CC","105","[c]","31930","28000"
"New entrant CS","2023","Ministry of Defence","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Peterborough","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Plymouth","140","[c]","31050","27500"
"New entrant CS","2023","Ministry of Defence","Portsmouth","220","[c]","31820","27140"
"New entrant CS","2023","Ministry of Defence","Powys","25","[c]","29470","27500"
"New entrant CS","2023","Ministry of Defence","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Shropshire","60","[c]","31040","30080"
"New entrant CS","2023","Ministry of Defence","Somerset CC","195","[c]","30530","27610"
"New entrant CS","2023","Ministry of Defence","South Ayrshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","South Hampshire","90","[c]","26770","27080"
"New entrant CS","2023","Ministry of Defence","South Nottinghamshire","40","[c]","34550","33710"
"New entrant CS","2023","Ministry of Defence","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Staffordshire CC","125","[c]","32880","27140"
"New entrant CS","2023","Ministry of Defence","Suffolk CC","50","[c]","29500","27080"
"New entrant CS","2023","Ministry of Defence","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Telford and Wrekin","15","[c]","33640","27500"
"New entrant CS","2023","Ministry of Defence","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","150","[c]","22460","17660"
"New entrant CS","2023","Ministry of Defence","Wandsworth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Warwickshire CC","15","[c]","26070","24430"
"New entrant CS","2023","Ministry of Defence","West Cumbria","60","[c]","35910","28600"
"New entrant CS","2023","Ministry of Defence","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","West Surrey","10","[c]","32140","22970"
"New entrant CS","2023","Ministry of Defence","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Westminster","305","[c]","40170","37850"
"New entrant CS","2023","Ministry of Defence","Wiltshire","825","[c]","32410","28360"
"New entrant CS","2023","Ministry of Defence","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","York","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Barking & Dagenham and Havering","20","[c]","26360","27640"
"New entrant CS","2023","Ministry of Justice","Barnet","20","[c]","26120","27640"
"New entrant CS","2023","Ministry of Justice","Barnsley, Doncaster and Rotherham","230","[c]","25520","23640"
"New entrant CS","2023","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","105","[c]","25690","23640"
"New entrant CS","2023","Ministry of Justice","Bedford","135","[c]","26210","23640"
"New entrant CS","2023","Ministry of Justice","Berkshire","80","[c]","23890","23640"
"New entrant CS","2023","Ministry of Justice","Bexley and Greenwich","170","[c]","30390","32110"
"New entrant CS","2023","Ministry of Justice","Birmingham","735","[c]","23790","21780"
"New entrant CS","2023","Ministry of Justice","Blackburn with Darwen","35","[c]","22470","23640"
"New entrant CS","2023","Ministry of Justice","Blackpool","25","[c]","23430","23640"
"New entrant CS","2023","Ministry of Justice","Bournemouth, Christchurch and Poole","45","[c]","23050","23640"
"New entrant CS","2023","Ministry of Justice","Bradford","80","[c]","22390","23640"
"New entrant CS","2023","Ministry of Justice","Breckland and South Norfolk","80","[c]","27470","28880"
"New entrant CS","2023","Ministry of Justice","Brent","15","[c]","26460","27640"
"New entrant CS","2023","Ministry of Justice","Bridgend and Neath Port Talbot","30","[c]","23710","21780"
"New entrant CS","2023","Ministry of Justice","Brighton and Hove","40","[c]","24770","23640"
"New entrant CS","2023","Ministry of Justice","Bristol, City of","180","[c]","24660","23640"
"New entrant CS","2023","Ministry of Justice","Bromley","30","[c]","26380","27640"
"New entrant CS","2023","Ministry of Justice","Buckinghamshire","125","[c]","27780","28480"
"New entrant CS","2023","Ministry of Justice","Calderdale and Kirklees","50","[c]","23360","23640"
"New entrant CS","2023","Ministry of Justice","Cambridgeshire CC","165","[c]","26260","28480"
"New entrant CS","2023","Ministry of Justice","Camden and City of London","60","[c]","26980","25480"
"New entrant CS","2023","Ministry of Justice","Cardiff and Vale of Glamorgan","215","[c]","26830","24070"
"New entrant CS","2023","Ministry of Justice","Central Hampshire","130","[c]","28440","30880"
"New entrant CS","2023","Ministry of Justice","Central Valleys","30","[c]","23310","23640"
"New entrant CS","2023","Ministry of Justice","Cheshire East","105","[c]","26230","24070"
"New entrant CS","2023","Ministry of Justice","Cheshire West and Chester","30","[c]","23660","23640"
"New entrant CS","2023","Ministry of Justice","Chorley and West Lancashire","230","[c]","27090","28880"
"New entrant CS","2023","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Conwy and Denbighshire","25","[c]","23550","23640"
"New entrant CS","2023","Ministry of Justice","Cornwall and Isles of Scilly","35","[c]","23050","23640"
"New entrant CS","2023","Ministry of Justice","Coventry","50","[c]","22650","23640"
"New entrant CS","2023","Ministry of Justice","Croydon","75","[c]","28280","26760"
"New entrant CS","2023","Ministry of Justice","Darlington","25","[c]","23010","21780"
"New entrant CS","2023","Ministry of Justice","Derby","85","[c]","22400","22710"
"New entrant CS","2023","Ministry of Justice","Devon CC","215","[c]","26930","28880"
"New entrant CS","2023","Ministry of Justice","Dorset","155","[c]","26570","28480"
"New entrant CS","2023","Ministry of Justice","Dudley","15","[c]","23080","23640"
"New entrant CS","2023","Ministry of Justice","Durham","435","[c]","27550","28880"
"New entrant CS","2023","Ministry of Justice","Ealing","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","East Cumbria","20","[c]","23960","23640"
"New entrant CS","2023","Ministry of Justice","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","East Kent","45","[c]","23110","23640"
"New entrant CS","2023","Ministry of Justice","East Lancashire","30","[c]","22290","23640"
"New entrant CS","2023","Ministry of Justice","East Merseyside","70","[c]","23770","23640"
"New entrant CS","2023","Ministry of Justice","East Riding of Yorkshire","190","[c]","27300","28880"
"New entrant CS","2023","Ministry of Justice","East Surrey","130","[c]","31070","34110"
"New entrant CS","2023","Ministry of Justice","East Sussex CC","135","[c]","26130","25830"
"New entrant CS","2023","Ministry of Justice","Enfield","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Essex Haven Gateway","30","[c]","23190","23640"
"New entrant CS","2023","Ministry of Justice","Essex Thames Gateway","30","[c]","22120","23640"
"New entrant CS","2023","Ministry of Justice","Flintshire and Wrexham","195","[c]","26400","28480"
"New entrant CS","2023","Ministry of Justice","Glasgow City","50","[c]","25480","21780"
"New entrant CS","2023","Ministry of Justice","Gloucestershire CC","45","[c]","25150","23640"
"New entrant CS","2023","Ministry of Justice","Greater Manchester North East","90","[c]","25160","23640"
"New entrant CS","2023","Ministry of Justice","Greater Manchester North West","130","[c]","26620","28880"
"New entrant CS","2023","Ministry of Justice","Greater Manchester South East","30","[c]","24090","23640"
"New entrant CS","2023","Ministry of Justice","Greater Manchester South West","125","[c]","23400","23640"
"New entrant CS","2023","Ministry of Justice","Gwent Valleys","15","[c]","21740","21780"
"New entrant CS","2023","Ministry of Justice","Gwynedd","25","[c]","24280","23640"
"New entrant CS","2023","Ministry of Justice","Hackney and Newham","35","[c]","26200","27640"
"New entrant CS","2023","Ministry of Justice","Haringey and Islington","165","[c]","30990","33800"
"New entrant CS","2023","Ministry of Justice","Harrow and Hillingdon","20","[c]","27590","27640"
"New entrant CS","2023","Ministry of Justice","Hartlepool and Stockton-on-Tees","165","[c]","25790","24070"
"New entrant CS","2023","Ministry of Justice","Heart of Essex","155","[c]","25900","23850"
"New entrant CS","2023","Ministry of Justice","Herefordshire, County of","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Hertfordshire CC","140","[c]","26530","25480"
"New entrant CS","2023","Ministry of Justice","Hounslow and Richmond upon Thames","195","[c]","31640","34110"
"New entrant CS","2023","Ministry of Justice","Isle of Wight","90","[c]","25830","23640"
"New entrant CS","2023","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","105","[c]","31020","33800"
"New entrant CS","2023","Ministry of Justice","Kent Thames Gateway","165","[c]","26990","25480"
"New entrant CS","2023","Ministry of Justice","Kingston upon Hull, City of","155","[c]","26000","28880"
"New entrant CS","2023","Ministry of Justice","Lambeth","85","[c]","31280","33800"
"New entrant CS","2023","Ministry of Justice","Lancaster and Wyre","95","[c]","26360","28480"
"New entrant CS","2023","Ministry of Justice","Leeds","545","[c]","27250","28880"
"New entrant CS","2023","Ministry of Justice","Leicester","200","[c]","24060","23640"
"New entrant CS","2023","Ministry of Justice","Leicestershire CC and Rutland","225","[c]","24750","23230"
"New entrant CS","2023","Ministry of Justice","Lewisham and Southwark","105","[c]","26130","25480"
"New entrant CS","2023","Ministry of Justice","Lincolnshire CC","240","[c]","25850","24070"
"New entrant CS","2023","Ministry of Justice","Liverpool","205","[c]","25470","23640"
"New entrant CS","2023","Ministry of Justice","Luton","40","[c]","22290","21780"
"New entrant CS","2023","Ministry of Justice","Manchester","310","[c]","25540","23640"
"New entrant CS","2023","Ministry of Justice","Medway","170","[c]","27720","28880"
"New entrant CS","2023","Ministry of Justice","Merton, Kingston upon Thames and Sutton","20","[c]","28040","27640"
"New entrant CS","2023","Ministry of Justice","Mid Kent","130","[c]","26050","24570"
"New entrant CS","2023","Ministry of Justice","Mid Lancashire","145","[c]","25090","23640"
"New entrant CS","2023","Ministry of Justice","Milton Keynes","100","[c]","28130","31270"
"New entrant CS","2023","Ministry of Justice","Monmouthshire and Newport","130","[c]","24620","23230"
"New entrant CS","2023","Ministry of Justice","North Hampshire","35","[c]","23140","21780"
"New entrant CS","2023","Ministry of Justice","North Northamptonshire","20","[c]","23490","23640"
"New entrant CS","2023","Ministry of Justice","North Nottinghamshire","140","[c]","26000","24070"
"New entrant CS","2023","Ministry of Justice","North Yorkshire CC","35","[c]","23180","23640"
"New entrant CS","2023","Ministry of Justice","North and North East Lincolnshire","35","[c]","22070","23640"
"New entrant CS","2023","Ministry of Justice","North and West Norfolk","45","[c]","26260","28160"
"New entrant CS","2023","Ministry of Justice","Northumberland","15","[c]","24990","23640"
"New entrant CS","2023","Ministry of Justice","Norwich and East Norfolk","175","[c]","25090","24570"
"New entrant CS","2023","Ministry of Justice","Nottingham","315","[c]","25730","23640"
"New entrant CS","2023","Ministry of Justice","Oxfordshire CC","150","[c]","27020","24480"
"New entrant CS","2023","Ministry of Justice","Peterborough","30","[c]","25330","23640"
"New entrant CS","2023","Ministry of Justice","Plymouth","40","[c]","23710","23640"
"New entrant CS","2023","Ministry of Justice","Portsmouth","40","[c]","24100","23640"
"New entrant CS","2023","Ministry of Justice","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Redbridge and Waltham Forest","35","[c]","26720","27640"
"New entrant CS","2023","Ministry of Justice","Sandwell","25","[c]","22910","23640"
"New entrant CS","2023","Ministry of Justice","Sefton","30","[c]","23350","23640"
"New entrant CS","2023","Ministry of Justice","Sheffield","90","[c]","28850","23640"
"New entrant CS","2023","Ministry of Justice","Shropshire","75","[c]","27020","24330"
"New entrant CS","2023","Ministry of Justice","Somerset CC","35","[c]","22260","22710"
"New entrant CS","2023","Ministry of Justice","South Hampshire","45","[c]","20950","19090"
"New entrant CS","2023","Ministry of Justice","South Nottinghamshire","45","[c]","27700","28880"
"New entrant CS","2023","Ministry of Justice","South Teesside","40","[c]","22940","23640"
"New entrant CS","2023","Ministry of Justice","South West Wales","30","[c]","23840","23640"
"New entrant CS","2023","Ministry of Justice","South and West Derbyshire","75","[c]","26300","28480"
"New entrant CS","2023","Ministry of Justice","Southampton","45","[c]","24400","23640"
"New entrant CS","2023","Ministry of Justice","Southend-on-Sea","20","[c]","22670","23640"
"New entrant CS","2023","Ministry of Justice","Staffordshire CC","355","[c]","27470","28880"
"New entrant CS","2023","Ministry of Justice","Stoke-on-Trent","85","[c]","22260","21780"
"New entrant CS","2023","Ministry of Justice","Suffolk CC","285","[c]","25960","24070"
"New entrant CS","2023","Ministry of Justice","Sunderland","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Swansea","95","[c]","25490","23640"
"New entrant CS","2023","Ministry of Justice","Swindon","25","[c]","21820","21780"
"New entrant CS","2023","Ministry of Justice","Telford and Wrekin","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Torbay","10","[c]","24450","23640"
"New entrant CS","2023","Ministry of Justice","Tower Hamlets","165","[c]","36980","35410"
"New entrant CS","2023","Ministry of Justice","Tyneside","145","[c]","24910","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","70","[c]","26260","25020"
"New entrant CS","2023","Ministry of Justice","Wakefield","230","[c]","26930","28880"
"New entrant CS","2023","Ministry of Justice","Walsall","15","[c]","23550","23640"
"New entrant CS","2023","Ministry of Justice","Wandsworth","145","[c]","31670","33800"
"New entrant CS","2023","Ministry of Justice","Warrington","135","[c]","27210","28880"
"New entrant CS","2023","Ministry of Justice","Warwickshire CC","45","[c]","23190","23640"
"New entrant CS","2023","Ministry of Justice","West Cumbria","45","[c]","27040","24950"
"New entrant CS","2023","Ministry of Justice","West Essex","10","[c]","21980","23640"
"New entrant CS","2023","Ministry of Justice","West Kent","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","West Northamptonshire","180","[c]","24120","21780"
"New entrant CS","2023","Ministry of Justice","West Surrey","140","[c]","27080","25830"
"New entrant CS","2023","Ministry of Justice","West Sussex (North East)","15","[c]","22640","23640"
"New entrant CS","2023","Ministry of Justice","West Sussex (South West)","55","[c]","25810","24070"
"New entrant CS","2023","Ministry of Justice","Westminster","400","[c]","35950","35410"
