"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Human Resources","Other","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Policy","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Project Delivery","G6/G7","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Project Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Tax","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Tax","EO","30","25","28530","28130"
"In post","2023","Declared non-disabled","Human Resources","Tax","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Tax","SEO/HEO","60","60","37480","35000"
"In post","2023","Declared non-disabled","Human Resources","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Unknown","EO","35","35","27610","27650"
"In post","2023","Declared non-disabled","Human Resources","Unknown","G6/G7","85","85","60820","58220"
"In post","2023","Declared non-disabled","Human Resources","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Human Resources","Unknown","SEO/HEO","105","105","37280","35650"
"In post","2023","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Internal Audit","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Internal Audit","EO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Internal Audit","G6/G7","155","150","58910","57970"
"In post","2023","Declared non-disabled","Internal Audit","Internal Audit","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Internal Audit","SEO/HEO","285","270","42370","42700"
"In post","2023","Declared non-disabled","Internal Audit","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Internal Audit","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Finance","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Finance","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Knowledge and Information Management","EO","30","30","28300","28120"
"In post","2023","Declared non-disabled","Legal","Knowledge and Information Management","G6/G7","50","35","59650","58880"
"In post","2023","Declared non-disabled","Legal","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Knowledge and Information Management","SEO/HEO","35","35","35490","34170"
"In post","2023","Declared non-disabled","Legal","Legal","AA/AO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Legal","EO","310","300","29410","28200"
"In post","2023","Declared non-disabled","Legal","Legal","G6/G7","4420","4105","60790","58850"
"In post","2023","Declared non-disabled","Legal","Legal","SCS level","345","330","89470","85000"
"In post","2023","Declared non-disabled","Legal","Legal","SEO/HEO","550","525","39350","38760"
"In post","2023","Declared non-disabled","Legal","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Operational Delivery","AA/AO","1065","975","23160","22870"
"In post","2023","Declared non-disabled","Legal","Operational Delivery","EO","1065","990","28600","28850"
"In post","2023","Declared non-disabled","Legal","Operational Delivery","G6/G7","105","100","61180","59160"
"In post","2023","Declared non-disabled","Legal","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Operational Delivery","SEO/HEO","440","425","35650","34450"
"In post","2023","Declared non-disabled","Legal","Other","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Other","G6/G7","35","30","63630","64520"
"In post","2023","Declared non-disabled","Legal","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Other","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Policy","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Policy","G6/G7","40","40","62590","60750"
"In post","2023","Declared non-disabled","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Policy","SEO/HEO","30","30","38830","39270"
"In post","2023","Declared non-disabled","Legal","Project Delivery","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Project Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tax","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Tax","G6/G7","80","75","61490","57970"
"In post","2023","Declared non-disabled","Legal","Tax","SEO/HEO","120","110","38200","36880"
"In post","2023","Declared non-disabled","Legal","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Unknown","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Unknown","G6/G7","60","55","66190","65230"
"In post","2023","Declared non-disabled","Legal","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Legal","Unknown","SEO/HEO","40","40","37260","35000"
"In post","2023","Declared non-disabled","No function","Commercial","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Commercial","EO","45","40","30490","29790"
"In post","2023","Declared non-disabled","No function","Commercial","G6/G7","90","90","70840","70000"
"In post","2023","Declared non-disabled","No function","Commercial","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Commercial","SEO/HEO","170","165","45320","46110"
"In post","2023","Declared non-disabled","No function","Commercial","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Communications","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Communications","G6/G7","50","50","59060","59030"
"In post","2023","Declared non-disabled","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Communications","SEO/HEO","55","55","39110","38930"
"In post","2023","Declared non-disabled","No function","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Corporate Finance","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Counter Fraud","AA/AO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Counter Fraud","EO","105","95","26570","26180"
"In post","2023","Declared non-disabled","No function","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Counter Fraud","SEO/HEO","35","35","35400","34400"
"In post","2023","Declared non-disabled","No function","Digital, Data and Technology","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Digital, Data and Technology","EO","35","35","28580","27450"
"In post","2023","Declared non-disabled","No function","Digital, Data and Technology","G6/G7","270","265","64120","62790"
"In post","2023","Declared non-disabled","No function","Digital, Data and Technology","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Digital, Data and Technology","SEO/HEO","175","175","40210","40680"
"In post","2023","Declared non-disabled","No function","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Economics","G6/G7","95","90","61920","59600"
"In post","2023","Declared non-disabled","No function","Economics","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Economics","SEO/HEO","75","75","39560","39680"
"In post","2023","Declared non-disabled","No function","Finance","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Finance","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Finance","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Finance","SEO/HEO","55","55","38570","37720"
"In post","2023","Declared non-disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Geography","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Geography","EO","105","95","28390","27610"
"In post","2023","Declared non-disabled","No function","Geography","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Geography","SEO/HEO","165","155","37090","34370"
"In post","2023","Declared non-disabled","No function","Human Resources","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Human Resources","EO","55","55","29190","28640"
"In post","2023","Declared non-disabled","No function","Human Resources","G6/G7","45","45","60960","59290"
"In post","2023","Declared non-disabled","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Human Resources","SEO/HEO","95","90","38290","39090"
"In post","2023","Declared non-disabled","No function","Inspector of Education and Training","G6/G7","505","500","77620","77470"
"In post","2023","Declared non-disabled","No function","Inspector of Education and Training","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Inspector of Education and Training","SEO/HEO","350","345","51670","52750"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","AA/AO","70","60","24290","25060"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","EO","1025","960","28480","28480"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","G6/G7","80","80","61380","60220"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","SEO/HEO","665","650","37980","36350"
"In post","2023","Declared non-disabled","No function","Intelligence Analysis","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","International Trade","EO","65","60","28750","29280"
"In post","2023","Declared non-disabled","No function","International Trade","G6/G7","400","395","59180","56060"
"In post","2023","Declared non-disabled","No function","International Trade","SCS level","65","65","83830","77060"
"In post","2023","Declared non-disabled","No function","International Trade","SEO/HEO","515","510","39070","41140"
"In post","2023","Declared non-disabled","No function","Knowledge and Information Management","AA/AO","70","65","22700","21780"
"In post","2023","Declared non-disabled","No function","Knowledge and Information Management","EO","155","145","28390","28120"
"In post","2023","Declared non-disabled","No function","Knowledge and Information Management","G6/G7","75","70","58520","55990"
"In post","2023","Declared non-disabled","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Knowledge and Information Management","SEO/HEO","260","250","36600","35410"
"In post","2023","Declared non-disabled","No function","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Legal","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Legal","G6/G7","225","215","61230","60340"
"In post","2023","Declared non-disabled","No function","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Legal","SEO/HEO","580","505","42400","43650"
"In post","2023","Declared non-disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Medicine","AA/AO","165","150","25140","24680"
"In post","2023","Declared non-disabled","No function","Medicine","EO","160","140","33720","32930"
"In post","2023","Declared non-disabled","No function","Medicine","G6/G7","320","275","80690","84980"
"In post","2023","Declared non-disabled","No function","Medicine","SCS level","135","115","111670","109180"
"In post","2023","Declared non-disabled","No function","Medicine","SEO/HEO","365","325","42030","41190"
"In post","2023","Declared non-disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Delivery","AA/AO","60650","54145","24460","22520"
"In post","2023","Declared non-disabled","No function","Operational Delivery","EO","50015","45560","28920","28120"
"In post","2023","Declared non-disabled","No function","Operational Delivery","G6/G7","4940","4820","60040","56990"
"In post","2023","Declared non-disabled","No function","Operational Delivery","SCS level","505","500","89930","82980"
"In post","2023","Declared non-disabled","No function","Operational Delivery","SEO/HEO","25905","24755","37930","36160"
"In post","2023","Declared non-disabled","No function","Operational Delivery","Unknown","13435","12565","30920","29050"
"In post","2023","Declared non-disabled","No function","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Operational Research","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Other","AA/AO","1800","1725","21620","21600"
"In post","2023","Declared non-disabled","No function","Other","EO","1525","1420","28400","28120"
"In post","2023","Declared non-disabled","No function","Other","G6/G7","465","455","60160","59140"
"In post","2023","Declared non-disabled","No function","Other","SCS level","120","120","100690","91620"
"In post","2023","Declared non-disabled","No function","Other","SEO/HEO","1610","1530","37250","36100"
"In post","2023","Declared non-disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","G6/G7","35","35","57940","55000"
"In post","2023","Declared non-disabled","No function","Planning","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning","SEO/HEO","55","55","39290","39430"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","G6/G7","355","320","59670","60050"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Planning Inspectors","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Policy","AA/AO","230","220","24310","24220"
"In post","2023","Declared non-disabled","No function","Policy","EO","980","955","28830","28850"
"In post","2023","Declared non-disabled","No function","Policy","G6/G7","7790","7570","59060","57100"
"In post","2023","Declared non-disabled","No function","Policy","SCS level","1275","1225","85060","78580"
"In post","2023","Declared non-disabled","No function","Policy","SEO/HEO","7245","7090","38120","37590"
"In post","2023","Declared non-disabled","No function","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Project Delivery","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Project Delivery","EO","80","75","27970","27050"
"In post","2023","Declared non-disabled","No function","Project Delivery","G6/G7","490","475","60100","59290"
"In post","2023","Declared non-disabled","No function","Project Delivery","SCS level","30","30","89920","79060"
"In post","2023","Declared non-disabled","No function","Project Delivery","SEO/HEO","570","560","38530","39190"
"In post","2023","Declared non-disabled","No function","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Psychology","AA/AO","50","45","25040","24910"
"In post","2023","Declared non-disabled","No function","Psychology","EO","315","305","28690","28480"
"In post","2023","Declared non-disabled","No function","Psychology","G6/G7","80","80","70830","68140"
"In post","2023","Declared non-disabled","No function","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Psychology","SEO/HEO","670","640","39410","36690"
"In post","2023","Declared non-disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Science and Engineering","AA/AO","515","505","23540","23430"
"In post","2023","Declared non-disabled","No function","Science and Engineering","EO","770","745","27910","27320"
"In post","2023","Declared non-disabled","No function","Science and Engineering","G6/G7","1075","1030","60870","59410"
"In post","2023","Declared non-disabled","No function","Science and Engineering","SCS level","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Science and Engineering","SEO/HEO","2740","2655","39880","40790"
"In post","2023","Declared non-disabled","No function","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Security","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Security","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Security","G6/G7","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Security","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Security","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Social Research","G6/G7","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Social Research","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Statistics","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Statistics","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Tax","AA/AO","725","665","22640","22520"
"In post","2023","Declared non-disabled","No function","Tax","EO","2025","1920","28600","28130"
"In post","2023","Declared non-disabled","No function","Tax","G6/G7","1545","1475","62240","57970"
"In post","2023","Declared non-disabled","No function","Tax","SCS level","45","45","82280","79570"
"In post","2023","Declared non-disabled","No function","Tax","SEO/HEO","3965","3785","37860","35000"
"In post","2023","Declared non-disabled","No function","Unknown","AA/AO","415","400","23570","22520"
"In post","2023","Declared non-disabled","No function","Unknown","EO","535","520","28910","28130"
"In post","2023","Declared non-disabled","No function","Unknown","G6/G7","875","850","62700","59290"
"In post","2023","Declared non-disabled","No function","Unknown","SCS level","205","200","91990","81400"
"In post","2023","Declared non-disabled","No function","Unknown","SEO/HEO","1220","1195","37970","35690"
"In post","2023","Declared non-disabled","No function","Unknown","Unknown","115","115","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Veterinarian","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Veterinarian","G6/G7","105","100","54720","54850"
"In post","2023","Declared non-disabled","No function","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","No function","Veterinarian","SEO/HEO","170","160","39730","38200"
"In post","2023","Declared non-disabled","Project Delivery","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Commercial","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Communications","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Communications","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Finance","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Finance","SCS level","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Inspector of Education and Training","G6/G7","60","55","78360","78500"
"In post","2023","Declared non-disabled","Project Delivery","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Knowledge and Information Management","G6/G7","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Knowledge and Information Management","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Legal","G6/G7","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Medicine","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Medicine","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","AA/AO","45","45","22760","22150"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","EO","150","140","27950","28130"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","G6/G7","170","165","57600","57310"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","SEO/HEO","275","265","37060","35410"
"In post","2023","Declared non-disabled","Project Delivery","Operational Delivery","Unknown","245","230","37850","33690"
"In post","2023","Declared non-disabled","Project Delivery","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Operational Research","G6/G7","45","40","54630","54090"
"In post","2023","Declared non-disabled","Project Delivery","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Operational Research","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Other","AA/AO","30","30","[c]","[c]"
