"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Medicine","Outside London","Female","470","400","54290","42170"
"In post","2023","40-49","Medicine","Outside London","Male","175","160","66360","62580"
"In post","2023","40-49","Medicine","Overseas","Female","10","10","[c]","[c]"
"In post","2023","40-49","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Operational Delivery","London","Female","4350","3950","37070","32520"
"In post","2023","40-49","Operational Delivery","London","Male","3110","3065","39150","34110"
"In post","2023","40-49","Operational Delivery","Outside London","Female","31230","27610","29660","28120"
"In post","2023","40-49","Operational Delivery","Outside London","Male","20845","20460","31260","28120"
"In post","2023","40-49","Operational Delivery","Overseas","Female","25","25","[c]","[c]"
"In post","2023","40-49","Operational Delivery","Overseas","Male","45","45","50150","47380"
"In post","2023","40-49","Operational Delivery","Unknown","Female","85","80","30680","28120"
"In post","2023","40-49","Operational Delivery","Unknown","Male","60","55","32220","28120"
"In post","2023","40-49","Operational Research","London","Female","40","35","61640","61530"
"In post","2023","40-49","Operational Research","London","Male","30","30","55290","55020"
"In post","2023","40-49","Operational Research","Outside London","Female","85","75","42660","42140"
"In post","2023","40-49","Operational Research","Outside London","Male","85","85","50020","49260"
"In post","2023","40-49","Other","London","Female","300","280","49250","43000"
"In post","2023","40-49","Other","London","Male","245","245","53970","43760"
"In post","2023","40-49","Other","Outside London","Female","1560","1385","33070","28120"
"In post","2023","40-49","Other","Outside London","Male","1105","1085","34860","28120"
"In post","2023","40-49","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Unknown","Female","45","45","42910","38710"
"In post","2023","40-49","Other","Unknown","Male","280","280","46330","42050"
"In post","2023","40-49","Planning","London","Female","15","10","[c]","[c]"
"In post","2023","40-49","Planning","London","Male","10","10","[c]","[c]"
"In post","2023","40-49","Planning","Outside London","Female","20","15","[c]","[c]"
"In post","2023","40-49","Planning","Outside London","Male","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","London","Male","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Outside London","Female","60","55","54720","48660"
"In post","2023","40-49","Planning Inspectors","Outside London","Male","90","85","56620","60050"
"In post","2023","40-49","Policy","London","Female","2165","2000","60000","59290"
"In post","2023","40-49","Policy","London","Male","1835","1815","60550","59540"
"In post","2023","40-49","Policy","Outside London","Female","1580","1475","46330","42510"
"In post","2023","40-49","Policy","Outside London","Male","1075","1060","48880","49400"
"In post","2023","40-49","Policy","Overseas","Female","260","260","58990","59460"
"In post","2023","40-49","Policy","Overseas","Male","370","370","56740","57290"
"In post","2023","40-49","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","London","Female","650","620","56410","55740"
"In post","2023","40-49","Project Delivery","London","Male","530","525","59840","59290"
"In post","2023","40-49","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Outside London","Female","1900","1795","44020","41750"
"In post","2023","40-49","Project Delivery","Outside London","Male","1690","1680","47310","42510"
"In post","2023","40-49","Project Delivery","Overseas","Female","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","London","Female","100","95","45480","40190"
"In post","2023","40-49","Property","London","Male","125","125","48290","43750"
"In post","2023","40-49","Property","Outside London","Female","580","540","37880","34450"
"In post","2023","40-49","Property","Outside London","Male","650","645","39430","35020"
"In post","2023","40-49","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Overseas","Male","15","15","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Property","Unknown","Male","5","5","[c]","[c]"
"In post","2023","40-49","Psychology","London","Female","15","15","[c]","[c]"
"In post","2023","40-49","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Psychology","Outside London","Female","290","270","46450","48640"
"In post","2023","40-49","Psychology","Outside London","Male","50","50","45060","40830"
"In post","2023","40-49","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Science and Engineering","London","Female","165","155","53320","54270"
"In post","2023","40-49","Science and Engineering","London","Male","90","90","54970","55200"
"In post","2023","40-49","Science and Engineering","Outside London","Female","865","785","44260","41780"
"In post","2023","40-49","Science and Engineering","Outside London","Male","1685","1655","46520","45370"
"In post","2023","40-49","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2023","40-49","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","London","Female","135","130","48550","43660"
"In post","2023","40-49","Security","London","Male","230","230","49850","45590"
"In post","2023","40-49","Security","Outside London","Female","390","375","34920","34170"
"In post","2023","40-49","Security","Outside London","Male","1245","1245","35510","36740"
"In post","2023","40-49","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Male","30","30","36990","34940"
"In post","2023","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Social Research","London","Female","90","80","59150","61530"
"In post","2023","40-49","Social Research","London","Male","30","30","[c]","[c]"
"In post","2023","40-49","Social Research","Outside London","Female","130","115","45460","42610"
"In post","2023","40-49","Social Research","Outside London","Male","55","55","47230","41050"
"In post","2023","40-49","Statistics","London","Female","120","105","58520","60290"
"In post","2023","40-49","Statistics","London","Male","110","105","57300","55200"
"In post","2023","40-49","Statistics","Outside London","Female","170","150","48810","51360"
"In post","2023","40-49","Statistics","Outside London","Male","200","195","48680","46850"
"In post","2023","40-49","Tax","London","Female","200","185","44620","39790"
"In post","2023","40-49","Tax","London","Male","200","200","47680","39880"
"In post","2023","40-49","Tax","Outside London","Female","1505","1395","37940","35000"
"In post","2023","40-49","Tax","Outside London","Male","1725","1705","39330","35000"
"In post","2023","40-49","Unknown","London","Female","590","545","57670","56430"
"In post","2023","40-49","Unknown","London","Male","470","465","60640","57700"
"In post","2023","40-49","Unknown","Outside London","Female","3345","3110","44300","38330"
"In post","2023","40-49","Unknown","Outside London","Male","2620","2595","46100","41780"
"In post","2023","40-49","Unknown","Overseas","Female","30","30","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Male","40","40","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Male","5","5","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Veterinarian","Outside London","Female","85","80","45960","46370"
"In post","2023","40-49","Veterinarian","Outside London","Male","55","55","43800","38670"
"In post","2023","50-59","Commercial","London","Female","220","215","59500","56000"
"In post","2023","50-59","Commercial","London","Male","275","270","71520","65500"
"In post","2023","50-59","Commercial","Outside London","Female","890","850","45360","41000"
"In post","2023","50-59","Commercial","Outside London","Male","725","715","51940","44480"
"In post","2023","50-59","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","London","Female","150","145","53000","49500"
"In post","2023","50-59","Communications","London","Male","120","120","51440","46690"
"In post","2023","50-59","Communications","Outside London","Female","285","270","39900","38080"
"In post","2023","50-59","Communications","Outside London","Male","235","230","39330","35990"
"In post","2023","50-59","Corporate Finance","London","Female","10","10","[c]","[c]"
"In post","2023","50-59","Corporate Finance","London","Male","10","10","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","Female","5","5","[c]","[c]"
"In post","2023","50-59","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","London","Female","325","305","34970","32520"
"In post","2023","50-59","Counter Fraud","London","Male","305","300","42440","39780"
"In post","2023","50-59","Counter Fraud","Outside London","Female","1465","1330","29850","28120"
"In post","2023","50-59","Counter Fraud","Outside London","Male","1075","1045","32510","28130"
"In post","2023","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","London","Female","380","370","53100","52900"
"In post","2023","50-59","Digital, Data and Technology","London","Male","830","825","53980","50780"
"In post","2023","50-59","Digital, Data and Technology","Outside London","Female","1640","1560","43510","39690"
"In post","2023","50-59","Digital, Data and Technology","Outside London","Male","3120","3085","46250","42180"
"In post","2023","50-59","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Overseas","Male","15","15","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Digital, Data and Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Economics","London","Female","25","25","[c]","[c]"
"In post","2023","50-59","Economics","London","Male","60","60","79810","73440"
"In post","2023","50-59","Economics","Outside London","Female","15","15","[c]","[c]"
"In post","2023","50-59","Economics","Outside London","Male","20","20","[c]","[c]"
"In post","2023","50-59","Finance","London","Female","355","345","49940","43760"
"In post","2023","50-59","Finance","London","Male","365","360","55840","53620"
"In post","2023","50-59","Finance","Outside London","Female","1310","1235","40630","37120"
"In post","2023","50-59","Finance","Outside London","Male","930","910","45990","42330"
"In post","2023","50-59","Finance","Overseas","Female","10","10","[c]","[c]"
"In post","2023","50-59","Finance","Overseas","Male","5","5","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Geography","Outside London","Female","35","30","33640","34370"
"In post","2023","50-59","Geography","Outside London","Male","65","60","33620","34370"
"In post","2023","50-59","Human Resources","London","Female","555","540","51820","46660"
"In post","2023","50-59","Human Resources","London","Male","290","285","52540","47620"
"In post","2023","50-59","Human Resources","Outside London","Female","1735","1650","39430","35000"
"In post","2023","50-59","Human Resources","Outside London","Male","1345","1330","37780","34300"
"In post","2023","50-59","Human Resources","Overseas","Female","60","60","57860","57960"
"In post","2023","50-59","Human Resources","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","London","Female","35","35","59870","52750"
"In post","2023","50-59","Inspector of Education and Training","London","Male","10","10","[c]","[c]"
"In post","2023","50-59","Inspector of Education and Training","Outside London","Female","295","290","66530","66170"
"In post","2023","50-59","Inspector of Education and Training","Outside London","Male","115","115","73860","77470"
"In post","2023","50-59","Intelligence Analysis","London","Female","115","110","38260","33910"
"In post","2023","50-59","Intelligence Analysis","London","Male","180","180","44260","39790"
"In post","2023","50-59","Intelligence Analysis","Outside London","Female","225","215","30080","28480"
"In post","2023","50-59","Intelligence Analysis","Outside London","Male","320","315","32290","30470"
"In post","2023","50-59","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","London","Female","35","30","59460","54850"
"In post","2023","50-59","Internal Audit","London","Male","35","35","60840","56200"
"In post","2023","50-59","Internal Audit","Outside London","Female","110","105","47910","44780"
"In post","2023","50-59","Internal Audit","Outside London","Male","95","90","49330","46290"
"In post","2023","50-59","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Internal Audit","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","International Trade","London","Female","75","75","55580","55500"
"In post","2023","50-59","International Trade","London","Male","115","115","57710","55500"
"In post","2023","50-59","International Trade","Outside London","Female","90","85","44780","42510"
"In post","2023","50-59","International Trade","Outside London","Male","95","95","46410","43850"
"In post","2023","50-59","International Trade","Overseas","Female","10","10","[c]","[c]"
"In post","2023","50-59","International Trade","Overseas","Male","15","15","[c]","[c]"
"In post","2023","50-59","Knowledge and Information Management","London","Female","130","120","40380","35710"
"In post","2023","50-59","Knowledge and Information Management","London","Male","100","100","42190","38820"
"In post","2023","50-59","Knowledge and Information Management","Outside London","Female","305","290","32620","30320"
"In post","2023","50-59","Knowledge and Information Management","Outside London","Male","240","240","35430","33990"
"In post","2023","50-59","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","London","Female","660","610","63240","63990"
"In post","2023","50-59","Legal","London","Male","460","455","63770","64200"
"In post","2023","50-59","Legal","Outside London","Female","1185","1060","51180","53630"
"In post","2023","50-59","Legal","Outside London","Male","910","890","52070","54100"
"In post","2023","50-59","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Medicine","London","Female","70","70","78970","76430"
"In post","2023","50-59","Medicine","London","Male","20","15","[c]","[c]"
"In post","2023","50-59","Medicine","Outside London","Female","425","375","56290","43810"
"In post","2023","50-59","Medicine","Outside London","Male","195","180","69520","69540"
"In post","2023","50-59","Medicine","Overseas","Female","10","10","[c]","[c]"
"In post","2023","50-59","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Operational Delivery","London","Female","5740","5350","35400","32520"
"In post","2023","50-59","Operational Delivery","London","Male","4030","3950","38670","32790"
"In post","2023","50-59","Operational Delivery","Outside London","Female","41405","36895","28830","28080"
"In post","2023","50-59","Operational Delivery","Outside London","Male","27725","26605","31990","28130"
"In post","2023","50-59","Operational Delivery","Overseas","Female","30","30","44010","41390"
"In post","2023","50-59","Operational Delivery","Overseas","Male","70","70","49370","47390"
"In post","2023","50-59","Operational Delivery","Unknown","Female","105","95","30440","28120"
"In post","2023","50-59","Operational Delivery","Unknown","Male","105","95","37710","34630"
"In post","2023","50-59","Operational Research","London","Female","15","15","[c]","[c]"
"In post","2023","50-59","Operational Research","London","Male","30","30","[c]","[c]"
"In post","2023","50-59","Operational Research","Outside London","Female","35","30","38610","34410"
"In post","2023","50-59","Operational Research","Outside London","Male","80","75","46950","49260"
"In post","2023","50-59","Other","London","Female","355","340","44650","36260"
"In post","2023","50-59","Other","London","Male","275","270","46570","36180"
"In post","2023","50-59","Other","Outside London","Female","2100","1915","31410","28120"
"In post","2023","50-59","Other","Outside London","Male","1985","1945","32980","26920"
"In post","2023","50-59","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other","Overseas","Male","5","5","[c]","[c]"
"In post","2023","50-59","Other","Unknown","Female","20","15","[c]","[c]"
"In post","2023","50-59","Other","Unknown","Male","430","430","47550","43140"
"In post","2023","50-59","Planning","London","Female","15","15","[c]","[c]"
"In post","2023","50-59","Planning","London","Male","10","10","[c]","[c]"
"In post","2023","50-59","Planning","Outside London","Female","15","10","[c]","[c]"
"In post","2023","50-59","Planning","Outside London","Male","20","20","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","London","Male","5","5","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","Outside London","Female","65","60","60710","60050"
"In post","2023","50-59","Planning Inspectors","Outside London","Male","70","65","61970","60050"
"In post","2023","50-59","Policy","London","Female","1460","1400","54560","54960"
"In post","2023","50-59","Policy","London","Male","1540","1530","57760","56440"
"In post","2023","50-59","Policy","Outside London","Female","1345","1280","45130","41240"
"In post","2023","50-59","Policy","Outside London","Male","1015","1000","49380","49370"
"In post","2023","50-59","Policy","Overseas","Female","170","170","62360","60110"
"In post","2023","50-59","Policy","Overseas","Male","305","305","58530","58290"
"In post","2023","50-59","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","London","Female","550","530","55620","55150"
"In post","2023","50-59","Project Delivery","London","Male","515","510","61120","59510"
"In post","2023","50-59","Project Delivery","Outside London","Female","2035","1955","44430","41620"
"In post","2023","50-59","Project Delivery","Outside London","Male","1990","1960","49790","46300"
"In post","2023","50-59","Project Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Overseas","Male","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","London","Female","150","140","42720","37600"
"In post","2023","50-59","Property","London","Male","200","200","50350","50020"
"In post","2023","50-59","Property","Outside London","Female","815","765","37220","34300"
"In post","2023","50-59","Property","Outside London","Male","1235","1220","40880","38340"
"In post","2023","50-59","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2023","50-59","Psychology","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","Outside London","Female","105","100","44120","36770"
"In post","2023","50-59","Psychology","Outside London","Male","45","45","39030","32420"
"In post","2023","50-59","Science and Engineering","London","Female","105","100","56600","53920"
"In post","2023","50-59","Science and Engineering","London","Male","120","115","57590","56500"
"In post","2023","50-59","Science and Engineering","Outside London","Female","640","590","44220","41900"
"In post","2023","50-59","Science and Engineering","Outside London","Male","2290","2255","45390","44030"
"In post","2023","50-59","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Security","London","Female","190","185","46910","40180"
"In post","2023","50-59","Security","London","Male","345","345","45030","41700"
"In post","2023","50-59","Security","Outside London","Female","575","555","32970","31270"
"In post","2023","50-59","Security","Outside London","Male","2160","2140","34560","32160"
"In post","2023","50-59","Security","Overseas","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Overseas","Male","40","40","47160","44200"
"In post","2023","50-59","Security","Unknown","Female","5","5","[c]","[c]"
"In post","2023","50-59","Security","Unknown","Male","5","5","[c]","[c]"
"In post","2023","50-59","Social Research","London","Female","35","30","57790","60430"
"In post","2023","50-59","Social Research","London","Male","15","15","[c]","[c]"
"In post","2023","50-59","Social Research","Outside London","Female","55","50","49330","47560"
"In post","2023","50-59","Social Research","Outside London","Male","30","30","51260","49530"
"In post","2023","50-59","Statistics","London","Female","50","50","55950","52760"
"In post","2023","50-59","Statistics","London","Male","105","105","55050","48570"
"In post","2023","50-59","Statistics","Outside London","Female","85","80","46900","44910"
"In post","2023","50-59","Statistics","Outside London","Male","125","120","48040","42490"
"In post","2023","50-59","Tax","London","Female","405","390","43630","39880"
"In post","2023","50-59","Tax","London","Male","415","405","48380","42060"
"In post","2023","50-59","Tax","Outside London","Female","1750","1630","38690","35000"
"In post","2023","50-59","Tax","Outside London","Male","1540","1505","41600","35360"
"In post","2023","50-59","Unknown","London","Female","445","425","53880","46000"
"In post","2023","50-59","Unknown","London","Male","365","360","62280","56430"
"In post","2023","50-59","Unknown","Outside London","Female","2875","2720","44910","38330"
"In post","2023","50-59","Unknown","Outside London","Male","2365","2330","47160","41640"
"In post","2023","50-59","Unknown","Overseas","Female","15","15","[c]","[c]"
"In post","2023","50-59","Unknown","Overseas","Male","20","20","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinarian","Outside London","Female","45","45","49200","49500"
"In post","2023","50-59","Veterinarian","Outside London","Male","45","45","47960","52040"
"In post","2023","60-64","Commercial","London","Female","25","20","[c]","[c]"
"In post","2023","60-64","Commercial","London","Male","65","60","66560","53220"
"In post","2023","60-64","Commercial","Outside London","Female","175","145","40020","38470"
"In post","2023","60-64","Commercial","Outside London","Male","185","160","47740","43000"
"In post","2023","60-64","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Communications","London","Female","35","35","45540","42560"
"In post","2023","60-64","Communications","London","Male","25","25","[c]","[c]"
"In post","2023","60-64","Communications","Outside London","Female","55","50","39990","37110"
"In post","2023","60-64","Communications","Outside London","Male","60","55","37010","34300"
"In post","2023","60-64","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Corporate Finance","London","Male","5","5","[c]","[c]"
"In post","2023","60-64","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Counter Fraud","London","Female","110","90","35370","32520"
"In post","2023","60-64","Counter Fraud","London","Male","90","80","40350","39150"
"In post","2023","60-64","Counter Fraud","Outside London","Female","465","340","28440","28120"
"In post","2023","60-64","Counter Fraud","Outside London","Male","365","285","30720","28120"
"In post","2023","60-64","Digital, Data and Technology","London","Female","75","70","48240","43210"
"In post","2023","60-64","Digital, Data and Technology","London","Male","185","180","53400","48970"
"In post","2023","60-64","Digital, Data and Technology","Outside London","Female","330","280","40490","37200"
"In post","2023","60-64","Digital, Data and Technology","Outside London","Male","720","645","42420","39420"
"In post","2023","60-64","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Economics","London","Male","10","10","[c]","[c]"
"In post","2023","60-64","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","London","Female","90","80","45060","40030"
"In post","2023","60-64","Finance","London","Male","100","95","53640","47480"
"In post","2023","60-64","Finance","Outside London","Female","300","250","35250","30610"
"In post","2023","60-64","Finance","Outside London","Male","230","200","43840","41480"
"In post","2023","60-64","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Geography","Outside London","Female","10","10","[c]","[c]"
"In post","2023","60-64","Geography","Outside London","Male","25","15","[c]","[c]"
"In post","2023","60-64","Human Resources","London","Female","110","95","50590","44520"
"In post","2023","60-64","Human Resources","London","Male","55","50","54260","48570"
"In post","2023","60-64","Human Resources","Outside London","Female","405","350","35130","33980"
"In post","2023","60-64","Human Resources","Outside London","Male","540","505","35090","33950"
"In post","2023","60-64","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Overseas","Male","5","5","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Inspector of Education and Training","London","Female","10","10","[c]","[c]"
"In post","2023","60-64","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Inspector of Education and Training","Outside London","Female","60","55","70030","77470"
"In post","2023","60-64","Inspector of Education and Training","Outside London","Male","25","20","[c]","[c]"
"In post","2023","60-64","Intelligence Analysis","London","Female","20","20","[c]","[c]"
"In post","2023","60-64","Intelligence Analysis","London","Male","60","55","43280","39900"
"In post","2023","60-64","Intelligence Analysis","Outside London","Female","50","45","29240","28060"
"In post","2023","60-64","Intelligence Analysis","Outside London","Male","75","65","31600","28730"
"In post","2023","60-64","Internal Audit","London","Female","10","5","[c]","[c]"
"In post","2023","60-64","Internal Audit","London","Male","15","15","[c]","[c]"
"In post","2023","60-64","Internal Audit","Outside London","Female","30","25","44190","43580"
"In post","2023","60-64","Internal Audit","Outside London","Male","30","25","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","International Trade","London","Female","20","20","[c]","[c]"
"In post","2023","60-64","International Trade","London","Male","25","25","[c]","[c]"
"In post","2023","60-64","International Trade","Outside London","Female","15","15","[c]","[c]"
"In post","2023","60-64","International Trade","Outside London","Male","30","25","[c]","[c]"
"In post","2023","60-64","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","London","Female","45","40","36750","32520"
"In post","2023","60-64","Knowledge and Information Management","London","Male","35","35","42050","38580"
"In post","2023","60-64","Knowledge and Information Management","Outside London","Female","100","85","30800","27470"
"In post","2023","60-64","Knowledge and Information Management","Outside London","Male","75","70","33760","30170"
"In post","2023","60-64","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Legal","London","Female","140","120","63000","63500"
"In post","2023","60-64","Legal","London","Male","130","120","63010","65230"
"In post","2023","60-64","Legal","Outside London","Female","225","175","51700","55290"
"In post","2023","60-64","Legal","Outside London","Male","240","200","52150","55170"
"In post","2023","60-64","Medicine","London","Female","20","15","[c]","[c]"
"In post","2023","60-64","Medicine","London","Male","10","5","[c]","[c]"
"In post","2023","60-64","Medicine","Outside London","Female","110","95","50650","40590"
"In post","2023","60-64","Medicine","Outside London","Male","75","65","74100","77500"
"In post","2023","60-64","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
