"Status","Year","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Office of Gas and Electricity Markets","Heterosexual / straight","40","40","47450","44130"
"In post","2023","Communications","Office of Gas and Electricity Markets","LGBO","10","10","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Unknown","10","10","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Undeclared","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Heterosexual / straight","35","35","42690","39590"
"In post","2023","Communications","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Heterosexual / straight","60","60","58440","54000"
"In post","2023","Communications","UK Export Finance","LGBO","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Undeclared","10","10","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Heterosexual / straight","50","45","42500","37760"
"In post","2023","Communications","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Unknown","20","20","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","Heterosexual / straight","175","170","47160","41400"
"In post","2023","Counter Fraud","Attorney General's Departments","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","Undeclared","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","Unknown","35","35","50090","41400"
"In post","2023","Counter Fraud","Cabinet Office","Heterosexual / straight","95","90","50340","50690"
"In post","2023","Counter Fraud","Cabinet Office","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Undeclared","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","275","260","34380","34870"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Undeclared","35","30","31580","30290"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Unknown","115","105","36330","38200"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Heterosexual / straight","30","30","31780","31560"
"In post","2023","Counter Fraud","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Unknown","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Department for Work and Pensions","Heterosexual / straight","4625","4210","29400","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","LGBO","300","290","29510","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Undeclared","595","525","28600","28120"
"In post","2023","Counter Fraud","Department for Work and Pensions","Unknown","1020","885","29330","28120"
"In post","2023","Counter Fraud","Food Standards Agency","Heterosexual / straight","40","35","38910","35280"
"In post","2023","Counter Fraud","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","HM Revenue and Customs","Heterosexual / straight","6075","5745","37320","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","LGBO","340","330","36270","34700"
"In post","2023","Counter Fraud","HM Revenue and Customs","Undeclared","835","775","38650","35000"
"In post","2023","Counter Fraud","HM Revenue and Customs","Unknown","2390","2260","34430","32540"
"In post","2023","Counter Fraud","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Department for Work and Pensions","Heterosexual / straight","1900","1635","23460","21690"
"In post","2023","Debt","Department for Work and Pensions","LGBO","125","120","23430","21690"
"In post","2023","Debt","Department for Work and Pensions","Undeclared","215","185","22950","21690"
"In post","2023","Debt","Department for Work and Pensions","Unknown","395","340","23040","21690"
"In post","2023","Debt","HM Revenue and Customs","Heterosexual / straight","2745","2515","25960","22520"
"In post","2023","Debt","HM Revenue and Customs","LGBO","240","235","25340","22520"
"In post","2023","Debt","HM Revenue and Customs","Undeclared","280","250","25730","22520"
"In post","2023","Debt","HM Revenue and Customs","Unknown","1850","1700","24520","22520"
"In post","2023","Debt","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Heterosexual / straight","240","235","43030","38940"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Attorney General's Departments","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cabinet Office","Heterosexual / straight","910","895","51600","53070"
"In post","2023","Digital, Data & Technology","Cabinet Office","LGBO","120","115","49210","56050"
"In post","2023","Digital, Data & Technology","Cabinet Office","Undeclared","115","110","52020","56430"
"In post","2023","Digital, Data & Technology","Cabinet Office","Unknown","275","270","43470","35240"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Charity Commission","Heterosexual / straight","30","30","39520","38800"
