"Status","Year","Age","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Revenue Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Royal Fleet Auxiliary","Other","80","[c]","22070","17660"
"New entrant CS","2023","20-29","Unknown","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Scottish Government (excl. agencies)","Unknown","290","[c]","32690","29270"
"New entrant CS","2023","20-29","Unknown","Scottish Public Pensions Agency","Unknown","20","[c]","25890","25710"
"New entrant CS","2023","20-29","Unknown","Social Security Scotland","Unknown","400","[c]","26150","22180"
"New entrant CS","2023","20-29","Unknown","Student Awards Agency for Scotland","Unknown","40","[c]","22180","22180"
"New entrant CS","2023","20-29","Unknown","Transport Scotland","Unknown","20","[c]","32350","31310"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Human Resources","35","[c]","22170","22150"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Operational Delivery","25","[c]","24170","22150"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Policy","15","[c]","29780","26900"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Social Research","15","[c]","29960","32460"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Active Travel England","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Advisory, Conciliation and Arbitration Service","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Building Digital UK","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Central Civil Service Fast Stream","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","15","[c]","30250","30350"
"New entrant CS","2023","30-39","Analysis","Charity Commission","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Charity Commission","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Defence Science and Technology Laboratory","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Defence Science and Technology Laboratory","Science and Engineering","25","[c]","34050","32630"
"New entrant CS","2023","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Education (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Education (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Transport (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Transport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Transport (excl. agencies)","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Transport (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Work and Pensions (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Work and Pensions (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Work and Pensions (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Work and Pensions (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Department for Work and Pensions (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Estyn","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Government Actuary's Department","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Prison and Probation Service","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","HM Treasury (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Health and Safety Executive","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Health and Safety Executive","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Home Office","Social Research","10","[c]","40660","40450"
"New entrant CS","2023","30-39","Analysis","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Intellectual Property Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Defence (excl. agencies)","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Other","25","[c]","35560","34930"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","National Savings and Investments","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","National Savings and Investments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Office of Gas and Electricity Markets","Unknown","15","[c]","45110","35000"
"New entrant CS","2023","30-39","Analysis","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","UK Statistics Authority","Economics","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","UK Statistics Authority","Operational Delivery","15","[c]","34710","31060"
"New entrant CS","2023","30-39","Analysis","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","UK Statistics Authority","Social Research","20","[c]","34540","31560"
"New entrant CS","2023","30-39","Analysis","UK Statistics Authority","Statistics","15","[c]","45620","39300"
"New entrant CS","2023","30-39","Analysis","Valuation Office Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Water Services Regulation Authority","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Animal and Plant Health Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Building Digital UK","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cabinet Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Central Civil Service Fast Stream","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Companies House","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Crown Commercial Service","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Defence Equipment and Support","Commercial","35","[c]","33360","32500"
"New entrant CS","2023","30-39","Commercial","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","10","[c]","34880","35560"
"New entrant CS","2023","30-39","Commercial","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department for Transport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Department of Health and Social Care (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Government Commercial Organisation","Commercial","25","[c]","71660","70590"
"New entrant CS","2023","30-39","Commercial","Government Commercial Organisation","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Institute for Apprenticeships and Technical Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Intellectual Property Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Maritime and Coastguard Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Medicines and Healthcare Products Regulatory Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Met Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Met Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Ministry of Defence (excl. agencies)","Commercial","30","[c]","32630","33830"
"New entrant CS","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","National Savings and Investments","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","National Savings and Investments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Submarine Delivery Agency","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","UK Export Finance","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","UK Health Security Agency","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","UK Space Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Building Digital UK","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Centre for Environment, Fisheries and Aquaculture Science","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Companies House","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Crown Commercial Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Crown Office and Procurator Fiscal Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Crown Prosecution Service","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Education (excl. agencies)","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Transport (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Estyn","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","HM Prison and Probation Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","HM Revenue and Customs (excl. agencies)","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","HM Treasury (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Health and Safety Executive","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Home Office","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Legal Aid Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Maritime and Coastguard Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Medicines and Healthcare Products Regulatory Agency","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Met Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Ministry of Defence (excl. agencies)","Communications","10","[c]","36190","30490"
"New entrant CS","2023","30-39","Communications","Ministry of Justice (excl. agencies)","Communications","10","[c]","39950","38920"
"New entrant CS","2023","30-39","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","National Savings and Investments","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Office for Standards in Education, Children's Services and Skills","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Office of Gas and Electricity Markets","Communications","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Registers of Scotland","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Rural Payments Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scottish Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","UK Export Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","UK Health Security Agency","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","UK Space Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","UK Statistics Authority","Communications","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Wilton Park","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Building Digital UK","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Cabinet Office (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Companies House","Counter Fraud","15","[c]","23860","25610"
"New entrant CS","2023","30-39","Counter Fraud","Department for Work and Pensions (excl. agencies)","Counter Fraud","80","[c]","27000","25610"
"New entrant CS","2023","30-39","Counter Fraud","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Counter Fraud","35","[c]","29860","27650"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Operational Delivery","15","[c]","30540","27890"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Other","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Serious Fraud Office","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Department for Work and Pensions (excl. agencies)","Other","100","[c]","21660","21690"
"New entrant CS","2023","30-39","Debt","HM Revenue and Customs (excl. agencies)","Operational Delivery","270","[c]","23100","22520"
"New entrant CS","2023","30-39","Debt","HM Revenue and Customs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Active Travel England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Building Digital UK","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Digital, Data and Technology","20","[c]","52520","51290"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","10","[c]","54080","50200"
"New entrant CS","2023","30-39","Digital, Data & Technology","Central Civil Service Fast Stream","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Companies House","Digital, Data and Technology","25","[c]","39980","38000"
"New entrant CS","2023","30-39","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Crown Prosecution Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","10","[c]","30460","32500"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","25","[c]","38430","37590"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","55","[c]","41980","38470"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","20","[c]","52370","52220"
"New entrant CS","2023","30-39","Digital, Data & Technology","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
