"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Legal","London","130","[c]","54670","52790"
"Leaver CS","2023","30-39","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","South West (England)","10","[c]","41790","38490"
"Leaver CS","2023","30-39","Legal","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","East of England","10","[c]","46970","34460"
"Leaver CS","2023","30-39","Medicine","London","15","[c]","60280","53830"
"Leaver CS","2023","30-39","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","South East (England)","25","[c]","44990","42430"
"Leaver CS","2023","30-39","Medicine","South West (England)","25","[c]","37080","34930"
"Leaver CS","2023","30-39","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Delivery","East Midlands (England)","310","[c]","25790","25120"
"Leaver CS","2023","30-39","Operational Delivery","East of England","365","[c]","27170","27570"
"Leaver CS","2023","30-39","Operational Delivery","London","875","[c]","36210","32520"
"Leaver CS","2023","30-39","Operational Delivery","North East (England)","250","[c]","24580","22010"
"Leaver CS","2023","30-39","Operational Delivery","North West (England)","620","[c]","25750","22400"
"Leaver CS","2023","30-39","Operational Delivery","Northern Ireland","40","[c]","25470","22690"
"Leaver CS","2023","30-39","Operational Delivery","Scotland","300","[c]","27670","26750"
"Leaver CS","2023","30-39","Operational Delivery","South East (England)","520","[c]","28770","27570"
"Leaver CS","2023","30-39","Operational Delivery","South West (England)","320","[c]","28200","27570"
"Leaver CS","2023","30-39","Operational Delivery","Unknown","20","[c]","26190","27570"
"Leaver CS","2023","30-39","Operational Delivery","Wales","340","[c]","24700","22500"
"Leaver CS","2023","30-39","Operational Delivery","West Midlands (England)","385","[c]","26780","27260"
"Leaver CS","2023","30-39","Operational Delivery","Yorkshire and The Humber","420","[c]","29860","27570"
"Leaver CS","2023","30-39","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","London","60","[c]","40750","35570"
"Leaver CS","2023","30-39","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","Scotland","30","[c]","30370","28490"
"Leaver CS","2023","30-39","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","South West (England)","40","[c]","35230","31580"
"Leaver CS","2023","30-39","Other","Unknown","50","[c]","39450","38090"
"Leaver CS","2023","30-39","Other","Wales","15","[c]","27900","24030"
"Leaver CS","2023","30-39","Other","West Midlands (England)","25","[c]","21690","21690"
"Leaver CS","2023","30-39","Other","Yorkshire and The Humber","15","[c]","22150","21690"
"Leaver CS","2023","30-39","Planning","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","London","410","[c]","50650","53380"
"Leaver CS","2023","30-39","Policy","North East (England)","15","[c]","46790","43550"
"Leaver CS","2023","30-39","Policy","North West (England)","15","[c]","34130","31330"
"Leaver CS","2023","30-39","Policy","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","South East (England)","15","[c]","44200","40570"
"Leaver CS","2023","30-39","Policy","South West (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","Wales","10","[c]","34180","31090"
"Leaver CS","2023","30-39","Policy","West Midlands (England)","20","[c]","37680","36390"
"Leaver CS","2023","30-39","Policy","Yorkshire and The Humber","20","[c]","41850","37590"
"Leaver CS","2023","30-39","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","85","[c]","48830","45470"
"Leaver CS","2023","30-39","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","North West (England)","15","[c]","41620","38790"
"Leaver CS","2023","30-39","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","South East (England)","15","[c]","38310","39950"
"Leaver CS","2023","30-39","Project Delivery","South West (England)","95","[c]","41260","40270"
"Leaver CS","2023","30-39","Project Delivery","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","London","15","[c]","49230","48790"
"Leaver CS","2023","30-39","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","South West (England)","10","[c]","31530","33000"
"Leaver CS","2023","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","East Midlands (England)","15","[c]","37290","40080"
"Leaver CS","2023","30-39","Science and Engineering","East of England","25","[c]","37060","38330"
"Leaver CS","2023","30-39","Science and Engineering","London","40","[c]","42730","40720"
"Leaver CS","2023","30-39","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","North West (England)","10","[c]","31790","33030"
"Leaver CS","2023","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","Scotland","10","[c]","37280","35160"
"Leaver CS","2023","30-39","Science and Engineering","South East (England)","35","[c]","40250","39890"
"Leaver CS","2023","30-39","Science and Engineering","South West (England)","110","[c]","37370","34290"
"Leaver CS","2023","30-39","Science and Engineering","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","West Midlands (England)","10","[c]","36030","35910"
"Leaver CS","2023","30-39","Science and Engineering","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","East of England","10","[c]","32400","27500"
"Leaver CS","2023","30-39","Security","London","20","[c]","34870","34390"
"Leaver CS","2023","30-39","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Scotland","10","[c]","26930","22460"
"Leaver CS","2023","30-39","Security","South East (England)","35","[c]","33000","30890"
"Leaver CS","2023","30-39","Security","South West (England)","20","[c]","27690","27500"
"Leaver CS","2023","30-39","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","London","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","London","15","[c]","44560","40750"
"Leaver CS","2023","30-39","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","London","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","North East (England)","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","North West (England)","40","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Scotland","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","420","[c]","53460","54700"
"Leaver CS","2023","30-39","Unknown","North East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","North West (England)","30","[c]","51660","56160"
"Leaver CS","2023","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Scotland","270","[c]","36940","33520"
"Leaver CS","2023","30-39","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Yorkshire and The Humber","35","[c]","45510","39140"
"Leaver CS","2023","30-39","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","South West (England)","15","[c]","56030","43010"
"Leaver CS","2023","40-49","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","50","[c]","56390","55640"
"Leaver CS","2023","40-49","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","10","[c]","44230","40410"
"Leaver CS","2023","40-49","Counter Fraud","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","South East (England)","10","[c]","28030","28120"
"Leaver CS","2023","40-49","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","East Midlands (England)","15","[c]","42840","40590"
"Leaver CS","2023","40-49","Digital, Data and Technology","East of England","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","London","110","[c]","58460","57430"
"Leaver CS","2023","40-49","Digital, Data and Technology","North East (England)","20","[c]","47370","50760"
"Leaver CS","2023","40-49","Digital, Data and Technology","North West (England)","45","[c]","55230","51640"
"Leaver CS","2023","40-49","Digital, Data and Technology","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","South East (England)","20","[c]","43810","41310"
"Leaver CS","2023","40-49","Digital, Data and Technology","South West (England)","60","[c]","44490","42790"
"Leaver CS","2023","40-49","Digital, Data and Technology","Wales","30","[c]","47350","47160"
"Leaver CS","2023","40-49","Digital, Data and Technology","West Midlands (England)","25","[c]","48450","49230"
"Leaver CS","2023","40-49","Digital, Data and Technology","Yorkshire and The Humber","35","[c]","52980","54390"
"Leaver CS","2023","40-49","Economics","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","30","[c]","61210","56080"
"Leaver CS","2023","40-49","Finance","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","South East (England)","15","[c]","39970","34300"
"Leaver CS","2023","40-49","Finance","South West (England)","15","[c]","41560","40720"
"Leaver CS","2023","40-49","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","East of England","10","[c]","27890","27050"
"Leaver CS","2023","40-49","Human Resources","London","30","[c]","56670","56650"
"Leaver CS","2023","40-49","Human Resources","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","North West (England)","15","[c]","34030","34150"
"Leaver CS","2023","40-49","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","25","[c]","49060","46650"
"Leaver CS","2023","40-49","Human Resources","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","South East (England)","20","[c]","30310","26750"
"Leaver CS","2023","40-49","Human Resources","South West (England)","30","[c]","38700","33730"
"Leaver CS","2023","40-49","Human Resources","Wales","15","[c]","39000","33710"
"Leaver CS","2023","40-49","Human Resources","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","East of England","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","100","[c]","62410","64680"
"Leaver CS","2023","40-49","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","North West (England)","10","[c]","45670","44330"
"Leaver CS","2023","40-49","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","South West (England)","10","[c]","46680","45060"
"Leaver CS","2023","40-49","Legal","Wales","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","West Midlands (England)","15","[c]","49090","47120"
"Leaver CS","2023","40-49","Legal","Yorkshire and The Humber","10","[c]","53600","50560"
"Leaver CS","2023","40-49","Medicine","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","East of England","10","[c]","53250","41190"
"Leaver CS","2023","40-49","Medicine","London","25","[c]","64580","65240"
"Leaver CS","2023","40-49","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","South East (England)","20","[c]","44090","40590"
"Leaver CS","2023","40-49","Medicine","South West (England)","15","[c]","44900","40590"
"Leaver CS","2023","40-49","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","East Midlands (England)","210","[c]","27370","27570"
"Leaver CS","2023","40-49","Operational Delivery","East of England","255","[c]","29130","27570"
"Leaver CS","2023","40-49","Operational Delivery","London","605","[c]","40550","32520"
"Leaver CS","2023","40-49","Operational Delivery","North East (England)","195","[c]","26060","22400"
"Leaver CS","2023","40-49","Operational Delivery","North West (England)","450","[c]","26730","25750"
"Leaver CS","2023","40-49","Operational Delivery","Northern Ireland","25","[c]","27610","24140"
"Leaver CS","2023","40-49","Operational Delivery","Scotland","250","[c]","27290","24710"
"Leaver CS","2023","40-49","Operational Delivery","South East (England)","440","[c]","28700","27570"
"Leaver CS","2023","40-49","Operational Delivery","South West (England)","245","[c]","27410","27570"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Wales","250","[c]","25780","22500"
"Leaver CS","2023","40-49","Operational Delivery","West Midlands (England)","295","[c]","28100","26970"
"Leaver CS","2023","40-49","Operational Delivery","Yorkshire and The Humber","270","[c]","33580","27980"
