"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Crown Prosecution Service","East Midlands (England)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Heart of Essex","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","East of England","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Croydon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Lewisham and Southwark","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","AO","40","[c]","23810","24480"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","EO","25","[c]","29010","28540"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","G7","35","[c]","59820","56500"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Westminster","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","South Teesside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Tyneside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Tyneside","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Liverpool","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","G7","10","[c]","54880","56450"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Sefton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Berkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","East Kent","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","East Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","South Hampshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Bristol, City of","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Gwent Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Swansea","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Swansea","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Wales","Swansea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","AO","10","[c]","22690","22870"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","G7","10","[c]","55700","56450"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Sheffield","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","York","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","York","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","EO","10","[c]","29110","29090"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","West Midlands (England)","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","West Midlands (England)","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Lincolnshire CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","North and West Norfolk","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Harrow and Hillingdon","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North East (England)","Northumberland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Manchester","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","AO","25","[c]","23820","25540"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Glasgow City","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Glasgow City","HEO","10","[c]","32810","32550"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Glasgow City","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Oxfordshire CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Portsmouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Portsmouth","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","South Hampshire","AO","15","[c]","22250","21650"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","South Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","115","[c]","22760","20750"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","50","[c]","27880","26070"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","30","[c]","74400","72800"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","70","[c]","57130","56840"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","175","[c]","33180","32550"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","205","[c]","43040","42620"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Dorset","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Dorset","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Somerset CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Somerset CC","HEO","15","[c]","34100","34830"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Somerset CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Wiltshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Wales","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Wales","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
