"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Analysis","Economics","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Economics","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Operational Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Science and Engineering","Unknown","130","[c]","36600","38070"
"Leaver CS","2023","White","Analysis","Social Research","Heterosexual / straight","30","[c]","39410","37590"
"Leaver CS","2023","White","Analysis","Social Research","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Social Research","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Statistics","Heterosexual / straight","70","[c]","37790","36910"
"Leaver CS","2023","White","Analysis","Statistics","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Statistics","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Commercial","Heterosexual / straight","210","[c]","41990","38640"
"Leaver CS","2023","White","Commercial","Commercial","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Commercial","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Commercial","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Communications","Heterosexual / straight","180","[c]","44700","41190"
"Leaver CS","2023","White","Communications","Communications","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Communications","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Counter Fraud","Heterosexual / straight","200","[c]","30110","28120"
"Leaver CS","2023","White","Counter Fraud","Counter Fraud","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Counter Fraud","Undeclared","35","[c]","28190","28120"
"Leaver CS","2023","White","Counter Fraud","Counter Fraud","Unknown","90","[c]","26130","27570"
"Leaver CS","2023","White","Counter Fraud","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Legal","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Operational Delivery","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Other","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Other","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Tax","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Operational Delivery","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Other","Heterosexual / straight","175","[c]","22740","21690"
"Leaver CS","2023","White","Debt","Other","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Other","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Other","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Debt","Tax","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","755","[c]","44570","40620"
"Leaver CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","LGBO","75","[c]","41650","37640"
"Leaver CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Undeclared","55","[c]","38580","35310"
"Leaver CS","2023","White","Digital, Data & Technology","Digital, Data and Technology","Unknown","165","[c]","44390","43760"
"Leaver CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Heterosexual / straight","70","[c]","53320","56430"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Finance","Heterosexual / straight","335","[c]","41600","36460"
"Leaver CS","2023","White","Finance","Finance","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Finance","Undeclared","35","[c]","47990","44590"
"Leaver CS","2023","White","Finance","Finance","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Operational Delivery","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Other","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Operational Delivery","Heterosexual / straight","50","[c]","25120","22150"
"Leaver CS","2023","White","Grants Management","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
