"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","White","SCS level","Female","995","965","93390","85010"
"In post","2023","50-59","White","SCS level","Male","1220","1210","98010","89570"
"In post","2023","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","SEO","Female","6770","6465","43160","42400"
"In post","2023","50-59","White","SEO","Male","6745","6660","44480","42870"
"In post","2023","50-59","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Unknown","Female","2535","2375","32800","29050"
"In post","2023","50-59","White","Unknown","Male","1230","1185","39100","35990"
"In post","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","AA","Female","35","25","21960","22520"
"In post","2023","60-64","Asian","AA","Male","60","55","22820","23000"
"In post","2023","60-64","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","AO","Female","345","280","24560","25480"
"In post","2023","60-64","Asian","AO","Male","165","150","24900","24030"
"In post","2023","60-64","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","EO","Female","370","295","30630","30910"
"In post","2023","60-64","Asian","EO","Male","190","165","30440","30200"
"In post","2023","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","G6","Female","10","10","[c]","[c]"
"In post","2023","60-64","Asian","G6","Male","20","20","[c]","[c]"
"In post","2023","60-64","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","G7","Female","45","35","59530","59290"
"In post","2023","60-64","Asian","G7","Male","55","50","59970","59840"
"In post","2023","60-64","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","HEO","Female","125","110","37790","37720"
"In post","2023","60-64","Asian","HEO","Male","105","95","37420","37390"
"In post","2023","60-64","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Female","10","10","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Male","10","10","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","SEO","Female","60","55","45340","44140"
"In post","2023","60-64","Asian","SEO","Male","75","70","45010","44930"
"In post","2023","60-64","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Female","35","30","30150","27190"
"In post","2023","60-64","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","AA","Female","45","40","23440","23230"
"In post","2023","60-64","Black","AA","Male","45","45","23750","23500"
"In post","2023","60-64","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","AO","Female","280","245","25160","25480"
"In post","2023","60-64","Black","AO","Male","160","145","27590","25610"
"In post","2023","60-64","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","EO","Female","370","325","30620","30630"
"In post","2023","60-64","Black","EO","Male","170","160","30730","30770"
"In post","2023","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","G6","Female","5","5","[c]","[c]"
"In post","2023","60-64","Black","G6","Male","15","15","[c]","[c]"
"In post","2023","60-64","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","G7","Female","35","35","58980","58160"
"In post","2023","60-64","Black","G7","Male","40","35","58820","58590"
"In post","2023","60-64","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","HEO","Female","105","100","37030","36310"
"In post","2023","60-64","Black","HEO","Male","75","75","36720","36000"
"In post","2023","60-64","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Female","5","5","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SEO","Female","65","60","45250","45260"
"In post","2023","60-64","Black","SEO","Male","55","50","46530","44300"
"In post","2023","60-64","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Unknown","Female","95","90","34300","33050"
"In post","2023","60-64","Black","Unknown","Male","70","70","34760","33820"
"In post","2023","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","AA","Female","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","AA","Male","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","AO","Female","80","60","23100","22400"
"In post","2023","60-64","Mixed","AO","Male","50","40","25290","23180"
"In post","2023","60-64","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","EO","Female","85","70","29700","28130"
"In post","2023","60-64","Mixed","EO","Male","40","35","29890","28730"
"In post","2023","60-64","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","G6","Female","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","G6","Male","10","10","[c]","[c]"
"In post","2023","60-64","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","G7","Female","15","10","[c]","[c]"
"In post","2023","60-64","Mixed","G7","Male","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","HEO","Female","25","20","[c]","[c]"
"In post","2023","60-64","Mixed","HEO","Male","35","30","37380","36950"
"In post","2023","60-64","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","SCS level","Male","5","5","[c]","[c]"
"In post","2023","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","SEO","Female","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","SEO","Male","25","25","[c]","[c]"
"In post","2023","60-64","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","Female","25","20","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","Male","15","15","[c]","[c]"
"In post","2023","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AA","Male","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AO","Female","20","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AO","Male","25","20","[c]","[c]"
"In post","2023","60-64","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","EO","Female","30","25","30000","30040"
"In post","2023","60-64","Other ethnicity","EO","Male","20","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G6","Male","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G7","Female","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G7","Male","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HEO","Female","15","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HEO","Male","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SEO","Female","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SEO","Male","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Female","10","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","AA","Female","30","25","21310","21380"
"In post","2023","60-64","Undeclared","AA","Male","55","50","21520","21380"
"In post","2023","60-64","Undeclared","AO","Female","315","250","23030","22190"
"In post","2023","60-64","Undeclared","AO","Male","230","195","24180","22500"
"In post","2023","60-64","Undeclared","EO","Female","340","270","29090","28120"
"In post","2023","60-64","Undeclared","EO","Male","370","295","29790","28120"
"In post","2023","60-64","Undeclared","G6","Female","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","G6","Male","50","40","74790","71840"
"In post","2023","60-64","Undeclared","G7","Female","50","45","59270","58970"
"In post","2023","60-64","Undeclared","G7","Male","120","105","59100","59230"
"In post","2023","60-64","Undeclared","HEO","Female","150","125","36080","35000"
"In post","2023","60-64","Undeclared","HEO","Male","220","190","36870","35870"
"In post","2023","60-64","Undeclared","SCS level","Female","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","SCS level","Male","15","15","[c]","[c]"
"In post","2023","60-64","Undeclared","SEO","Female","90","75","43700","43330"
"In post","2023","60-64","Undeclared","SEO","Male","160","135","44200","43760"
"In post","2023","60-64","Undeclared","Unknown","Female","35","30","32720","33050"
"In post","2023","60-64","Undeclared","Unknown","Male","35","30","40570","38290"
"In post","2023","60-64","Unknown","AA","Female","165","130","22420","22520"
"In post","2023","60-64","Unknown","AA","Male","185","160","22480","22520"
"In post","2023","60-64","Unknown","AO","Female","740","590","23090","22520"
"In post","2023","60-64","Unknown","AO","Male","475","425","25140","22520"
"In post","2023","60-64","Unknown","EO","Female","370","310","29420","28130"
"In post","2023","60-64","Unknown","EO","Male","485","400","31070","29730"
"In post","2023","60-64","Unknown","G6","Female","30","30","74060","72690"
"In post","2023","60-64","Unknown","G6","Male","60","55","74650","73170"
"In post","2023","60-64","Unknown","G7","Female","90","80","58380","57410"
"In post","2023","60-64","Unknown","G7","Male","145","130","58480","57970"
"In post","2023","60-64","Unknown","HEO","Female","160","135","36120","35070"
"In post","2023","60-64","Unknown","HEO","Male","240","210","37280","36180"
"In post","2023","60-64","Unknown","SCS level","Female","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","SCS level","Male","25","25","[c]","[c]"
"In post","2023","60-64","Unknown","SEO","Female","100","80","44210","43650"
"In post","2023","60-64","Unknown","SEO","Male","180","165","46570","44910"
"In post","2023","60-64","Unknown","Unknown","Female","120","105","30850","29050"
"In post","2023","60-64","Unknown","Unknown","Male","260","240","38520","36110"
"In post","2023","60-64","White","AA","Female","1090","830","21500","21380"
"In post","2023","60-64","White","AA","Male","1270","1130","21800","21380"
"In post","2023","60-64","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","AO","Female","5825","4495","22760","22220"
"In post","2023","60-64","White","AO","Male","3410","2875","25080","22520"
"In post","2023","60-64","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","EO","Female","5210","3990","28620","28120"
"In post","2023","60-64","White","EO","Male","3845","3200","29690","28120"
"In post","2023","60-64","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","G6","Female","370","325","72540","71300"
"In post","2023","60-64","White","G6","Male","620","555","73360","72280"
"In post","2023","60-64","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","G7","Female","865","740","57910","57240"
"In post","2023","60-64","White","G7","Male","1300","1140","58710","57970"
"In post","2023","60-64","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","HEO","Female","2050","1665","35370","34950"
"In post","2023","60-64","White","HEO","Male","2220","1905","36480","35000"
"In post","2023","60-64","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","SCS level","Female","125","110","99450","92330"
"In post","2023","60-64","White","SCS level","Male","235","215","103480","96390"
"In post","2023","60-64","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","SEO","Female","1270","1065","43390","42510"
"In post","2023","60-64","White","SEO","Male","1855","1620","45040","43680"
"In post","2023","60-64","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Unknown","Female","780","670","31120","29050"
"In post","2023","60-64","White","Unknown","Male","510","445","37590","35030"
"In post","2023","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","AA","Female","30","25","23250","23500"
"In post","2023","65+","Asian","AA","Male","35","30","23050","23500"
"In post","2023","65+","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","AO","Female","210","155","25020","25610"
"In post","2023","65+","Asian","AO","Male","125","100","24970","25610"
"In post","2023","65+","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","EO","Female","150","105","31000","31320"
"In post","2023","65+","Asian","EO","Male","110","90","30720","30760"
"In post","2023","65+","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G6","Male","10","5","[c]","[c]"
"In post","2023","65+","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","G7","Female","5","5","[c]","[c]"
"In post","2023","65+","Asian","G7","Male","15","15","[c]","[c]"
"In post","2023","65+","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","HEO","Female","20","15","[c]","[c]"
"In post","2023","65+","Asian","HEO","Male","45","40","38190","38030"
"In post","2023","65+","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Male","5","5","[c]","[c]"
"In post","2023","65+","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","SEO","Female","10","10","[c]","[c]"
"In post","2023","65+","Asian","SEO","Male","35","30","47300","46580"
"In post","2023","65+","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Female","10","5","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Male","5","5","[c]","[c]"
"In post","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","AA","Female","20","15","[c]","[c]"
"In post","2023","65+","Black","AA","Male","30","25","[c]","[c]"
"In post","2023","65+","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","AO","Female","110","90","25370","25480"
"In post","2023","65+","Black","AO","Male","60","55","26180","25480"
"In post","2023","65+","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","EO","Female","75","60","31020","32410"
"In post","2023","65+","Black","EO","Male","55","45","31830","32520"
"In post","2023","65+","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","G7","Female","10","5","[c]","[c]"
"In post","2023","65+","Black","G7","Male","10","10","[c]","[c]"
"In post","2023","65+","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","HEO","Female","20","15","[c]","[c]"
"In post","2023","65+","Black","HEO","Male","25","20","[c]","[c]"
"In post","2023","65+","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","SEO","Female","10","10","[c]","[c]"
"In post","2023","65+","Black","SEO","Male","10","10","[c]","[c]"
"In post","2023","65+","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Unknown","Female","35","30","31890","29050"
"In post","2023","65+","Black","Unknown","Male","25","20","[c]","[c]"
"In post","2023","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AA","Female","5","5","[c]","[c]"
"In post","2023","65+","Mixed","AA","Male","5","5","[c]","[c]"
"In post","2023","65+","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","AO","Female","20","15","[c]","[c]"
"In post","2023","65+","Mixed","AO","Male","15","15","[c]","[c]"
"In post","2023","65+","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","EO","Female","30","25","[c]","[c]"
"In post","2023","65+","Mixed","EO","Male","20","15","[c]","[c]"
"In post","2023","65+","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","G7","Male","5","5","[c]","[c]"
"In post","2023","65+","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Female","10","10","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Male","10","10","[c]","[c]"
"In post","2023","65+","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Male","10","5","[c]","[c]"
"In post","2023","65+","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Female","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Male","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Female","10","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Male","10","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Female","15","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Male","10","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Female","5","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Male","5","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Female","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","AA","Male","20","20","[c]","[c]"
"In post","2023","65+","Undeclared","AO","Female","105","75","23380","22500"
"In post","2023","65+","Undeclared","AO","Male","90","75","24090","22520"
"In post","2023","65+","Undeclared","EO","Female","105","75","29350","28130"
"In post","2023","65+","Undeclared","EO","Male","135","100","29790","28470"
"In post","2023","65+","Undeclared","G6","Female","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","G6","Male","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Female","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","G7","Male","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","HEO","Female","40","35","35300","34850"
"In post","2023","65+","Undeclared","HEO","Male","75","60","37280","35950"
"In post","2023","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","SCS level","Male","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Female","10","5","[c]","[c]"
"In post","2023","65+","Undeclared","SEO","Male","55","45","46490","46630"
"In post","2023","65+","Undeclared","Unknown","Female","15","10","[c]","[c]"
"In post","2023","65+","Undeclared","Unknown","Male","10","5","[c]","[c]"
"In post","2023","65+","Unknown","AA","Female","65","50","21960","22180"
"In post","2023","65+","Unknown","AA","Male","95","75","22190","22080"
"In post","2023","65+","Unknown","AO","Female","210","155","23220","22520"
"In post","2023","65+","Unknown","AO","Male","195","155","24570","22520"
"In post","2023","65+","Unknown","EO","Female","120","85","29450","28130"
"In post","2023","65+","Unknown","EO","Male","130","95","30620","29730"
"In post","2023","65+","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2023","65+","Unknown","G6","Male","15","15","[c]","[c]"
"In post","2023","65+","Unknown","G7","Female","25","20","[c]","[c]"
"In post","2023","65+","Unknown","G7","Male","50","40","58800","59180"
"In post","2023","65+","Unknown","HEO","Female","40","30","36800","35760"
"In post","2023","65+","Unknown","HEO","Male","75","55","37330","36990"
"In post","2023","65+","Unknown","SCS level","Female","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SCS level","Male","5","5","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Female","30","20","[c]","[c]"
"In post","2023","65+","Unknown","SEO","Male","90","70","46880","45800"
"In post","2023","65+","Unknown","Unknown","Female","45","35","29700","29050"
"In post","2023","65+","Unknown","Unknown","Male","70","55","36410","32550"
"In post","2023","65+","White","AA","Female","480","330","21290","20150"
"In post","2023","65+","White","AA","Male","645","520","21660","21380"
"In post","2023","65+","White","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","AO","Female","1895","1400","23000","22220"
"In post","2023","65+","White","AO","Male","1300","1050","24360","22400"
"In post","2023","65+","White","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","EO","Female","1405","1005","28780","28120"
"In post","2023","65+","White","EO","Male","1280","955","29500","28120"
"In post","2023","65+","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","G6","Female","50","40","74740","75010"
"In post","2023","65+","White","G6","Male","200","150","75320","73660"
"In post","2023","65+","White","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","G7","Female","150","120","59400","58740"
"In post","2023","65+","White","G7","Male","415","330","59210","59290"
"In post","2023","65+","White","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","HEO","Female","425","320","35610","34970"
"In post","2023","65+","White","HEO","Male","735","590","36840","35980"
"In post","2023","65+","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SCS level","Female","30","30","101940","92290"
"In post","2023","65+","White","SCS level","Male","55","50","116330","110550"
"In post","2023","65+","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","SEO","Female","230","180","44240","43410"
"In post","2023","65+","White","SEO","Male","535","425","45990","44930"
"In post","2023","65+","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","White","Unknown","Female","280","205","30840","29050"
"In post","2023","65+","White","Unknown","Male","195","160","34810","29200"
"In post","2023","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","HEO","Male","[c]","[c]","[c]","[c]"
