"Status","Year","Function_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Security","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2023","Security","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Essex Haven Gateway","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Security","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Essex Haven Gateway","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Fermanagh and Omagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Security","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Fermanagh and Omagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Flintshire and Wrexham","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Glasgow City","Heterosexual / straight","200","190","31600","32640"
"In post","2023","Security","Glasgow City","LGBO","20","20","[c]","[c]"
"In post","2023","Security","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","Glasgow City","Unknown","20","20","[c]","[c]"
"In post","2023","Security","Gloucestershire CC","Heterosexual / straight","45","45","34500","37600"
"In post","2023","Security","Gloucestershire CC","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Gloucestershire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Gloucestershire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Greater Manchester North East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester South West","Heterosexual / straight","40","40","38180","35000"
"In post","2023","Security","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Greater Manchester South West","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Greater Manchester South West","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Hackney and Newham","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Security","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Hackney and Newham","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Hackney and Newham","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Harrow and Hillingdon","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Herefordshire, County of","Heterosexual / straight","50","50","36540","40880"
"In post","2023","Security","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Herefordshire, County of","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","Herefordshire, County of","Unknown","15","15","[c]","[c]"
"In post","2023","Security","Hertfordshire CC","Heterosexual / straight","40","40","31330","26560"
"In post","2023","Security","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Hertfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Hounslow and Richmond upon Thames","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Isle of Anglesey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lambeth","Heterosexual / straight","45","40","45600","42240"
"In post","2023","Security","Lambeth","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lancaster and Wyre","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Security","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lancaster and Wyre","Unknown","10","5","[c]","[c]"
"In post","2023","Security","Leeds","Heterosexual / straight","50","45","40080","34170"
"In post","2023","Security","Leeds","LGBO","5","5","[c]","[c]"
"In post","2023","Security","Leeds","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","Leeds","Unknown","15","15","[c]","[c]"
"In post","2023","Security","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Leicestershire CC and Rutland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lincolnshire CC","Heterosexual / straight","40","40","26370","21720"
"In post","2023","Security","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lincolnshire CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lisburn and Castlereagh","Heterosexual / straight","55","55","24180","22130"
"In post","2023","Security","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lisburn and Castlereagh","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Liverpool","Heterosexual / straight","40","40","26140","21380"
"In post","2023","Security","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Liverpool","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Security","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Lancashire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Security","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Milton Keynes","Heterosexual / straight","215","205","36900","34720"
"In post","2023","Security","Milton Keynes","LGBO","10","10","[c]","[c]"
"In post","2023","Security","Milton Keynes","Undeclared","25","25","[c]","[c]"
"In post","2023","Security","Milton Keynes","Unknown","45","45","35580","34320"
"In post","2023","Security","Monmouthshire and Newport","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Security","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Newry, Mourne and Down","Heterosexual / straight","40","40","22280","22130"
"In post","2023","Security","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Newry, Mourne and Down","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Newry, Mourne and Down","Unknown","10","10","[c]","[c]"
"In post","2023","Security","North Hampshire","Heterosexual / straight","50","50","26020","21380"
"In post","2023","Security","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","North Hampshire","Unknown","5","5","[c]","[c]"
"In post","2023","Security","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","North Yorkshire CC","Heterosexual / straight","165","155","32470","27500"
"In post","2023","Security","North Yorkshire CC","LGBO","10","10","[c]","[c]"
"In post","2023","Security","North Yorkshire CC","Undeclared","25","25","[c]","[c]"
"In post","2023","Security","North Yorkshire CC","Unknown","60","60","29600","27500"
"In post","2023","Security","North and West Norfolk","Heterosexual / straight","55","55","35100","34300"
"In post","2023","Security","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","North and West Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","North and West Norfolk","Unknown","15","15","[c]","[c]"
"In post","2023","Security","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Nottingham","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Security","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Nottingham","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","Heterosexual / straight","95","95","41630","38600"
"In post","2023","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","Overseas","Unknown","35","35","44610","43220"
"In post","2023","Security","Oxfordshire CC","Heterosexual / straight","80","80","27670","22220"
"In post","2023","Security","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Oxfordshire CC","Undeclared","20","20","[c]","[c]"
"In post","2023","Security","Oxfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Peterborough","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Plymouth","Heterosexual / straight","205","195","30480","27500"
"In post","2023","Security","Plymouth","LGBO","15","15","[c]","[c]"
"In post","2023","Security","Plymouth","Undeclared","35","35","38340","40880"
"In post","2023","Security","Plymouth","Unknown","85","85","30980","27500"
"In post","2023","Security","Portsmouth","Heterosexual / straight","305","300","32090","27500"
"In post","2023","Security","Portsmouth","LGBO","10","10","[c]","[c]"
"In post","2023","Security","Portsmouth","Undeclared","35","35","36130","41800"
"In post","2023","Security","Portsmouth","Unknown","70","65","32020","27500"
"In post","2023","Security","Powys","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Powys","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Sefton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sheffield","Heterosexual / straight","35","30","28820","25880"
"In post","2023","Security","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sheffield","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Shropshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Somerset CC","Heterosexual / straight","60","55","27050","27140"
"In post","2023","Security","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Somerset CC","Undeclared","10","10","[c]","[c]"
"In post","2023","Security","Somerset CC","Unknown","10","10","[c]","[c]"
"In post","2023","Security","South Ayrshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","South Hampshire","Heterosexual / straight","110","110","27800","24840"
"In post","2023","Security","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","South Hampshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","South Hampshire","Unknown","25","25","[c]","[c]"
"In post","2023","Security","South Lanarkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","South West Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Security","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Staffordshire CC","Heterosexual / straight","35","35","27210","22220"
"In post","2023","Security","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Suffolk CC","Heterosexual / straight","45","45","28030","22220"
"In post","2023","Security","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Suffolk CC","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Suffolk CC","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Sunderland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Swansea","Heterosexual / straight","75","75","29980","26960"
"In post","2023","Security","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Swansea","Undeclared","30","25","[c]","[c]"
"In post","2023","Security","Swansea","Unknown","15","15","[c]","[c]"
"In post","2023","Security","Swindon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Security","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Telford and Wrekin","Heterosexual / straight","80","80","32660","28190"
"In post","2023","Security","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Telford and Wrekin","Undeclared","15","15","[c]","[c]"
"In post","2023","Security","Telford and Wrekin","Unknown","25","25","[c]","[c]"
"In post","2023","Security","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tower Hamlets","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tower Hamlets","Unknown","10","10","[c]","[c]"
"In post","2023","Security","Tyneside","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tyneside","Undeclared","5","5","[c]","[c]"
"In post","2023","Security","Tyneside","Unknown","5","5","[c]","[c]"
"In post","2023","Security","Unknown","Heterosexual / straight","30","30","32320","34320"
"In post","2023","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","35","30","26790","24330"
"In post","2023","Security","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warrington","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warwickshire CC","Heterosexual / straight","40","40","24730","21380"
"In post","2023","Security","Warwickshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Cumbria","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Security","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Cumbria","Unknown","30","30","[c]","[c]"
"In post","2023","Security","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Security","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Surrey","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Security","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Westminster","Heterosexual / straight","850","840","47250","43320"
"In post","2023","Security","Westminster","LGBO","65","65","47220","43750"
"In post","2023","Security","Westminster","Undeclared","95","95","47620","45540"
"In post","2023","Security","Westminster","Unknown","305","300","44220","40600"
"In post","2023","Security","Wiltshire","Heterosexual / straight","290","285","32450","28560"
"In post","2023","Security","Wiltshire","LGBO","10","10","[c]","[c]"
"In post","2023","Security","Wiltshire","Undeclared","30","30","36020","37020"
"In post","2023","Security","Wiltshire","Unknown","85","80","35100","28560"
"In post","2023","Security","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","York","Heterosexual / straight","305","290","31740","32640"
"In post","2023","Security","York","LGBO","30","30","28690","24610"
"In post","2023","Security","York","Undeclared","40","35","35140","34320"
"In post","2023","Security","York","Unknown","95","90","29760","27110"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Heterosexual / straight","410","390","39750","34730"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","LGBO","20","20","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","Unknown","215","200","37350","34240"
"In post","2023","Unknown","Angus and Dundee City","Heterosexual / straight","795","765","32550","29100"
"In post","2023","Unknown","Angus and Dundee City","LGBO","90","85","29080","29100"
"In post","2023","Unknown","Angus and Dundee City","Undeclared","35","30","31050","29450"
"In post","2023","Unknown","Angus and Dundee City","Unknown","615","585","27800","25300"
"In post","2023","Unknown","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
