"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","East Anglia","SCS level","SCS level","40","40","96700","96520"
"In post","2023","Declared non-disabled","East Anglia","SEO/HEO","HEO","1320","1260","34390","34170"
"In post","2023","Declared non-disabled","East Anglia","SEO/HEO","SEO","840","805","42610","41200"
"In post","2023","Declared non-disabled","East Anglia","Unknown","Unknown","620","565","29840","27740"
"In post","2023","Declared non-disabled","East Wales","AA/AO","AA","275","265","21540","21380"
"In post","2023","Declared non-disabled","East Wales","AA/AO","AO","2925","2660","24020","22520"
"In post","2023","Declared non-disabled","East Wales","EO","EO","3160","2950","28250","28120"
"In post","2023","Declared non-disabled","East Wales","G6/G7","G6","470","455","69920","69580"
"In post","2023","Declared non-disabled","East Wales","G6/G7","G7","1800","1720","57810","57970"
"In post","2023","Declared non-disabled","East Wales","SCS level","SCS level","245","235","87110","81600"
"In post","2023","Declared non-disabled","East Wales","SEO/HEO","HEO","2630","2500","35020","34700"
"In post","2023","Declared non-disabled","East Wales","SEO/HEO","SEO","2140","2060","43520","42510"
"In post","2023","Declared non-disabled","East Wales","Unknown","Unknown","430","405","30900","29050"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","AA","210","195","22870","23230"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","AO","1255","1130","27250","28880"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","EO","EO","1110","1005","28740","28120"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G6/G7","G6","30","30","70220","67040"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","G6/G7","G7","95","90","56460","54800"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","345","325","34750","34170"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","160","150","44100","41510"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","315","285","30890","29050"
"In post","2023","Declared non-disabled","Eastern Scotland","AA/AO","AA","480","450","23110","23340"
"In post","2023","Declared non-disabled","Eastern Scotland","AA/AO","AO","2210","2045","23860","22520"
"In post","2023","Declared non-disabled","Eastern Scotland","EO","EO","2640","2465","29440","28540"
"In post","2023","Declared non-disabled","Eastern Scotland","G6/G7","G6","710","675","75290","74680"
"In post","2023","Declared non-disabled","Eastern Scotland","G6/G7","G7","1295","1240","59310","58850"
"In post","2023","Declared non-disabled","Eastern Scotland","SCS level","SCS level","180","170","91110","85200"
"In post","2023","Declared non-disabled","Eastern Scotland","SEO/HEO","HEO","2010","1935","36270","35000"
"In post","2023","Declared non-disabled","Eastern Scotland","SEO/HEO","SEO","1580","1505","45890","44890"
"In post","2023","Declared non-disabled","Eastern Scotland","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Essex","AA/AO","AA","105","90","21620","21760"
"In post","2023","Declared non-disabled","Essex","AA/AO","AO","675","615","25970","25610"
"In post","2023","Declared non-disabled","Essex","EO","EO","1180","1070","29830","31280"
"In post","2023","Declared non-disabled","Essex","G6/G7","G6","35","35","74530","72310"
"In post","2023","Declared non-disabled","Essex","G6/G7","G7","120","115","59090","55750"
"In post","2023","Declared non-disabled","Essex","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Essex","SEO/HEO","HEO","355","335","34920","34300"
"In post","2023","Declared non-disabled","Essex","SEO/HEO","SEO","195","185","43620","42510"
"In post","2023","Declared non-disabled","Essex","Unknown","Unknown","305","285","30490","26840"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","350","325","21740","21380"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","2190","2025","24410","22220"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","2755","2535","27900","27860"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","945","910","69560","69640"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","3110","3000","53960","54280"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","230","225","97060","89870"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","4055","3865","33380","33450"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","4380","4220","41750","41560"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","1600","1525","39820","35720"
"In post","2023","Declared non-disabled","Greater Manchester","AA/AO","AA","245","225","21890","22520"
"In post","2023","Declared non-disabled","Greater Manchester","AA/AO","AO","2935","2665","23150","21780"
"In post","2023","Declared non-disabled","Greater Manchester","EO","EO","3500","3275","27880","28120"
"In post","2023","Declared non-disabled","Greater Manchester","G6/G7","G6","500","485","69850","69940"
"In post","2023","Declared non-disabled","Greater Manchester","G6/G7","G7","1530","1485","55330","54680"
"In post","2023","Declared non-disabled","Greater Manchester","SCS level","SCS level","120","115","93400","86740"
"In post","2023","Declared non-disabled","Greater Manchester","SEO/HEO","HEO","2465","2380","33980","34400"
"In post","2023","Declared non-disabled","Greater Manchester","SEO/HEO","SEO","1790","1735","41400","41780"
"In post","2023","Declared non-disabled","Greater Manchester","Unknown","Unknown","890","845","30190","26840"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","AA","525","460","21420","21380"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","AA/AO","AO","1860","1620","24930","22220"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","EO","EO","2000","1860","28370","28120"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","G6","285","275","70930","68000"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","G6/G7","G7","1190","1140","55530","55110"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","SCS level","SCS level","65","65","94410","91820"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","HEO","1710","1645","34100","33990"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","SEO/HEO","SEO","1405","1355","41850","41200"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Unknown","Unknown","385","360","30260","26840"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","185","170","22120","23230"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","850","790","25450","22220"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","EO","EO","730","675","28590","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","35","35","74550","72450"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","110","105","56040","51810"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","300","285","34220","33990"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","205","195","43150","41270"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","290","270","31200","29050"
"In post","2023","Declared non-disabled","Highlands and Islands","AA/AO","AA","100","90","22430","21550"
"In post","2023","Declared non-disabled","Highlands and Islands","AA/AO","AO","440","415","24510","23700"
"In post","2023","Declared non-disabled","Highlands and Islands","EO","EO","430","400","29840","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Highlands and Islands","G6/G7","G7","50","50","57520","55430"
"In post","2023","Declared non-disabled","Highlands and Islands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Highlands and Islands","SEO/HEO","HEO","220","215","36170","34730"
"In post","2023","Declared non-disabled","Highlands and Islands","SEO/HEO","SEO","95","95","45330","45350"
"In post","2023","Declared non-disabled","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inner London - East","AA/AO","AA","120","105","24340","23500"
"In post","2023","Declared non-disabled","Inner London - East","AA/AO","AO","1280","1165","28190","26920"
"In post","2023","Declared non-disabled","Inner London - East","EO","EO","2495","2345","32150","32520"
"In post","2023","Declared non-disabled","Inner London - East","G6/G7","G6","940","905","74040","73770"
"In post","2023","Declared non-disabled","Inner London - East","G6/G7","G7","1855","1800","60190","60220"
"In post","2023","Declared non-disabled","Inner London - East","SCS level","SCS level","390","380","98860","94890"
"In post","2023","Declared non-disabled","Inner London - East","SEO/HEO","HEO","1950","1895","38900","39450"
"In post","2023","Declared non-disabled","Inner London - East","SEO/HEO","SEO","1460","1415","46040","45560"
"In post","2023","Declared non-disabled","Inner London - East","Unknown","Unknown","665","635","36720","34820"
"In post","2023","Declared non-disabled","Inner London - West","AA/AO","AA","300","290","24640","23500"
"In post","2023","Declared non-disabled","Inner London - West","AA/AO","AO","1870","1770","28090","25600"
"In post","2023","Declared non-disabled","Inner London - West","EO","EO","3775","3650","30630","30200"
"In post","2023","Declared non-disabled","Inner London - West","G6/G7","G6","4745","4555","70370","68280"
"In post","2023","Declared non-disabled","Inner London - West","G6/G7","G7","10040","9730","57650","56080"
"In post","2023","Declared non-disabled","Inner London - West","SCS level","SCS level","2500","2405","90150","81480"
"In post","2023","Declared non-disabled","Inner London - West","SEO/HEO","HEO","6195","6085","36530","35760"
"In post","2023","Declared non-disabled","Inner London - West","SEO/HEO","SEO","6345","6205","43930","43650"
"In post","2023","Declared non-disabled","Inner London - West","Unknown","Unknown","145","140","38130","34820"
"In post","2023","Declared non-disabled","Kent","AA/AO","AA","260","245","22620","23230"
"In post","2023","Declared non-disabled","Kent","AA/AO","AO","1430","1330","27840","25610"
"In post","2023","Declared non-disabled","Kent","EO","EO","2270","2090","29180","27650"
"In post","2023","Declared non-disabled","Kent","G6/G7","G6","55","55","74390","71430"
"In post","2023","Declared non-disabled","Kent","G6/G7","G7","150","145","58090","54470"
"In post","2023","Declared non-disabled","Kent","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","SEO/HEO","HEO","770","740","34920","32920"
"In post","2023","Declared non-disabled","Kent","SEO/HEO","SEO","335","320","43740","41510"
"In post","2023","Declared non-disabled","Kent","Unknown","Unknown","330","305","30040","28360"
"In post","2023","Declared non-disabled","Lancashire","AA/AO","AA","260","225","22320","23230"
"In post","2023","Declared non-disabled","Lancashire","AA/AO","AO","3315","2950","23740","21690"
"In post","2023","Declared non-disabled","Lancashire","EO","EO","3105","2825","28380","28120"
"In post","2023","Declared non-disabled","Lancashire","G6/G7","G6","225","215","71350","67820"
"In post","2023","Declared non-disabled","Lancashire","G6/G7","G7","600","580","54640","53700"
"In post","2023","Declared non-disabled","Lancashire","SCS level","SCS level","35","35","85610","80610"
"In post","2023","Declared non-disabled","Lancashire","SEO/HEO","HEO","1145","1070","34710","34170"
"In post","2023","Declared non-disabled","Lancashire","SEO/HEO","SEO","875","835","41600","39520"
"In post","2023","Declared non-disabled","Lancashire","Unknown","Unknown","495","470","30240","26840"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","175","160","21850","23230"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","1480","1310","24630","21780"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","EO","EO","1160","1065","28510","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","40","40","73690","72950"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","150","140","56050","53750"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","425","400","34890","34170"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","245","235","44300","41680"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","425","395","30320","29050"
"In post","2023","Declared non-disabled","Lincolnshire","AA/AO","AA","170","160","21900","21380"
"In post","2023","Declared non-disabled","Lincolnshire","AA/AO","AO","660","610","25580","22330"
"In post","2023","Declared non-disabled","Lincolnshire","EO","EO","470","435","28670","28120"
"In post","2023","Declared non-disabled","Lincolnshire","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","G6/G7","G7","70","65","56990","54780"
"In post","2023","Declared non-disabled","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Lincolnshire","SEO/HEO","HEO","265","255","34750","34170"
"In post","2023","Declared non-disabled","Lincolnshire","SEO/HEO","SEO","195","190","43980","42620"
"In post","2023","Declared non-disabled","Lincolnshire","Unknown","Unknown","160","155","29970","25640"
"In post","2023","Declared non-disabled","Merseyside","AA/AO","AA","285","245","20540","19500"
"In post","2023","Declared non-disabled","Merseyside","AA/AO","AO","3715","3275","22600","22400"
"In post","2023","Declared non-disabled","Merseyside","EO","EO","4350","3995","27370","27890"
"In post","2023","Declared non-disabled","Merseyside","G6/G7","G6","280","275","69700","69940"
"In post","2023","Declared non-disabled","Merseyside","G6/G7","G7","990","955","56630","56450"
"In post","2023","Declared non-disabled","Merseyside","SCS level","SCS level","60","60","88470","80660"
"In post","2023","Declared non-disabled","Merseyside","SEO/HEO","HEO","2365","2265","33540","34050"
"In post","2023","Declared non-disabled","Merseyside","SEO/HEO","SEO","1510","1455","41790","41780"
"In post","2023","Declared non-disabled","Merseyside","Unknown","Unknown","515","490","29960","27530"
"In post","2023","Declared non-disabled","North Eastern Scotland","AA/AO","AA","30","25","23160","23340"
"In post","2023","Declared non-disabled","North Eastern Scotland","AA/AO","AO","210","195","28280","25010"
"In post","2023","Declared non-disabled","North Eastern Scotland","EO","EO","325","300","29930","28120"
"In post","2023","Declared non-disabled","North Eastern Scotland","G6/G7","G6","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","G6/G7","G7","90","85","64760","59240"
"In post","2023","Declared non-disabled","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North Eastern Scotland","SEO/HEO","HEO","180","170","38330","36330"
"In post","2023","Declared non-disabled","North Eastern Scotland","SEO/HEO","SEO","200","190","60010","49860"
"In post","2023","Declared non-disabled","North Yorkshire","AA/AO","AA","145","135","20610","19930"
"In post","2023","Declared non-disabled","North Yorkshire","AA/AO","AO","605","560","24440","22220"
"In post","2023","Declared non-disabled","North Yorkshire","EO","EO","685","650","28000","27450"
"In post","2023","Declared non-disabled","North Yorkshire","G6/G7","G6","135","135","67430","63510"
"In post","2023","Declared non-disabled","North Yorkshire","G6/G7","G7","350","340","54190","51320"
"In post","2023","Declared non-disabled","North Yorkshire","SCS level","SCS level","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","North Yorkshire","SEO/HEO","HEO","575","555","33570","33130"
"In post","2023","Declared non-disabled","North Yorkshire","SEO/HEO","SEO","435","420","40280","38940"
"In post","2023","Declared non-disabled","North Yorkshire","Unknown","Unknown","175","165","31080","29050"
"In post","2023","Declared non-disabled","Northern Ireland","AA/AO","AA","285","280","21540","22130"
"In post","2023","Declared non-disabled","Northern Ireland","AA/AO","AO","645","590","22660","22520"
"In post","2023","Declared non-disabled","Northern Ireland","EO","EO","630","600","28020","27890"
"In post","2023","Declared non-disabled","Northern Ireland","G6/G7","G6","45","45","71850","71300"
"In post","2023","Declared non-disabled","Northern Ireland","G6/G7","G7","190","185","56350","56870"
"In post","2023","Declared non-disabled","Northern Ireland","SCS level","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Northern Ireland","SEO/HEO","HEO","525","510","34670","34700"
"In post","2023","Declared non-disabled","Northern Ireland","SEO/HEO","SEO","275","265","41500","42140"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AA","290","220","21810","22520"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","AA/AO","AO","4750","4080","22080","22150"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","EO","EO","3815","3485","27960","28120"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G6","435","420","69160","69940"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","G6/G7","G7","1345","1305","55180","56060"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SCS level","SCS level","80","80","87310","79080"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","HEO","2475","2365","34270","34400"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","SEO/HEO","SEO","1775","1705","41320","42140"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Unknown","Unknown","415","390","29840","29050"
"In post","2023","Declared non-disabled","Outer London - East and North East","AA/AO","AA","150","135","25710","26630"
"In post","2023","Declared non-disabled","Outer London - East and North East","AA/AO","AO","880","790","28060","25610"
"In post","2023","Declared non-disabled","Outer London - East and North East","EO","EO","1190","1090","32670","32520"
"In post","2023","Declared non-disabled","Outer London - East and North East","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","G6/G7","G7","45","45","64080","63380"
"In post","2023","Declared non-disabled","Outer London - East and North East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - East and North East","SEO/HEO","HEO","240","235","39460","39150"
"In post","2023","Declared non-disabled","Outer London - East and North East","SEO/HEO","SEO","95","90","47550","44250"
"In post","2023","Declared non-disabled","Outer London - East and North East","Unknown","Unknown","250","235","35080","34820"
"In post","2023","Declared non-disabled","Outer London - South","AA/AO","AA","150","130","23300","23500"
"In post","2023","Declared non-disabled","Outer London - South","AA/AO","AO","1045","945","26360","26400"
"In post","2023","Declared non-disabled","Outer London - South","EO","EO","2080","1945","31300","31310"
"In post","2023","Declared non-disabled","Outer London - South","G6/G7","G6","425","405","75480","76340"
"In post","2023","Declared non-disabled","Outer London - South","G6/G7","G7","945","915","62260","61530"
"In post","2023","Declared non-disabled","Outer London - South","SCS level","SCS level","100","95","87830","83000"
"In post","2023","Declared non-disabled","Outer London - South","SEO/HEO","HEO","1545","1485","37980","37720"
"In post","2023","Declared non-disabled","Outer London - South","SEO/HEO","SEO","1210","1170","45510","45150"
"In post","2023","Declared non-disabled","Outer London - South","Unknown","Unknown","215","200","34430","33050"
"In post","2023","Declared non-disabled","Outer London - West and North West","AA/AO","AA","165","145","24760","23500"
"In post","2023","Declared non-disabled","Outer London - West and North West","AA/AO","AO","965","870","27640","26400"
"In post","2023","Declared non-disabled","Outer London - West and North West","EO","EO","2460","2245","31380","31230"
"In post","2023","Declared non-disabled","Outer London - West and North West","G6/G7","G6","110","105","71200","70230"
"In post","2023","Declared non-disabled","Outer London - West and North West","G6/G7","G7","290","280","57480","56500"
"In post","2023","Declared non-disabled","Outer London - West and North West","SCS level","SCS level","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","SEO/HEO","HEO","940","900","36160","36180"
"In post","2023","Declared non-disabled","Outer London - West and North West","SEO/HEO","SEO","615","600","43920","43210"
"In post","2023","Declared non-disabled","Outer London - West and North West","Unknown","Unknown","225","210","34560","33050"
"In post","2023","Declared non-disabled","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AA/AO","AO","40","40","28520","25750"
"In post","2023","Declared non-disabled","Overseas","EO","EO","130","125","34750","33510"
"In post","2023","Declared non-disabled","Overseas","G6/G7","G6","205","200","69650","66780"
"In post","2023","Declared non-disabled","Overseas","G6/G7","G7","375","375","58070","56100"
"In post","2023","Declared non-disabled","Overseas","SCS level","SCS level","185","180","89120","78650"
"In post","2023","Declared non-disabled","Overseas","SEO/HEO","HEO","605","605","36740","35250"
"In post","2023","Declared non-disabled","Overseas","SEO/HEO","SEO","290","290","49310","47380"
"In post","2023","Declared non-disabled","Overseas","Unknown","Unknown","125","125","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AA","330","305","22140","23230"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AA/AO","AO","1615","1490","26330","24680"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","EO","EO","1550","1440","28990","28120"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G6","130","125","72090","69940"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G6/G7","G7","415","405","57400","56870"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SCS level","SCS level","35","35","97280","82560"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","HEO","920","875","34850","34300"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SEO/HEO","SEO","725","705","43550","42510"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","370","340","31320","29050"
"In post","2023","Declared non-disabled","South Yorkshire","AA/AO","AA","175","160","22050","23230"
"In post","2023","Declared non-disabled","South Yorkshire","AA/AO","AO","1570","1360","24110","22400"
"In post","2023","Declared non-disabled","South Yorkshire","EO","EO","1825","1625","28010","28120"
"In post","2023","Declared non-disabled","South Yorkshire","G6/G7","G6","295","280","67090","66130"
"In post","2023","Declared non-disabled","South Yorkshire","G6/G7","G7","760","725","53830","52150"
"In post","2023","Declared non-disabled","South Yorkshire","SCS level","SCS level","75","70","83030","76510"
"In post","2023","Declared non-disabled","South Yorkshire","SEO/HEO","HEO","1080","1020","33540","32420"
"In post","2023","Declared non-disabled","South Yorkshire","SEO/HEO","SEO","965","915","40280","38670"
"In post","2023","Declared non-disabled","South Yorkshire","Unknown","Unknown","395","365","30130","29050"
"In post","2023","Declared non-disabled","Southern Scotland","AA/AO","AA","85","75","22610","22460"
"In post","2023","Declared non-disabled","Southern Scotland","AA/AO","AO","1200","1070","23370","22520"
"In post","2023","Declared non-disabled","Southern Scotland","EO","EO","1030","925","29090","28130"
"In post","2023","Declared non-disabled","Southern Scotland","G6/G7","G6","60","55","71070","71390"
"In post","2023","Declared non-disabled","Southern Scotland","G6/G7","G7","200","195","55980","55840"
"In post","2023","Declared non-disabled","Southern Scotland","SCS level","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","SEO/HEO","HEO","465","440","35460","34970"
"In post","2023","Declared non-disabled","Southern Scotland","SEO/HEO","SEO","230","220","43260","42510"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AA","255","230","22970","23230"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","AA/AO","AO","1495","1375","27070","25340"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","EO","EO","1925","1720","29180","28120"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G6","135","130","70990","68260"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","G6/G7","G7","330","315","58140","56870"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","SCS level","SCS level","35","35","86410","79500"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","HEO","765","725","35280","34250"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","SEO/HEO","SEO","515","495","43600","41780"
"In post","2023","Declared non-disabled","Surrey, East and West Sussex","Unknown","Unknown","415","375","32360","29900"
"In post","2023","Declared non-disabled","Tees Valley and Durham","AA/AO","AA","305","280","22700","23230"
"In post","2023","Declared non-disabled","Tees Valley and Durham","AA/AO","AO","2575","2290","25730","22520"
"In post","2023","Declared non-disabled","Tees Valley and Durham","EO","EO","1605","1455","28490","28120"
"In post","2023","Declared non-disabled","Tees Valley and Durham","G6/G7","G6","115","110","67870","64280"
"In post","2023","Declared non-disabled","Tees Valley and Durham","G6/G7","G7","350","345","54650","52030"
"In post","2023","Declared non-disabled","Tees Valley and Durham","SCS level","SCS level","35","35","93870","94000"
"In post","2023","Declared non-disabled","Tees Valley and Durham","SEO/HEO","HEO","800","755","33710","32800"
"In post","2023","Declared non-disabled","Tees Valley and Durham","SEO/HEO","SEO","585","560","41930","39300"
"In post","2023","Declared non-disabled","Tees Valley and Durham","Unknown","Unknown","480","455","29900","29050"
"In post","2023","Declared non-disabled","Unknown","AA/AO","AA","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","AA/AO","AO","95","90","24070","21690"
"In post","2023","Declared non-disabled","Unknown","EO","EO","230","215","28170","28120"
"In post","2023","Declared non-disabled","Unknown","G6/G7","G6","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","G6/G7","G7","60","60","56490","55790"
"In post","2023","Declared non-disabled","Unknown","SCS level","SCS level","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","SEO/HEO","HEO","85","80","37660","34640"
"In post","2023","Declared non-disabled","Unknown","SEO/HEO","SEO","70","65","44160","42930"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Central Scotland","AA/AO","AA","565","535","22500","22180"
"In post","2023","Declared non-disabled","West Central Scotland","AA/AO","AO","3325","2955","23490","22220"
"In post","2023","Declared non-disabled","West Central Scotland","EO","EO","3140","2910","28440","28120"
"In post","2023","Declared non-disabled","West Central Scotland","G6/G7","G6","520","500","72270","72370"
"In post","2023","Declared non-disabled","West Central Scotland","G6/G7","G7","1005","975","57390","56870"
"In post","2023","Declared non-disabled","West Central Scotland","SCS level","SCS level","80","80","89440","85200"
"In post","2023","Declared non-disabled","West Central Scotland","SEO/HEO","HEO","2230","2145","35070","34700"
"In post","2023","Declared non-disabled","West Central Scotland","SEO/HEO","SEO","1305","1270","44040","42510"
"In post","2023","Declared non-disabled","West Central Scotland","Unknown","Unknown","55","55","41210","42230"
"In post","2023","Declared non-disabled","West Midlands","AA/AO","AA","200","180","20880","19930"
"In post","2023","Declared non-disabled","West Midlands","AA/AO","AO","3360","2975","22540","21780"
"In post","2023","Declared non-disabled","West Midlands","EO","EO","3775","3450","27820","28120"
"In post","2023","Declared non-disabled","West Midlands","G6/G7","G6","385","370","68900","66860"
"In post","2023","Declared non-disabled","West Midlands","G6/G7","G7","1195","1160","54570","52590"
"In post","2023","Declared non-disabled","West Midlands","SCS level","SCS level","135","130","97790","86530"
"In post","2023","Declared non-disabled","West Midlands","SEO/HEO","HEO","2045","1960","34020","34170"
"In post","2023","Declared non-disabled","West Midlands","SEO/HEO","SEO","1465","1410","41550","40480"
"In post","2023","Declared non-disabled","West Midlands","Unknown","Unknown","765","720","30020","29050"
"In post","2023","Declared non-disabled","West Wales and The Valleys","AA/AO","AA","770","615","19460","19000"
"In post","2023","Declared non-disabled","West Wales and The Valleys","AA/AO","AO","3840","3395","22720","22500"
"In post","2023","Declared non-disabled","West Wales and The Valleys","EO","EO","3405","3125","28120","28120"
"In post","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","G6","215","205","74860","76990"
"In post","2023","Declared non-disabled","West Wales and The Valleys","G6/G7","G7","580","560","58450","58530"
