"Status","Year","Age","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","10","10","19850","18780"
"In post","2023","16-19","Operational Delivery","Southern Scotland","South Lanarkshire","10","10","22480","22520"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","West Surrey","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Tees Valley and Durham","Durham","25","25","25100","23230"
"In post","2023","16-19","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Central Scotland","Glasgow City","10","5","22550","22520"
"In post","2023","16-19","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Midlands","Birmingham","40","35","22810","22500"
"In post","2023","16-19","Operational Delivery","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Delivery","West Wales and The Valleys","Swansea","80","70","20630","19000"
"In post","2023","16-19","Operational Delivery","West Yorkshire","Bradford","20","20","22300","22520"
"In post","2023","16-19","Operational Delivery","West Yorkshire","Leeds","35","30","24510","23230"
"In post","2023","16-19","Operational Delivery","West Yorkshire","Wakefield","10","10","26220","28880"
"In post","2023","16-19","Operational Research","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Operational Research","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Devon","Devon CC","5","5","[c]","[c]"
"In post","2023","16-19","Other","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","20030","19460"
"In post","2023","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","Unknown","Unknown","30","30","19370","17400"
"In post","2023","16-19","Other","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Other","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Inner London - West","Westminster","10","10","26680","26090"
"In post","2023","16-19","Policy","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","15","15","23210","22750"
"In post","2023","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Property","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Psychology","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Devon","Plymouth","5","5","[c]","[c]"
"In post","2023","16-19","Science and Engineering","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","65","65","18840","18280"
"In post","2023","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","25","25","21770","23340"
"In post","2023","16-19","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Science and Engineering","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","5","5","[c]","[c]"
"In post","2023","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Social Research","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
