"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","West Midlands","15","[c]","33530","30190"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Inner London - West","15","[c]","32730","27850"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","Inner London - West","10","[c]","60740","55740"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Inner London - West","180","[c]","49330","43750"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","West Midlands","20","[c]","37160","38650"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Unknown","West Yorkshire","10","[c]","41180","39240"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Communications","Inner London - West","10","[c]","43420","44360"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","28090","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Derbyshire and Nottinghamshire","15","[c]","31620","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Eastern Scotland","15","[c]","27270","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Greater Manchester","15","[c]","25690","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Inner London - West","10","[c]","34210","36650"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Kent","20","[c]","26070","25610"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Northumberland, and Tyne and Wear","15","[c]","28300","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Outer London - East and North East","30","[c]","29720","28270"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Southern Scotland","25","[c]","23090","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Surrey, East and West Sussex","15","[c]","30060","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","West Central Scotland","25","[c]","26290","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","West Midlands","20","[c]","27100","27840"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","West Wales and The Valleys","15","[c]","25470","26120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Counter Fraud","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Greater Manchester","65","[c]","47960","40670"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Inner London - West","35","[c]","56610","45920"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Lancashire","55","[c]","46910","41480"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Northumberland, and Tyne and Wear","100","[c]","44220","40650"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","South Yorkshire","20","[c]","45450","45170"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","West Yorkshire","35","[c]","46770","39330"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Greater Manchester","15","[c]","42150","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Inner London - West","30","[c]","38860","39150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Lancashire","10","[c]","41820","36890"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Merseyside","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Northumberland, and Tyne and Wear","10","[c]","43400","36910"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","South Yorkshire","15","[c]","33190","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Finance","West Yorkshire","25","[c]","39660","35720"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","150","[c]","28980","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","110","[c]","28210","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Cheshire","55","[c]","26660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Cornwall and Isles of Scilly","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Cumbria","15","[c]","26050","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","200","[c]","26450","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Devon","125","[c]","25010","26110"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Dorset and Somerset","60","[c]","27570","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","East Anglia","160","[c]","27070","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","East Wales","135","[c]","25330","26650"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","East Yorkshire and Northern Lincolnshire","70","[c]","26860","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Eastern Scotland","285","[c]","24670","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Essex","145","[c]","29490","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","285","[c]","26090","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Greater Manchester","400","[c]","24550","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","210","[c]","24530","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","60","[c]","27210","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Highlands and Islands","30","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Inner London - East","290","[c]","30110","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Inner London - West","100","[c]","32430","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Kent","160","[c]","28860","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Lancashire","395","[c]","24530","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","130","[c]","26060","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Lincolnshire","60","[c]","26890","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Merseyside","220","[c]","25350","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","North Eastern Scotland","15","[c]","27620","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","North Yorkshire","15","[c]","26480","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","345","[c]","24480","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Outer London - East and North East","165","[c]","30950","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Outer London - South","65","[c]","31990","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Outer London - West and North West","190","[c]","31130","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","260","[c]","25370","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","South Yorkshire","135","[c]","25490","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Southern Scotland","55","[c]","27020","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Surrey, East and West Sussex","230","[c]","27230","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Tees Valley and Durham","160","[c]","25020","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","Unknown","45","[c]","27010","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Central Scotland","295","[c]","23870","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Midlands","295","[c]","25890","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Wales and The Valleys","305","[c]","24390","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Operational Delivery","West Yorkshire","225","[c]","27040","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Dorset and Somerset","15","[c]","22090","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Greater Manchester","20","[c]","23940","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Herefordshire, Worcestershire and Warwickshire","40","[c]","21910","21590"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Highlands and Islands","20","[c]","22650","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Inner London - West","15","[c]","36450","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Leicestershire, Rutland and Northamptonshire","15","[c]","22480","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Northumberland, and Tyne and Wear","55","[c]","22160","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Outer London - East and North East","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","South Yorkshire","40","[c]","23540","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","Unknown","15","[c]","24650","25110"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Midlands","65","[c]","21910","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Wales and The Valleys","30","[c]","22890","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Other","West Yorkshire","25","[c]","24000","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Inner London - West","75","[c]","45090","39460"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Merseyside","10","[c]","28690","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","South Yorkshire","10","[c]","31790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Policy","West Yorkshire","25","[c]","33630","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Inner London - West","20","[c]","40270","39150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Lancashire","15","[c]","45880","38640"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","Northumberland, and Tyne and Wear","10","[c]","34920","36320"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Project Delivery","West Yorkshire","10","[c]","37380","35760"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
