"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","North West (England)","Greater Manchester South West","325","305","36750","35000"
"In post","2023","Undeclared","North West (England)","Lancaster and Wyre","25","20","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Liverpool","350","325","33030","28130"
"In post","2023","Undeclared","North West (England)","Manchester","285","270","37420","34170"
"In post","2023","Undeclared","North West (England)","Mid Lancashire","225","205","30300","28120"
"In post","2023","Undeclared","North West (England)","Sefton","145","130","33100","28120"
"In post","2023","Undeclared","North West (England)","Warrington","95","90","36450","35710"
"In post","2023","Undeclared","North West (England)","West Cumbria","50","45","32320","27480"
"In post","2023","Undeclared","North West (England)","Wirral","95","80","28360","28080"
"In post","2023","Undeclared","Northern Ireland","Antrim and Newtownabbey","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Ards and North Down","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Belfast","60","55","33870","34400"
"In post","2023","Undeclared","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Overseas","170","170","51870","52570"
"In post","2023","Undeclared","Scotland","Aberdeen City and Aberdeenshire","60","60","44840","37700"
"In post","2023","Undeclared","Scotland","Angus and Dundee City","50","45","26340","26500"
"In post","2023","Undeclared","Scotland","Caithness and Sutherland, and Ross and Cromarty","10","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","City of Edinburgh","340","320","43710","37270"
"In post","2023","Undeclared","Scotland","Clackmannanshire and Fife","45","45","38250","37060"
"In post","2023","Undeclared","Scotland","Dumfries and Galloway","20","20","[c]","[c]"
"In post","2023","Undeclared","Scotland","East Ayrshire and North Ayrshire mainland","30","25","[c]","[c]"
"In post","2023","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","85","80","35980","37060"
"In post","2023","Undeclared","Scotland","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","Falkirk","55","50","31220","28120"
"In post","2023","Undeclared","Scotland","Glasgow City","480","435","33620","28490"
"In post","2023","Undeclared","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","55","45","33530","28120"
"In post","2023","Undeclared","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","35","30","35190","34300"
"In post","2023","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","North Lanarkshire","65","60","31470","28490"
"In post","2023","Undeclared","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","Perth and Kinross, and Stirling","70","65","35500","37060"
"In post","2023","Undeclared","Scotland","Scottish Borders","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","South Ayrshire","15","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","South Lanarkshire","60","55","34270","28130"
"In post","2023","Undeclared","Scotland","West Lothian","15","15","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Berkshire","145","140","37910","34010"
"In post","2023","Undeclared","South East (England)","Brighton and Hove","30","25","[c]","[c]"
"In post","2023","Undeclared","South East (England)","Buckinghamshire","70","70","35380","35540"
"In post","2023","Undeclared","South East (England)","Central Hampshire","265","255","42350","41800"
"In post","2023","Undeclared","South East (England)","East Kent","290","270","30270","27650"
"In post","2023","Undeclared","South East (England)","East Surrey","25","25","[c]","[c]"
"In post","2023","Undeclared","South East (England)","East Sussex CC","110","95","29720","28120"
"In post","2023","Undeclared","South East (England)","Isle of Wight","30","25","27800","25850"
"In post","2023","Undeclared","South East (England)","Kent Thames Gateway","40","40","33320","32150"
"In post","2023","Undeclared","South East (England)","Medway","50","45","34390","31900"
"In post","2023","Undeclared","South East (England)","Mid Kent","40","35","33720","33000"
"In post","2023","Undeclared","South East (England)","Milton Keynes","70","65","39470","35740"
"In post","2023","Undeclared","South East (England)","North Hampshire","50","45","40730","32830"
"In post","2023","Undeclared","South East (England)","Oxfordshire CC","105","95","36770","33870"
"In post","2023","Undeclared","South East (England)","Portsmouth","215","200","35720","34300"
"In post","2023","Undeclared","South East (England)","South Hampshire","120","105","33580","31940"
"In post","2023","Undeclared","South East (England)","Southampton","65","60","35550","32050"
"In post","2023","Undeclared","South East (England)","West Kent","10","10","[c]","[c]"
"In post","2023","Undeclared","South East (England)","West Surrey","95","95","38150","33830"
"In post","2023","Undeclared","South East (England)","West Sussex (North East)","95","85","33650","31070"
"In post","2023","Undeclared","South East (England)","West Sussex (South West)","65","60","38540","35000"
"In post","2023","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","665","640","43330","42130"
"In post","2023","Undeclared","South West (England)","Bournemouth, Christchurch and Poole","30","25","[c]","[c]"
"In post","2023","Undeclared","South West (England)","Bristol, City of","300","275","38060","34700"
"In post","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","85","80","28680","27100"
"In post","2023","Undeclared","South West (England)","Devon CC","165","145","30300","28120"
"In post","2023","Undeclared","South West (England)","Dorset","85","80","33880","33000"
"In post","2023","Undeclared","South West (England)","Gloucestershire CC","80","70","30900","28120"
"In post","2023","Undeclared","South West (England)","Plymouth","130","125","34720","33990"
"In post","2023","Undeclared","South West (England)","Somerset CC","115","105","33960","32950"
"In post","2023","Undeclared","South West (England)","Swindon","20","15","[c]","[c]"
"In post","2023","Undeclared","South West (England)","Torbay","20","15","[c]","[c]"
"In post","2023","Undeclared","South West (England)","Wiltshire","400","390","42150","39890"
"In post","2023","Undeclared","Unknown","Unknown","45","45","32380","28490"
"In post","2023","Undeclared","Wales","Bridgend and Neath Port Talbot","15","15","[c]","[c]"
"In post","2023","Undeclared","Wales","Cardiff and Vale of Glamorgan","380","355","39840","35000"
"In post","2023","Undeclared","Wales","Central Valleys","105","95","32150","28120"
"In post","2023","Undeclared","Wales","Conwy and Denbighshire","25","25","[c]","[c]"
"In post","2023","Undeclared","Wales","Flintshire and Wrexham","65","60","29960","28120"
"In post","2023","Undeclared","Wales","Gwent Valleys","15","15","[c]","[c]"
"In post","2023","Undeclared","Wales","Gwynedd","45","40","27910","26390"
"In post","2023","Undeclared","Wales","Isle of Anglesey","20","20","[c]","[c]"
"In post","2023","Undeclared","Wales","Monmouthshire and Newport","125","120","40180","37760"
"In post","2023","Undeclared","Wales","Powys","25","25","[c]","[c]"
"In post","2023","Undeclared","Wales","South West Wales","70","65","33210","28120"
"In post","2023","Undeclared","Wales","Swansea","315","295","31210","27260"
"In post","2023","Undeclared","West Midlands (England)","Birmingham","550","505","32840","28120"
"In post","2023","Undeclared","West Midlands (England)","Coventry","80","80","39090","37590"
"In post","2023","Undeclared","West Midlands (England)","Dudley","55","45","25670","21780"
"In post","2023","Undeclared","West Midlands (England)","Herefordshire, County of","15","15","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Sandwell","15","15","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Shropshire","40","40","32420","30470"
"In post","2023","Undeclared","West Midlands (England)","Solihull","50","45","30740","27650"
"In post","2023","Undeclared","West Midlands (England)","Staffordshire CC","115","105","33290","32000"
"In post","2023","Undeclared","West Midlands (England)","Stoke-on-Trent","35","30","28660","25830"
"In post","2023","Undeclared","West Midlands (England)","Telford and Wrekin","95","90","36470","34300"
"In post","2023","Undeclared","West Midlands (England)","Walsall","15","10","[c]","[c]"
"In post","2023","Undeclared","West Midlands (England)","Warwickshire CC","40","40","31270","28120"
"In post","2023","Undeclared","West Midlands (England)","Wolverhampton","60","50","26250","25940"
"In post","2023","Undeclared","West Midlands (England)","Worcestershire CC","85","80","31400","29050"
"In post","2023","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","90","80","29510","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Bradford","105","90","27110","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Calderdale and Kirklees","45","35","29390","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","65","60","31830","29730"
"In post","2023","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","75","65","30950","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Leeds","455","430","35390","31750"
"In post","2023","Undeclared","Yorkshire and The Humber","North Yorkshire CC","85","85","33620","29630"
"In post","2023","Undeclared","Yorkshire and The Humber","North and North East Lincolnshire","35","30","28750","28120"
"In post","2023","Undeclared","Yorkshire and The Humber","Sheffield","310","295","36370","34170"
"In post","2023","Undeclared","Yorkshire and The Humber","Wakefield","45","40","36300","34170"
"In post","2023","Undeclared","Yorkshire and The Humber","York","125","120","37820","34480"
"In post","2023","Unknown","East Midlands (England)","Derby","120","110","28510","28120"
"In post","2023","Unknown","East Midlands (England)","East Derbyshire","20","20","[c]","[c]"
"In post","2023","Unknown","East Midlands (England)","Leicester","225","205","27450","26480"
"In post","2023","Unknown","East Midlands (England)","Leicestershire CC and Rutland","265","250","27280","25880"
"In post","2023","Unknown","East Midlands (England)","Lincolnshire CC","245","240","29720","28120"
"In post","2023","Unknown","East Midlands (England)","North Northamptonshire","70","65","27190","26710"
"In post","2023","Unknown","East Midlands (England)","North Nottinghamshire","165","160","28720","28880"
"In post","2023","Unknown","East Midlands (England)","Nottingham","1595","1510","30160","27890"
"In post","2023","Unknown","East Midlands (England)","South Nottinghamshire","130","120","33200","28880"
"In post","2023","Unknown","East Midlands (England)","South and West Derbyshire","110","100","37610","32060"
"In post","2023","Unknown","East Midlands (England)","West Northamptonshire","160","145","28060","25830"
"In post","2023","Unknown","East of England","Bedford","130","120","31900","30880"
"In post","2023","Unknown","East of England","Breckland and South Norfolk","50","45","30650","30150"
"In post","2023","Unknown","East of England","Cambridgeshire CC","355","340","33760","29570"
"In post","2023","Unknown","East of England","Central Bedfordshire","40","35","31320","27430"
"In post","2023","Unknown","East of England","Essex Haven Gateway","110","105","29870","26020"
"In post","2023","Unknown","East of England","Essex Thames Gateway","70","65","28330","25610"
"In post","2023","Unknown","East of England","Heart of Essex","165","155","29810","28880"
"In post","2023","Unknown","East of England","Hertfordshire CC","250","240","34510","31140"
"In post","2023","Unknown","East of England","Luton","85","75","28280","25880"
"In post","2023","Unknown","East of England","North and West Norfolk","70","65","28790","27480"
"In post","2023","Unknown","East of England","Norwich and East Norfolk","155","145","30330","28120"
"In post","2023","Unknown","East of England","Peterborough","230","210","27340","23390"
"In post","2023","Unknown","East of England","Southend-on-Sea","55","45","31560","30050"
"In post","2023","Unknown","East of England","Suffolk CC","435","400","28970","27140"
"In post","2023","Unknown","East of England","Thurrock","80","80","24400","22400"
"In post","2023","Unknown","East of England","West Essex","75","65","29450","25880"
"In post","2023","Unknown","London","Barking & Dagenham and Havering","55","50","32680","32520"
"In post","2023","Unknown","London","Barnet","170","160","35910","32520"
"In post","2023","Unknown","London","Bexley and Greenwich","280","275","32670","32110"
"In post","2023","Unknown","London","Brent","85","80","33320","31080"
"In post","2023","Unknown","London","Bromley","55","50","34260","32520"
"In post","2023","Unknown","London","Camden and City of London","200","195","33970","29660"
"In post","2023","Unknown","London","Croydon","2100","2045","37540","32260"
"In post","2023","Unknown","London","Ealing","50","50","33440","32520"
"In post","2023","Unknown","London","Enfield","40","40","30970","32520"
"In post","2023","Unknown","London","Hackney and Newham","1355","1305","40360","39110"
"In post","2023","Unknown","London","Haringey and Islington","215","200","33690","33800"
"In post","2023","Unknown","London","Harrow and Hillingdon","615","590","31380","29750"
"In post","2023","Unknown","London","Hounslow and Richmond upon Thames","520","510","33000","31310"
"In post","2023","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","135","135","34650","33800"
"In post","2023","Unknown","London","Lambeth","260","250","41700","38270"
"In post","2023","Unknown","London","Lewisham and Southwark","175","160","33850","33050"
"In post","2023","Unknown","London","Merton, Kingston upon Thames and Sutton","75","70","33480","32520"
"In post","2023","Unknown","London","Redbridge and Waltham Forest","130","120","32350","32520"
"In post","2023","Unknown","London","Tower Hamlets","595","575","47470","43350"
"In post","2023","Unknown","London","Wandsworth","180","170","34090","33800"
"In post","2023","Unknown","London","Westminster","8845","8680","48970","43750"
"In post","2023","Unknown","North East (England)","Darlington","130","125","36270","31440"
"In post","2023","Unknown","North East (England)","Durham","910","855","26930","25750"
"In post","2023","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","85","80","30070","28880"
"In post","2023","Unknown","North East (England)","Northumberland","40","40","34830","28120"
"In post","2023","Unknown","North East (England)","South Teesside","105","100","26510","25750"
"In post","2023","Unknown","North East (England)","Sunderland","480","420","25860","22520"
"In post","2023","Unknown","North East (England)","Tyneside","2865","2645","30430","27650"
"In post","2023","Unknown","North West (England)","Blackburn with Darwen","45","45","27180","28120"
"In post","2023","Unknown","North West (England)","Blackpool","360","335","30530","28120"
"In post","2023","Unknown","North West (England)","Cheshire East","150","140","29690","28880"
"In post","2023","Unknown","North West (England)","Cheshire West and Chester","35","35","32100","27190"
"In post","2023","Unknown","North West (England)","Chorley and West Lancashire","210","205","30790","30440"
"In post","2023","Unknown","North West (England)","East Cumbria","125","115","30680","26750"
"In post","2023","Unknown","North West (England)","East Lancashire","50","45","29110","28120"
"In post","2023","Unknown","North West (England)","East Merseyside","95","90","30280","27330"
"In post","2023","Unknown","North West (England)","Greater Manchester North East","115","110","29030","28120"
"In post","2023","Unknown","North West (England)","Greater Manchester North West","200","185","27380","28120"
"In post","2023","Unknown","North West (England)","Greater Manchester South East","75","70","29740","28120"
"In post","2023","Unknown","North West (England)","Greater Manchester South West","2120","2040","31990","28130"
"In post","2023","Unknown","North West (England)","Lancaster and Wyre","165","160","28540","27080"
"In post","2023","Unknown","North West (England)","Liverpool","2960","2795","27030","22520"
"In post","2023","Unknown","North West (England)","Manchester","850","820","33830","28880"
"In post","2023","Unknown","North West (England)","Mid Lancashire","665","615","28680","23390"
"In post","2023","Unknown","North West (England)","Sefton","840","800","27930","25750"
"In post","2023","Unknown","North West (England)","Warrington","265","255","33370","30740"
"In post","2023","Unknown","North West (England)","West Cumbria","230","210","27480","22930"
"In post","2023","Unknown","North West (England)","Wirral","285","265","27320","23390"
"In post","2023","Unknown","Northern Ireland","Antrim and Newtownabbey","35","30","30270","25750"
"In post","2023","Unknown","Northern Ireland","Ards and North Down","20","20","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Belfast","725","685","28900","25790"
"In post","2023","Unknown","Northern Ireland","Causeway Coast and Glens","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Lisburn and Castlereagh","115","110","28720","25750"
"In post","2023","Unknown","Northern Ireland","Mid Ulster","5","5","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Newry, Mourne and Down","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","625","625","54790","54740"
"In post","2023","Unknown","Scotland","Aberdeen City and Aberdeenshire","445","420","35130","31410"
"In post","2023","Unknown","Scotland","Angus and Dundee City","725","680","27580","25060"
"In post","2023","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","25","25","[c]","[c]"
"In post","2023","Unknown","Scotland","City of Edinburgh","3355","3230","37830","33520"
"In post","2023","Unknown","Scotland","Clackmannanshire and Fife","365","335","31950","29100"
"In post","2023","Unknown","Scotland","Dumfries and Galloway","120","105","30890","29330"
"In post","2023","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","130","120","27520","25060"
"In post","2023","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","545","530","31000","28490"
"In post","2023","Unknown","Scotland","East Lothian and Midlothian","10","10","[c]","[c]"
"In post","2023","Unknown","Scotland","Falkirk","485","435","31250","28490"
"In post","2023","Unknown","Scotland","Glasgow City","3545","3360","31910","28490"
"In post","2023","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","230","210","31190","28490"
"In post","2023","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","195","180","31020","28120"
"In post","2023","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","25","[c]","[c]"
"In post","2023","Unknown","Scotland","Na h-Eileanan Siar","20","15","[c]","[c]"
"In post","2023","Unknown","Scotland","North Lanarkshire","360","340","32060","31290"
"In post","2023","Unknown","Scotland","Orkney Islands","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","Perth and Kinross, and Stirling","525","500","32570","31290"
"In post","2023","Unknown","Scotland","Scottish Borders","190","185","29490","26600"
"In post","2023","Unknown","Scotland","Shetland Islands","5","5","[c]","[c]"
"In post","2023","Unknown","Scotland","South Ayrshire","40","35","29800","26930"
"In post","2023","Unknown","Scotland","South Lanarkshire","1055","975","29710","25060"
"In post","2023","Unknown","Scotland","West Lothian","65","60","38640","31180"
"In post","2023","Unknown","South East (England)","Berkshire","450","430","34560","31280"
"In post","2023","Unknown","South East (England)","Brighton and Hove","80","75","32420","28490"
"In post","2023","Unknown","South East (England)","Buckinghamshire","150","140","33980","31420"
"In post","2023","Unknown","South East (England)","Central Hampshire","415","405","35550","30650"
"In post","2023","Unknown","South East (England)","East Kent","855","825","26600","25750"
"In post","2023","Unknown","South East (England)","East Surrey","130","130","34770","34110"
"In post","2023","Unknown","South East (England)","East Sussex CC","195","185","29080","28120"
"In post","2023","Unknown","South East (England)","Isle of Wight","60","55","28670","28120"
"In post","2023","Unknown","South East (England)","Kent Thames Gateway","205","200","30610","30880"
"In post","2023","Unknown","South East (England)","Medway","145","140","33170","30880"
"In post","2023","Unknown","South East (England)","Mid Kent","100","95","33980","29430"
"In post","2023","Unknown","South East (England)","Milton Keynes","225","220","29540","27650"
"In post","2023","Unknown","South East (England)","North Hampshire","90","85","40550","29490"
"In post","2023","Unknown","South East (England)","Oxfordshire CC","270","250","33900","32160"
"In post","2023","Unknown","South East (England)","Portsmouth","580","545","29410","26350"
"In post","2023","Unknown","South East (England)","South Hampshire","520","445","29890","25100"
"In post","2023","Unknown","South East (England)","Southampton","110","100","32770","26960"
"In post","2023","Unknown","South East (England)","West Kent","20","20","[c]","[c]"
"In post","2023","Unknown","South East (England)","West Surrey","175","155","34990","31260"
"In post","2023","Unknown","South East (England)","West Sussex (North East)","210","195","29740","26880"
"In post","2023","Unknown","South East (England)","West Sussex (South West)","185","165","32810","29050"
"In post","2023","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1160","1120","35220","31920"
"In post","2023","Unknown","South West (England)","Bournemouth, Christchurch and Poole","70","65","27370","25300"
"In post","2023","Unknown","South West (England)","Bristol, City of","750","705","36160","31940"
"In post","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","155","140","28460","24160"
"In post","2023","Unknown","South West (England)","Devon CC","645","600","31510","28880"
"In post","2023","Unknown","South West (England)","Dorset","235","220","29830","28080"
"In post","2023","Unknown","South West (England)","Gloucestershire CC","175","165","32300","28080"
"In post","2023","Unknown","South West (England)","Plymouth","530","505","29420","26020"
"In post","2023","Unknown","South West (England)","Somerset CC","350","335","33890","29880"
"In post","2023","Unknown","South West (England)","Swindon","50","50","35650","31350"
"In post","2023","Unknown","South West (England)","Torbay","30","25","[c]","[c]"
"In post","2023","Unknown","South West (England)","Wiltshire","750","725","36740","32680"
"In post","2023","Unknown","Unknown","Unknown","1900","1885","41120","38920"
"In post","2023","Unknown","Wales","Bridgend and Neath Port Talbot","50","50","27720","25880"
"In post","2023","Unknown","Wales","Cardiff and Vale of Glamorgan","1765","1680","30920","28120"
"In post","2023","Unknown","Wales","Central Valleys","220","210","33110","28120"
"In post","2023","Unknown","Wales","Conwy and Denbighshire","40","35","30880","26670"
"In post","2023","Unknown","Wales","Flintshire and Wrexham","175","165","28720","28120"
"In post","2023","Unknown","Wales","Gwent Valleys","45","40","29510","26900"
"In post","2023","Unknown","Wales","Gwynedd","75","70","25630","23160"
"In post","2023","Unknown","Wales","Isle of Anglesey","35","30","27050","25880"
"In post","2023","Unknown","Wales","Monmouthshire and Newport","980","930","35000","31060"
"In post","2023","Unknown","Wales","Powys","30","30","32810","27810"
"In post","2023","Unknown","Wales","South West Wales","110","105","28630","25880"
"In post","2023","Unknown","Wales","Swansea","1095","1015","28390","22500"
"In post","2023","Unknown","West Midlands (England)","Birmingham","2225","2100","30370","27890"
"In post","2023","Unknown","West Midlands (England)","Coventry","215","205","35120","30330"
"In post","2023","Unknown","West Midlands (England)","Dudley","105","95","25790","23640"
"In post","2023","Unknown","West Midlands (England)","Herefordshire, County of","75","75","27660","22530"
"In post","2023","Unknown","West Midlands (England)","Sandwell","55","50","26340","26840"
"In post","2023","Unknown","West Midlands (England)","Shropshire","120","110","32520","30080"
"In post","2023","Unknown","West Midlands (England)","Solihull","305","290","27800","25750"
"In post","2023","Unknown","West Midlands (England)","Staffordshire CC","505","490","31690","28880"
"In post","2023","Unknown","West Midlands (England)","Stoke-on-Trent","160","150","27500","25750"
"In post","2023","Unknown","West Midlands (England)","Telford and Wrekin","340","325","36010","34400"
"In post","2023","Unknown","West Midlands (England)","Walsall","25","20","[c]","[c]"
"In post","2023","Unknown","West Midlands (England)","Warwickshire CC","105","100","30630","26840"
"In post","2023","Unknown","West Midlands (England)","Wolverhampton","100","95","29100","28120"
"In post","2023","Unknown","West Midlands (England)","Worcestershire CC","250","240","29510","28880"
"In post","2023","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","290","275","28150","28120"
"In post","2023","Unknown","Yorkshire and The Humber","Bradford","455","415","25480","22520"
"In post","2023","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","85","75","29210","28120"
"In post","2023","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","180","170","29620","28880"
"In post","2023","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","215","205","28220","26870"
"In post","2023","Unknown","Yorkshire and The Humber","Leeds","2380","2295","32330","28130"
"In post","2023","Unknown","Yorkshire and The Humber","North Yorkshire CC","190","185","33270","28120"
"In post","2023","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","85","80","26260","25880"
"In post","2023","Unknown","Yorkshire and The Humber","Sheffield","1325","1275","30300","25750"
"In post","2023","Unknown","Yorkshire and The Humber","Wakefield","210","200","29910","28880"
"In post","2023","Unknown","Yorkshire and The Humber","York","325","305","33930","30320"
"In post","2023","White","East Midlands (England)","Derby","760","675","28770","26840"
"In post","2023","White","East Midlands (England)","East Derbyshire","335","295","29640","28120"
"In post","2023","White","East Midlands (England)","Leicester","1115","1025","30630","28120"
"In post","2023","White","East Midlands (England)","Leicestershire CC and Rutland","1525","1425","32270","29890"
"In post","2023","White","East Midlands (England)","Lincolnshire CC","2620","2455","30610","28120"
"In post","2023","White","East Midlands (England)","North Northamptonshire","455","400","28070","28120"
"In post","2023","White","East Midlands (England)","North Nottinghamshire","905","845","32670","28480"
"In post","2023","White","East Midlands (England)","Nottingham","6055","5675","35250","32060"
"In post","2023","White","East Midlands (England)","South Nottinghamshire","825","780","34830","31460"
"In post","2023","White","East Midlands (England)","South and West Derbyshire","1010","925","35550","31510"
"In post","2023","White","East Midlands (England)","West Northamptonshire","760","700","30750","28120"
"In post","2023","White","East of England","Bedford","570","535","32820","30880"
"In post","2023","White","East of England","Breckland and South Norfolk","490","460","32470","29890"
"In post","2023","White","East of England","Cambridgeshire CC","2725","2585","35410","33170"
"In post","2023","White","East of England","Central Bedfordshire","350","340","33220","30120"
"In post","2023","White","East of England","Essex Haven Gateway","715","665","32440","31280"
"In post","2023","White","East of England","Essex Thames Gateway","665","595","29910","31280"
"In post","2023","White","East of England","Heart of Essex","925","870","34310","31280"
"In post","2023","White","East of England","Hertfordshire CC","1745","1640","38570","34000"
"In post","2023","White","East of England","Luton","260","235","29260","27650"
"In post","2023","White","East of England","North and West Norfolk","835","775","30550","28680"
"In post","2023","White","East of England","Norwich and East Norfolk","1745","1585","31150","28120"
"In post","2023","White","East of England","Peterborough","1145","1045","31760","28080"
"In post","2023","White","East of England","Southend-on-Sea","320","280","31240","31280"
"In post","2023","White","East of England","Suffolk CC","3505","3260","31650","28480"
"In post","2023","White","East of England","Thurrock","225","210","28050","26180"
"In post","2023","White","East of England","West Essex","435","400","31560","29530"
"In post","2023","White","London","Barking & Dagenham and Havering","235","210","33090","32520"
"In post","2023","White","London","Barnet","670","635","45120","40880"
"In post","2023","White","London","Bexley and Greenwich","920","870","35070","33810"
"In post","2023","White","London","Brent","130","120","35630","32520"
"In post","2023","White","London","Bromley","320","285","33240","32520"
"In post","2023","White","London","Camden and City of London","705","670","45510","35410"
"In post","2023","White","London","Croydon","4625","4390","45510","40810"
"In post","2023","White","London","Ealing","100","95","36940","32520"
"In post","2023","White","London","Enfield","90","85","37440","32520"
"In post","2023","White","London","Hackney and Newham","2875","2720","47050","42060"
"In post","2023","White","London","Haringey and Islington","505","485","36740","33990"
"In post","2023","White","London","Harrow and Hillingdon","1200","1090","34290","31480"
"In post","2023","White","London","Hounslow and Richmond upon Thames","1385","1315","36840","34940"
"In post","2023","White","London","Kensington & Chelsea and Hammersmith & Fulham","330","310","36500","34820"
"In post","2023","White","London","Lambeth","1310","1275","47090","42240"
"In post","2023","White","London","Lewisham and Southwark","440","420","37650","34060"
"In post","2023","White","London","Merton, Kingston upon Thames and Sutton","370","350","36670","32520"
"In post","2023","White","London","Redbridge and Waltham Forest","335","305","32110","31260"
"In post","2023","White","London","Tower Hamlets","3455","3345","55850","55720"
"In post","2023","White","London","Wandsworth","345","330","36420","33800"
"In post","2023","White","London","Westminster","32450","31510","53000","54250"
"In post","2023","White","North East (England)","Darlington","1435","1380","38730","37590"
"In post","2023","White","North East (England)","Durham","4820","4345","29990","28120"
"In post","2023","White","North East (England)","Hartlepool and Stockton-on-Tees","1195","1115","30670","28880"
"In post","2023","White","North East (England)","Northumberland","405","365","31410","28120"
"In post","2023","White","North East (England)","South Teesside","1315","1175","27970","28120"
"In post","2023","White","North East (England)","Sunderland","3315","2825","27560","22520"
"In post","2023","White","North East (England)","Tyneside","14835","13640","33130","28130"
"In post","2023","White","North West (England)","Blackburn with Darwen","225","205","29930","28120"
"In post","2023","White","North West (England)","Blackpool","4730","4340","31690","28120"
"In post","2023","White","North West (England)","Cheshire East","1015","945","33380","29050"
"In post","2023","White","North West (England)","Cheshire West and Chester","465","425","30310","28120"
"In post","2023","White","North West (England)","Chorley and West Lancashire","1245","1155","33010","31270"
"In post","2023","White","North West (England)","East Cumbria","900","830","30310","26290"
"In post","2023","White","North West (England)","East Lancashire","325","305","30570","28120"
"In post","2023","White","North West (England)","East Merseyside","955","855","30090","28120"
"In post","2023","White","North West (England)","Greater Manchester North East","800","745","30870","28120"
"In post","2023","White","North West (England)","Greater Manchester North West","1780","1620","27610","28120"
"In post","2023","White","North West (England)","Greater Manchester South East","810","735","27620","25900"
"In post","2023","White","North West (England)","Greater Manchester South West","5995","5675","36600","34400"
"In post","2023","White","North West (England)","Lancaster and Wyre","995","915","30560","28120"
"In post","2023","White","North West (England)","Liverpool","10935","10205","32120","28120"
"In post","2023","White","North West (England)","Manchester","5560","5310","37430","32960"
"In post","2023","White","North West (England)","Mid Lancashire","4010","3620","30910","28120"
