"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","White","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Driver and Vehicle Licensing Agency","50","[c]","28680","22500"
"Leaver CS","2023","50-59","White","Driver and Vehicle Standards Agency","65","[c]","29990","27400"
"Leaver CS","2023","50-59","White","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Education and Skills Funding Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","FCDO Services","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Food Standards Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Foreign, Commonwealth and Development Office (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Forestry and Land Scotland","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Government Commercial Organisation","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Government Internal Audit Agency","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Government Legal Department","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","HM Courts and Tribunals Service","235","[c]","26940","21780"
"Leaver CS","2023","50-59","White","HM Land Registry","80","[c]","35220","33840"
"Leaver CS","2023","50-59","White","HM Prison and Probation Service","890","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","HM Revenue and Customs (excl. agencies)","570","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Health and Safety Executive","35","[c]","47890","46320"
"Leaver CS","2023","50-59","White","Home Office","275","[c]","34900","27650"
"Leaver CS","2023","50-59","White","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Intellectual Property Office","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Legal Aid Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Maritime and Coastguard Agency","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Medicines and Healthcare Products Regulatory Agency","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Met Office","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Ministry of Defence (excl. agencies)","600","[c]","35700","33000"
"Leaver CS","2023","50-59","White","Ministry of Justice (excl. agencies)","60","[c]","48380","46130"
"Leaver CS","2023","50-59","White","National Crime Agency","70","[c]","46750","43710"
"Leaver CS","2023","50-59","White","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office for Standards in Education, Children's Services and Skills","50","[c]","64670","77470"
"Leaver CS","2023","50-59","White","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Planning Inspectorate","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Rural Payments Agency","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Scottish Courts and Tribunals Service","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Scottish Government (excl. agencies)","70","[c]","53950","49860"
"Leaver CS","2023","50-59","White","Scottish Prison Service","40","[c]","37750","37060"
"Leaver CS","2023","50-59","White","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Serious Fraud Office","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Social Security Scotland","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Submarine Delivery Agency","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","The Insolvency Service","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","The National Archives","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Transport Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","UK Health Security Agency","160","[c]","48020","41660"
"Leaver CS","2023","50-59","White","UK Hydrographic Office","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","UK Space Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","UK Statistics Authority","100","[c]","30750","21200"
"Leaver CS","2023","50-59","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Valuation Office Agency","30","[c]","40660","44110"
"Leaver CS","2023","50-59","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Water Services Regulation Authority","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","White","Welsh Government (excl. agencies)","35","[c]","51040","47470"
"Leaver CS","2023","60-64","Asian","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department for Work and Pensions (excl. agencies)","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","HM Courts and Tribunals Service","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","HM Prison and Probation Service","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","HM Revenue and Customs (excl. agencies)","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Home Office","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Asian","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Department for Work and Pensions (excl. agencies)","30","[c]","29010","29290"
"Leaver CS","2023","60-64","Black","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","HM Prison and Probation Service","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","HM Revenue and Customs (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Home Office","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Ministry of Defence (excl. agencies)","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Scottish Prison Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Health Security Agency","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Black","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Building Digital UK","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department for Work and Pensions (excl. agencies)","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
