"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","No function","Medicine","Outside London","180","[c]","48380","40590"
"Leaver CS","2023","Declared non-disabled","No function","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Operational Delivery","London","1990","[c]","34140","31060"
"Leaver CS","2023","Declared non-disabled","No function","Operational Delivery","Outside London","11855","[c]","26880","25880"
"Leaver CS","2023","Declared non-disabled","No function","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Operational Delivery","Unknown","40","[c]","30440","28120"
"Leaver CS","2023","Declared non-disabled","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Other","London","85","[c]","42520","35410"
"Leaver CS","2023","Declared non-disabled","No function","Other","Outside London","235","[c]","29970","22400"
"Leaver CS","2023","Declared non-disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Planning Inspectors","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Policy","London","820","[c]","49640","49740"
"Leaver CS","2023","Declared non-disabled","No function","Policy","Outside London","225","[c]","42360","37540"
"Leaver CS","2023","Declared non-disabled","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Project Delivery","London","40","[c]","57500","59290"
"Leaver CS","2023","Declared non-disabled","No function","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Psychology","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Psychology","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Science and Engineering","London","90","[c]","38920","35620"
"Leaver CS","2023","Declared non-disabled","No function","Science and Engineering","Outside London","610","[c]","36030","33710"
"Leaver CS","2023","Declared non-disabled","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Tax","London","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Tax","Outside London","415","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","London","245","[c]","49780","43750"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Outside London","350","[c]","44690","38650"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Veterinarian","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Veterinarian","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Operational Delivery","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Policy","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Policy","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Project Delivery","London","145","[c]","50170","45350"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Project Delivery","Outside London","560","[c]","42250","40000"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Science and Engineering","Outside London","50","[c]","40180","34750"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Tax","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Tax","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Operational Delivery","Outside London","40","[c]","29880","22520"
"Leaver CS","2023","Declared non-disabled","Property","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Property","London","55","[c]","47150","45650"
"Leaver CS","2023","Declared non-disabled","Property","Property","Outside London","275","[c]","34840","33500"
"Leaver CS","2023","Declared non-disabled","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Security","London","50","[c]","36180","29170"
"Leaver CS","2023","Declared non-disabled","Security","Security","Outside London","385","[c]","32350","27500"
"Leaver CS","2023","Declared non-disabled","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","Outside London","45","[c]","31520","32000"
"Leaver CS","2023","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Medicine","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Operational Delivery","Outside London","50","[c]","36450","29430"
"Leaver CS","2023","Declared non-disabled","Unknown","Other","London","30","[c]","53840","50380"
"Leaver CS","2023","Declared non-disabled","Unknown","Other","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Policy","London","60","[c]","47810","43760"
"Leaver CS","2023","Declared non-disabled","Unknown","Policy","Outside London","80","[c]","40270","33080"
"Leaver CS","2023","Declared non-disabled","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Science and Engineering","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Statistics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","London","105","[c]","46190","38000"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Outside London","530","[c]","40470","35000"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Economics","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Analysis","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Communications","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Other","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Outside London","55","[c]","40900","38000"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Finance","Outside London","40","[c]","40630","36640"
"Leaver CS","2023","Undeclared","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Finance","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Human Resources","Outside London","65","[c]","30620","29670"
"Leaver CS","2023","Undeclared","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Human Resources","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Legal","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Intelligence Analysis","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Medicine","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Operational Delivery","London","215","[c]","35730","31060"
"Leaver CS","2023","Undeclared","No function","Operational Delivery","Outside London","1075","[c]","27940","25880"
"Leaver CS","2023","Undeclared","No function","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Other","Outside London","35","[c]","24210","21380"
"Leaver CS","2023","Undeclared","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Policy","London","75","[c]","43970","45280"
"Leaver CS","2023","Undeclared","No function","Policy","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Science and Engineering","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Science and Engineering","Outside London","80","[c]","37900","36210"
"Leaver CS","2023","Undeclared","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Tax","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Unknown","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","No function","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Project Delivery","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Property","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Security","Security","Outside London","60","[c]","33090","31860"
"Leaver CS","2023","Undeclared","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Science and Engineering","Outside London","185","[c]","36440","38070"
"Leaver CS","2023","Unknown","Analysis","Social Research","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Statistics","London","40","[c]","30040","26000"
"Leaver CS","2023","Unknown","Analysis","Statistics","Outside London","35","[c]","30540","25830"
"Leaver CS","2023","Unknown","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Commercial","Outside London","95","[c]","34840","33180"
"Leaver CS","2023","Unknown","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","London","90","[c]","72910","68000"
"Leaver CS","2023","Unknown","Commercial","Unknown","Outside London","50","[c]","70040","66270"
