"Status","Year","Function_of_post","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","Heterosexual / straight","255","250","57750","55740"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","LGBO","30","30","53030","46700"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","Undeclared","25","25","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","London","Unknown","50","50","52090","55190"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","50","50","47410","45030"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Transport (excl. agencies)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","160","155","46510","39780"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","Undeclared","15","15","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","London","Unknown","35","35","48720","43760"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","890","800","38760","34970"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","50","45","37640","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","95","90","39240","34170"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","140","125","38060","34970"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","45","40","33840","26960"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Driver and Vehicle Standards Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","Heterosexual / straight","85","80","66240","78500"
"In post","2023","Project Delivery","Estyn","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Estyn","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Outside London","Heterosexual / straight","55","55","40760","32750"
"In post","2023","Project Delivery","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","FCDO Services","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Food Standards Agency","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","415","395","54970","55850"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","30","30","53370","54670"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","330","320","51830","53500"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","90","80","46040","40630"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","45","40","43270","39450"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","45","45","53670","54000"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Courts and Tribunals Service","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","Heterosexual / straight","115","110","39700","39520"
"In post","2023","Project Delivery","HM Land Registry","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Land Registry","Outside London","Unknown","50","50","34650","39460"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","875","835","57690","62770"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","London","LGBO","65","65","63180","65230"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Undeclared","110","100","58210","65230"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Unknown","375","360","54600","47820"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","2795","2675","45890","42510"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","180","175","45240","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","260","245","42660","42140"
"In post","2023","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","785","745","42100","41780"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","HM Treasury (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Outside London","Heterosexual / straight","55","50","44310","40790"
"In post","2023","Project Delivery","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Health and Safety Executive","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","London","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","Outside London","Heterosexual / straight","35","35","46790","41240"
"In post","2023","Project Delivery","Intellectual Property Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Intellectual Property Office","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","Legal Aid Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","280","270","52890","50480"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","LGBO","20","20","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","60","60","56940","54460"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Unknown","60","60","62160","55250"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","140","140","48150","43020"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2023","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","35","35","50110","50320"
"In post","2023","Project Delivery","Met Office","Outside London","Heterosexual / straight","320","310","39750","39650"
"In post","2023","Project Delivery","Met Office","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Project Delivery","Met Office","Outside London","Undeclared","65","65","38500","37420"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","225","220","54990","48200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","London","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","London","Unknown","45","45","52020","45750"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","1890","1845","44130","41200"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","LGBO","55","55","40400","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Undeclared","260","250","44380","41800"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Unknown","220","215","43390","41000"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Heterosexual / straight","120","120","47410","43650"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","London","Unknown","35","35","41110","35410"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","Heterosexual / straight","125","120","40470","37680"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","Heterosexual / straight","60","60","42530","38640"
"In post","2023","Project Delivery","National Crime Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","National Savings and Investments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Heterosexual / straight","30","30","53540","46250"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Gas and Electricity Markets","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Queen Elizabeth II Centre","London","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Outside London","Heterosexual / straight","110","100","39430","37300"
"In post","2023","Project Delivery","Rural Payments Agency","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Project Delivery","Rural Payments Agency","Outside London","Unknown","35","35","39740","37300"
"In post","2023","Project Delivery","Scottish Prison Service","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Scottish Prison Service","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","Serious Fraud Office","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Outside London","Heterosexual / straight","80","75","40340","37590"
"In post","2023","Project Delivery","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Outside London","Heterosexual / straight","1315","1285","43690","41720"
"In post","2023","Project Delivery","Submarine Delivery Agency","Outside London","LGBO","45","40","36070","32500"
"In post","2023","Project Delivery","Submarine Delivery Agency","Outside London","Undeclared","155","145","47750","44550"
"In post","2023","Project Delivery","Submarine Delivery Agency","Outside London","Unknown","175","170","36730","32500"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Submarine Delivery Agency","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","The Insolvency Service","Outside London","Unknown","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Debt Management Office","London","Unknown","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Hydrographic Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
