"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Crown Commercial Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Commercial Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Office and Procurator Fiscal Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Crown Prosecution Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Electronics and Components Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Equipment and Support","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Defence Science and Technology Laboratory","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","30","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Education (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Transport (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Essex","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Lancashire","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","20","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department for Work and Pensions (excl. agencies)","West Yorkshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
