"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SCS level","Heterosexual / straight","145","140","90880","85200"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SCS level","Unknown","65","60","92840","85200"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SEO","Heterosexual / straight","1470","1405","47220","49860"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SEO","LGBO","130","125","45680","44640"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SEO","Undeclared","95","95","46560","47860"
"In post","2023","Scottish Government (excl. agencies)","Scotland","SEO","Unknown","530","500","46570","46640"
"In post","2023","Scottish Housing Regulator","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scotland","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","AA","Heterosexual / straight","45","35","23650","22920"
"In post","2023","Scottish Prison Service","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","AA","Unknown","195","180","23040","22920"
"In post","2023","Scottish Prison Service","Scotland","AO","Heterosexual / straight","285","270","28220","28490"
"In post","2023","Scottish Prison Service","Scotland","AO","LGBO","25","25","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","AO","Undeclared","15","10","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","AO","Unknown","990","950","26980","26930"
"In post","2023","Scottish Prison Service","Scotland","EO","Heterosexual / straight","705","660","36690","37060"
"In post","2023","Scottish Prison Service","Scotland","EO","LGBO","45","45","36630","37060"
"In post","2023","Scottish Prison Service","Scotland","EO","Undeclared","30","25","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","EO","Unknown","1370","1295","35800","37060"
"In post","2023","Scottish Prison Service","Scotland","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G6","Unknown","25","25","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G7","Heterosexual / straight","45","45","56530","57260"
"In post","2023","Scottish Prison Service","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","G7","Unknown","40","40","58390","57260"
"In post","2023","Scottish Prison Service","Scotland","HEO","Heterosexual / straight","240","220","42680","42590"
"In post","2023","Scottish Prison Service","Scotland","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","HEO","Unknown","205","190","42190","42590"
"In post","2023","Scottish Prison Service","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","SEO","Heterosexual / straight","90","80","48950","48640"
"In post","2023","Scottish Prison Service","Scotland","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Prison Service","Scotland","SEO","Unknown","120","95","48440","48640"
"In post","2023","Scottish Public Pensions Agency","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AO","Heterosexual / straight","50","45","27410","27740"
"In post","2023","Scottish Public Pensions Agency","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","AO","Unknown","140","130","26600","26600"
"In post","2023","Scottish Public Pensions Agency","Scotland","EO","Heterosexual / straight","40","40","30120","29450"
"In post","2023","Scottish Public Pensions Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","EO","Unknown","40","35","31360","31940"
"In post","2023","Scottish Public Pensions Agency","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","HEO","Heterosexual / straight","30","30","36940","36330"
"In post","2023","Scottish Public Pensions Agency","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scotland","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Serious Fraud Office","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","EO","Heterosexual / straight","65","65","28460","27280"
"In post","2023","Serious Fraud Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G6","Heterosexual / straight","45","45","72990","71940"
"In post","2023","Serious Fraud Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G7","Heterosexual / straight","85","85","58230","57220"
"In post","2023","Serious Fraud Office","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Serious Fraud Office","London","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Serious Fraud Office","London","HEO","Heterosexual / straight","45","45","35400","34600"
"In post","2023","Serious Fraud Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SEO","Heterosexual / straight","85","85","42110","41580"
"In post","2023","Serious Fraud Office","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Serious Fraud Office","London","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","AA","Heterosexual / straight","420","395","23440","23340"
"In post","2023","Social Security Scotland","Scotland","AA","LGBO","80","75","23200","23340"
"In post","2023","Social Security Scotland","Scotland","AA","Undeclared","25","25","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","AA","Unknown","745","695","22650","22180"
"In post","2023","Social Security Scotland","Scotland","AO","Heterosexual / straight","60","55","26300","26600"
"In post","2023","Social Security Scotland","Scotland","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","AO","Unknown","25","25","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","EO","Heterosexual / straight","795","765","29700","29450"
"In post","2023","Social Security Scotland","Scotland","EO","LGBO","105","105","29610","29100"
"In post","2023","Social Security Scotland","Scotland","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","EO","Unknown","590","575","29500","29100"
"In post","2023","Social Security Scotland","Scotland","G6","Heterosexual / straight","40","40","76980","79110"
"In post","2023","Social Security Scotland","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","G7","Heterosexual / straight","110","105","60650","59870"
"In post","2023","Social Security Scotland","Scotland","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","G7","Unknown","25","25","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","HEO","Heterosexual / straight","365","350","35440","34730"
"In post","2023","Social Security Scotland","Scotland","HEO","LGBO","35","35","35760","34730"
"In post","2023","Social Security Scotland","Scotland","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","HEO","Unknown","200","190","35610","35020"
"In post","2023","Social Security Scotland","Scotland","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","SEO","Heterosexual / straight","205","200","45280","44640"
"In post","2023","Social Security Scotland","Scotland","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Social Security Scotland","Scotland","SEO","Unknown","85","85","45470","46250"
"In post","2023","Standards and Testing Agency","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AA","Unknown","75","70","23760","24890"
"In post","2023","Student Awards Agency for Scotland","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","EO","Unknown","40","40","30760","29450"
"In post","2023","Student Awards Agency for Scotland","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scotland","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Unknown","Heterosexual / straight","140","135","45220","43180"
"In post","2023","Submarine Delivery Agency","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","North West (England)","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Unknown","Heterosexual / straight","90","90","42080","42620"
"In post","2023","Submarine Delivery Agency","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Submarine Delivery Agency","Scotland","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Submarine Delivery Agency","South West (England)","Unknown","Heterosexual / straight","1375","1340","43720","41250"
"In post","2023","Submarine Delivery Agency","South West (England)","Unknown","LGBO","45","45","36580","32550"
"In post","2023","Submarine Delivery Agency","South West (England)","Unknown","Undeclared","160","155","46710","42990"
"In post","2023","Submarine Delivery Agency","South West (England)","Unknown","Unknown","180","180","37640","33500"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
