"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","No function","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Psychology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Psychology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Science and Engineering","Heterosexual / straight","105","[c]","36670","33830"
"New entrant CS","2023","30-39","No function","Science and Engineering","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Science and Engineering","Unknown","45","[c]","35140","33350"
"New entrant CS","2023","30-39","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Tax","Heterosexual / straight","55","[c]","35900","34400"
"New entrant CS","2023","30-39","No function","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Heterosexual / straight","65","[c]","33830","28770"
"New entrant CS","2023","30-39","No function","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Undeclared","30","[c]","40130","36260"
"New entrant CS","2023","30-39","No function","Unknown","Unknown","35","[c]","33710","30720"
"New entrant CS","2023","30-39","No function","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Policy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Project Delivery","Heterosexual / straight","210","[c]","41260","38470"
"New entrant CS","2023","30-39","Project Delivery","Project Delivery","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Project Delivery","Unknown","85","[c]","38810","37490"
"New entrant CS","2023","30-39","Project Delivery","Science and Engineering","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Property","Heterosexual / straight","70","[c]","33770","32260"
"New entrant CS","2023","30-39","Property","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Property","Unknown","45","[c]","33710","33830"
"New entrant CS","2023","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Security","Heterosexual / straight","55","[c]","30090","27500"
"New entrant CS","2023","30-39","Security","Security","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Security","Unknown","105","[c]","30250","27500"
"New entrant CS","2023","30-39","Security","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Inspector of Education and Training","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Medicine","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","330","[c]","34390","30440"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","55","[c]","31970","29100"
"New entrant CS","2023","30-39","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","675","[c]","31790","29100"
"New entrant CS","2023","40-49","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Statistics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Commercial","Heterosexual / straight","75","[c]","37770","34500"
"New entrant CS","2023","40-49","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Commercial","Unknown","40","[c]","59980","65500"
"New entrant CS","2023","40-49","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Communications","Heterosexual / straight","60","[c]","45190","41890"
"New entrant CS","2023","40-49","Communications","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","Heterosexual / straight","70","[c]","28520","25610"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Operational Delivery","Heterosexual / straight","75","[c]","23330","22520"
"New entrant CS","2023","40-49","Debt","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Operational Delivery","Unknown","85","[c]","22940","22520"
"New entrant CS","2023","40-49","Debt","Other","Heterosexual / straight","55","[c]","21760","21690"
"New entrant CS","2023","40-49","Debt","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Other","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","410","[c]","46310","41780"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","Undeclared","40","[c]","49990","51060"
"New entrant CS","2023","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","130","[c]","44960","41000"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
