"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Inspector of Education and Training","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Hertfordshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Lincolnshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Liverpool","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Mid Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Yorkshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North and West Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Plymouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Redbridge and Waltham Forest","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sandwell","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sefton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sefton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Shropshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Shropshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Somerset CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Stoke-on-Trent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Suffolk CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sunderland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Tyneside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Tyneside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wakefield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Walsall","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Warrington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Warrington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Warwickshire CC","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wiltshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wiltshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wirral","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Wirral","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Worcestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","York","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cambridgeshire CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Croydon","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Kent","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Riding of Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Gloucestershire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Greater Manchester South West","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Harrow and Hillingdon","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hertfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hounslow and Richmond upon Thames","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Leeds","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Leeds","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Lincolnshire CC","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Lincolnshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Liverpool","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Milton Keynes","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Nottingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Oxfordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Oxfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Sheffield","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Sheffield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Sheffield","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Solihull","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South and West Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Staffordshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Staffordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Suffolk CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Suffolk CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Thurrock","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Tower Hamlets","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Tower Hamlets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Sussex (North East)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Sussex (South West)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Westminster","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Westminster","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Westminster","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","Westminster","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Berkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Berkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Birmingham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Birmingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Birmingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Bristol, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Bristol, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Cambridgeshire CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Camden and City of London","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","Glasgow City","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
