"Status","Year","Region_ITL2","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Kent","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Female","Heterosexual / straight","170","[c]","21530","21690"
"Leaver CS","2023","Lancashire","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Female","Unknown","115","[c]","21660","21690"
"Leaver CS","2023","Lancashire","AA/AO","Male","Heterosexual / straight","150","[c]","21560","21690"
"Leaver CS","2023","Lancashire","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Male","Unknown","95","[c]","22210","21690"
"Leaver CS","2023","Lancashire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Female","Heterosexual / straight","85","[c]","27750","27860"
"Leaver CS","2023","Lancashire","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Male","Heterosexual / straight","60","[c]","27930","28120"
"Leaver CS","2023","Lancashire","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Female","Heterosexual / straight","55","[c]","37400","34910"
"Leaver CS","2023","Lancashire","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Male","Heterosexual / straight","45","[c]","37010","34970"
"Leaver CS","2023","Lancashire","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","Heterosexual / straight","130","[c]","21600","21690"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","Unknown","65","[c]","21280","21780"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","Heterosexual / straight","120","[c]","22150","21690"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Female","Heterosexual / straight","70","[c]","27540","27570"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Male","Heterosexual / straight","55","[c]","27550","27570"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Female","Heterosexual / straight","50","[c]","21660","21380"
"Leaver CS","2023","Lincolnshire","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Male","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Female","Heterosexual / straight","30","[c]","28050","27570"
"Leaver CS","2023","Lincolnshire","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Male","Heterosexual / straight","35","[c]","28480","27570"
"Leaver CS","2023","Lincolnshire","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Lincolnshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Female","Heterosexual / straight","160","[c]","21760","21780"
"Leaver CS","2023","Merseyside","AA/AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Female","Unknown","260","[c]","21800","22400"
"Leaver CS","2023","Merseyside","AA/AO","Male","Heterosexual / straight","95","[c]","21970","22280"
"Leaver CS","2023","Merseyside","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Male","Unknown","160","[c]","22030","22400"
"Leaver CS","2023","Merseyside","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Female","Heterosexual / straight","120","[c]","27380","27570"
"Leaver CS","2023","Merseyside","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Female","Unknown","75","[c]","26810","26760"
"Leaver CS","2023","Merseyside","EO","Male","Heterosexual / straight","65","[c]","27190","27570"
"Leaver CS","2023","Merseyside","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Male","Unknown","70","[c]","26560","26750"
"Leaver CS","2023","Merseyside","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Female","Heterosexual / straight","85","[c]","36390","34590"
"Leaver CS","2023","Merseyside","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Male","Heterosexual / straight","50","[c]","37270","34850"
"Leaver CS","2023","Merseyside","SEO/HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","North Eastern Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
