"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Policy","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Darlington","20","[c]","38160","34680"
"New entrant CS","2023","30-39","Policy","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Glasgow City","10","[c]","48090","38860"
"New entrant CS","2023","30-39","Policy","Greater Manchester South West","15","[c]","38220","34400"
"New entrant CS","2023","30-39","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Leeds","10","[c]","37060","37680"
"New entrant CS","2023","30-39","Policy","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Mid Ulster","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Peterborough","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Southampton","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Tower Hamlets","30","[c]","51130","48000"
"New entrant CS","2023","30-39","Policy","Tyneside","10","[c]","34120","35050"
"New entrant CS","2023","30-39","Policy","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","West Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Westminster","220","[c]","45430","42500"
"New entrant CS","2023","30-39","Policy","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Policy","York","20","[c]","37850","37300"
"New entrant CS","2023","30-39","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","45","[c]","36120","34500"
"New entrant CS","2023","30-39","Project Delivery","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Buckinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Central Hampshire","20","[c]","37160","34790"
"New entrant CS","2023","30-39","Project Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Croydon","15","[c]","38040","36000"
"New entrant CS","2023","30-39","Project Delivery","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Devon CC","10","[c]","41930","45150"
"New entrant CS","2023","30-39","Project Delivery","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Glasgow City","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Greater Manchester South East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Staffordshire CC","10","[c]","38930","33990"
"New entrant CS","2023","30-39","Project Delivery","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Tower Hamlets","35","[c]","52320","43000"
"New entrant CS","2023","30-39","Project Delivery","Tyneside","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Westminster","40","[c]","43570","40350"
"New entrant CS","2023","30-39","Project Delivery","Wiltshire","30","[c]","33830","33830"
"New entrant CS","2023","30-39","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Birmingham","15","[c]","27440","22520"
"New entrant CS","2023","30-39","Property","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Greater Manchester South West","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Tyneside","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Medway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Staffordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Psychology","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Barnet","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","40310","42750"
"New entrant CS","2023","30-39","Science and Engineering","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Bristol, City of","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Central Hampshire","20","[c]","34780","33230"
"New entrant CS","2023","30-39","Science and Engineering","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Devon CC","10","[c]","33070","30930"
"New entrant CS","2023","30-39","Science and Engineering","Dorset","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Manchester","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Suffolk CC","10","[c]","29300","30350"
"New entrant CS","2023","30-39","Science and Engineering","Tower Hamlets","15","[c]","47200","42510"
"New entrant CS","2023","30-39","Science and Engineering","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","West Surrey","10","[c]","32710","33830"
"New entrant CS","2023","30-39","Science and Engineering","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","Wiltshire","55","[c]","35430","35000"
"New entrant CS","2023","30-39","Science and Engineering","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Science and Engineering","York","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Berkshire","15","[c]","35040","32700"
"New entrant CS","2023","30-39","Security","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Devon CC","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","25","[c]","27360","25350"
"New entrant CS","2023","30-39","Security","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","East Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Plymouth","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Portsmouth","10","[c]","27780","26920"
"New entrant CS","2023","30-39","Security","Powys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Warwickshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","West Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Westminster","15","[c]","37740","37850"
"New entrant CS","2023","30-39","Security","Wiltshire","10","[c]","32550","27500"
"New entrant CS","2023","30-39","Security","York","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Sheffield","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","South Hampshire","10","[c]","32570","31560"
"New entrant CS","2023","30-39","Social Research","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Social Research","Westminster","15","[c]","42640","43650"
"New entrant CS","2023","30-39","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
