"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wiltshire","G7","25","[c]","56120","55110"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wiltshire","HEO","85","[c]","35220","34300"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wiltshire","SEO","60","[c]","42540","41800"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wirral","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","York","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","York","AO","10","[c]","22000","22220"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","York","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Defence (excl. agencies)","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Birmingham","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Birmingham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Croydon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Croydon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","East Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Glasgow City","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Glasgow City","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leeds","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leeds","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leeds","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leeds","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leeds","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leicester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Liverpool","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Mid Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Peterborough","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Sheffield","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Shropshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South West Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","AO","10","[c]","21510","21780"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Swansea","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Swindon","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","EO","15","[c]","29900","29660"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","G7","30","[c]","59800","56450"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","HEO","30","[c]","35590","35410"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","SEO","25","[c]","45160","43650"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tyneside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","AO","10","[c]","25400","25480"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","EO","45","[c]","29320","29660"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","G6","10","[c]","72360","68790"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","G7","70","[c]","60740","59290"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","HEO","30","[c]","35470","35410"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","SEO","55","[c]","44320","43650"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Ministry of Justice (excl. agencies)","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","[c]","34190","32870"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Belfast","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","EO","15","[c]","35410","35710"
"Leaver CS","2023","National Crime Agency","Birmingham","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Coventry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Devon CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","AO","10","[c]","27970","26550"
"Leaver CS","2023","National Crime Agency","Lambeth","EO","35","[c]","36770","36370"
"Leaver CS","2023","National Crime Agency","Lambeth","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","G7","15","[c]","65100","63040"
"Leaver CS","2023","National Crime Agency","Lambeth","HEO","25","[c]","45070","45470"
"Leaver CS","2023","National Crime Agency","Lambeth","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lambeth","SEO","10","[c]","52430","51040"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sheffield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Sunderland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Warrington","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Warrington","EO","30","[c]","33960","32960"
"Leaver CS","2023","National Crime Agency","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","Warrington","HEO","20","[c]","42120","42780"
"Leaver CS","2023","National Crime Agency","Warrington","SEO","10","[c]","47960","46810"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Crime Agency","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Infrastructure Commission","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","AA","10","[c]","24610","24890"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","EO","10","[c]","29900","29100"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","HEO","10","[c]","36330","36330"
"Leaver CS","2023","National Records of Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Records of Scotland","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","National Savings and Investments","Westminster","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Belfast","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office for Budget Responsibility","Westminster","AO","[c]","[c]","[c]","[c]"
