"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","Perth and Kinross, and Stirling","EO","10","[c]","27990","27570"
"Leaver Dept.","2023","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Eastern Scotland","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Southend-on-Sea","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Southend-on-Sea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Essex","West Essex","EO","10","[c]","27590","26850"
"Leaver Dept.","2023","Essex","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","15","[c]","23250","22220"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","20","[c]","27910","27570"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","20","[c]","56360","55640"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","70","[c]","38400","38790"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","40510","38790"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","35","[c]","21950","21780"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","50","[c]","27130","27570"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","60","[c]","56950","54040"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","135","[c]","35990","34320"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","10","[c]","27290","27570"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6/G7","25","[c]","53950","53320"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","35","[c]","36360","34300"
"Leaver Dept.","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","EO","25","[c]","27940","28120"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","AA/AO","15","[c]","21650","21690"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","EO","10","[c]","27950","28120"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","EO","10","[c]","27930","28120"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","AA/AO","105","[c]","21610","21780"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","EO","70","[c]","27020","27570"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","G6/G7","30","[c]","55020","54000"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","SEO/HEO","115","[c]","34760","33130"
"Leaver Dept.","2023","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Manchester","AA/AO","45","[c]","21590","21780"
"Leaver Dept.","2023","Greater Manchester","Manchester","EO","85","[c]","26830","27020"
"Leaver Dept.","2023","Greater Manchester","Manchester","G6/G7","60","[c]","56600","52750"
"Leaver Dept.","2023","Greater Manchester","Manchester","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Greater Manchester","Manchester","SEO/HEO","140","[c]","35110","34190"
"Leaver Dept.","2023","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","EO","10","[c]","26550","26900"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","G6/G7","15","[c]","51710","49260"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Central Hampshire","SEO/HEO","25","[c]","37020","39890"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","20","[c]","37600","38820"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","AA/AO","35","[c]","21580","21200"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","EO","15","[c]","25840","24840"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","40","[c]","34100","32170"
"Leaver Dept.","2023","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Highlands and Islands","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","EO","65","[c]","31070","31060"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","SEO/HEO","60","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","AA/AO","25","[c]","24720","25480"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","EO","20","[c]","31250","31790"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Haringey and Islington","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lambeth","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lambeth","EO","30","[c]","34170","32520"
"Leaver Dept.","2023","Inner London - East","Lambeth","G6/G7","15","[c]","61800","59890"
"Leaver Dept.","2023","Inner London - East","Lambeth","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lambeth","SEO/HEO","40","[c]","42910","42240"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","EO","15","[c]","31550","32520"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","AA/AO","15","[c]","23570","23510"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","EO","60","[c]","29130","28370"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","G6/G7","85","[c]","60500","58130"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","SCS level","20","[c]","93120","89280"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","SEO/HEO","200","[c]","35820","35150"
"Leaver Dept.","2023","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","AA/AO","20","[c]","25230","25480"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","EO","15","[c]","30740","30670"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","G6/G7","10","[c]","61430","59290"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","SEO/HEO","20","[c]","39510","39140"
"Leaver Dept.","2023","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Wandsworth","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Wandsworth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Wandsworth","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Inner London - West","Westminster","AA/AO","90","[c]","24600","24560"
"Leaver Dept.","2023","Inner London - West","Westminster","EO","540","[c]","28790","28380"
"Leaver Dept.","2023","Inner London - West","Westminster","G6/G7","1535","[c]","59010","56430"
"Leaver Dept.","2023","Inner London - West","Westminster","SCS level","270","[c]","88880","79590"
"Leaver Dept.","2023","Inner London - West","Westminster","SEO/HEO","2645","[c]","37010","35650"
"Leaver Dept.","2023","Inner London - West","Westminster","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","East Kent","AA/AO","10","[c]","23330","23370"
"Leaver Dept.","2023","Kent","East Kent","EO","40","[c]","29680","30280"
"Leaver Dept.","2023","Kent","East Kent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Mid Kent","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Mid Kent","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Kent","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackpool","AA/AO","15","[c]","21630","21690"
"Leaver Dept.","2023","Lancashire","Blackpool","EO","15","[c]","28080","28120"
"Leaver Dept.","2023","Lancashire","Blackpool","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Blackpool","SEO/HEO","30","[c]","37330","38470"
"Leaver Dept.","2023","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","AA/AO","50","[c]","21480","21690"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","EO","20","[c]","27610","28120"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","AA/AO","25","[c]","21520","21690"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","EO","15","[c]","27460","27570"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA/AO","15","[c]","21560","21780"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","AA/AO","15","[c]","21990","21380"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","EO","15","[c]","27360","28120"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Liverpool","AA/AO","150","[c]","21950","22400"
"Leaver Dept.","2023","Merseyside","Liverpool","EO","80","[c]","26860","26750"
"Leaver Dept.","2023","Merseyside","Liverpool","G6/G7","15","[c]","56850","54080"
"Leaver Dept.","2023","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Liverpool","SEO/HEO","80","[c]","35270","33100"
"Leaver Dept.","2023","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Sefton","AA/AO","25","[c]","21790","21690"
"Leaver Dept.","2023","Merseyside","Sefton","EO","45","[c]","27170","27610"
"Leaver Dept.","2023","Merseyside","Sefton","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Sefton","SEO/HEO","40","[c]","34260","32800"
"Leaver Dept.","2023","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Wirral","AA/AO","25","[c]","21720","21690"
"Leaver Dept.","2023","Merseyside","Wirral","EO","20","[c]","27850","28120"
"Leaver Dept.","2023","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Merseyside","Wirral","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","AA/AO","5","[c]","[c]","[c]"
