"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","AO","45","[c]","22020","21690"
"Leaver CS","2023","65+","Counter Fraud","Outside London","EO","75","[c]","28110","28120"
"Leaver CS","2023","65+","Counter Fraud","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Outside London","HEO","25","[c]","35900","34970"
"Leaver CS","2023","65+","Counter Fraud","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","AO","60","[c]","21520","21690"
"Leaver CS","2023","65+","Debt","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","EO","25","[c]","29100","28120"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","HEO","25","[c]","34200","34170"
"Leaver CS","2023","65+","Digital, Data & Technology","Outside London","SEO","20","[c]","44110","42170"
"Leaver CS","2023","65+","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","EO","15","[c]","27350","26930"
"Leaver CS","2023","65+","Finance","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","HEO","15","[c]","34230","34170"
"Leaver CS","2023","65+","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Outside London","SEO","15","[c]","46770","45450"
"Leaver CS","2023","65+","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","AO","15","[c]","21960","21720"
"Leaver CS","2023","65+","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","AA","10","[c]","21160","20750"
"Leaver CS","2023","65+","Human Resources","Outside London","AO","70","[c]","22210","22220"
"Leaver CS","2023","65+","Human Resources","Outside London","EO","55","[c]","30180","29570"
"Leaver CS","2023","65+","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Human Resources","Outside London","HEO","35","[c]","35220","34640"
"Leaver CS","2023","65+","Human Resources","Outside London","SEO","10","[c]","44260","41800"
"Leaver CS","2023","65+","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Legal","Outside London","G7","10","[c]","58490","56450"
"Leaver CS","2023","65+","Legal","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","AA","30","[c]","22520","22730"
"Leaver CS","2023","65+","No function","London","AO","105","[c]","25550","25610"
"Leaver CS","2023","65+","No function","London","EO","105","[c]","30900","30930"
"Leaver CS","2023","65+","No function","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","G7","35","[c]","61610","61280"
"Leaver CS","2023","65+","No function","London","HEO","35","[c]","38330","37410"
"Leaver CS","2023","65+","No function","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","London","SEO","25","[c]","44420","45420"
"Leaver CS","2023","65+","No function","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Outside London","AA","310","[c]","20070","19770"
"Leaver CS","2023","65+","No function","Outside London","AO","1160","[c]","22120","21690"
"Leaver CS","2023","65+","No function","Outside London","EO","745","[c]","28290","28120"
"Leaver CS","2023","65+","No function","Outside London","G6","30","[c]","75330","71580"
"Leaver CS","2023","65+","No function","Outside London","G7","55","[c]","59980","57400"
"Leaver CS","2023","65+","No function","Outside London","HEO","195","[c]","35400","34850"
"Leaver CS","2023","65+","No function","Outside London","SCS level","10","[c]","117670","119130"
"Leaver CS","2023","65+","No function","Outside London","SEO","115","[c]","44840","43440"
"Leaver CS","2023","65+","No function","Outside London","Unknown","190","[c]","41270","32040"
"Leaver CS","2023","65+","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","G7","10","[c]","52630","51580"
"Leaver CS","2023","65+","Project Delivery","Outside London","HEO","20","[c]","33420","33820"
"Leaver CS","2023","65+","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Project Delivery","Outside London","SEO","25","[c]","44540","42390"
"Leaver CS","2023","65+","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","AA","20","[c]","19090","18830"
"Leaver CS","2023","65+","Property","Outside London","AO","25","[c]","23520","22220"
"Leaver CS","2023","65+","Property","Outside London","EO","10","[c]","27800","27450"
"Leaver CS","2023","65+","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Property","Outside London","HEO","15","[c]","34590","34150"
"Leaver CS","2023","65+","Property","Outside London","SEO","15","[c]","44770","44990"
"Leaver CS","2023","65+","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","AA","55","[c]","22700","21500"
"Leaver CS","2023","65+","Security","Outside London","AO","30","[c]","28720","22220"
"Leaver CS","2023","65+","Security","Outside London","EO","10","[c]","32990","29200"
"Leaver CS","2023","65+","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Security","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","AA","25","[c]","25150","24890"
"Leaver CS","2023","65+","Unknown","Outside London","AO","35","[c]","26540","26220"
"Leaver CS","2023","65+","Unknown","Outside London","EO","20","[c]","31400","31940"
"Leaver CS","2023","65+","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","G7","20","[c]","61020","61440"
"Leaver CS","2023","65+","Unknown","Outside London","HEO","30","[c]","36980","38160"
"Leaver CS","2023","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","SEO","25","[c]","47830","47470"
"Leaver CS","2023","65+","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","10","[c]","43850","33480"
"Leaver CS","2023","Unknown","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","EO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","No function","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Analysis","London","EO","15","[c]","29300","29470"
"Leaver Dept.","2023","20-29","Analysis","London","G7","20","[c]","57270","56390"
"Leaver Dept.","2023","20-29","Analysis","London","HEO","140","[c]","33610","33710"
"Leaver Dept.","2023","20-29","Analysis","London","SEO","35","[c]","43370","42980"
"Leaver Dept.","2023","20-29","Analysis","Outside London","EO","10","[c]","26030","25830"
"Leaver Dept.","2023","20-29","Analysis","Outside London","HEO","50","[c]","32060","31560"
"Leaver Dept.","2023","20-29","Analysis","Outside London","SEO","20","[c]","39470","38920"
"Leaver Dept.","2023","20-29","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","EO","15","[c]","27770","27500"
"Leaver Dept.","2023","20-29","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","London","HEO","15","[c]","32400","32000"
"Leaver Dept.","2023","20-29","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Outside London","EO","10","[c]","27720","26790"
"Leaver Dept.","2023","20-29","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Outside London","HEO","15","[c]","32400","32000"
"Leaver Dept.","2023","20-29","Commercial","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","EO","20","[c]","28230","28420"
"Leaver Dept.","2023","20-29","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","London","HEO","60","[c]","33970","34140"
"Leaver Dept.","2023","20-29","Communications","London","SEO","15","[c]","42590","42970"
"Leaver Dept.","2023","20-29","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Outside London","HEO","15","[c]","31320","31060"
"Leaver Dept.","2023","20-29","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","London","EO","20","[c]","30680","32520"
"Leaver Dept.","2023","20-29","Counter Fraud","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","EO","40","[c]","28250","28120"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Outside London","AO","70","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","EO","15","[c]","27930","27680"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","HEO","35","[c]","33340","33330"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","London","SEO","20","[c]","43020","43650"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","EO","20","[c]","27220","27350"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","HEO","40","[c]","31490","31060"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","SEO","20","[c]","39840","38800"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","EO","10","[c]","29360","29660"
"Leaver Dept.","2023","20-29","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","London","HEO","50","[c]","33990","33250"
"Leaver Dept.","2023","20-29","Finance","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Outside London","EO","15","[c]","27650","28120"
"Leaver Dept.","2023","20-29","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Outside London","HEO","15","[c]","33180","33190"
"Leaver Dept.","2023","20-29","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Finance","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Grants Management","Outside London","AO","15","[c]","21870","22150"
"Leaver Dept.","2023","20-29","Grants Management","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","EO","25","[c]","28550","28370"
"Leaver Dept.","2023","20-29","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","London","HEO","60","[c]","32900","32400"
"Leaver Dept.","2023","20-29","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","AO","25","[c]","22260","21720"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","EO","40","[c]","26710","27100"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","HEO","35","[c]","32250","32160"
"Leaver Dept.","2023","20-29","Human Resources","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","London","AO","10","[c]","24750","24480"
"Leaver Dept.","2023","20-29","Legal","London","EO","20","[c]","27780","27760"
"Leaver Dept.","2023","20-29","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","London","HEO","15","[c]","33870","31640"
"Leaver Dept.","2023","20-29","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Outside London","AO","15","[c]","23380","22870"
"Leaver Dept.","2023","20-29","Legal","Outside London","EO","10","[c]","27030","26900"
"Leaver Dept.","2023","20-29","Legal","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","No function","London","AO","105","[c]","25080","25480"
"Leaver Dept.","2023","20-29","No function","London","EO","385","[c]","29830","29890"
"Leaver Dept.","2023","20-29","No function","London","G6","5","[c]","[c]","[c]"
