"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Crime Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Public Guardian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Planning Inspectorate","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Registers of Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Registers of Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Revenue Scotland","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Courts and Tribunals Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Forestry","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Forestry","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Government (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Prison Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Scottish Prison Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Serious Fraud Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Social Security Scotland","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","The Insolvency Service","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","London","SEO/HEO","10","[c]","38470","40600"
"Leaver Dept.","2023","50-59","UK Health Security Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Health Security Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Hydrographic Office","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Space Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","South East (England)","AA/AO","15","[c]","21380","21200"
"Leaver Dept.","2023","50-59","UK Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","UK Statistics Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Valuation Office Agency","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Water Services Regulation Authority","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Government (excl. agencies)","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Welsh Revenue Authority","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Animal and Plant Health Agency","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Central Civil Service Fast Stream","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Companies House","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Criminal Injuries Compensation Authority","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Criminal Injuries Compensation Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Crown Prosecution Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Defence Science and Technology Laboratory","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Scotland","EO","10","[c]","27720","27840"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Licensing Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Driver and Vehicle Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Government Commercial Organisation","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Courts and Tribunals Service","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Prison and Probation Service","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury (excl. agencies)","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
