"Status","Year","Disability","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","London","Inner London - East","G6/G7","95","[c]","63480","60690"
"Leaver CS","2023","Unknown","London","Inner London - East","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Inner London - East","SEO/HEO","130","[c]","40350","41010"
"Leaver CS","2023","Unknown","London","Inner London - East","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Inner London - West","AA/AO","305","[c]","23940","24480"
"Leaver CS","2023","Unknown","London","Inner London - West","EO","335","[c]","27100","28360"
"Leaver CS","2023","Unknown","London","Inner London - West","G6/G7","640","[c]","61250","59290"
"Leaver CS","2023","Unknown","London","Inner London - West","SCS level","110","[c]","102820","93440"
"Leaver CS","2023","Unknown","London","Inner London - West","SEO/HEO","820","[c]","37290","37000"
"Leaver CS","2023","Unknown","London","Inner London - West","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - South","AA/AO","60","[c]","25170","25630"
"Leaver CS","2023","Unknown","London","Outer London - South","EO","80","[c]","30890","29890"
"Leaver CS","2023","Unknown","London","Outer London - South","G6/G7","35","[c]","64210","59290"
"Leaver CS","2023","Unknown","London","Outer London - South","SEO/HEO","85","[c]","40890","41920"
"Leaver CS","2023","Unknown","London","Outer London - South","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","AA/AO","105","[c]","24560","23720"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","EO","85","[c]","30080","29890"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Outer London - West and North West","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","AA/AO","195","[c]","21420","21690"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","EO","75","[c]","27050","26050"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","AA/AO","130","[c]","22150","22400"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","AA/AO","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","EO","35","[c]","32170","32540"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cheshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Cumbria","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","AA/AO","205","[c]","21480","21690"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","EO","85","[c]","26740","26750"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","G6/G7","45","[c]","59140","56500"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","SEO/HEO","85","[c]","35420","36270"
"Leaver CS","2023","Unknown","North West (England)","Greater Manchester","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","AA/AO","110","[c]","21920","21690"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Lancashire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","AA/AO","265","[c]","22000","22400"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","EO","85","[c]","26340","25880"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Merseyside","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Northern Ireland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SEO/HEO","60","[c]","46840","46540"
"Leaver CS","2023","Unknown","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","AA/AO","285","[c]","24490","23340"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","EO","155","[c]","33260","31970"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","G6/G7","50","[c]","66650","65280"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Eastern Scotland","SEO/HEO","145","[c]","40750","41640"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","AA/AO","30","[c]","25900","24710"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","North Eastern Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Southern Scotland","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","AA/AO","255","[c]","24260","22920"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","EO","145","[c]","31670","31290"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","G6/G7","40","[c]","65390","65280"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","SEO/HEO","65","[c]","40280","41640"
"Leaver CS","2023","Unknown","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","150","[c]","27530","26830"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","45","[c]","28790","28120"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","AA/AO","265","[c]","21790","21200"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","EO","65","[c]","26820","26130"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","G6/G7","55","[c]","55680","50340"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","SEO/HEO","135","[c]","36780","37690"
"Leaver CS","2023","Unknown","South East (England)","Hampshire and Isle of Wight","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","AA/AO","105","[c]","22710","22400"
"Leaver CS","2023","Unknown","South East (England)","Kent","EO","45","[c]","26120","25880"
"Leaver CS","2023","Unknown","South East (England)","Kent","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Kent","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","AA/AO","95","[c]","22580","21780"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","EO","45","[c]","27950","26920"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Surrey, East and West Sussex","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","AA/AO","95","[c]","24690","22520"
"Leaver CS","2023","Unknown","South West (England)","Devon","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","AA/AO","50","[c]","22640","21690"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","210","[c]","21540","20890"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","100","[c]","27510","27110"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","125","[c]","55450","50330"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","235","[c]","36430","36600"
"Leaver CS","2023","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","215","[c]","36830","33920"
"Leaver CS","2023","Unknown","Wales","East Wales","AA/AO","160","[c]","21530","21380"
"Leaver CS","2023","Unknown","Wales","East Wales","EO","90","[c]","26450","25880"
"Leaver CS","2023","Unknown","Wales","East Wales","G6/G7","35","[c]","58760","58610"
"Leaver CS","2023","Unknown","Wales","East Wales","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","East Wales","SEO/HEO","95","[c]","36060","33350"
"Leaver CS","2023","Unknown","Wales","East Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","AA/AO","150","[c]","21110","21780"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","West Wales and The Valleys","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","AA/AO","90","[c]","22060","21780"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Shropshire and Staffordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","AA/AO","235","[c]","21750","21780"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","EO","85","[c]","27570","26750"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","G6/G7","50","[c]","59300","56340"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","SEO/HEO","70","[c]","37190","37590"
"Leaver CS","2023","Unknown","West Midlands (England)","West Midlands","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","AA/AO","80","[c]","22110","22400"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","EO","40","[c]","27610","26380"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","AA/AO","185","[c]","22100","21780"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","EO","105","[c]","27140","26750"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","G6/G7","95","[c]","57850","57630"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","SEO/HEO","125","[c]","35070","36700"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","West Yorkshire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","EO","65","[c]","29560","29660"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","G6/G7","115","[c]","58600","55660"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","SEO/HEO","210","[c]","37810","36680"
"Leaver Dept.","2023","Declared disabled","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
