"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Economics","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Glasgow City","G6/G7","10","10","58190","56470"
"In post","2023","Economics","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Greater Manchester South West","EO","10","10","26750","27650"
"In post","2023","Economics","Greater Manchester South West","G6/G7","15","15","59870","57970"
"In post","2023","Economics","Greater Manchester South West","SEO/HEO","35","35","36890","35000"
"In post","2023","Economics","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Hackney and Newham","G6/G7","10","10","67180","65970"
"In post","2023","Economics","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Hackney and Newham","SEO/HEO","20","20","39780","39110"
"In post","2023","Economics","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Leeds","EO","5","5","[c]","[c]"
"In post","2023","Economics","Leeds","G6/G7","10","10","57860","54690"
"In post","2023","Economics","Leeds","SEO/HEO","10","10","34130","31350"
"In post","2023","Economics","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Liverpool","EO","5","5","[c]","[c]"
"In post","2023","Economics","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Manchester","EO","5","5","[c]","[c]"
"In post","2023","Economics","Manchester","G6/G7","10","10","[c]","[c]"
"In post","2023","Economics","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Manchester","SEO/HEO","20","20","37790","37510"
"In post","2023","Economics","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Monmouthshire and Newport","AA/AO","20","20","21390","21200"
"In post","2023","Economics","Monmouthshire and Newport","EO","10","10","24840","24840"
"In post","2023","Economics","Monmouthshire and Newport","G6/G7","25","25","55760","52490"
"In post","2023","Economics","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Monmouthshire and Newport","SEO/HEO","55","55","34110","31560"
"In post","2023","Economics","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Sheffield","G6/G7","10","10","57480","53710"
"In post","2023","Economics","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Sheffield","SEO/HEO","10","10","38050","39000"
"In post","2023","Economics","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Economics","South Hampshire","SEO/HEO","20","20","33010","31560"
"In post","2023","Economics","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Economics","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Tower Hamlets","AA/AO","5","5","[c]","[c]"
"In post","2023","Economics","Tower Hamlets","EO","20","20","29340","29000"
"In post","2023","Economics","Tower Hamlets","G6/G7","110","105","66750","63330"
"In post","2023","Economics","Tower Hamlets","SCS level","25","20","109070","101830"
"In post","2023","Economics","Tower Hamlets","SEO/HEO","70","70","38910","35530"
"In post","2023","Economics","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Westminster","AA/AO","20","20","25330","23740"
"In post","2023","Economics","Westminster","EO","95","95","28690","28850"
"In post","2023","Economics","Westminster","G6/G7","620","605","60740","59370"
"In post","2023","Economics","Westminster","SCS level","70","70","86080","80400"
"In post","2023","Economics","Westminster","SEO/HEO","510","510","37960","36600"
"In post","2023","Economics","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Economics","York","G6/G7","5","5","[c]","[c]"
"In post","2023","Economics","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Economics","York","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Angus and Dundee City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnet","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnet","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Finance","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","100","100","22000","20090"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","95","90","26930","26930"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","165","160","62070","59180"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","20","20","109870","93260"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","370","355","39940","41180"
"In post","2023","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","55","54220","49410"
"In post","2023","Finance","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Belfast","EO","5","5","[c]","[c]"
"In post","2023","Finance","Belfast","G6/G7","5","5","[c]","[c]"
"In post","2023","Finance","Belfast","SEO/HEO","20","20","39920","38640"
"In post","2023","Finance","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Berkshire","EO","10","10","[c]","[c]"
"In post","2023","Finance","Berkshire","G6/G7","10","10","55820","54200"
"In post","2023","Finance","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Berkshire","SEO/HEO","20","20","38300","37710"
"In post","2023","Finance","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Birmingham","AA/AO","10","10","[c]","[c]"
"In post","2023","Finance","Birmingham","EO","35","35","26570","26550"
"In post","2023","Finance","Birmingham","G6/G7","50","50","58270","55300"
"In post","2023","Finance","Birmingham","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","Birmingham","SEO/HEO","95","90","38330","38470"
"In post","2023","Finance","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Blackpool","AA/AO","55","45","21630","21690"
"In post","2023","Finance","Blackpool","EO","30","30","28070","28120"
"In post","2023","Finance","Blackpool","G6/G7","55","55","57010","53810"
"In post","2023","Finance","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Blackpool","SEO/HEO","115","110","37070","38470"
"In post","2023","Finance","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bradford","AA/AO","10","5","[c]","[c]"
"In post","2023","Finance","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Bristol, City of","AA/AO","10","10","22200","21960"
"In post","2023","Finance","Bristol, City of","EO","10","10","27550","27470"
"In post","2023","Finance","Bristol, City of","G6/G7","40","40","56300","56200"
"In post","2023","Finance","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","Bristol, City of","SEO/HEO","70","65","36490","37560"
"In post","2023","Finance","Buckinghamshire","AA/AO","10","10","[c]","[c]"
"In post","2023","Finance","Buckinghamshire","EO","30","25","29130","29140"
"In post","2023","Finance","Buckinghamshire","G6/G7","20","20","60960","59970"
"In post","2023","Finance","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Buckinghamshire","SEO/HEO","75","70","40230","36300"
"In post","2023","Finance","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cambridgeshire CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Cambridgeshire CC","EO","15","15","27420","27470"
"In post","2023","Finance","Cambridgeshire CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cambridgeshire CC","SEO/HEO","25","25","39970","41000"
"In post","2023","Finance","Camden and City of London","EO","10","10","30760","30950"
"In post","2023","Finance","Camden and City of London","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Camden and City of London","SEO/HEO","15","15","44070","41460"
"In post","2023","Finance","Cardiff and Vale of Glamorgan","AA/AO","60","55","23610","23240"
"In post","2023","Finance","Cardiff and Vale of Glamorgan","EO","55","50","29140","30610"
"In post","2023","Finance","Cardiff and Vale of Glamorgan","G6/G7","55","55","63650","63900"
"In post","2023","Finance","Cardiff and Vale of Glamorgan","SCS level","20","20","89760","84990"
"In post","2023","Finance","Cardiff and Vale of Glamorgan","SEO/HEO","135","125","41790","40680"
"In post","2023","Finance","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Hampshire","EO","45","45","27110","27470"
"In post","2023","Finance","Central Hampshire","G6/G7","35","35","56030","56730"
"In post","2023","Finance","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Hampshire","SEO/HEO","130","125","39020","36920"
"In post","2023","Finance","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Valleys","EO","25","20","30140","30610"
"In post","2023","Finance","Central Valleys","G6/G7","15","15","66050","63900"
"In post","2023","Finance","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Central Valleys","SEO/HEO","30","30","41790","39690"
"In post","2023","Finance","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","City of Edinburgh","AA/AO","30","30","25280","24710"
"In post","2023","Finance","City of Edinburgh","EO","25","25","31620","31760"
"In post","2023","Finance","City of Edinburgh","G6/G7","20","20","61230","58370"
"In post","2023","Finance","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","City of Edinburgh","SEO/HEO","45","45","42120","42350"
"In post","2023","Finance","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Clackmannanshire and Fife","EO","5","5","[c]","[c]"
"In post","2023","Finance","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Clackmannanshire and Fife","SEO/HEO","10","10","40380","41540"
"In post","2023","Finance","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Coventry","EO","35","35","26510","26940"
"In post","2023","Finance","Coventry","G6/G7","35","35","54540","51580"
"In post","2023","Finance","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Coventry","SEO/HEO","90","90","36090","37590"
"In post","2023","Finance","Croydon","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Croydon","EO","40","40","31660","31680"
"In post","2023","Finance","Croydon","G6/G7","85","80","66550","65230"
"In post","2023","Finance","Croydon","SCS level","5","5","[c]","[c]"
"In post","2023","Finance","Croydon","SEO/HEO","100","95","42190","42130"
"In post","2023","Finance","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","G6/G7","35","35","55870","51910"
"In post","2023","Finance","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","SEO/HEO","40","35","36970","37590"
"In post","2023","Finance","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","EO","10","10","26460","25920"
"In post","2023","Finance","Devon CC","G6/G7","20","20","52740","49400"
"In post","2023","Finance","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","SEO/HEO","30","25","35160","33560"
"In post","2023","Finance","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","EO","5","5","[c]","[c]"
"In post","2023","Finance","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dumfries and Galloway","AA/AO","10","5","[c]","[c]"
"In post","2023","Finance","Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","EO","5","5","[c]","[c]"
"In post","2023","Finance","Durham","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Durham","SEO/HEO","10","10","35890","36060"
"In post","2023","Finance","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","5","5","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","AA/AO","60","45","21640","21690"
"In post","2023","Finance","East Merseyside","EO","10","10","27910","28120"
"In post","2023","Finance","East Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","EO","5","5","[c]","[c]"
"In post","2023","Finance","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","AA/AO","95","80","22660","22520"
"In post","2023","Finance","Glasgow City","EO","30","30","27600","27890"
"In post","2023","Finance","Glasgow City","G6/G7","20","20","59570","57970"
"In post","2023","Finance","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","SEO/HEO","45","45","37660","35000"
"In post","2023","Finance","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","EO","10","10","27610","27770"
"In post","2023","Finance","Greater Manchester South West","G6/G7","25","25","60550","58590"
"In post","2023","Finance","Greater Manchester South West","SEO/HEO","45","45","37440","35820"
"In post","2023","Finance","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","EO","5","5","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","AA/AO","10","5","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","EO","25","20","32820","32530"
"In post","2023","Finance","Hackney and Newham","G6/G7","45","40","67390","65230"
"In post","2023","Finance","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","SEO/HEO","85","80","42620","42060"
"In post","2023","Finance","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","EO","10","10","27050","27140"
"In post","2023","Finance","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","EO","10","10","31230","31580"
"In post","2023","Finance","Hertfordshire CC","G6/G7","20","20","61630","60460"
"In post","2023","Finance","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","SEO/HEO","55","55","40700","38680"
"In post","2023","Finance","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","G6/G7","10","10","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","SEO/HEO","10","10","41210","42770"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","AA/AO","5","5","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Leeds","AA/AO","35","30","22440","22520"
"In post","2023","Finance","Leeds","EO","55","50","27320","28120"
"In post","2023","Finance","Leeds","G6/G7","120","115","57780","54760"
"In post","2023","Finance","Leeds","SCS level","15","15","80610","78330"
"In post","2023","Finance","Leeds","SEO/HEO","155","145","37350","38120"
"In post","2023","Finance","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Leicester","SEO/HEO","10","10","35860","34170"
"In post","2023","Finance","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Leicestershire CC and Rutland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Finance","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lincolnshire CC","AA/AO","15","15","22030","22220"
