"Status","Year","Disability","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Black","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scottish Government","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Statistics Authority","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Attorney General's Departments","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Attorney General's Departments","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Attorney General's Departments","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cabinet Office","Heterosexual / straight","35","35","51220","41870"
"In post","2023","Declared disabled","Mixed","Cabinet Office","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","30","41100","41060"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","35","41160","38990"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions","Heterosexual / straight","280","250","29420","28120"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions","LGBO","55","55","31530","28120"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions","Undeclared","45","40","28750","28120"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs","Heterosexual / straight","90","80","33730","32120"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs","Unknown","10","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Home Office","Heterosexual / straight","60","55","33330","29820"
"In post","2023","Declared disabled","Mixed","Home Office","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Home Office","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Heterosexual / straight","70","70","40730","39290"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
