"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North Nottinghamshire","Unknown","Unknown","45","40","24850","23640"
"In post","2023","20-29","North Yorkshire CC","AA/AO","AA","15","15","23020","21380"
"In post","2023","20-29","North Yorkshire CC","AA/AO","AO","50","50","26340","25350"
"In post","2023","20-29","North Yorkshire CC","EO","EO","30","30","27240","27110"
"In post","2023","20-29","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North Yorkshire CC","SEO/HEO","HEO","25","25","33240","33990"
"In post","2023","20-29","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North Yorkshire CC","Unknown","Unknown","30","30","25450","23640"
"In post","2023","20-29","North and North East Lincolnshire","AA/AO","AO","50","50","22020","21690"
"In post","2023","20-29","North and North East Lincolnshire","EO","EO","40","40","27030","28120"
"In post","2023","20-29","North and North East Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North and North East Lincolnshire","Unknown","Unknown","25","25","24370","23640"
"In post","2023","20-29","North and West Norfolk","AA/AO","AA","10","10","21130","19770"
"In post","2023","20-29","North and West Norfolk","AA/AO","AO","35","35","28820","28880"
"In post","2023","20-29","North and West Norfolk","EO","EO","5","5","[c]","[c]"
"In post","2023","20-29","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","North and West Norfolk","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Northumberland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northumberland","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","20-29","Northumberland","EO","EO","5","5","[c]","[c]"
"In post","2023","20-29","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northumberland","Unknown","Unknown","15","15","26080","24570"
"In post","2023","20-29","Norwich and East Norfolk","AA/AO","AA","15","15","22740","23230"
"In post","2023","20-29","Norwich and East Norfolk","AA/AO","AO","105","100","27430","28880"
"In post","2023","20-29","Norwich and East Norfolk","EO","EO","45","45","27820","27510"
"In post","2023","20-29","Norwich and East Norfolk","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","20-29","Norwich and East Norfolk","SEO/HEO","HEO","20","20","31830","31660"
"In post","2023","20-29","Norwich and East Norfolk","SEO/HEO","SEO","15","15","38340","39860"
"In post","2023","20-29","Norwich and East Norfolk","Unknown","Unknown","75","70","22780","21990"
"In post","2023","20-29","Nottingham","AA/AO","AA","30","30","22330","23230"
"In post","2023","20-29","Nottingham","AA/AO","AO","625","605","23810","22520"
"In post","2023","20-29","Nottingham","EO","EO","495","485","27650","27890"
"In post","2023","20-29","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Nottingham","G6/G7","G7","40","40","54670","55800"
"In post","2023","20-29","Nottingham","SEO/HEO","HEO","325","320","33740","34700"
"In post","2023","20-29","Nottingham","SEO/HEO","SEO","80","80","40830","41780"
"In post","2023","20-29","Nottingham","Unknown","Unknown","65","65","24540","23640"
"In post","2023","20-29","Orkney Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Orkney Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Overseas","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","20-29","Overseas","EO","EO","20","20","33670","34160"
"In post","2023","20-29","Overseas","G6/G7","G7","45","45","53680","53530"
"In post","2023","20-29","Overseas","SEO/HEO","HEO","210","210","35480","33540"
"In post","2023","20-29","Overseas","SEO/HEO","SEO","50","50","45220","42160"
"In post","2023","20-29","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Oxfordshire CC","AA/AO","AA","25","25","21980","22300"
"In post","2023","20-29","Oxfordshire CC","AA/AO","AO","130","125","29040","30880"
"In post","2023","20-29","Oxfordshire CC","EO","EO","55","55","28500","28120"
"In post","2023","20-29","Oxfordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","20-29","Oxfordshire CC","SEO/HEO","HEO","35","35","32680","32420"
"In post","2023","20-29","Oxfordshire CC","SEO/HEO","SEO","15","15","39270","39350"
"In post","2023","20-29","Oxfordshire CC","Unknown","Unknown","35","35","27760","25670"
"In post","2023","20-29","Perth and Kinross, and Stirling","AA/AO","AA","20","20","22980","22920"
"In post","2023","20-29","Perth and Kinross, and Stirling","AA/AO","AO","75","75","25460","24710"
"In post","2023","20-29","Perth and Kinross, and Stirling","EO","EO","70","70","31890","31290"
"In post","2023","20-29","Perth and Kinross, and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Perth and Kinross, and Stirling","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Perth and Kinross, and Stirling","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Peterborough","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Peterborough","AA/AO","AO","85","75","22590","22400"
"In post","2023","20-29","Peterborough","EO","EO","40","40","27460","28080"
"In post","2023","20-29","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Peterborough","SEO/HEO","HEO","20","20","32460","31670"
"In post","2023","20-29","Peterborough","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Peterborough","Unknown","Unknown","25","25","26720","25300"
"In post","2023","20-29","Plymouth","AA/AO","AA","20","20","22210","21380"
"In post","2023","20-29","Plymouth","AA/AO","AO","125","125","23950","22520"
"In post","2023","20-29","Plymouth","EO","EO","105","105","28570","28080"
"In post","2023","20-29","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Plymouth","SEO/HEO","HEO","50","50","35990","34850"
"In post","2023","20-29","Plymouth","SEO/HEO","SEO","20","20","42360","43760"
"In post","2023","20-29","Plymouth","Unknown","Unknown","75","75","25780","24570"
"In post","2023","20-29","Portsmouth","AA/AO","AA","15","15","21900","21380"
"In post","2023","20-29","Portsmouth","AA/AO","AO","140","135","23860","22520"
"In post","2023","20-29","Portsmouth","EO","EO","160","160","27880","27140"
"In post","2023","20-29","Portsmouth","G6/G7","G7","10","10","54460","54440"
"In post","2023","20-29","Portsmouth","SEO/HEO","HEO","70","70","33320","33830"
"In post","2023","20-29","Portsmouth","SEO/HEO","SEO","20","20","40480","41000"
"In post","2023","20-29","Portsmouth","Unknown","Unknown","25","25","24460","23640"
"In post","2023","20-29","Powys","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","20-29","Powys","EO","EO","10","10","[c]","[c]"
"In post","2023","20-29","Powys","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Powys","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Redbridge and Waltham Forest","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Redbridge and Waltham Forest","AA/AO","AO","70","70","25400","25610"
"In post","2023","20-29","Redbridge and Waltham Forest","EO","EO","70","65","32040","32520"
"In post","2023","20-29","Redbridge and Waltham Forest","SEO/HEO","HEO","15","15","36850","39150"
"In post","2023","20-29","Redbridge and Waltham Forest","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Redbridge and Waltham Forest","Unknown","Unknown","25","25","29850","28940"
"In post","2023","20-29","Sandwell","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","20-29","Sandwell","EO","EO","15","15","28080","28120"
"In post","2023","20-29","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Sandwell","Unknown","Unknown","25","25","25830","23640"
"In post","2023","20-29","Scottish Borders","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Scottish Borders","AA/AO","AO","50","45","26160","26220"
"In post","2023","20-29","Scottish Borders","EO","EO","20","20","30110","29450"
"In post","2023","20-29","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Sefton","AA/AO","AA","25","25","19580","19500"
"In post","2023","20-29","Sefton","AA/AO","AO","285","275","22260","22400"
"In post","2023","20-29","Sefton","EO","EO","295","295","26700","26130"
"In post","2023","20-29","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Sefton","SEO/HEO","HEO","110","110","32130","32780"
"In post","2023","20-29","Sefton","SEO/HEO","SEO","25","25","40170","40790"
"In post","2023","20-29","Sefton","Unknown","Unknown","20","20","25550","24110"
"In post","2023","20-29","Sheffield","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","20-29","Sheffield","AA/AO","AO","370","360","22250","22400"
"In post","2023","20-29","Sheffield","EO","EO","490","485","26440","25880"
"In post","2023","20-29","Sheffield","G6/G7","G6","10","10","63430","62540"
"In post","2023","20-29","Sheffield","G6/G7","G7","60","60","52740","51360"
"In post","2023","20-29","Sheffield","SEO/HEO","HEO","260","255","32200","32000"
"In post","2023","20-29","Sheffield","SEO/HEO","SEO","170","170","39210","38470"
"In post","2023","20-29","Sheffield","Unknown","Unknown","60","60","25650","24570"
"In post","2023","20-29","Shetland Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shetland Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shetland Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shropshire","AA/AO","AA","15","15","22770","23230"
"In post","2023","20-29","Shropshire","AA/AO","AO","45","45","28910","30440"
"In post","2023","20-29","Shropshire","EO","EO","15","15","28700","27140"
"In post","2023","20-29","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Shropshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Solihull","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Solihull","AA/AO","AO","55","55","22290","22400"
"In post","2023","20-29","Solihull","EO","EO","120","115","26460","25880"
"In post","2023","20-29","Solihull","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Solihull","SEO/HEO","HEO","25","25","32250","32000"
"In post","2023","20-29","Solihull","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Somerset CC","AA/AO","AA","10","10","21340","19770"
"In post","2023","20-29","Somerset CC","AA/AO","AO","70","70","21820","21690"
"In post","2023","20-29","Somerset CC","EO","EO","100","100","27660","27610"
"In post","2023","20-29","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Somerset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Somerset CC","SEO/HEO","HEO","45","45","33890","34370"
"In post","2023","20-29","Somerset CC","SEO/HEO","SEO","15","15","42460","43890"
"In post","2023","20-29","Somerset CC","Unknown","Unknown","30","30","25720","24570"
"In post","2023","20-29","South Ayrshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Ayrshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Ayrshire","EO","EO","15","15","29100","29100"
"In post","2023","20-29","South Hampshire","AA/AO","AA","20","15","20480","20150"
"In post","2023","20-29","South Hampshire","AA/AO","AO","85","80","22150","21630"
"In post","2023","20-29","South Hampshire","EO","EO","115","110","26190","24840"
"In post","2023","20-29","South Hampshire","G6/G7","G7","20","20","51610","51460"
"In post","2023","20-29","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Hampshire","SEO/HEO","HEO","190","190","31400","31560"
"In post","2023","20-29","South Hampshire","SEO/HEO","SEO","105","105","38770","39190"
"In post","2023","20-29","South Hampshire","Unknown","Unknown","35","35","22970","23640"
"In post","2023","20-29","South Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Lanarkshire","AA/AO","AO","305","295","22960","22520"
"In post","2023","20-29","South Lanarkshire","EO","EO","140","135","28060","28120"
"In post","2023","20-29","South Lanarkshire","G6/G7","G7","25","25","52010","52360"
"In post","2023","20-29","South Lanarkshire","SEO/HEO","HEO","55","55","34690","34950"
"In post","2023","20-29","South Lanarkshire","SEO/HEO","SEO","20","20","40750","41720"
"In post","2023","20-29","South Nottinghamshire","AA/AO","AA","15","15","22080","23230"
"In post","2023","20-29","South Nottinghamshire","AA/AO","AO","60","60","28210","28880"
"In post","2023","20-29","South Nottinghamshire","EO","EO","25","25","29890","28480"
"In post","2023","20-29","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Nottinghamshire","SEO/HEO","HEO","30","30","32120","31670"
"In post","2023","20-29","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Teesside","AA/AO","AO","55","55","21870","21690"
"In post","2023","20-29","South Teesside","EO","EO","40","40","27330","28120"
"In post","2023","20-29","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Teesside","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","South Teesside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South Teesside","Unknown","Unknown","25","25","24720","23640"
"In post","2023","20-29","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West Wales","AA/AO","AO","80","80","23260","22280"
"In post","2023","20-29","South West Wales","EO","EO","35","35","27030","26910"
"In post","2023","20-29","South West Wales","SEO/HEO","HEO","15","15","34220","34170"
"In post","2023","20-29","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West Wales","Unknown","Unknown","20","20","23940","24570"
"In post","2023","20-29","South and West Derbyshire","AA/AO","AA","10","10","23230","23230"
"In post","2023","20-29","South and West Derbyshire","AA/AO","AO","70","65","28830","28880"
"In post","2023","20-29","South and West Derbyshire","EO","EO","30","30","27970","28120"
"In post","2023","20-29","South and West Derbyshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South and West Derbyshire","SEO/HEO","HEO","20","20","33180","32800"
"In post","2023","20-29","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South and West Derbyshire","Unknown","Unknown","10","10","25290","24330"
"In post","2023","20-29","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Southampton","AA/AO","AO","35","35","22670","22500"
"In post","2023","20-29","Southampton","EO","EO","45","45","27270","26960"
"In post","2023","20-29","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Southampton","SEO/HEO","HEO","25","25","31690","31660"
"In post","2023","20-29","Southampton","SEO/HEO","SEO","15","15","40630","39820"
"In post","2023","20-29","Southampton","Unknown","Unknown","35","35","24850","23640"
"In post","2023","20-29","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Southend-on-Sea","EO","EO","5","5","[c]","[c]"
"In post","2023","20-29","Southend-on-Sea","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Southend-on-Sea","Unknown","Unknown","15","15","26080","23640"
"In post","2023","20-29","Staffordshire CC","AA/AO","AA","55","55","22940","23230"
"In post","2023","20-29","Staffordshire CC","AA/AO","AO","340","335","28630","29160"
"In post","2023","20-29","Staffordshire CC","EO","EO","135","135","29430","28120"
"In post","2023","20-29","Staffordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","20-29","Staffordshire CC","SEO/HEO","HEO","90","90","32650","33830"
"In post","2023","20-29","Staffordshire CC","SEO/HEO","SEO","20","20","40200","41000"
"In post","2023","20-29","Staffordshire CC","Unknown","Unknown","35","35","29090","30810"
"In post","2023","20-29","Stoke-on-Trent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Stoke-on-Trent","AA/AO","AO","120","110","21810","21780"
"In post","2023","20-29","Stoke-on-Trent","EO","EO","45","45","26480","25830"
"In post","2023","20-29","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Stoke-on-Trent","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Stoke-on-Trent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Stoke-on-Trent","Unknown","Unknown","25","25","26300","24570"
"In post","2023","20-29","Suffolk CC","AA/AO","AA","55","50","22570","23230"
"In post","2023","20-29","Suffolk CC","AA/AO","AO","245","240","27520","28880"
"In post","2023","20-29","Suffolk CC","EO","EO","160","155","27610","27580"
"In post","2023","20-29","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Suffolk CC","SEO/HEO","HEO","65","65","31500","30820"
"In post","2023","20-29","Suffolk CC","SEO/HEO","SEO","15","15","39050","37680"
"In post","2023","20-29","Suffolk CC","Unknown","Unknown","55","50","25500","25210"
"In post","2023","20-29","Sunderland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Sunderland","AA/AO","AO","220","210","22320","22520"
"In post","2023","20-29","Sunderland","EO","EO","95","90","28720","28120"
"In post","2023","20-29","Sunderland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Sunderland","SEO/HEO","HEO","25","25","34650","34400"
"In post","2023","20-29","Sunderland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Sunderland","Unknown","Unknown","20","20","25740","24570"
"In post","2023","20-29","Swansea","AA/AO","AA","200","180","19330","19000"
"In post","2023","20-29","Swansea","AA/AO","AO","570","545","23030","22500"
"In post","2023","20-29","Swansea","EO","EO","190","185","27670","27190"
"In post","2023","20-29","Swansea","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","20-29","Swansea","SEO/HEO","HEO","95","95","33200","31940"
"In post","2023","20-29","Swansea","SEO/HEO","SEO","30","30","45040","44700"
"In post","2023","20-29","Swansea","Unknown","Unknown","45","45","24630","24570"
"In post","2023","20-29","Swindon","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","20-29","Swindon","EO","EO","10","10","[c]","[c]"
"In post","2023","20-29","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Swindon","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Swindon","Unknown","Unknown","20","20","26630","24930"
"In post","2023","20-29","Telford and Wrekin","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","20-29","Telford and Wrekin","AA/AO","AO","45","45","22960","23390"
"In post","2023","20-29","Telford and Wrekin","EO","EO","95","95","28000","28080"
"In post","2023","20-29","Telford and Wrekin","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","20-29","Telford and Wrekin","SEO/HEO","HEO","55","50","34680","34700"
"In post","2023","20-29","Telford and Wrekin","SEO/HEO","SEO","40","40","42230","42140"
"In post","2023","20-29","Telford and Wrekin","Unknown","Unknown","10","10","24930","24490"
"In post","2023","20-29","Thurrock","AA/AO","AO","40","40","22400","22400"
"In post","2023","20-29","Thurrock","EO","EO","35","35","26750","25880"
"In post","2023","20-29","Thurrock","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Torbay","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","20-29","Torbay","EO","EO","5","5","[c]","[c]"
"In post","2023","20-29","Torbay","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Torbay","Unknown","Unknown","10","10","25220","24110"
"In post","2023","20-29","Tower Hamlets","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tower Hamlets","AA/AO","AO","80","80","24550","25480"
"In post","2023","20-29","Tower Hamlets","EO","EO","310","310","28660","28370"
"In post","2023","20-29","Tower Hamlets","G6/G7","G6","15","15","65500","66530"
"In post","2023","20-29","Tower Hamlets","G6/G7","G7","190","190","55710","55870"
"In post","2023","20-29","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tower Hamlets","SEO/HEO","HEO","445","445","34510","35100"
"In post","2023","20-29","Tower Hamlets","SEO/HEO","SEO","195","190","43090","43650"
"In post","2023","20-29","Tower Hamlets","Unknown","Unknown","25","25","29500","28580"
"In post","2023","20-29","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tyneside","AA/AO","AO","970","945","22110","22500"
"In post","2023","20-29","Tyneside","EO","EO","890","880","27540","28120"
"In post","2023","20-29","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Tyneside","G6/G7","G7","80","80","53470","53010"
"In post","2023","20-29","Tyneside","SEO/HEO","HEO","530","525","33670","34400"
"In post","2023","20-29","Tyneside","SEO/HEO","SEO","220","220","40580","41780"
"In post","2023","20-29","Tyneside","Unknown","Unknown","95","90","24790","23640"
"In post","2023","20-29","Unknown","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","AA/AO","AO","45","45","23720","22400"
"In post","2023","20-29","Unknown","EO","EO","65","65","26470","25830"
"In post","2023","20-29","Unknown","G6/G7","G7","10","10","55960","55790"
"In post","2023","20-29","Unknown","SEO/HEO","HEO","25","25","33040","33990"
"In post","2023","20-29","Unknown","SEO/HEO","SEO","15","15","41510","39960"
"In post","2023","20-29","Unknown","Unknown","Unknown","375","375","32290","33280"
"In post","2023","20-29","Wakefield","AA/AO","AA","35","35","23150","23230"
"In post","2023","20-29","Wakefield","AA/AO","AO","150","145","29390","28880"
"In post","2023","20-29","Wakefield","EO","EO","50","50","31300","28480"
"In post","2023","20-29","Wakefield","SEO/HEO","HEO","15","15","31530","31270"
"In post","2023","20-29","Wakefield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Wakefield","Unknown","Unknown","45","40","24960","24330"
"In post","2023","20-29","Walsall","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","20-29","Walsall","EO","EO","10","10","[c]","[c]"
"In post","2023","20-29","Walsall","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Walsall","Unknown","Unknown","15","15","24670","23640"
"In post","2023","20-29","Wandsworth","AA/AO","AA","20","15","27830","28400"
"In post","2023","20-29","Wandsworth","AA/AO","AO","120","120","33120","33800"
"In post","2023","20-29","Wandsworth","EO","EO","15","15","34560","32520"
"In post","2023","20-29","Wandsworth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Wandsworth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Wandsworth","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Wandsworth","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Wandsworth","Unknown","Unknown","15","15","28880","28110"
"In post","2023","20-29","Warrington","AA/AO","AA","20","20","23080","23230"
"In post","2023","20-29","Warrington","AA/AO","AO","125","120","28790","28880"
"In post","2023","20-29","Warrington","EO","EO","155","155","32580","32540"
"In post","2023","20-29","Warrington","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Warrington","SEO/HEO","HEO","45","45","35230","34000"
"In post","2023","20-29","Warrington","SEO/HEO","SEO","15","15","40410","37300"
"In post","2023","20-29","Warrington","Unknown","Unknown","15","10","23580","23640"
"In post","2023","20-29","Warwickshire CC","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","20-29","Warwickshire CC","AA/AO","AO","40","40","22240","21780"
"In post","2023","20-29","Warwickshire CC","EO","EO","20","20","27590","28120"
"In post","2023","20-29","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Warwickshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Warwickshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Warwickshire CC","Unknown","Unknown","50","50","25570","23640"
"In post","2023","20-29","West Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Cumbria","AA/AO","AO","110","105","23700","22150"
"In post","2023","20-29","West Cumbria","EO","EO","20","20","26680","25920"
"In post","2023","20-29","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Cumbria","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","20-29","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Cumbria","Unknown","Unknown","40","40","28550","30620"
"In post","2023","20-29","West Essex","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","20-29","West Essex","EO","EO","40","40","26810","25880"
"In post","2023","20-29","West Essex","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","West Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Essex","Unknown","Unknown","10","10","26260","23640"
"In post","2023","20-29","West Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Kent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","West Lothian","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Lothian","AA/AO","AO","15","10","23810","23700"
"In post","2023","20-29","West Lothian","EO","EO","15","15","29460","29100"
"In post","2023","20-29","West Lothian","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","20-29","West Lothian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Northamptonshire","AA/AO","AA","15","15","22370","23230"
"In post","2023","20-29","West Northamptonshire","AA/AO","AO","105","100","25970","26950"
"In post","2023","20-29","West Northamptonshire","EO","EO","20","20","28190","28120"
"In post","2023","20-29","West Northamptonshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","20-29","West Northamptonshire","Unknown","Unknown","30","30","27620","25300"
"In post","2023","20-29","West Surrey","AA/AO","AA","15","15","22760","23230"
"In post","2023","20-29","West Surrey","AA/AO","AO","140","140","27550","25340"
"In post","2023","20-29","West Surrey","EO","EO","125","125","29720","29080"
"In post","2023","20-29","West Surrey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Surrey","SEO/HEO","HEO","55","55","34000","33830"
"In post","2023","20-29","West Surrey","SEO/HEO","SEO","15","15","40380","40260"
"In post","2023","20-29","West Surrey","Unknown","Unknown","45","45","26880","24570"
"In post","2023","20-29","West Sussex (North East)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Sussex (North East)","AA/AO","AO","20","20","23470","23400"
