"Status","Year","Organisation","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Legal Department","Policy","Westminster","London","10","10","47330","45440"
"In post","2023","Government Legal Department","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Project Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Project Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Project Delivery","Westminster","London","15","10","55740","53570"
"In post","2023","Government Legal Department","Property","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Property","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Security","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Security","Westminster","London","10","10","[c]","[c]"
"In post","2023","Government Legal Department","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Communications","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Birmingham","Outside London","10","10","60810","55790"
"In post","2023","Government Property Agency","Digital, Data and Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Westminster","London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Birmingham","Outside London","35","35","44410","40000"
"In post","2023","Government Property Agency","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Leeds","Outside London","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Manchester","Outside London","10","10","38720","38420"
"In post","2023","Government Property Agency","Finance","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Westminster","London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Internal Audit","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Other","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Westminster","London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Westminster","London","20","20","57810","60430"
"In post","2023","Government Property Agency","Property","Birmingham","Outside London","20","20","45560","38420"
"In post","2023","Government Property Agency","Property","Bristol, City of","Outside London","10","10","58460","61860"
"In post","2023","Government Property Agency","Property","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Property","Leeds","Outside London","40","40","53410","52660"
"In post","2023","Government Property Agency","Property","Manchester","Outside London","30","30","52870","51020"
"In post","2023","Government Property Agency","Property","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Property","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Property","Nottingham","Outside London","25","20","49670","53220"
"In post","2023","Government Property Agency","Property","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Property","Westminster","London","75","70","51300","54250"
"In post","2023","Government Property Agency","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Security","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Westminster","London","10","10","48250","43650"
"In post","2023","HM Courts and Tribunals Service","Counter Fraud","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Birmingham","Outside London","35","35","37710","37680"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Greater Manchester South West","Outside London","15","15","36810","34470"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Leicester","Outside London","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Manchester","Outside London","10","10","39570","37680"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Stoke-on-Trent","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Westminster","London","85","85","46050","43650"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Economics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Westminster","London","50","50","48210","43650"
"In post","2023","HM Courts and Tribunals Service","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Westminster","London","20","20","55720","55940"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Berkshire","Outside London","15","15","43530","43710"
"In post","2023","HM Courts and Tribunals Service","Legal","Birmingham","Outside London","30","30","39070","37680"
"In post","2023","HM Courts and Tribunals Service","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Blackpool","Outside London","[c]","[c]","[c]","[c]"
