"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Grants Management","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","AA/AO","Unknown","35","[c]","21640","21300"
"Leaver CS","2023","Grants Management","North West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6/G7","Heterosexual / straight","55","[c]","61150","58300"
"Leaver CS","2023","Human Resources","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO/HEO","Heterosexual / straight","65","[c]","40250","40070"
"Leaver CS","2023","Human Resources","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","Heterosexual / straight","35","[c]","36590","34970"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","SEO/HEO","Unknown","35","[c]","47660","47620"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","Heterosexual / straight","30","[c]","22140","22030"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","Heterosexual / straight","55","[c]","22010","22220"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Heterosexual / straight","45","[c]","28930","27470"
"Leaver CS","2023","Human Resources","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","Heterosexual / straight","40","[c]","36460","34300"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","Heterosexual / straight","55","[c]","21560","21380"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Heterosexual / straight","40","[c]","28350","27140"
"Leaver CS","2023","Human Resources","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","Heterosexual / straight","40","[c]","37980","36500"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
