"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Communications","10","10","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Corporate Finance","5","5","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Digital, Data and Technology","30","30","57190","58050"
"In post","2023","30-39","Competition and Markets Authority","Economics","45","45","69030","73510"
"In post","2023","30-39","Competition and Markets Authority","Human Resources","5","5","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Legal","65","65","70580","73510"
"In post","2023","30-39","Competition and Markets Authority","Policy","10","10","65670","59500"
"In post","2023","30-39","Competition and Markets Authority","Project Delivery","130","125","58860","57540"
"In post","2023","30-39","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Competition and Markets Authority","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Commercial","20","20","45680","44980"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Communications","85","80","47410","44340"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Corporate Finance","10","10","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Counter Fraud","75","70","29550","25610"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","265","260","41930","39820"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Economics","55","55","59290","59600"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Finance","95","95","48300","50230"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Human Resources","115","110","39860","35470"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","10","10","31780","31750"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Internal Audit","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","15","15","36640","35040"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Legal","35","35","49500","46040"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Operational Delivery","920","875","33150","31350"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Operational Research","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Other","80","75","38930","39650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Policy","1580","1545","52290","55120"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Project Delivery","135","130","45660","45150"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Property","10","10","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Science and Engineering","310","300","41250","40420"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Security","15","15","42840","43650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Statistics","20","20","48470","46980"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Commercial","10","10","60540","56280"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Communications","20","20","59480","58760"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","10","10","52680","52900"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Economics","20","20","61240","61260"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Finance","40","40","52810","56150"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Human Resources","35","30","40800","36540"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Operational Research","10","10","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Other","30","30","40740","35330"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Policy","450","440","52880","53030"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Project Delivery","80","80","49450","53030"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Social Research","10","10","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Statistics","10","10","[c]","[c]"
"In post","2023","30-39","Department for Education","Commercial","60","60","42440","39090"
"In post","2023","30-39","Department for Education","Communications","75","75","42390","43250"
"In post","2023","30-39","Department for Education","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Digital, Data and Technology","285","280","43360","39590"
"In post","2023","30-39","Department for Education","Economics","25","25","54310","55020"
"In post","2023","30-39","Department for Education","Finance","140","135","44100","38070"
"In post","2023","30-39","Department for Education","Geography","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Human Resources","60","60","36790","34400"
"In post","2023","30-39","Department for Education","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","Department for Education","Legal","15","15","51910","52150"
"In post","2023","30-39","Department for Education","Operational Delivery","495","480","40890","37590"
"In post","2023","30-39","Department for Education","Operational Research","35","30","48690","46600"
"In post","2023","30-39","Department for Education","Policy","700","670","49110","51360"
"In post","2023","30-39","Department for Education","Project Delivery","315","305","46600","51360"
"In post","2023","30-39","Department for Education","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Social Research","40","40","47340","43250"
"In post","2023","30-39","Department for Education","Statistics","110","105","45730","43490"
"In post","2023","30-39","Department for Education","Unknown","10","10","39820","38460"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Commercial","40","40","37340","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Communications","60","55","44610","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","200","195","43750","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Economics","15","15","45160","44830"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Finance","70","70","44120","40630"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Human Resources","55","50","42500","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","10","10","35520","32510"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Operational Delivery","980","925","27410","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Other","20","20","35060","32070"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Policy","1095","1055","45450","40720"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Project Delivery","50","45","37500","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Property","75","70","38680","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Science and Engineering","250","245","32820","30520"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","25","20","39470","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Veterinarian","75","75","39220","37330"
"In post","2023","30-39","Department for International Trade","Commercial","10","10","41520","42280"
"In post","2023","30-39","Department for International Trade","Communications","40","40","47830","44440"
"In post","2023","30-39","Department for International Trade","Digital, Data and Technology","70","70","54020","52590"
"In post","2023","30-39","Department for International Trade","Economics","40","40","58520","56320"
"In post","2023","30-39","Department for International Trade","Finance","30","30","54550","55500"
"In post","2023","30-39","Department for International Trade","Human Resources","45","45","44830","38050"
"In post","2023","30-39","Department for International Trade","International Trade","565","555","51610","55370"
"In post","2023","30-39","Department for International Trade","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Operational Delivery","20","20","46270","41730"
"In post","2023","30-39","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Other","30","30","50550","47180"
"In post","2023","30-39","Department for International Trade","Policy","70","70","54040","55500"
"In post","2023","30-39","Department for International Trade","Project Delivery","35","35","50140","52140"
"In post","2023","30-39","Department for International Trade","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Social Research","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Statistics","20","20","51800","52000"
"In post","2023","30-39","Department for International Trade","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Commercial","15","15","43190","40980"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Communications","30","30","49360","54630"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","60","55","53990","56080"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Economics","10","10","53840","54740"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Finance","40","35","52970","54630"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Human Resources","30","25","41700","36250"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","10","10","37810","32370"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Operational Delivery","150","145","37140","34310"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Planning","35","35","43340","41190"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Planning Inspectors","70","65","51420","48660"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Policy","570","555","51790","54630"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Project Delivery","55","55","48170","49700"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Security","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Social Research","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","Statistics","40","40","49810","54630"
"In post","2023","30-39","Department for Transport","Commercial","100","95","38700","35760"
"In post","2023","30-39","Department for Transport","Communications","80","80","41470","39430"
"In post","2023","30-39","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","Counter Fraud","5","5","[c]","[c]"
"In post","2023","30-39","Department for Transport","Digital, Data and Technology","340","335","37980","34850"
"In post","2023","30-39","Department for Transport","Economics","35","35","61970","56900"
"In post","2023","30-39","Department for Transport","Finance","110","110","41260","38160"
"In post","2023","30-39","Department for Transport","Human Resources","115","110","38640","34060"
"In post","2023","30-39","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Transport","International Trade","15","15","55300","55740"
"In post","2023","30-39","Department for Transport","Knowledge and Information Management","10","10","37770","36410"
"In post","2023","30-39","Department for Transport","Medicine","10","5","[c]","[c]"
"In post","2023","30-39","Department for Transport","Operational Delivery","1865","1700","25910","22500"
"In post","2023","30-39","Department for Transport","Operational Research","15","15","40290","40200"
"In post","2023","30-39","Department for Transport","Other","15","10","49240","44570"
"In post","2023","30-39","Department for Transport","Planning","10","10","41260","39430"
"In post","2023","30-39","Department for Transport","Policy","450","440","50790","55190"
"In post","2023","30-39","Department for Transport","Project Delivery","160","155","51110","55190"
"In post","2023","30-39","Department for Transport","Property","25","20","31170","31660"
"In post","2023","30-39","Department for Transport","Science and Engineering","65","60","47730","44520"
"In post","2023","30-39","Department for Transport","Security","75","75","35810","31010"
"In post","2023","30-39","Department for Transport","Social Research","20","20","51330","53170"
"In post","2023","30-39","Department for Transport","Statistics","25","25","48660","43750"
"In post","2023","30-39","Department for Transport","Unknown","150","145","50590","50240"
"In post","2023","30-39","Department for Work and Pensions","Commercial","125","125","38390","38470"
"In post","2023","30-39","Department for Work and Pensions","Communications","25","25","44050","43700"
"In post","2023","30-39","Department for Work and Pensions","Counter Fraud","950","895","29320","28120"
"In post","2023","30-39","Department for Work and Pensions","Digital, Data and Technology","825","810","42820","38470"
"In post","2023","30-39","Department for Work and Pensions","Economics","10","10","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Finance","195","190","40650","38470"
"In post","2023","30-39","Department for Work and Pensions","Human Resources","130","125","41590","38470"
"In post","2023","30-39","Department for Work and Pensions","Knowledge and Information Management","110","110","40090","34170"
"In post","2023","30-39","Department for Work and Pensions","Legal","5","5","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Operational Delivery","10305","9445","27890","28120"
"In post","2023","30-39","Department for Work and Pensions","Operational Research","5","5","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Other","800","725","26730","21690"
"In post","2023","30-39","Department for Work and Pensions","Policy","220","210","46860","43760"
"In post","2023","30-39","Department for Work and Pensions","Project Delivery","190","180","38410","34170"
"In post","2023","30-39","Department for Work and Pensions","Property","40","35","41790","39600"
"In post","2023","30-39","Department for Work and Pensions","Psychology","15","15","33240","32520"
"In post","2023","30-39","Department for Work and Pensions","Science and Engineering","90","90","35300","32840"
"In post","2023","30-39","Department for Work and Pensions","Security","80","75","39640","38470"
"In post","2023","30-39","Department for Work and Pensions","Social Research","10","5","[c]","[c]"
"In post","2023","30-39","Department for Work and Pensions","Statistics","60","55","43930","38810"
"In post","2023","30-39","Department for Work and Pensions","Unknown","115","110","32690","28120"
"In post","2023","30-39","Department of Health and Social Care","Commercial","45","45","42640","38460"
"In post","2023","30-39","Department of Health and Social Care","Communications","55","55","49010","46000"
"In post","2023","30-39","Department of Health and Social Care","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","Digital, Data and Technology","130","125","49900","49590"
"In post","2023","30-39","Department of Health and Social Care","Economics","10","10","56050","55230"
"In post","2023","30-39","Department of Health and Social Care","Finance","65","65","42660","41190"
"In post","2023","30-39","Department of Health and Social Care","Human Resources","85","85","41380","33640"
"In post","2023","30-39","Department of Health and Social Care","Knowledge and Information Management","10","10","43620","41330"
"In post","2023","30-39","Department of Health and Social Care","Legal","10","10","45580","41620"
"In post","2023","30-39","Department of Health and Social Care","Medicine","105","95","65270","54570"
"In post","2023","30-39","Department of Health and Social Care","Operational Delivery","740","710","41280","37920"
"In post","2023","30-39","Department of Health and Social Care","Operational Research","25","25","47740","47040"
"In post","2023","30-39","Department of Health and Social Care","Other","40","40","47420","50610"
"In post","2023","30-39","Department of Health and Social Care","Policy","125","120","52950","54690"
"In post","2023","30-39","Department of Health and Social Care","Project Delivery","20","20","48410","46000"
"In post","2023","30-39","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","Science and Engineering","470","450","40250","39350"
"In post","2023","30-39","Department of Health and Social Care","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","Social Research","5","5","[c]","[c]"
"In post","2023","30-39","Department of Health and Social Care","Statistics","25","20","47640","51920"
"In post","2023","30-39","Department of Health and Social Care","Unknown","715","690","50820","52870"
"In post","2023","30-39","Estyn","Communications","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Estyn","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Estyn","Operational Delivery","5","5","[c]","[c]"
"In post","2023","30-39","Estyn","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Commercial","5","5","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Communications","25","25","37270","37910"
"In post","2023","30-39","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Digital, Data and Technology","15","15","46760","43460"
"In post","2023","30-39","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Finance","10","10","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Human Resources","10","5","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","International Trade","5","5","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Legal","5","5","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Operational Delivery","85","85","33940","31260"
"In post","2023","30-39","Food Standards Agency","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Policy","90","90","40960","38100"
"In post","2023","30-39","Food Standards Agency","Project Delivery","15","15","45200","40750"
"In post","2023","30-39","Food Standards Agency","Science and Engineering","50","50","37500","37720"
"In post","2023","30-39","Food Standards Agency","Security","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Food Standards Agency","Veterinarian","10","10","38270","38100"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Commercial","25","25","39630","35460"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Communications","35","35","49740","49140"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Digital, Data and Technology","90","90","42800","40440"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Economics","10","10","55730","58960"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Finance","135","130","43010","40600"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Human Resources","75","70","46820","43000"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Intelligence Analysis","45","45","46350","43740"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Internal Audit","25","25","43850","42850"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Legal","35","35","62150","65730"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Operational Delivery","45","40","46580","40600"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Other","25","25","44710","42480"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Policy","1355","1345","50470","53500"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Project Delivery","145","140","50300","53500"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Property","50","50","43890","42150"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Security","120","120","41910","39640"
"In post","2023","30-39","Foreign, Commonwealth and Development Office","Unknown","105","100","51190","53500"
"In post","2023","30-39","HM Land Registry","Commercial","5","5","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Communications","10","10","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Digital, Data and Technology","140","140","38230","39460"
"In post","2023","30-39","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Finance","10","10","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Human Resources","15","15","34000","34850"
"In post","2023","30-39","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Legal","75","70","51880","56190"
"In post","2023","30-39","HM Land Registry","Operational Delivery","915","855","27150","28080"
"In post","2023","30-39","HM Land Registry","Other","10","5","[c]","[c]"
"In post","2023","30-39","HM Land Registry","Project Delivery","40","40","36990","39520"
"In post","2023","30-39","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Communications","65","60","44070","41780"
"In post","2023","30-39","HM Revenue and Customs","Counter Fraud","585","575","33600","32540"
"In post","2023","30-39","HM Revenue and Customs","Digital, Data and Technology","665","655","42280","41780"
"In post","2023","30-39","HM Revenue and Customs","Economics","30","30","61160","65230"
"In post","2023","30-39","HM Revenue and Customs","Finance","175","170","43460","41780"
"In post","2023","30-39","HM Revenue and Customs","Human Resources","215","205","40200","35000"
"In post","2023","30-39","HM Revenue and Customs","Intelligence Analysis","80","80","39150","35000"
"In post","2023","30-39","HM Revenue and Customs","Internal Audit","10","10","43230","42510"
"In post","2023","30-39","HM Revenue and Customs","International Trade","40","35","37330","35000"
"In post","2023","30-39","HM Revenue and Customs","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2023","30-39","HM Revenue and Customs","Legal","655","635","38950","34700"
"In post","2023","30-39","HM Revenue and Customs","Operational Delivery","6620","6240","29010","27890"
"In post","2023","30-39","HM Revenue and Customs","Operational Research","80","75","44020","42510"
"In post","2023","30-39","HM Revenue and Customs","Other","80","75","50220","54680"
"In post","2023","30-39","HM Revenue and Customs","Policy","215","210","58750","61530"
"In post","2023","30-39","HM Revenue and Customs","Project Delivery","615","600","45410","42140"
"In post","2023","30-39","HM Revenue and Customs","Property","380","365","35350","32970"
"In post","2023","30-39","HM Revenue and Customs","Security","25","25","41080","42330"
"In post","2023","30-39","HM Revenue and Customs","Social Research","45","40","50560","42510"
"In post","2023","30-39","HM Revenue and Customs","Statistics","100","100","51860","49290"
"In post","2023","30-39","HM Revenue and Customs","Tax","5150","4975","37130","34700"
"In post","2023","30-39","HM Revenue and Customs","Unknown","1570","1530","40150","35000"
"In post","2023","30-39","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Communications","20","20","50790","54090"
"In post","2023","30-39","HM Treasury","Corporate Finance","5","5","[c]","[c]"
"In post","2023","30-39","HM Treasury","Digital, Data and Technology","10","10","47090","41740"
"In post","2023","30-39","HM Treasury","Economics","75","75","56870","54810"
"In post","2023","30-39","HM Treasury","Finance","30","30","50020","53820"
"In post","2023","30-39","HM Treasury","Human Resources","30","30","45300","48780"
"In post","2023","30-39","HM Treasury","Internal Audit","55","50","49150","49500"
"In post","2023","30-39","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Operational Delivery","30","30","36690","32970"
"In post","2023","30-39","HM Treasury","Other","5","5","[c]","[c]"
"In post","2023","30-39","HM Treasury","Policy","545","535","55950","54680"
"In post","2023","30-39","HM Treasury","Project Delivery","5","5","[c]","[c]"
"In post","2023","30-39","HM Treasury","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Commercial","30","30","38510","39090"
"In post","2023","30-39","Home Office","Communications","60","60","53150","56630"
"In post","2023","30-39","Home Office","Counter Fraud","45","40","27090","25880"
"In post","2023","30-39","Home Office","Digital, Data and Technology","430","425","49580","45460"
"In post","2023","30-39","Home Office","Economics","20","20","63400","63430"
"In post","2023","30-39","Home Office","Finance","80","75","49140","43210"
"In post","2023","30-39","Home Office","Human Resources","130","125","40220","37880"
"In post","2023","30-39","Home Office","Intelligence Analysis","315","305","29430","26620"
"In post","2023","30-39","Home Office","Knowledge and Information Management","25","20","40280","39000"
"In post","2023","30-39","Home Office","Operational Delivery","7150","6760","28340","25980"
"In post","2023","30-39","Home Office","Operational Research","30","30","53980","59440"
"In post","2023","30-39","Home Office","Other","385","365","33980","32000"
"In post","2023","30-39","Home Office","Policy","910","890","52280","59000"
"In post","2023","30-39","Home Office","Project Delivery","470","460","44370","42850"
"In post","2023","30-39","Home Office","Property","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Home Office","Science and Engineering","20","15","46450","39330"
"In post","2023","30-39","Home Office","Security","55","55","35160","30200"
"In post","2023","30-39","Home Office","Social Research","60","60","51940","45450"
"In post","2023","30-39","Home Office","Statistics","30","30","47540","44610"
"In post","2023","30-39","Home Office","Unknown","40","40","48770","48920"
"In post","2023","30-39","Ministry of Defence","Commercial","575","555","38950","35810"
"In post","2023","30-39","Ministry of Defence","Communications","120","115","40140","38520"
"In post","2023","30-39","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Digital, Data and Technology","475","465","38140","34370"
"In post","2023","30-39","Ministry of Defence","Finance","485","465","41980","41200"
"In post","2023","30-39","Ministry of Defence","Geography","130","125","34480","34370"
"In post","2023","30-39","Ministry of Defence","Human Resources","635","605","36740","34300"
"In post","2023","30-39","Ministry of Defence","Intelligence Analysis","210","210","41610","38020"
"In post","2023","30-39","Ministry of Defence","Internal Audit","20","15","40220","38080"
"In post","2023","30-39","Ministry of Defence","Knowledge and Information Management","140","140","32680","33070"
"In post","2023","30-39","Ministry of Defence","Legal","10","10","59770","50790"
"In post","2023","30-39","Ministry of Defence","Medicine","400","345","42810","39730"
"In post","2023","30-39","Ministry of Defence","Operational Delivery","1750","1665","30790","27470"
"In post","2023","30-39","Ministry of Defence","Operational Research","70","70","42770","40250"
"In post","2023","30-39","Ministry of Defence","Other","950","925","37020","36440"
"In post","2023","30-39","Ministry of Defence","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Defence","Policy","400","395","51500","46480"
"In post","2023","30-39","Ministry of Defence","Project Delivery","1420","1375","41740","41000"
"In post","2023","30-39","Ministry of Defence","Property","230","225","35610","34300"
"In post","2023","30-39","Ministry of Defence","Psychology","15","15","47210","49260"
"In post","2023","30-39","Ministry of Defence","Science and Engineering","1615","1595","43130","42620"
"In post","2023","30-39","Ministry of Defence","Security","1200","1190","33350","30700"
"In post","2023","30-39","Ministry of Defence","Statistics","80","75","43900","42750"
"In post","2023","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Commercial","180","175","40010","37680"
"In post","2023","30-39","Ministry of Justice","Communications","95","90","44030","43650"
"In post","2023","30-39","Ministry of Justice","Digital, Data and Technology","460","455","47900","46000"
"In post","2023","30-39","Ministry of Justice","Economics","10","10","57210","61530"
"In post","2023","30-39","Ministry of Justice","Finance","130","130","41870","37680"
"In post","2023","30-39","Ministry of Justice","Human Resources","340","335","40060","37680"
"In post","2023","30-39","Ministry of Justice","Intelligence Analysis","140","135","31930","28480"
"In post","2023","30-39","Ministry of Justice","Internal Audit","10","10","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Knowledge and Information Management","30","30","30760","29660"
"In post","2023","30-39","Ministry of Justice","Legal","220","210","39100","37680"
"In post","2023","30-39","Ministry of Justice","Operational Delivery","18595","17630","30730","30410"
"In post","2023","30-39","Ministry of Justice","Operational Research","40","40","55440","59790"
"In post","2023","30-39","Ministry of Justice","Other","50","50","38980","35410"
"In post","2023","30-39","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Ministry of Justice","Policy","360","355","50150","47360"
"In post","2023","30-39","Ministry of Justice","Project Delivery","120","120","43410","43650"
"In post","2023","30-39","Ministry of Justice","Property","75","75","42670","41510"
"In post","2023","30-39","Ministry of Justice","Psychology","560","540","36390","32420"
"In post","2023","30-39","Ministry of Justice","Security","35","35","42680","39350"
"In post","2023","30-39","Ministry of Justice","Social Research","40","35","52200","53740"
"In post","2023","30-39","Ministry of Justice","Statistics","55","55","49200","48930"
"In post","2023","30-39","Ministry of Justice","Unknown","35","35","38190","35410"
