"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Leicester","Unknown","Male","85","80","30370","26070"
"In post","2023","No function","Leicestershire CC and Rutland","AA/AO","Female","445","385","24430","22400"
"In post","2023","No function","Leicestershire CC and Rutland","AA/AO","Male","370","355","27740","28880"
"In post","2023","No function","Leicestershire CC and Rutland","EO","Female","295","270","28340","28120"
"In post","2023","No function","Leicestershire CC and Rutland","EO","Male","270","260","29770","28120"
"In post","2023","No function","Leicestershire CC and Rutland","G6/G7","Female","35","35","64380","61420"
"In post","2023","No function","Leicestershire CC and Rutland","G6/G7","Male","40","40","64800","61720"
"In post","2023","No function","Leicestershire CC and Rutland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Leicestershire CC and Rutland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Leicestershire CC and Rutland","SEO/HEO","Female","165","155","37540","34530"
"In post","2023","No function","Leicestershire CC and Rutland","SEO/HEO","Male","185","180","40470","40180"
"In post","2023","No function","Leicestershire CC and Rutland","Unknown","Female","55","50","32770","31510"
"In post","2023","No function","Leicestershire CC and Rutland","Unknown","Male","10","10","[c]","[c]"
"In post","2023","No function","Lewisham and Southwark","AA/AO","Female","80","75","25390","25480"
"In post","2023","No function","Lewisham and Southwark","AA/AO","Male","130","115","31110","34390"
"In post","2023","No function","Lewisham and Southwark","EO","Female","210","200","31800","32520"
"In post","2023","No function","Lewisham and Southwark","EO","Male","115","110","31880","32520"
"In post","2023","No function","Lewisham and Southwark","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","Lewisham and Southwark","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","No function","Lewisham and Southwark","SCS level","Female","5","5","[c]","[c]"
"In post","2023","No function","Lewisham and Southwark","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Lewisham and Southwark","SEO/HEO","Female","45","45","41720","39150"
"In post","2023","No function","Lewisham and Southwark","SEO/HEO","Male","30","30","39160","39150"
"In post","2023","No function","Lewisham and Southwark","Unknown","Female","360","345","36310","33820"
"In post","2023","No function","Lewisham and Southwark","Unknown","Male","140","140","36000","33820"
"In post","2023","No function","Lincolnshire CC","AA/AO","Female","585","525","23690","22220"
"In post","2023","No function","Lincolnshire CC","AA/AO","Male","540","520","26580","25340"
"In post","2023","No function","Lincolnshire CC","EO","Female","320","285","28320","28120"
"In post","2023","No function","Lincolnshire CC","EO","Male","280","265","29860","28120"
"In post","2023","No function","Lincolnshire CC","G6/G7","Female","40","35","62980","57750"
"In post","2023","No function","Lincolnshire CC","G6/G7","Male","45","45","66460","62730"
"In post","2023","No function","Lincolnshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Lincolnshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Lincolnshire CC","SEO/HEO","Female","200","190","38670","37300"
"In post","2023","No function","Lincolnshire CC","SEO/HEO","Male","260","250","39240","38410"
"In post","2023","No function","Lincolnshire CC","Unknown","Female","195","185","29740","26840"
"In post","2023","No function","Lincolnshire CC","Unknown","Male","60","55","29750","27030"
"In post","2023","No function","Lisburn and Castlereagh","AA/AO","Female","70","65","22800","22970"
"In post","2023","No function","Lisburn and Castlereagh","AA/AO","Male","55","50","21980","22400"
"In post","2023","No function","Lisburn and Castlereagh","EO","Female","90","85","26430","25880"
"In post","2023","No function","Lisburn and Castlereagh","EO","Male","60","60","26410","25940"
"In post","2023","No function","Lisburn and Castlereagh","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","Lisburn and Castlereagh","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","No function","Lisburn and Castlereagh","SEO/HEO","Female","45","40","34780","32330"
"In post","2023","No function","Lisburn and Castlereagh","SEO/HEO","Male","40","40","36930","35290"
"In post","2023","No function","Liverpool","AA/AO","Female","2630","2265","22530","22400"
"In post","2023","No function","Liverpool","AA/AO","Male","1745","1665","23280","22400"
"In post","2023","No function","Liverpool","EO","Female","2060","1875","26890","26180"
"In post","2023","No function","Liverpool","EO","Male","1400","1360","27020","26140"
"In post","2023","No function","Liverpool","G6/G7","Female","260","250","58370","56960"
"In post","2023","No function","Liverpool","G6/G7","Male","230","225","58720","57770"
"In post","2023","No function","Liverpool","SCS level","Female","15","15","[c]","[c]"
"In post","2023","No function","Liverpool","SCS level","Male","20","20","[c]","[c]"
"In post","2023","No function","Liverpool","SEO/HEO","Female","1305","1250","35770","34700"
"In post","2023","No function","Liverpool","SEO/HEO","Male","950","930","36040","34700"
"In post","2023","No function","Liverpool","Unknown","Female","325","310","28570","26840"
"In post","2023","No function","Liverpool","Unknown","Male","115","110","30080","26840"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Male","10","5","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Female","35","30","28810","28120"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Male","10","10","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","No function","Luton","AA/AO","Female","70","55","21600","21780"
"In post","2023","No function","Luton","AA/AO","Male","30","30","21640","21780"
"In post","2023","No function","Luton","EO","Female","140","120","27880","28120"
"In post","2023","No function","Luton","EO","Male","145","135","28370","27650"
"In post","2023","No function","Luton","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Luton","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Luton","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","No function","Luton","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","No function","Luton","Unknown","Female","85","80","29160","29050"
"In post","2023","No function","Luton","Unknown","Male","20","15","[c]","[c]"
"In post","2023","No function","Manchester","AA/AO","Female","610","550","23360","21840"
"In post","2023","No function","Manchester","AA/AO","Male","535","505","25780","23230"
"In post","2023","No function","Manchester","EO","Female","690","645","27060","26870"
"In post","2023","No function","Manchester","EO","Male","655","630","28040","27140"
"In post","2023","No function","Manchester","G6/G7","Female","220","210","55560","52000"
"In post","2023","No function","Manchester","G6/G7","Male","160","155","57770","53770"
"In post","2023","No function","Manchester","SCS level","Female","25","20","[c]","[c]"
"In post","2023","No function","Manchester","SCS level","Male","20","20","[c]","[c]"
"In post","2023","No function","Manchester","SEO/HEO","Female","680","645","35900","34450"
"In post","2023","No function","Manchester","SEO/HEO","Male","475","465","36100","34530"
"In post","2023","No function","Manchester","Unknown","Female","360","340","29280","26840"
"In post","2023","No function","Manchester","Unknown","Male","155","155","30400","26840"
"In post","2023","No function","Medway","AA/AO","Female","320","295","26220","25340"
"In post","2023","No function","Medway","AA/AO","Male","245","240","28180","30240"
"In post","2023","No function","Medway","EO","Female","205","190","32200","31280"
"In post","2023","No function","Medway","EO","Male","145","145","34120","34170"
"In post","2023","No function","Medway","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","No function","Medway","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","No function","Medway","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medway","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Medway","SEO/HEO","Female","105","100","41070","39340"
"In post","2023","No function","Medway","SEO/HEO","Male","130","125","43640","41730"
"In post","2023","No function","Medway","Unknown","Female","75","70","28180","25790"
"In post","2023","No function","Medway","Unknown","Male","20","15","[c]","[c]"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","AA/AO","Female","70","60","25020","25480"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","AA/AO","Male","30","30","24870","25480"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","EO","Female","165","150","32520","32520"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","EO","Male","125","125","34870","32520"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","SEO/HEO","Female","45","40","42940","43650"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","SEO/HEO","Male","45","45","44390","45160"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","Unknown","Female","65","60","34910","33820"
"In post","2023","No function","Merton, Kingston upon Thames and Sutton","Unknown","Male","15","15","[c]","[c]"
"In post","2023","No function","Mid Kent","AA/AO","Female","155","140","25600","24270"
"In post","2023","No function","Mid Kent","AA/AO","Male","165","160","28820","28880"
"In post","2023","No function","Mid Kent","EO","Female","135","125","30300","31280"
"In post","2023","No function","Mid Kent","EO","Male","105","100","31780","31280"
"In post","2023","No function","Mid Kent","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","No function","Mid Kent","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","Mid Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Kent","SEO/HEO","Female","70","65","39880","39190"
"In post","2023","No function","Mid Kent","SEO/HEO","Male","65","65","41330","40660"
"In post","2023","No function","Mid Kent","Unknown","Female","140","130","30050","27940"
"In post","2023","No function","Mid Kent","Unknown","Male","50","45","31490","28710"
"In post","2023","No function","Mid Lancashire","AA/AO","Female","1390","1145","22560","21690"
"In post","2023","No function","Mid Lancashire","AA/AO","Male","1150","1080","23650","22520"
"In post","2023","No function","Mid Lancashire","EO","Female","685","600","28230","28120"
"In post","2023","No function","Mid Lancashire","EO","Male","480","460","29130","28120"
"In post","2023","No function","Mid Lancashire","G6/G7","Female","70","70","62750","58920"
"In post","2023","No function","Mid Lancashire","G6/G7","Male","50","45","63720","58950"
"In post","2023","No function","Mid Lancashire","SCS level","Female","5","5","[c]","[c]"
"In post","2023","No function","Mid Lancashire","SCS level","Male","5","5","[c]","[c]"
"In post","2023","No function","Mid Lancashire","SEO/HEO","Female","345","315","37490","35000"
"In post","2023","No function","Mid Lancashire","SEO/HEO","Male","230","215","38720","36990"
"In post","2023","No function","Mid Lancashire","Unknown","Female","185","170","29580","26840"
"In post","2023","No function","Mid Lancashire","Unknown","Male","55","50","31020","29050"
"In post","2023","No function","Mid Ulster","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Ulster","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Ulster","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Ulster","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid Ulster","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","No function","Mid Ulster","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","No function","Mid and East Antrim","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Milton Keynes","AA/AO","Female","225","205","26140","24070"
"In post","2023","No function","Milton Keynes","AA/AO","Male","235","235","29160","32380"
"In post","2023","No function","Milton Keynes","EO","Female","155","140","29550","28120"
"In post","2023","No function","Milton Keynes","EO","Male","130","125","31380","28480"
"In post","2023","No function","Milton Keynes","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","No function","Milton Keynes","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","Milton Keynes","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Milton Keynes","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Milton Keynes","SEO/HEO","Female","65","60","39490","35160"
"In post","2023","No function","Milton Keynes","SEO/HEO","Male","55","55","40930","40660"
"In post","2023","No function","Milton Keynes","Unknown","Female","70","65","29990","29050"
"In post","2023","No function","Milton Keynes","Unknown","Male","20","20","[c]","[c]"
"In post","2023","No function","Monmouthshire and Newport","AA/AO","Female","610","515","22380","21780"
"In post","2023","No function","Monmouthshire and Newport","AA/AO","Male","340","320","24590","22400"
"In post","2023","No function","Monmouthshire and Newport","EO","Female","485","440","26460","25100"
"In post","2023","No function","Monmouthshire and Newport","EO","Male","295","285","27870","27450"
"In post","2023","No function","Monmouthshire and Newport","G6/G7","Female","165","155","58180","58420"
"In post","2023","No function","Monmouthshire and Newport","G6/G7","Male","260","250","59870","61500"
"In post","2023","No function","Monmouthshire and Newport","SCS level","Female","5","5","[c]","[c]"
"In post","2023","No function","Monmouthshire and Newport","SCS level","Male","20","20","[c]","[c]"
"In post","2023","No function","Monmouthshire and Newport","SEO/HEO","Female","400","375","35710","32660"
"In post","2023","No function","Monmouthshire and Newport","SEO/HEO","Male","335","325","38410","38800"
"In post","2023","No function","Monmouthshire and Newport","Unknown","Female","115","105","29990","29050"
"In post","2023","No function","Monmouthshire and Newport","Unknown","Male","35","30","30510","29050"
"In post","2023","No function","Na h-Eileanan Siar","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","EO","Female","10","10","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","EO","Male","15","10","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","No function","Na h-Eileanan Siar","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Newry, Mourne and Down","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Hampshire","AA/AO","Female","145","130","22470","22220"
"In post","2023","No function","North Hampshire","AA/AO","Male","40","40","21650","21780"
"In post","2023","No function","North Hampshire","EO","Female","110","95","28090","28120"
"In post","2023","No function","North Hampshire","EO","Male","75","70","28170","28120"
"In post","2023","No function","North Hampshire","G6/G7","Female","35","30","69370","73430"
"In post","2023","No function","North Hampshire","G6/G7","Male","65","60","78950","82180"
"In post","2023","No function","North Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Hampshire","SEO/HEO","Female","120","115","39200","37680"
"In post","2023","No function","North Hampshire","SEO/HEO","Male","80","80","40300","36250"
"In post","2023","No function","North Hampshire","Unknown","Female","85","80","29080","26840"
"In post","2023","No function","North Hampshire","Unknown","Male","15","15","[c]","[c]"
"In post","2023","No function","North Lanarkshire","AA/AO","Female","420","360","22240","21690"
"In post","2023","No function","North Lanarkshire","AA/AO","Male","200","190","23170","21690"
"In post","2023","No function","North Lanarkshire","EO","Female","250","220","29850","28120"
"In post","2023","No function","North Lanarkshire","EO","Male","210","195","33730","37060"
"In post","2023","No function","North Lanarkshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","North Lanarkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","No function","North Lanarkshire","SEO/HEO","Female","55","50","35950","34730"
"In post","2023","No function","North Lanarkshire","SEO/HEO","Male","55","50","40780","42590"
"In post","2023","No function","North Northamptonshire","AA/AO","Female","35","30","22050","21690"
"In post","2023","No function","North Northamptonshire","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","No function","North Northamptonshire","EO","Female","85","75","28050","28120"
"In post","2023","No function","North Northamptonshire","EO","Male","60","55","28290","28120"
"In post","2023","No function","North Northamptonshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","North Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Northamptonshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","No function","North Northamptonshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","No function","North Northamptonshire","Unknown","Female","80","75","29130","28200"
"In post","2023","No function","North Northamptonshire","Unknown","Male","15","15","[c]","[c]"
"In post","2023","No function","North Nottinghamshire","AA/AO","Female","185","165","26170","25340"
"In post","2023","No function","North Nottinghamshire","AA/AO","Male","245","235","28480","28880"
"In post","2023","No function","North Nottinghamshire","EO","Female","165","145","28420","28120"
"In post","2023","No function","North Nottinghamshire","EO","Male","115","110","30120","28120"
"In post","2023","No function","North Nottinghamshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2023","No function","North Nottinghamshire","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","No function","North Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Nottinghamshire","SEO/HEO","Female","75","70","41010","40660"
"In post","2023","No function","North Nottinghamshire","SEO/HEO","Male","60","60","41170","40660"
"In post","2023","No function","North Nottinghamshire","Unknown","Female","145","135","29480","29050"
"In post","2023","No function","North Nottinghamshire","Unknown","Male","30","30","28180","26840"
"In post","2023","No function","North Yorkshire CC","AA/AO","Female","235","210","22280","22220"
"In post","2023","No function","North Yorkshire CC","AA/AO","Male","195","195","21410","21580"
"In post","2023","No function","North Yorkshire CC","EO","Female","180","170","28270","28120"
"In post","2023","No function","North Yorkshire CC","EO","Male","180","175","28200","28120"
"In post","2023","No function","North Yorkshire CC","G6/G7","Female","65","60","66720","66510"
"In post","2023","No function","North Yorkshire CC","G6/G7","Male","45","45","65010","61380"
"In post","2023","No function","North Yorkshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Yorkshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","North Yorkshire CC","SEO/HEO","Female","125","120","36880","35570"
"In post","2023","No function","North Yorkshire CC","SEO/HEO","Male","105","100","37530","37300"
"In post","2023","No function","North Yorkshire CC","Unknown","Female","100","90","30320","29050"
"In post","2023","No function","North Yorkshire CC","Unknown","Male","30","30","29640","26840"
"In post","2023","No function","North and North East Lincolnshire","AA/AO","Female","180","145","21670","21690"
"In post","2023","No function","North and North East Lincolnshire","AA/AO","Male","65","65","21920","21690"
"In post","2023","No function","North and North East Lincolnshire","EO","Female","200","175","27710","28120"
"In post","2023","No function","North and North East Lincolnshire","EO","Male","105","100","27470","27580"
"In post","2023","No function","North and North East Lincolnshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","North and North East Lincolnshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","North and North East Lincolnshire","SEO/HEO","Female","45","40","35220","34170"
"In post","2023","No function","North and North East Lincolnshire","SEO/HEO","Male","30","30","35280","34170"
"In post","2023","No function","North and North East Lincolnshire","Unknown","Female","125","115","30060","29050"
"In post","2023","No function","North and North East Lincolnshire","Unknown","Male","25","25","[c]","[c]"
"In post","2023","No function","North and West Norfolk","AA/AO","Female","180","160","24840","23230"
"In post","2023","No function","North and West Norfolk","AA/AO","Male","225","215","26950","28160"
"In post","2023","No function","North and West Norfolk","EO","Female","85","70","28640","28120"
"In post","2023","No function","North and West Norfolk","EO","Male","75","70","30480","28480"
"In post","2023","No function","North and West Norfolk","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","North and West Norfolk","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","North and West Norfolk","SEO/HEO","Female","55","50","37550","34970"
"In post","2023","No function","North and West Norfolk","SEO/HEO","Male","95","90","39010","38180"
"In post","2023","No function","North and West Norfolk","Unknown","Female","35","35","30810","26840"
"In post","2023","No function","North and West Norfolk","Unknown","Male","20","20","[c]","[c]"
"In post","2023","No function","Northumberland","AA/AO","Female","50","40","22120","21780"
"In post","2023","No function","Northumberland","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","No function","Northumberland","EO","Female","105","85","28200","28120"
"In post","2023","No function","Northumberland","EO","Male","45","45","27750","28120"
"In post","2023","No function","Northumberland","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","No function","Northumberland","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","No function","Northumberland","SEO/HEO","Female","30","30","[c]","[c]"
"In post","2023","No function","Northumberland","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","No function","Northumberland","Unknown","Female","50","45","31410","30810"
"In post","2023","No function","Northumberland","Unknown","Male","20","20","[c]","[c]"
"In post","2023","No function","Norwich and East Norfolk","AA/AO","Female","270","225","23440","21780"
"In post","2023","No function","Norwich and East Norfolk","AA/AO","Male","310","300","26600","28880"
"In post","2023","No function","Norwich and East Norfolk","EO","Female","260","215","27980","28120"
"In post","2023","No function","Norwich and East Norfolk","EO","Male","210","195","29400","28120"
"In post","2023","No function","Norwich and East Norfolk","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","No function","Norwich and East Norfolk","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","No function","Norwich and East Norfolk","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Norwich and East Norfolk","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Norwich and East Norfolk","SEO/HEO","Female","80","75","36340","34170"
"In post","2023","No function","Norwich and East Norfolk","SEO/HEO","Male","100","95","39930","38250"
"In post","2023","No function","Norwich and East Norfolk","Unknown","Female","210","185","26390","24570"
"In post","2023","No function","Norwich and East Norfolk","Unknown","Male","105","105","27780","25300"
"In post","2023","No function","Nottingham","AA/AO","Female","970","860","23020","22520"
"In post","2023","No function","Nottingham","AA/AO","Male","835","795","24450","22520"
"In post","2023","No function","Nottingham","EO","Female","930","845","27800","28080"
"In post","2023","No function","Nottingham","EO","Male","700","680","28220","28080"
"In post","2023","No function","Nottingham","G6/G7","Female","225","215","58400","57970"
"In post","2023","No function","Nottingham","G6/G7","Male","215","210","59670","57970"
"In post","2023","No function","Nottingham","SCS level","Female","15","15","[c]","[c]"
"In post","2023","No function","Nottingham","SCS level","Male","10","10","[c]","[c]"
"In post","2023","No function","Nottingham","SEO/HEO","Female","940","875","37080","35000"
"In post","2023","No function","Nottingham","SEO/HEO","Male","795","775","36810","35000"
"In post","2023","No function","Nottingham","Unknown","Female","225","205","29150","29050"
"In post","2023","No function","Nottingham","Unknown","Male","70","65","29210","27940"
"In post","2023","No function","Orkney Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Orkney Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Orkney Islands","EO","Female","5","5","[c]","[c]"
"In post","2023","No function","Orkney Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Orkney Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Orkney Islands","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Overseas","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","No function","Overseas","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","No function","Overseas","EO","Female","50","50","35070","33250"
"In post","2023","No function","Overseas","EO","Male","50","50","33710","29590"
"In post","2023","No function","Overseas","G6/G7","Female","475","470","60180","57790"
"In post","2023","No function","Overseas","G6/G7","Male","655","650","60820","59030"
"In post","2023","No function","Overseas","SCS level","Female","125","125","87610","77660"
"In post","2023","No function","Overseas","SCS level","Male","155","150","87140","77670"
"In post","2023","No function","Overseas","SEO/HEO","Female","385","385","38380","35800"
"In post","2023","No function","Overseas","SEO/HEO","Male","620","620","40690","35840"
"In post","2023","No function","Overseas","Unknown","Female","50","50","[c]","[c]"
"In post","2023","No function","Overseas","Unknown","Male","75","75","[c]","[c]"
"In post","2023","No function","Oxfordshire CC","AA/AO","Female","395","350","25290","23500"
"In post","2023","No function","Oxfordshire CC","AA/AO","Male","350","340","29050","31780"
"In post","2023","No function","Oxfordshire CC","EO","Female","205","185","29050","28120"
"In post","2023","No function","Oxfordshire CC","EO","Male","180","175","32240","28480"
"In post","2023","No function","Oxfordshire CC","G6/G7","Female","105","95","62960","59340"
"In post","2023","No function","Oxfordshire CC","G6/G7","Male","85","80","61600","57270"
"In post","2023","No function","Oxfordshire CC","SCS level","Female","10","10","[c]","[c]"
"In post","2023","No function","Oxfordshire CC","SCS level","Male","10","5","[c]","[c]"
"In post","2023","No function","Oxfordshire CC","SEO/HEO","Female","230","220","38220","37830"
"In post","2023","No function","Oxfordshire CC","SEO/HEO","Male","195","190","40470","40290"
"In post","2023","No function","Oxfordshire CC","Unknown","Female","145","130","32430","30810"
"In post","2023","No function","Oxfordshire CC","Unknown","Male","45","40","32790","29050"
"In post","2023","No function","Perth and Kinross, and Stirling","AA/AO","Female","150","140","24520","24710"
"In post","2023","No function","Perth and Kinross, and Stirling","AA/AO","Male","170","165","25670","24710"
"In post","2023","No function","Perth and Kinross, and Stirling","EO","Female","205","190","32130","31290"
"In post","2023","No function","Perth and Kinross, and Stirling","EO","Male","230","210","34830","37060"
"In post","2023","No function","Perth and Kinross, and Stirling","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","Perth and Kinross, and Stirling","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","Perth and Kinross, and Stirling","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Perth and Kinross, and Stirling","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Perth and Kinross, and Stirling","SEO/HEO","Female","45","40","40570","40400"
"In post","2023","No function","Perth and Kinross, and Stirling","SEO/HEO","Male","75","70","41170","42590"
"In post","2023","No function","Peterborough","AA/AO","Female","440","370","22240","22400"
"In post","2023","No function","Peterborough","AA/AO","Male","240","220","22390","22400"
"In post","2023","No function","Peterborough","EO","Female","225","195","27300","28080"
"In post","2023","No function","Peterborough","EO","Male","130","125","27650","28080"
"In post","2023","No function","Peterborough","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","No function","Peterborough","G6/G7","Male","30","30","[c]","[c]"
"In post","2023","No function","Peterborough","SCS level","Female","[c]","[c]","[c]","[c]"
